cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_01_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,19,4,0.8260869565217391,0.008421052631578945,0.02,0.020917390522203948,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,23,23,0,1.0,0.006956521739130433,0.02,0.017279583474864132,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,10,13,0.43478260869565216,0.0,0.0,0.0,0.0
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,23,12,11,0.5217391304347826,0.12833333333333333,0.38,0.3187723159790039,0.9438972473144531
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,17,6,0.7391304347826086,0.025882352941176474,0.04,0.06429021498736213,0.09935760498046875
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.010666666666666668,0.02,0.033888753255208334,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.0006666666666666666,0.0,0.002118047078450521,0.0
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.008666666666666665,0.02,0.027534612019856772,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.014666666666666668,0.02,0.04659703572591146,0.06354141235351562
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.00736842105263158,0.02,0.02994165922466077,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.003684210526315789,0.02,0.014970829612330386,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.011578947368421055,0.02,0.04705117878160978,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.00368421052631579,0.02,0.014970829612330386,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,38,33,5,0.868421052631579,0.019393939393939397,0.02,0.07880748401988637,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,38,33,5,0.868421052631579,0.024242424242424242,0.04799999999999997,0.09850935502485796,0.19504852294921862
gait_02_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,30,26,4,0.8666666666666667,0.02153846153846154,0.035,0.06842921330378605,0.11119747161865234
gait_02_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,30,26,4,0.8666666666666667,0.019230769230769232,0.02,0.06109751187838041,0.06354141235351562
gait_02_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,23,13,10,0.5652173913043478,0.3030769230769231,0.38,0.7528249300443209,0.9438972473144531
gait_02_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,16,7,0.6956521739130435,0.03375,0.045,0.08383297920227051,0.11177730560302734
gait_02_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,17,6,0.7391304347826086,0.22588235294117645,0.38,0.5610782398897058,0.9438972473144531
gait_02_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.04608695652173914,0.06,0.11447724052097487,0.14903640747070312
gait_02_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,22,8,0.7333333333333333,0.00909090909090909,0.02,0.02888246016068892,0.06354141235351562
gait_02_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.024000000000000007,0.04,0.07624969482421876,0.12708282470703125
gait_02_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.013684210526315794,0.02,0.05560593856008429,0.08127021789550781
gait_02_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.026315789473684216,0.04,0.10693449723093133,0.16254043579101562
gait_03_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,38,35,3,0.9210526315789473,0.006857142857142857,0.02,0.02786407470703125,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,38,35,3,0.9210526315789473,0.01885714285714286,0.04,0.07662620544433593,0.16254043579101562
gait_03_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,30,26,4,0.8666666666666667,0.0038461538461538464,0.02,0.012219502375676082,0.06354141235351562
gait_03_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,30,26,4,0.8666666666666667,0.013076923076923078,0.02,0.04154630807729868,0.06354141235351562
gait_03_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,23,12,11,0.5217391304347826,0.295,0.38,0.732762336730957,0.9438972473144531
gait_03_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,19,4,0.8260869565217391,0.02947368421052632,0.04199999999999996,0.07321086682771381,0.10432548522949209
gait_03_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,15,8,0.6521739130434783,0.0,0.0,0.0,0.0
gait_03_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.013913043478260872,0.02,0.034559166949728264,0.049678802490234375
gait_03_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004236094156901042,0.034947776794433415
gait_03_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.026666666666666672,0.04,0.08472188313802083,0.12708282470703125
gait_03_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.002105263157894737,0.02,0.008554759778474507,0.08127021789550781
gait_03_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.010000000000000002,0.02,0.040635108947753906,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.012105263157894739,0.02,0.049189868726228415,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.03473684210526316,0.04,0.14115353634482936,0.16254043579101562
gait_04_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.016000000000000004,0.02,0.0508331298828125,0.06354141235351562
