operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.029340961070124242,30,1.0,0.015540520796446005,30,1.0,0.14765333723736365,30,1.0,0.07349778710069749,30,1.0,0.1851937126325394,30,1.0,4.776570470564459,30,1.0,1.282959577160747,30,1.0,0.28168564730705603,30,1.0,0.05188398037289544,30,1.0,5.13108142482337,30,1.0,39.85027909653783,30,1.0,36.2859276668085,30,1.0
temporal_reversal,family,bound,3,3,0.03244182071321983,3,1.0,0.01921773624424544,3,1.0,0.14033294600366622,3,1.0,0.06896077664404636,3,1.0,0.19396407255477022,3,1.0,4.512326197113809,3,1.0,1.1917293403696136,3,1.0,0.23272181888949392,3,1.0,0.017555140775849732,3,1.0,5.596269664169605,3,1.0,42.95719161351022,3,1.0,40.20205334759049,3,1.0
temporal_reversal,family,gallop,12,12,0.023228660032775603,12,1.0,0.016375941869117127,12,1.0,0.16231118548446857,12,1.0,0.08043509908304199,12,1.0,0.1875324991056332,12,1.0,5.116211288357514,12,1.0,1.3176187245658184,12,1.0,0.3010111747565875,12,1.0,0.06419602490574314,12,1.0,5.095963531644673,12,1.0,41.45358058809005,12,1.0,36.185714046523536,12,1.0
temporal_reversal,family,half_bound,12,12,0.03225387800585341,12,1.0,0.01669392587599425,12,1.0,0.14864342015297516,12,1.0,0.06570532997271734,12,1.0,0.19698096066677828,12,1.0,4.873300320202058,12,1.0,1.2178853392703026,12,1.0,0.24548441941086138,12,1.0,0.05775368852384374,12,1.0,5.545931129836209,12,1.0,43.9058086721703,12,1.0,39.87459378510435,12,1.0
temporal_reversal,family,trot,3,3,0.03903763783350656,3,1.0,0.0039080007397690785,3,1.0,0.09238200382019572,3,1.0,0.08145537813989127,3,1.0,0.11991921468097815,3,1.0,3.2953320742924888,3,1.0,1.4958501758933724,3,1.0,0.3981522775112709,3,1.0,0.01348580923475727,3,1.0,3.146965938140575,3,1.0,14.10804231082673,3,1.0,18.415991993982868,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.029340961070124242,30,1.0,0.015540520796446005,30,1.0,0.14765333723736365,30,1.0,0.07349778710069749,30,1.0,0.1851937126325394,30,1.0,4.776570470564459,30,1.0,1.282959577160747,30,1.0,0.28168564730705603,30,1.0,0.05188398037289544,30,1.0,5.13108142482337,30,1.0,39.85027909653783,30,1.0,36.2859276668085,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.02630466616192585,10,1.0,0.025194871834454874,10,1.0,0.12374186197916667,10,1.0,0.0588291216712221,10,1.0,0.18144388144220355,10,1.0,4.249990342257465,10,1.0,1.118960233093075,10,1.0,0.2485831427095866,10,1.0,0.04475608265099632,10,1.0,4.914052085133777,10,1.0,40.08333568586969,10,1.0,33.43499641893788,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.029639969303248352,10,1.0,0.014200167006415947,10,1.0,0.15078184066280245,10,1.0,0.06741553394058127,10,1.0,0.17885655804589876,10,1.0,4.561226492410973,10,1.0,1.2709273160232257,10,1.0,0.26600937892940163,10,1.0,0.050622092139899086,10,1.0,5.082803637570554,10,1.0,39.18878122417444,10,1.0,37.22258290919769,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.03207824774519853,10,1.0,0.007226523548467198,10,1.0,0.16843630907012197,10,1.0,0.09424870569028912,10,1.0,0.19528069840951595,10,1.0,5.518494577024937,10,1.0,1.4589911823659398,10,1.0,0.33046442028217987,10,1.0,0.06027376632779093,10,1.0,5.39638855176578,10,1.0,40.27872037956938,10,1.0,38.2002036722899,10,1.0
temporal_reversal,robot,go2,30,30,0.029340961070124242,30,1.0,0.015540520796446005,30,1.0,0.14765333723736365,30,1.0,0.07349778710069749,30,1.0,0.1851937126325394,30,1.0,4.776570470564459,30,1.0,1.282959577160747,30,1.0,0.28168564730705603,30,1.0,0.05188398037289544,30,1.0,5.13108142482337,30,1.0,39.85027909653783,30,1.0,36.2859276668085,30,1.0
