cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_05_half_bound__vx_neg_1p5__seed_4242,5,half_bound,-1.5,4242,valid,,True,0.06443543683137891,0.07412339287048472,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_1p5/seed_4242
gait_05_half_bound__vx_neg_1p0__seed_4242,5,half_bound,-1.0,4242,valid,,True,0.061840163036966,0.09175656499059283,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_1p0/seed_4242
gait_05_half_bound__vx_neg_0p5__seed_4242,5,half_bound,-0.5,4242,valid,,True,0.06437563220985255,0.07162286683838638,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_0p5/seed_4242
gait_05_half_bound__vx_pos_0p5__seed_4242,5,half_bound,0.5,4242,valid,,True,0.0537836881352313,0.06456505891902788,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_0p5/seed_4242
gait_05_half_bound__vx_pos_1p0__seed_4242,5,half_bound,1.0,4242,valid,,True,0.04560531283159908,0.05796765934853055,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_1p0/seed_4242
gait_05_half_bound__vx_pos_1p5__seed_4242,5,half_bound,1.5,4242,valid,,True,0.05303507470634578,0.051563744192354106,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_1p5/seed_4242
gait_06_gallop__vx_neg_1p5__seed_4242,6,gallop,-1.5,4242,valid,,True,0.077147459491709,0.0708836534435055,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p5/seed_4242
gait_06_gallop__vx_neg_1p0__seed_4242,6,gallop,-1.0,4242,valid,,True,0.08780958941462605,0.06530043029832676,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p0/seed_4242
gait_06_gallop__vx_neg_0p5__seed_4242,6,gallop,-0.5,4242,valid,,True,0.08399519832608891,0.07477228328396028,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_0p5/seed_4242
gait_06_gallop__vx_pos_0p5__seed_4242,6,gallop,0.5,4242,valid,,True,0.05266748215530191,0.08005891778566832,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_0p5/seed_4242
gait_06_gallop__vx_pos_1p0__seed_4242,6,gallop,1.0,4242,valid,,True,0.05356144531831172,0.06420566099674187,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p0/seed_4242
gait_06_gallop__vx_pos_1p5__seed_4242,6,gallop,1.5,4242,valid,,True,0.0786700037197985,0.07075909303630569,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""gait_agreement"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p5/seed_4242
gait_07_gallop__vx_neg_1p5__seed_4242,7,gallop,-1.5,4242,valid,,True,0.060898855144807154,0.07483476650894483,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p5/seed_4242
gait_07_gallop__vx_neg_1p0__seed_4242,7,gallop,-1.0,4242,valid,,True,0.05430941504293775,0.062908164100159,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p0/seed_4242
gait_07_gallop__vx_neg_0p5__seed_4242,7,gallop,-0.5,4242,valid,,True,0.061936322934893186,0.07768690707465072,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_0p5/seed_4242
gait_07_gallop__vx_pos_0p5__seed_4242,7,gallop,0.5,4242,valid,,True,0.05073507885135529,0.053712764473497786,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_0p5/seed_4242
gait_07_gallop__vx_pos_1p0__seed_4242,7,gallop,1.0,4242,valid,,True,0.03192603399685486,0.042819341101783315,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_07_gallop/vx_pos_1p0/seed_4242
gait_07_gallop__vx_pos_1p5__seed_4242,7,gallop,1.5,4242,valid,,True,0.03848281369270929,0.04203970987739964,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_07_gallop/vx_pos_1p5/seed_4242
gait_08_gallop__vx_neg_1p5__seed_4242,8,gallop,-1.5,4242,valid,,True,0.06490017718025154,0.06795575166744684,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_1p5/seed_4242
gait_08_gallop__vx_neg_1p0__seed_4242,8,gallop,-1.0,4242,valid,,True,0.06217891415229589,0.10165338341799232,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_1p0/seed_4242
gait_08_gallop__vx_neg_0p5__seed_4242,8,gallop,-0.5,4242,valid,,True,0.0761916776333196,0.1136655103048366,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_0p5/seed_4242
gait_08_gallop__vx_pos_0p5__seed_4242,8,gallop,0.5,4242,valid,,True,0.07181782458300567,0.05894541979026854,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_pos_0p5/seed_4242
gait_08_gallop__vx_pos_1p0__seed_4242,8,gallop,1.0,4242,valid,,True,0.060637198077677756,0.05208176210729654,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_pos_1p0/seed_4242
gait_08_gallop__vx_pos_1p5__seed_4242,8,gallop,1.5,4242,valid,,True,0.0509753576250645,0.04409953263691878,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""gait_agreement"",""correct_family""]",cells/gait_08_gallop/vx_pos_1p5/seed_4242
gait_09_gallop__vx_neg_1p5__seed_4242,9,gallop,-1.5,4242,valid,,True,0.09880815227256476,0.10966862242024752,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p5/seed_4242
gait_09_gallop__vx_neg_1p0__seed_4242,9,gallop,-1.0,4242,valid,,True,0.08189452986809759,0.10934944816424909,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p0/seed_4242
gait_09_gallop__vx_neg_0p5__seed_4242,9,gallop,-0.5,4242,valid,,True,0.05982813997182116,0.08055666726379067,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_0p5/seed_4242
gait_09_gallop__vx_pos_0p5__seed_4242,9,gallop,0.5,4242,valid,,True,0.06917405477153996,0.09578115943336492,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_pos_0p5/seed_4242
gait_09_gallop__vx_pos_1p0__seed_4242,9,gallop,1.0,4242,valid,,True,0.06238773857171975,0.0818573268069763,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_pos_1p0/seed_4242
gait_09_gallop__vx_pos_1p5__seed_4242,9,gallop,1.5,4242,valid,,True,0.07070174299325133,0.06508385719437018,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,True,True,True,False,"[""yaw_rmse"",""gait_agreement""]",cells/gait_09_gallop/vx_pos_1p5/seed_4242
