robot,condition,mirror_coeff,value_coeff,warmup_iterations,joint_index,joint_name,leg,pair,effort_limit_nm,torque_rms_nm,torque_abs_p95_nm,torque_abs_p99_nm,torque_abs_peak_nm,normalized_torque_rms,normalized_torque_abs_p95,normalized_torque_abs_p99,normalized_torque_abs_peak,torque_squared_exposure_n2m2s_per_s,torque_squared_exposure_n2m2s_per_m,normalized_torque_capacity_exposure_s_per_s,normalized_torque_capacity_exposure_s_per_m,absolute_work_j_per_s,absolute_work_j_per_m,positive_work_j_per_m,negative_work_j_per_m,absolute_power_p99_w,absolute_power_peak_w,rainflow_equivalent_cycle_count,rainflow_cycle_count_per_s,rainflow_cycle_count_per_m,rainflow_range_max_nm,rainflow_normalized_amplitude_max,torque_cycle_moment_m3_per_s,torque_cycle_moment_m3_per_m,torque_cycle_moment_m5_per_s,torque_cycle_moment_m5_per_m,fatigue_proxy_m3_per_s,fatigue_proxy_m3_per_m,fatigue_proxy_m5_per_s,fatigue_proxy_m5_per_m,cycle_average_equivalent_amplitude_m3_nm,cycle_average_equivalent_amplitude_m5_nm,dwell_fraction_at_or_above_0p50,dwell_time_s_at_or_above_0p50,longest_dwell_s_at_or_above_0p50,dwell_fraction_at_or_above_0p75,dwell_time_s_at_or_above_0p75,longest_dwell_s_at_or_above_0p75,dwell_fraction_at_or_above_0p90,dwell_time_s_at_or_above_0p90,longest_dwell_s_at_or_above_0p90,dwell_fraction_at_or_above_0p99,dwell_time_s_at_or_above_0p99,longest_dwell_s_at_or_above_0p99,normalized_torque_rms_change_vs_same_joint_percent,normalized_torque_abs_p99_change_vs_same_joint_percent,normalized_torque_abs_peak_change_vs_same_joint_percent,torque_squared_exposure_per_m_change_vs_same_joint_percent,fatigue_proxy_m3_per_m_change_vs_same_joint_percent,fatigue_proxy_m5_per_m_change_vs_same_joint_percent,absolute_work_per_m_change_vs_same_joint_percent,dwell_fraction_at_or_above_0p50_change_pp,dwell_fraction_at_or_above_0p75_change_pp,dwell_fraction_at_or_above_0p90_change_pp,dwell_fraction_at_or_above_0p99_change_pp
go2,"0.20/0.10, w=10",0.2,0.1,10,3,FR_hip_joint,front_right,front,23.7,2.4181653668299665,4.250284790992733,4.972378897666931,5.518779277801514,0.10203229395907032,0.1793369110123516,0.2098050167791954,0.2328598851393044,5.847523741335907,10.446733398024973,0.010410589010550138,0.018598752689250254,2.140567217586543,3.8241717403561992,1.4858835187250605,2.3382882216311383,12.652504081726072,13.686006546020508,96.0,10.666666666666893,19.056241212765286,9.98876142501831,0.21073336339701076,217.60414302430567,388.7547223470147,3929.9479888674286,7020.940952763558,0.016346399989866756,0.029203213234428586,0.0005255875541912759,0.0009389740510402579,2.732411757247381,3.2604054905628184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.785548322021455,-3.8861332066244647,0.21301193736180668,-21.878681652242904,22.600961733269088,32.48722620466851,-1.6739091291749886,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,4,FR_thigh_joint,front_right,front,23.7,8.198400270636093,14.990605306625358,15.99102505683899,16.305681228637695,0.3459240620521558,0.6325149918407325,0.6747267956472147,0.6880034273686791,67.21376699756597,120.07891469289305,0.11966345670666376,0.21378147143957174,6.3272970227710905,11.303859214756404,8.241248885644913,3.0626103291114912,16.103077545166006,20.073474884033203,76.0,8.444444444444624,15.086190960105851,21.91535997390747,0.4623493665381323,2278.993313997217,4071.4730919196286,213905.31968677262,382146.6908104428,0.17119773441385916,0.3058486239440024,0.028607496618568175,0.05110793963032414,6.462352684776983,7.59853906372203,0.12222222222222222,1.0999999999999766,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.960882678773466,5.9997149239558345,3.311822104284845,28.099147735486763,-16.18568311056656,-21.30290500384525,-12.791447176789028,-1.5555555555555558,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,5,FR_calf_joint,front_right,front,35.55,6.865474096709532,12.535165405273435,13.709677438735962,13.979533195495605,0.19312163422530332,0.35260662180797286,0.3856449349855404,0.3932358142192857,47.134734572589565,84.20726920452326,0.037295965605851834,0.06663008595450892,14.583060867778647,26.05296801720208,16.628747660256977,9.424220356945105,193.20077636718742,244.39443969726562,72.5,8.055555555555728,14.39143216589045,15.897193431854248,0.22358921845083332,1054.7625926006328,1884.357223762398,51317.17977195701,91679.30213374044,0.023476638025663424,0.04194154472641973,0.0009037842226632205,0.0016146309516901437,5.077926463483527,5.765453274004684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783682269514314,4.2908323144765115,-2.463581547252014,16.626198235823473,-30.18923319626018,-41.24899905091313,-4.093478105675907,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,6,RL_hip_joint,rear_left,hind,23.7,2.0306329394117366,3.825544059276581,4.0419500541687015,4.126824378967285,0.08568071474311126,0.16141536115091057,0.1705464157877089,0.17412761092688966,4.1234701346239495,7.366672642408693,0.007341184878890402,0.013115192797466027,0.926447548737051,1.655119496222624,1.1124366644826735,0.5426828317399506,3.8718072390556335,4.442185878753662,110.0,12.222222222222483,21.83527638962689,6.210515022277832,0.13102352367674752,55.715131869792536,99.53634301047848,432.6409227737367,772.9227921458914,0.004185314757219833,0.007477159459211775,5.786099080391052e-05,0.00010336996852208337,1.6580883288563488,2.0407766854703917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.637375083784285,-38.85321047377867,-40.12118458041515,-63.42146395833621,-76.3875512356843,-91.01447182454952,-1.1695533295219662,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,7,RL_thigh_joint,rear_left,hind,23.7,3.1471458550861255,5.7756030559539795,8.29623830795288,8.81180477142334,0.13279096434962556,0.24369633147485148,0.3500522492807122,0.37180610849887513,9.90452703318578,17.694661522756753,0.017633440212903525,0.03150253969762103,8.445840259529652,15.08868461531979,1.9884202459913576,13.10026436932843,38.00919986724853,40.43714141845703,61.5,6.833333333333479,12.207904526927761,16.42386531829834,0.3464950489092477,734.0648827495968,1311.4235129527767,34087.252049241375,60897.64662474914,0.05514287561427203,0.0985139942691617,0.004558797084443219,0.008144394082612428,4.753723826823256,5.490246921700196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.331485730411835,-13.382396529498697,-14.530839615204794,-51.27372816850024,47.98938072898669,101.00673837716619,-9.927818188425608,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,8,RL_calf_joint,rear_left,hind,35.55,9.89348827564585,16.633666133880617,19.923173313140868,21.1190185546875,0.2782978417903193,0.46789496860423674,0.5604268161221061,0.5940652195411393,97.8811102603419,174.86681693384162,0.0774496887451496,0.1383656203669811,14.56578070209504,26.022096610439892,13.673406155860272,12.348690454579618,68.45417472839355,72.74148559570312,71.0,7.888888888889057,14.093678396940993,22.952555656433105,0.32282075466150645,2278.6839404443667,4070.9203890713825,218464.1264068409,390291.1021073173,0.05071836868314123,0.0906095125822387,0.003847530817979645,0.006873700813215627,6.610324062960312,7.735223357543862,0.013333333333333334,0.11999999999999744,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.950223407291716,9.073565421675923,14.261891032084083,-22.170076699928497,14.320526825874458,30.35150291794928,-6.375201644275941,-2.222222222222222,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,9,RR_hip_joint,rear_right,hind,23.7,2.035534141756594,3.7500644326210013,4.509622130393982,5.160467147827148,0.0858875165298141,0.15823056677725741,0.19027941478455618,0.2177412298661244,4.143399242256754,7.402276443865493,0.007376665495659091,0.013178579721671196,0.9986658733767559,1.7841391663147472,1.5449003061590785,0.23923886015566895,6.56440092563629,7.490962028503418,74.0,8.222222222222397,14.689185934839907,7.3404412269592285,0.15486162926074323,86.93266982495217,155.30718051130643,821.6556973933571,1467.9064840659712,0.006530372875239617,0.011666658817487165,0.00010988746151440972,0.0001963164349572196,2.1948150816182275,2.5115401897380707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.02011370854813,-50.48052244743009,-45.03358287831388,-71.82187253056983,-81.07139048211735,-94.38586218018948,-17.19322040927095,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,10,RR_thigh_joint,rear_right,hind,23.7,2.5919715924705153,4.013139200210571,5.3410198116302485,5.607509613037109,0.10936588997765888,0.16933076794137428,0.22535948572279532,0.2366037811408063,6.718316736174139,12.002424775152155,0.011960897890605386,0.021368414561683768,10.185591583930785,18.196789698571212,0.2850965105656472,17.91169318800556,27.55735528945923,27.823318481445312,113.0,12.555555555555824,22.430783927525805,9.507148742675781,0.20057275828429919,163.65345864233313,292.370604674207,2746.589630427055,4906.844485302816,0.012293630339537646,0.021962848606011935,0.0003673263183921422,0.0006562367744135188,2.35340362470244,2.9375926196248328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.251966166655684,-10.861475800108256,-11.032626161815662,-31.260645049587342,-10.360878130684792,-13.07026723883935,-5.415441133404841,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=10",0.2,0.1,10,11,RR_calf_joint,rear_right,hind,35.55,5.95631879027083,11.69628205299377,12.619206523895262,12.860916137695312,0.1675476452959446,0.32900934044989505,0.3549706476482493,0.36176979290282174,35.47773353133336,63.38177323643299,0.028072213444215663,0.05015164413461202,14.682569684209303,26.230742768017645,24.804443263889876,1.4262995041277664,112.47037879943846,150.42935180664062,75.0,8.333333333333512,14.887688447472879,17.033780097961426,0.23957496621605381,932.6671162297107,1666.2308941956735,46029.2661642375,82232.324894275,0.020759067907572985,0.03708654425614473,0.0008106549254044756,0.001448253356139713,4.819137342495702,5.603289475282557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.779131715700434,-21.3913678658865,-22.018761783361708,-46.17799962158242,-39.865374187864845,-54.496017162118385,-17.80416103500694,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,0,FL_hip_joint,front_left,front,23.7,2.6711877227151817,4.734739184379576,5.091600351333618,5.172203540802002,0.11270834273059839,0.1997780246573661,0.214835457862178,0.2182364363207596,7.135243849984319,12.661506473017331,0.01270317052107803,0.022541805040177557,1.290793756688945,2.2905164629634003,1.2749299782054833,1.015586484757917,4.6732557678222655,5.675918102264404,61.0,6.7777777777779225,12.027182113221931,6.484480023384094,0.13680337602076148,99.71487169406309,176.9442670712995,758.0795108723632,1345.2138197061527,0.0074905705148607124,0.013292034449629932,0.00010138484202096263,0.00017990763322224494,2.4503278889185767,2.568771573789891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86720217105134,-5.28136435315274,-8.46571486533606,55.47296857218167,-8.544156511410606,-43.52922342895829,87.91566122236887,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,1,FL_thigh_joint,front_left,front,23.7,4.761553412856508,7.826566529273985,8.38083044052124,8.598624229431152,0.2009094267028063,0.3302348746529108,0.35362153757473586,0.3628111489211457,22.672390903485464,40.232209328611994,0.04036459773805029,0.07162707067708522,4.916110876599947,8.723649954342898,4.319048014283438,4.40460194005946,17.152851161956782,24.24160385131836,71.5,7.944444444444613,14.097434772055214,16.710487365722656,0.3525419275468915,1072.2266039269273,1902.6685522726762,52376.55881015526,92942.3229747938,0.08054554800277068,0.14292825849421398,0.007004791798763332,0.012430019010825476,5.129491904889007,5.805166572399119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.781436308539047,-29.3202323760384,-30.189558697243967,-15.200198263769016,17.590825462463243,15.487797047766772,28.613801180957978,-1.1111111111111112,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,2,FL_calf_joint,front_left,front,35.55,12.046670249117811,18.6302508354187,19.03143751144409,19.279911041259766,0.33886554849839134,0.5240576887600197,0.5353428273261348,0.5423322374475321,145.12226409098022,257.5197883630725,0.11482985995911563,0.20376584819469223,40.04648075690881,71.06257136906109,41.53997453873469,29.522596830326407,180.58953124999994,204.239990234375,48.5,5.388888888889004,9.56259561461088,29.250106811523438,0.4113939073350695,5377.426469332746,9542.255524985447,823021.7677684136,1460454.002571592,0.11968939324903244,0.21238910109252562,0.0144948356851045,0.025721118956947293,9.992904810592789,10.883846761739244,0.14,1.2599999999999731,0.0799999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33469343267912,-1.2971556926921202,-4.03770280814455,19.199411819429237,23.5417735797806,23.73301369278178,76.98311366781896,4.88888888888889,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,3,FR_hip_joint,front_right,front,23.7,2.8641841974493185,5.483014154434204,5.864113011360168,5.9978346824646,0.12085165390081515,0.23135080820397486,0.2474309287493742,0.2530731933529367,8.203551116918398,14.55722015286403,0.014605122250562408,0.02591682271869542,1.4960853370677958,2.654806840205166,0.8542997189885059,1.8005071212166601,6.008339538574218,6.726023197174072,60.0,6.666666666666809,11.830015193333047,9.331336259841919,0.19686363417388014,215.81785230655518,382.9692707668501,3849.9151329914534,6831.683177449611,0.016212214021875906,0.02876861072945324,0.0005148840351895093,0.0009136628938644588,3.187079340690322,3.5670441361126337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.485177874308999,13.350689566240902,8.911961935101886,8.85979248166484,20.77641302166193,28.915876173709833,-31.74030970947269,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,4,FR_thigh_joint,front_right,front,23.7,8.389645872963836,16.647977352142334,17.106029567718505,17.81328773498535,0.35399349674952896,0.7024463017781575,0.7217733994817934,0.7516155162441077,70.38615787373912,124.90039755699819,0.1253113957409588,0.2223653573269921,6.780463948936926,12.031948730065366,8.980781433135071,3.0511672969302954,16.363355789184567,17.253803253173828,79.5,8.833333333333522,15.674770131166287,21.926907539367676,0.46259298606260923,2318.4064879962466,4114.017596597539,214476.47712514133,380588.99745043734,0.17415844783642664,0.30904456259282764,0.02868388267811419,0.050899615182879936,6.402579622932407,7.5344405362729185,0.15777777777777777,1.4199999999999697,0.05999999999999872,0.0022222222222222222,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,15.595942121376094,13.390745822353821,12.863926858638886,33.24266395807032,-15.309872681153392,-21.62368742922032,-7.174283007497317,1.9999999999999991,0.2222222222222222,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,5,FR_calf_joint,front_right,front,35.55,6.234867590836918,11.1696138381958,12.422013034820555,14.203963279724121,0.17538305459456874,0.314194482087083,0.34942371405965,0.3995488967573593,38.873573875268555,68.98124543453578,0.030759215838921477,0.05458229860641657,13.999066591832992,24.84137557107928,14.976679827807965,9.864695743271314,184.49130767822265,284.76458740234375,82.5,9.166666666666861,16.26627089083294,18.050023555755615,0.2538681231470551,1023.2210989433765,1815.7081719958235,49870.280909451074,88494.9271281871,0.022774595466916233,0.04041357155934409,0.0008783018331489622,0.0015585486045726403,4.814886076592396,5.586323413892405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.116448487462619,-5.5045544133416,-0.8977133381653735,-4.461687445743479,-32.732510491955416,-43.28964742649299,-8.553607845379673,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,6,RL_hip_joint,rear_left,hind,23.7,1.3180491837843353,2.2566790223121638,2.5726381230354307,2.741044044494629,0.05561388961115339,0.09521852414819258,0.10855013177364686,0.11565586685631346,1.7372536508745524,3.0827605626778234,0.0030929047176815553,0.005488366470255521,0.757470641527907,1.3441333796668018,0.42904990227662354,0.9150834773901781,3.560236835479736,3.682389497756958,72.0,8.00000000000017,14.196018231999656,5.079712867736816,0.10716693813790752,40.60867449901031,72.0601854456597,187.54123360667262,332.79234644149676,0.003050519292479553,0.005413153436638188,2.5081588499534426e-05,4.4507335953362005e-05,1.7186058100386936,1.8793226858137835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.81965038696434,-61.08102284090844,-60.22838499410072,-84.69283571790966,-82.90556609455098,-96.13115949495779,-19.73914717315296,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,7,RL_thigh_joint,rear_left,hind,23.7,3.3846290488639723,5.532930970191954,5.758857073783874,6.208019256591797,0.14281135227274144,0.23345700296168584,0.24298974994868666,0.26194174078446403,11.455713798413838,20.328190242856174,0.020395082337969054,0.03619112008911709,11.387295862448713,20.20678245956159,2.763006958107772,17.44377550145382,32.11876941680907,34.41265869140625,53.5,5.944444444444571,10.5484302140553,11.90226936340332,0.25110272918572407,528.8815597167605,938.5015330384235,14174.777338907574,25153.1746922079,0.03972952629596357,0.07050013495577456,0.0018957214125649006,0.0033639619669453623,4.4642555866608555,4.73675578948824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.07430921672702,-39.874147783082684,-39.78597945857164,-44.02170833604436,5.906489639523627,-16.976141362792475,20.624761530015533,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,8,RL_calf_joint,rear_left,hind,35.55,10.146150108731286,18.124591255187987,18.72783483505249,19.18840789794922,0.2854050663496846,0.5098337905819406,0.526802667652672,0.5397583093656602,102.9443620289079,182.6750050304898,0.08145605189806787,0.14454394973145715,14.720894281402645,26.12226045126587,14.140520549944553,11.981739901321319,53.22485931396484,55.19322204589844,64.0,7.111111111111263,12.618682872888584,20.62705659866333,0.29011331362395687,2456.848478315342,4359.683223928058,236281.09756413434,419281.3461121587,0.05468390973849244,0.0970367224555807,0.004161318471532793,0.007384269111379402,7.016927178883465,8.022288995881299,0.1,0.8999999999999808,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.701591040541924,2.529435747071118,3.816555993697679,-18.69479939271601,22.429631464021995,40.03381915725226,-6.014822557984156,6.444444444444445,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,9,RR_hip_joint,rear_right,hind,23.7,2.4491024009937097,4.514740228652952,5.410581803321838,5.704094409942627,0.1033376540503675,0.19049536829759295,0.2282945908574615,0.24067908902711507,5.9981025705531525,10.643646681121842,0.010678670744633434,0.018949325573041794,1.0524597436992271,1.8675922137499492,1.7704244124809254,0.09716780126902391,5.818528733253478,6.374654769897461,74.0,8.222222222222397,14.590352071777424,9.170061826705933,0.193461219972699,182.5333128489235,323.90577964382,2971.4345366497473,5272.817357184045,0.013711882971689154,0.024331767582642588,0.0003973968650428139,0.0007051816426858966,2.810504652576173,3.2478457215811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.25596148989371,-40.58722074513782,-39.24316856267556,-59.48300023720672,-60.52284251585609,-79.8336449472418,-13.319936174714586,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,10,RR_thigh_joint,rear_right,hind,23.7,3.5546672778890356,5.197564697265624,7.364354028701782,7.860827445983887,0.14998596109236437,0.21930652731078581,0.31073223749796547,0.33168048295290664,12.635659456495047,22.42200650221734,0.02249578852480024,0.03991882800515826,15.728058204278351,27.90947512773531,0.7039392460351992,27.20553588170011,47.06889610290527,49.45315170288086,96.0,10.666666666666893,18.928024309332876,13.071366310119629,0.27576722173248164,497.9747433564557,883.6573169704305,16870.543198737058,29936.817354125495,0.03740780955097277,0.06638024330059612,0.0022562506075959133,0.0040037218451739005,3.60074912881562,4.363350179076014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.481848733027668,22.906799254810362,24.71796257617582,28.41357413438481,170.92417862900314,430.3611190671767,45.069841267788455,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=100",0.2,0.1,100,11,RR_calf_joint,rear_right,hind,35.55,7.230404256807215,13.312595272064208,14.299931993484496,15.443477630615234,0.20338689892566006,0.37447525378520985,0.40224843863528825,0.4344156858119616,52.27874571685589,92.76875341781803,0.041366230654596665,0.0734044705702181,16.698264388977034,29.631108213582937,29.050548035596748,0.5805601779861901,72.01764961242677,108.27779388427734,72.0,8.00000000000017,14.196018231999656,17.758520364761353,0.2497682189136618,1149.4466965994418,2039.695782704638,65737.31271410295,116651.01122650606,0.02558409277610503,0.04539903093734375,0.0011577476847968035,0.0020544259051788077,5.237607500370092,6.066586466038352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.116833001840087,-10.921650145743111,-6.35958627577653,-21.22341129627686,-26.386947276750337,-35.45013326940468,-7.148881729436052,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,2.29262220619302,4.442333292961121,4.976799716949462,5.2641921043396,0.09673511418535949,0.18744022333169286,0.20999154923837393,0.22211781030968775,5.25611658032935,9.321969215836335,0.009357682316454539,0.016596288372298484,1.408022853974253,2.4971945540674354,1.159064541530182,1.3381300125372535,3.579609925746918,3.9944775104522705,87.5,9.72222222222243,17.242816988545275,8.40088701248169,0.1772339032169133,122.6204852020388,217.47318021106292,1542.9206087397965,2736.442047533618,0.009211237755892259,0.016336562077319174,0.00020634875356011234,0.00036596919018356964,2.3277294195970857,2.7549619644314505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1707982513326884,-7.416991407505458,-6.837761259575037,14.466175886192566,12.403715935789217,14.873193541551654,104.87168436299466,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,4.278387293800666,8.99774875640869,10.386864480972289,11.051105499267578,0.18052267062450067,0.37965184626197007,0.43826432409165783,0.466291371277113,18.304597835754986,32.46406256888624,0.03258843460940196,0.05779711685963118,3.8855762698315086,6.891251710190162,4.464178102992651,2.4270736071975105,15.997021179199216,17.43179702758789,91.5,10.166666666666883,18.031060050878775,16.802939414978027,0.3544923927210554,976.3746270558913,1731.646183534305,51387.14784786919,91137.51626442252,0.07334515773456517,0.13008107641505823,0.0068724689056280895,0.01218864585591881,4.579442743532379,5.504719398021899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.13907270581241,-12.402336132808978,-10.278373469726388,-31.57357959369299,7.021111946954006,13.245189542310577,1.5985375365848986,-1.1111111111111112,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,2,FL_calf_joint,front_left,front,35.55,13.437939783144214,21.70145206451416,22.593019294738767,22.66322898864746,0.3780011190757867,0.6104487219272619,0.63552796890967,0.6375029251377626,180.57822561541,320.2639504871335,0.14288484602254709,0.25341297432718607,28.843495459194397,51.155291675603834,15.206932578601421,35.94835909700242,96.00376831054687,100.70401763916016,70.5,7.8333333333335,13.892783973627907,27.85811758041382,0.3918159997245263,5002.568342834847,8872.289527699506,786834.9015581056,1395488.5927988056,0.11134589623036102,0.1974771680014931,0.01385752243262578,0.024576965816957685,8.611566130079844,10.008924231587779,0.32666666666666666,2.9399999999999373,0.13999999999999702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96175342846034,17.174294613302333,12.802155097161538,48.24210119033838,14.867850802704496,18.228995132238722,27.403535038355685,23.555555555555554,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,3,FR_hip_joint,front_right,front,23.7,4.260102172705364,6.697430109977721,6.974531173706055,7.333828926086426,0.17975114652765245,0.28259198776277306,0.29428401576818797,0.30944425848465934,18.148470521888953,32.187163456896,0.03231047467800558,0.057304141887688946,3.25774610614611,5.7777654757805665,3.42543096722366,2.352334508556907,10.582113065719604,12.611932754516602,64.5,7.16666666666682,12.71041938012766,13.456946849822998,0.2839018322747468,699.0059509719121,1239.7198306127116,27088.81131733195,48043.277072432116,0.052509252402459045,0.09312762130775108,0.003622832191814469,0.006425262767691351,4.603143945390796,5.1939115390670185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40813809190297,34.81457748329688,33.17167596694397,140.69759869653134,290.9684816053554,806.5908059807086,48.556375543165295,0.0,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,4,FR_thigh_joint,front_right,front,23.7,7.50070301848283,14.321378040313716,15.177714071273805,15.21888256072998,0.3164853594296553,0.6042775544436167,0.640409876425055,0.6421469434907165,56.260545771477446,99.78071599679036,0.1001629827333181,0.17764374654487416,9.662034616205428,17.13607144706221,10.513658237487114,6.622413209575097,53.07951694488523,67.8084945678711,48.0,5.333333333333447,9.458916748001979,24.09302520751953,0.5082916710447158,4213.654283218605,7473.113450592355,559607.9479194408,992490.9357918948,0.3165292598533528,0.5613794844861536,0.07484144153717946,0.13273480590011677,9.244570187929748,10.096643664676709,0.14888888888888888,1.3399999999999714,0.05999999999999872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3477270820569727,0.6085200313206585,-3.574069326295759,6.445204908085311,53.83962628703507,104.38788385473802,32.2036981867742,1.1111111111111098,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,5,FR_calf_joint,front_right,front,35.55,9.5347334394865,16.563557147979736,17.53319290161133,18.04265785217285,0.2682062852176231,0.4659228452314975,0.4931981125629066,0.507529053506972,90.91114176206207,161.2351727612124,0.07193461143023698,0.12757940640346288,15.51907108016312,27.523800253797187,20.159589953695175,7.3642103001020125,79.04513442993157,139.87388610839844,65.5,7.277777777777933,12.907480145711034,20.604182958602905,0.2897916027932898,2046.4508832195197,3629.4765999840274,172554.3532959039,306033.2366871077,0.04554938424976434,0.08078396878898707,0.0030389803717529177,0.005389774187854189,6.551400935016414,7.4986904484067995,0.006666666666666667,0.05999999999999872,0.019999999999999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.689397278284744,33.376681472668565,25.88519242089764,123.30904919104442,34.463116306159634,96.11579233912337,1.3209684943715994,0.6666666666666667,0.0,0.0,0.0
go2,"0.20/0.10, w=500",0.2,0.1,500,6,RL_hip_joint,rear_left,hind,23.7,3.6459698118610393,6.369338774681092,6.686605958938598,7.01560115814209,0.15383838868611982,0.2687484715055313,0.2821352725290548,0.29601692650388567,13.293095869002023,23.57592884026809,0.023666249833541677,0.04197320379616531,2.0146698073804794,3.573111371760887,2.573533748653678,0.9995776231072089,6.001704516410827,7.256040096282959,76.0,8.444444444444624,14.976618184336468,10.286562442779541,0.21701608529070762,250.49686009729783,444.2679272430354,5205.157194236229,9231.590355101815,0.018817297384355204,0.0333733592589389,0.0006961328360195838,0.001234624226523678,3.095592134825083,3.613870228949141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.380152777867167,1.1552547004656466,1.7939820620474611,17.064108134099932,5.391190316792827,7.3208295613658825,113.35752112184316,0.0,0.0,0.0,0.0
