cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_01_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,22,1,0.9565217391304348,0.006363636363636364,0.02,0.01580689170143821,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.0034782608695652175,0.02,0.008639791737432066,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,14,9,0.6086956521739131,0.027142857142857142,0.13299999999999987,0.06742123195103236,0.33036403656005825
gait_01_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,12,11,0.5217391304347826,0.0,0.0,0.0,0.0
gait_01_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.02869565217391305,0.04,0.07127828183381454,0.09935760498046875
gait_01_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.0033333333333333335,0.02,0.010590235392252604,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.0,0.0,0.0,0.0
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.004,0.02,0.012708282470703125,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.026666666666666672,0.04,0.08472188313802083,0.12708282470703125
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.007894736842105265,0.02,0.0320803491692794,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.0010526315789473684,0.0029999999999999714,0.004277379889237254,0.012190532684326056
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.009473684210526318,0.02,0.03849641900313528,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.020000000000000004,0.02,0.08127021789550781,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.011578947368421055,0.02,0.04705117878160978,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.012631578947368423,0.02,0.05132855867084704,0.08127021789550781
gait_02_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,30,19,11,0.6333333333333333,0.01473684210526316,0.02,0.046819988049958884,0.06354141235351562
gait_02_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,30,26,4,0.8666666666666667,0.003076923076923077,0.02,0.009775601900540866,0.06354141235351562
gait_02_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,23,20,3,0.8695652173913043,0.378,0.38,0.9389293670654297,0.9438972473144531
gait_02_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,20,3,0.8695652173913043,0.009,0.02,0.02235546112060547,0.049678802490234375
gait_02_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,17,6,0.7391304347826086,0.13882352941176473,0.38,0.34482933493221507,0.9438972473144531
gait_02_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.01391304347826087,0.04,0.034559166949728264,0.09935760498046875
gait_02_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,20,10,0.6666666666666666,0.022000000000000002,0.0340000000000002,0.06989555358886719,0.10802040100097718
gait_02_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004236094156901042,0.034947776794433415
gait_02_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.0,0.0,0.0,0.0
gait_02_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.002105263157894737,0.02,0.008554759778474507,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,38,32,6,0.8421052631578947,0.00125,0.008999999999999985,0.005079388618469238,0.03657159805297846
gait_03_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,38,32,6,0.8421052631578947,0.0075,0.02,0.03047633171081543,0.08127021789550781
gait_03_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,30,25,5,0.8333333333333334,0.0088,0.02,0.027958221435546875,0.06354141235351562
gait_03_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,30,25,5,0.8333333333333334,0.012800000000000002,0.02,0.04066650390625,0.06354141235351562
gait_03_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,23,18,5,0.782608695652174,0.3722222222222222,0.38,0.9245777130126953,0.9438972473144531
