run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,13.27104,0.5477583677238889,21.023683528900147
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,13.5168,0.5576472938723034,20.823023252487182
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,13.76256,0.5672379985120561,20.650324277877807
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,14.00832,0.5771550097730425,20.552230176925658
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,14.25408,0.5871069249179628,20.34024324417114
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,14.49984,0.5968489713801278,20.003386068344117
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,14.7456,0.6066043374273512,19.677347803115843
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,14.99136,0.6166311729616589,19.80100257873535
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,15.23712,0.6263455638620589,19.676191987991334
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,15.48288,0.6360200411081314,19.33964611530304
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,15.72864,0.6460409580336677,19.25474953174591
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,15.9744,0.6558588344520992,18.95597376823425
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,16.22016,0.6656711202859878,18.683537464141846
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,16.46592,0.6758317247364256,18.465696115493774
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,16.71168,0.6857723397016525,18.182734355926513
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,16.95744,0.6957266195615133,17.943660564422608
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,17.2032,0.7058901889456644,18.009943108558655
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,17.44896,0.715901352432039,17.618175053596495
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,17.69472,0.7258401460117764,17.27657567024231
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,17.94048,0.7359197066889869,17.30821291923523
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,18.18624,0.746067909333441,16.831261014938356
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,18.432,0.7561323944727579,16.70546504020691
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,18.67776,0.7662959126631419,16.88586706161499
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,18.92352,0.7763561903105842,16.869890642166137
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,19.16928,0.7864351750744714,16.790246863365173
