run,label,velocity_mps,direction,family,metric,metric_label,unit,cells,signed_imbalance_percent,mean_absolute_imbalance_percent,total_per_directed_m
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,all_family_balanced,absolute_work,Absolute work,J,10,-18.45104006830858,19.40240679562554,578.9731806814426
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,23.578218694454804,23.578218694454804,297.4050175890204
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,50.85738369375307,50.85738369375307,284.57447599978843
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,43.71656301546125,43.71656301546125,284.2899558227654
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,31.084742997603563,31.084742997603563,291.24026686056663
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",-0.5,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,37.30922710031817,37.30922710031817,289.3774290680352
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,trot,torque_squared,Torque²,N² m² s,1,17.340790446466038,17.340790446466038,486.12324870620273
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,bound,torque_squared,Torque²,N² m² s,1,-1.6888929729792586,1.6888929729792586,1229.8812171128218
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,7.340612767051135,9.11454622621456,807.4539588858282
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,gallop,torque_squared,Torque²,N² m² s,4,17.19577917121946,17.19577917121946,736.5252798028185
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,10.047072352939344,11.33500220421983,814.9959261269178
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,trot,absolute_work,Absolute work,J,1,10.127325564529942,10.127325564529942,127.3681272420633
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,bound,absolute_work,Absolute work,J,1,24.306489292889626,24.306489292889626,606.5935800394961
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,half_bound,absolute_work,Absolute work,J,4,0.8076873603533987,25.791369740845198,403.6210920017109
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,gallop,absolute_work,Absolute work,J,4,9.55387881765175,12.862980132705188,310.0673508046889
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,11.19884525885618,18.272041182742488,361.9125375219898
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,16.619614652811084,16.619614652811084,304.43088142789156
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-17.204670287493677,17.204670287493677,320.4690466308862
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,2.3528580393419203,12.783397168830373,310.4514918042339
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,3.068746616031577,6.584077053918966,306.76569630802487
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",0.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,1.209137255172726,13.297939790763525,310.52927904275913
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,trot,torque_squared,Torque²,N² m² s,1,10.505033287272617,10.505033287272617,270.1829776457866
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,bound,torque_squared,Torque²,N² m² s,1,-22.419001368910298,22.419001368910298,592.4852518710586
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,half_bound,torque_squared,Torque²,N² m² s,4,-15.873384258313841,15.873384258313841,555.5395419043473
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,gallop,torque_squared,Torque²,N² m² s,4,-5.015933397174515,13.307872515117424,466.9886867174821
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-8.20082143428151,15.526322857403546,471.29911453466866
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,trot,absolute_work,Absolute work,J,1,7.407674476363921,7.407674476363921,91.6742221980499
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,bound,absolute_work,Absolute work,J,1,-11.552830247512274,11.552830247512274,260.1137526059606
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,half_bound,absolute_work,Absolute work,J,4,-12.981310128527557,12.981310128527557,253.4273697792911
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,gallop,absolute_work,Absolute work,J,4,-11.560437464193042,11.560437464193042,209.11730575153751
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,all_family_balanced,absolute_work,Absolute work,J,10,-7.1717258409672375,10.875563079149199,203.5831625837098
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,5.239097415334108,5.239097415334108,156.48802359205763
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-12.052976803629962,12.052976803629962,158.75483600202273
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,-10.4810089748552,10.4810089748552,156.8937010063877
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,-2.244913691279952,8.715849861909552,156.2417487217916
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.0,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,-4.884950513607752,9.122233263932205,157.0945773305649
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,trot,torque_squared,Torque²,N² m² s,1,2.9476297394284914,2.9476297394284914,232.18977799631185
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,bound,torque_squared,Torque²,N² m² s,1,-18.041404702089935,18.041404702089935,359.6246823551843
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,-14.724765742361003,14.724765742361003,346.58867664000354
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,gallop,torque_squared,Torque²,N² m² s,4,-5.15465902856537,13.819396375209795,309.80019662934967
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-8.743299933396955,12.383299139772307,312.05083340521236
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,trot,absolute_work,Absolute work,J,1,9.770060744389331,9.770060744389331,100.03398251516575
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,bound,absolute_work,Absolute work,J,1,-16.824529486970544,16.824529486970544,177.0639636276532
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,half_bound,absolute_work,Absolute work,J,4,-12.987548588116507,12.987548588116507,170.75970546853944
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,gallop,absolute_work,Absolute work,J,4,-5.961260533190617,11.650421115193886,155.94597064593268
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,-6.500819465972084,12.808139983667568,150.95090556432277
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,-3.5788744662975427,3.5788744662975427,106.21128187821773
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-8.97190608465211,8.97190608465211,103.58009996102692
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,-8.237083815328429,8.237083815328429,102.18995065037777
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,-3.9550372846710555,7.565208167009768,103.35008832872516
2026-08-21_10-22-39_go2_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,"TRS m0.1/v0.05, w500/r0",1.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,-6.185725412737284,7.088268133321963,103.83285520458689
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,trot,torque_squared,Torque²,N² m² s,1,24.86924934729438,24.86924934729438,310.9439629135247
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,bound,torque_squared,Torque²,N² m² s,1,34.45487450379673,34.45487450379673,418.49181773656386
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,half_bound,torque_squared,Torque²,N² m² s,4,33.52946284492795,33.52946284492795,410.74634753426255
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,gallop,torque_squared,Torque²,N² m² s,4,30.420148662533233,30.420148662533233,418.5835275492278
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,30.818433839638075,30.818433839638075,389.69141393339476
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,trot,absolute_work,Absolute work,J,1,-6.617676598603939,6.617676598603939,203.04964227879785
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,bound,absolute_work,Absolute work,J,1,0.6957801680671057,0.6957801680671057,211.8246750956923
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,half_bound,absolute_work,Absolute work,J,4,2.258613562929966,2.258613562929966,209.5190838338586
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,gallop,absolute_work,Absolute work,J,4,-1.665317112927267,4.126085957090976,227.93961232580807
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,all_family_balanced,absolute_work,Absolute work,J,10,-1.3321499951335336,3.4245390716729966,213.08325338353922
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,35.79519442388985,35.79519442388985,99.39123539177304
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,31.70451538366524,31.70451538366524,100.44416173297687
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,36.00717770295048,36.00717770295048,99.05565972657999
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,40.017445481505426,40.017445481505426,98.59333673218316
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.5,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,35.88108324800275,35.88108324800275,99.37109839587826
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,trot,torque_squared,Torque²,N² m² s,1,28.13990578628723,28.13990578628723,339.98070955598473
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,bound,torque_squared,Torque²,N² m² s,1,25.792219847989227,25.792219847989227,647.7816972840124
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,half_bound,torque_squared,Torque²,N² m² s,4,29.253105817454394,29.253105817454394,640.3903055668554
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,gallop,torque_squared,Torque²,N² m² s,4,28.620890007305228,28.620890007305228,635.6431793209581
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,27.95153036475902,27.95153036475902,565.9489729319527
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,trot,absolute_work,Absolute work,J,1,-10.193857957290971,10.193857957290971,177.20497455801907
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,bound,absolute_work,Absolute work,J,1,-5.7763943769140145,5.7763943769140145,282.9753622578107
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,half_bound,absolute_work,Absolute work,J,4,1.6674246592768351,3.425165765885014,286.1551365149678
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,gallop,absolute_work,Absolute work,J,4,0.30472805116900614,4.018222168416023,313.79558513493345
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,all_family_balanced,absolute_work,Absolute work,J,10,-3.499524905939786,5.8534100671265055,265.03276461643276
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,32.036278660770606,32.036278660770606,147.03379077535718
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,26.899869539884786,26.899869539884786,149.18912030908984
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,29.00080727243988,29.00080727243988,147.14845528705854
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,30.331920604524512,30.331920604524512,147.63141832716792
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-1.0,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,29.567219019404945,29.567219019404945,147.75069617466838
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,trot,torque_squared,Torque²,N² m² s,1,24.657699182941073,24.657699182941073,580.079077004039
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,bound,torque_squared,Torque²,N² m² s,1,28.647667527666574,28.647667527666574,1292.1445953811085
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,half_bound,torque_squared,Torque²,N² m² s,4,26.383715673837663,26.383715673837663,1292.4917380605689
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,gallop,torque_squared,Torque²,N² m² s,4,28.331147371259448,28.331147371259448,1147.6387211447427
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,27.00505743892619,27.00505743892619,1078.0885328976149
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,trot,absolute_work,Absolute work,J,1,-12.83704947589044,12.83704947589044,235.09623196758267
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,bound,absolute_work,Absolute work,J,1,1.6961435411615866,1.6961435411615866,699.2525938210251
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,half_bound,absolute_work,Absolute work,J,4,3.411186565353127,5.784228691117415,722.5854505187028
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,gallop,absolute_work,Absolute work,J,4,7.3670948597893355,9.03032149845788,631.490763811435
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,all_family_balanced,absolute_work,Absolute work,J,10,-0.09065612739659784,7.33693580165683,572.1062600296864
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,23.311789953383972,23.311789953383972,307.3325836981085
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,24.29626603144053,24.29626603144053,302.34167097522413
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,24.548445412257124,24.548445412257124,303.110759901574
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,24.618867872378615,24.618867872378615,293.2524214086677
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",-0.5,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,24.19384231736506,24.19384231736506,301.5093589958936
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,trot,torque_squared,Torque²,N² m² s,1,13.625379781461923,13.625379781461923,591.224156255924
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,bound,torque_squared,Torque²,N² m² s,1,-3.055706272141502,3.055706272141502,990.9929984652485
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,-10.641641312018507,11.754149812117888,823.5550134888219
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,gallop,torque_squared,Torque²,N² m² s,4,0.8696765364040776,8.225420271505575,737.782788839384
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,0.19942718342649798,9.165164034306722,785.8887392623446
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,trot,absolute_work,Absolute work,J,1,5.438353055550969,5.438353055550969,155.44908631415717
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,bound,absolute_work,Absolute work,J,1,-12.777046461593985,12.777046461593985,495.65355663195487
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,half_bound,absolute_work,Absolute work,J,4,-33.122869853252126,33.122869853252126,345.077249968714
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,gallop,absolute_work,Absolute work,J,4,-19.821725105081352,19.821725105081352,316.7427303573987
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,-15.070822091094124,17.789998618869607,328.2306558180562
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,6.458860744475935,6.458860744475935,320.2976208245631
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-3.587470008135507,3.587470008135507,282.41867611140833
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,5.4835923872244035,10.359967295366687,294.65087782248133
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,6.238330476655149,6.238330476655149,302.3662031409647
