positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_00_trot__vx_pos_0p5__seed_4242,gait_00_trot__vx_neg_0p5__seed_4242,0,0,trot,0.5,-0.018159188956272703,0.004743150302342006,-0.018159188956272703,-0.004743150302342006,-0.011451169629307355,-0.013416038653930696,0.4818408110437273,-0.495256849697658,0.013416038653930706,0.01341602523790547,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p0__seed_4242,gait_00_trot__vx_neg_1p0__seed_4242,0,0,trot,1.0,-0.015004667763908705,0.004292748620112737,-0.015004667763908705,-0.004292748620112737,-0.00964870819201072,-0.010711919143795968,0.9849953322360913,-0.9957072513798872,0.01071191914379599,0.005355956893919547,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p5__seed_4242,gait_00_trot__vx_neg_1p5__seed_4242,0,0,trot,1.5,0.008242035657167435,-0.0032502832512060803,0.008242035657167435,0.0032502832512060803,0.0057461594541867575,0.004991752405961355,1.5082420356571675,-1.503250283251206,0.004991752405961503,0.0016639169140148628,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_0p5__seed_4242,gait_01_bound__vx_neg_0p5__seed_4242,1,1,bound,0.5,-0.015506057929591973,0.007293587033989049,-0.015506057929591973,-0.007293587033989049,-0.01139982248179051,-0.008212470895602925,0.484493942070408,-0.492706412966011,0.008212470895602952,0.00821246268314027,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p0__seed_4242,gait_01_bound__vx_neg_1p0__seed_4242,1,1,bound,1.0,-0.00018620602786540986,0.014114087571700414,-0.00018620602786540986,-0.014114087571700414,-0.007150146799782911,0.013927881543835004,0.9998137939721345,-0.9858859124282996,0.013927881543834952,0.0069639372899488305,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p5__seed_4242,gait_01_bound__vx_neg_1p5__seed_4242,1,1,bound,1.5,0.006664268920818965,0.01083026056488355,0.006664268920818965,-0.01083026056488355,-0.0020829958220322923,0.017494529485702515,1.506664268920819,-1.4891697394351164,0.017494529485702515,0.005831507884731543,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_0p5__seed_4242,gait_03_half_bound__vx_neg_0p5__seed_4242,2,3,half_bound,0.5,-0.00451912305184773,0.017992548081053404,-0.00451912305184773,-0.017992548081053404,-0.011255835566450568,0.013473425029205673,0.4954808769481523,-0.4820074519189466,0.013473425029205677,0.013473411555794122,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p0__seed_4242,gait_03_half_bound__vx_neg_1p0__seed_4242,2,3,half_bound,1.0,-0.0011688845853010813,0.018071634446581206,-0.0011688845853010813,-0.018071634446581206,-0.009620259515941143,0.016902749861280125,0.9988311154146989,-0.9819283655534188,0.016902749861280153,0.008451370704954723,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p5__seed_4242,gait_03_half_bound__vx_neg_1p5__seed_4242,2,3,half_bound,1.5,0.010300446301698685,0.00693190669020017,0.010300446301698685,-0.00693190669020017,0.0016842698057492572,0.017232352991898854,1.5103004463016987,-1.4930680933097997,0.017232352991898958,0.005744115749261069,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_0p5__seed_4242,gait_02_half_bound__vx_neg_0p5__seed_4242,3,2,half_bound,0.5,-0.009863556746174307,0.019436431719976312,-0.009863556746174307,-0.019436431719976312,-0.014649994233075309,0.009572874973802005,0.4901364432538257,-0.48056356828002367,0.009572874973802048,0.009572865400936648,1e-06,abs(mean_vx_pos + mean_vx_neg)
