cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_00_trot__vx_neg_1p5__seed_4242,0,trot,-1.5,4242,valid,,True,0.03144163063580053,0.020402420827420675,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_1p5/seed_4242
gait_00_trot__vx_neg_1p0__seed_4242,0,trot,-1.0,4242,valid,,True,0.03330628583431986,0.015095808419969348,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_1p0/seed_4242
gait_00_trot__vx_neg_0p5__seed_4242,0,trot,-0.5,4242,valid,,True,0.029135669140745588,0.012902696861734324,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_0p5/seed_4242
gait_00_trot__vx_pos_0p5__seed_4242,0,trot,0.5,4242,valid,,True,0.04230413235215432,0.017376317009326705,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_0p5/seed_4242
gait_00_trot__vx_pos_1p0__seed_4242,0,trot,1.0,4242,valid,,True,0.0515636064739609,0.01619921696505409,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_1p0/seed_4242
gait_00_trot__vx_pos_1p5__seed_4242,0,trot,1.5,4242,valid,,True,0.049304706123335096,0.022775230153802978,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_1p5/seed_4242
gait_01_bound__vx_neg_1p5__seed_4242,1,bound,-1.5,4242,valid,,True,0.04561643980214802,0.020940356497834576,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_1p5/seed_4242
gait_01_bound__vx_neg_1p0__seed_4242,1,bound,-1.0,4242,valid,,True,0.044417570249267666,0.01779163401503232,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_1p0/seed_4242
gait_01_bound__vx_neg_0p5__seed_4242,1,bound,-0.5,4242,valid,,True,0.03877313286441472,0.018166335823077057,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_0p5/seed_4242
gait_01_bound__vx_pos_0p5__seed_4242,1,bound,0.5,4242,valid,,True,0.04434784892784511,0.025205746065325014,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_0p5/seed_4242
