cell_id,joint_index,joint_name,leg,motor_role,configured_effort_limit_nm,effort_limit_source,normalized_torque_squared_exposure,absolute_work_j,utilization_p95,utilization_p99,saturation_fraction,soft_limit_utilization_p95,soft_limit_utilization_p99,action_clamp_fraction
gait_00_trot__vx_neg_1p5__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.08874449418158328,4.836553243817762,0.17982930295607616,0.18960721927530624,0.0,0.34899136424064636,0.35795295298099516,0.0
gait_00_trot__vx_neg_1p5__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,1.0635791951892428,148.35315548602492,0.5520573616027832,0.7288278512393722,0.0,0.262792032957077,0.2676568591594696,0.0
gait_00_trot__vx_neg_1p5__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.21834324211554854,134.894168008212,0.2997752537598481,0.3185435555432292,0.0,0.5236243963241577,0.5284922301769257,0.0
gait_00_trot__vx_neg_1p5__seed_4242,3,joint_front_right_abad,fr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.06614881819115605,4.778639810291879,0.1737581870135138,0.2010464742604424,0.0,0.34950538277626036,0.3612205958366394,0.0
gait_00_trot__vx_neg_1p5__seed_4242,4,joint_front_right_thigh_pitch,fr,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.8661796191060193,130.8172559644282,0.5011915010564462,0.6425899247562177,0.0,0.26326119303703305,0.26666726112365724,0.0
gait_00_trot__vx_neg_1p5__seed_4242,5,joint_front_right_calf_pitch,fr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.25108405650307675,147.6446788575314,0.34015361038414205,0.36782433922226365,0.0,0.5609555780887604,0.5650628900527954,0.0
gait_00_trot__vx_neg_1p5__seed_4242,6,joint_rear_left_abad,rl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.0648543797436551,4.5817705154222494,0.1684799636111539,0.1904502372180714,0.0,0.3600782662630081,0.38299563765525807,0.0
gait_00_trot__vx_neg_1p5__seed_4242,7,joint_rear_left_thigh_pitch,rl,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.39937056883245675,61.806059482079,0.43264692544937133,0.4775896167755127,0.0,0.27507870197296136,0.28478459239006043,0.0
gait_00_trot__vx_neg_1p5__seed_4242,8,joint_rear_left_calf_pitch,rl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.2789431533254732,102.38144613880664,0.37501921782622466,0.3969924787572911,0.0,0.5829914987087249,0.5878103744983673,0.0
gait_00_trot__vx_neg_1p5__seed_4242,9,joint_rear_right_abad,rr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.05258540281102352,5.684669620220957,0.14201726843329035,0.14876673838671514,0.0,0.32360421419143676,0.3291581892967224,0.0
gait_00_trot__vx_neg_1p5__seed_4242,10,joint_rear_right_thigh_pitch,rr,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.2776642073995054,55.481024377569554,0.3790429055690765,0.41312900876998876,0.0,0.24878040850162503,0.2586713737249374,0.0
gait_00_trot__vx_neg_1p5__seed_4242,11,joint_rear_right_calf_pitch,rr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.23334239352881994,94.39212064720691,0.3446219598924792,0.4335921349396567,0.0,0.5577137112617493,0.5638229584693909,0.0
gait_00_trot__vx_neg_1p0__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.06071211285168716,3.5394337951913624,0.13715343475341796,0.14427064334644993,0.0,0.3752503156661987,0.38122161507606506,0.0
gait_00_trot__vx_neg_1p0__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.6968092097680058,74.7325202549994,0.5509392654194551,0.5811858861586625,0.0,0.28956180214881894,0.2916940903663635,0.0
gait_00_trot__vx_neg_1p0__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1595170435440467,80.55323486700654,0.22438703614312247,0.24801058795001055,0.0,0.5142583250999451,0.5175949883460998,0.0
gait_00_trot__vx_neg_1p0__seed_4242,3,joint_front_right_abad,fr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.030417082165218438,2.8838401312004316,0.09829793151687173,0.12122109721688662,0.0,0.33635020852088926,0.3419029116630554,0.0
gait_00_trot__vx_neg_1p0__seed_4242,4,joint_front_right_thigh_pitch,fr,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.6209264910066248,61.380035316497086,0.5679552639231958,0.6768055119233972,0.0,0.28686999082565307,0.29110447645187376,0.0
gait_00_trot__vx_neg_1p0__seed_4242,5,joint_front_right_calf_pitch,fr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.21053036059232283,90.9761553728301,0.27658186474361923,0.31857990935042074,0.0,0.5509668499231338,0.5539764946699143,0.0
gait_00_trot__vx_neg_1p0__seed_4242,6,joint_rear_left_abad,rl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.051391177518759344,3.987220566328615,0.13214582204818717,0.18942116330651668,0.0,0.38418634235858873,0.4329771625995636,0.0
gait_00_trot__vx_neg_1p0__seed_4242,7,joint_rear_left_thigh_pitch,rl,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.2455241378142399,36.703083917107435,0.2822542059421539,0.29378027105331417,0.0,0.2967775881290436,0.30617345452308653,0.0
gait_00_trot__vx_neg_1p0__seed_4242,8,joint_rear_left_calf_pitch,rl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.23980216947143349,63.391960112536324,0.33463453344396643,0.3606151111705883,0.0,0.5721584558486938,0.5777459383010864,0.0
gait_00_trot__vx_neg_1p0__seed_4242,9,joint_rear_right_abad,rr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.04561686943015806,4.859972442021644,0.11899556342293231,0.12496675266939052,0.0,0.31536656618118286,0.323742594718933,0.0
gait_00_trot__vx_neg_1p0__seed_4242,10,joint_rear_right_thigh_pitch,rr,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.2060809086800393,32.00528976811096,0.2341778004169464,0.24820632338523865,0.0,0.28245241641998287,0.2898139488697052,0.0
gait_00_trot__vx_neg_1p0__seed_4242,11,joint_rear_right_calf_pitch,rr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.18514908497347143,49.107022600220226,0.3035633177370638,0.321427234958958,0.0,0.5397446990013123,0.5421467661857605,0.0
gait_00_trot__vx_neg_0p5__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.07323855545510048,3.3923650237801484,0.16847220238517313,0.1754199932603275,0.0,0.4035101383924484,0.4082745909690857,0.0
gait_00_trot__vx_neg_0p5__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.28812447327322754,25.285203215639342,0.3551994281656602,0.38203898598166075,0.0,0.29429784417152405,0.2959652245044708,0.0
gait_00_trot__vx_neg_0p5__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1454769044543173,37.531342892089164,0.20167316939379717,0.20489459746592753,0.0,0.5025324821472168,0.5040144771337509,0.0
gait_00_trot__vx_neg_0p5__seed_4242,3,joint_front_right_abad,fr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.02813402878984585,2.460520330596046,0.11128589510917664,0.13421205212088191,0.0,0.3401052951812744,0.34339338541030884,0.0
gait_00_trot__vx_neg_0p5__seed_4242,4,joint_front_right_thigh_pitch,fr,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.4442953585278323,18.768245657129448,0.5407119077794692,0.5752792077905992,0.0,0.30661606788635254,0.30821073055267334,0.0
gait_00_trot__vx_neg_0p5__seed_4242,5,joint_front_right_calf_pitch,fr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.16820962818452906,45.19576466555707,0.22204093675355652,0.26074880522650645,0.0,0.533136397600174,0.53488489985466,0.0
gait_00_trot__vx_neg_0p5__seed_4242,6,joint_rear_left_abad,rl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.06920221487166606,4.237541599802207,0.18521882856593413,0.21163784055148854,0.0,0.42124682664871216,0.4423644691705704,0.0
gait_00_trot__vx_neg_0p5__seed_4242,7,joint_rear_left_thigh_pitch,rl,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.1546024556983184,19.84862876728177,0.2379180133342743,0.24276333451271057,0.0,0.3016788214445114,0.30471427738666534,0.0
gait_00_trot__vx_neg_0p5__seed_4242,8,joint_rear_left_calf_pitch,rl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1793936832898719,24.460402741110883,0.2699023066340266,0.29184157139546163,0.0,0.5549361109733582,0.5587150752544403,0.0
gait_00_trot__vx_neg_0p5__seed_4242,9,joint_rear_right_abad,rr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.04771500105003059,3.2408061454389827,0.12131128591649673,0.13960451939526725,0.0,0.33532145619392395,0.34207141399383545,0.0
gait_00_trot__vx_neg_0p5__seed_4242,10,joint_rear_right_thigh_pitch,rr,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.2667258419852337,21.54480357637629,0.2813063979148865,0.2865449249744415,0.0,0.3023460656404495,0.3068200647830963,0.0
gait_00_trot__vx_neg_0p5__seed_4242,11,joint_rear_right_calf_pitch,rr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1336256251278312,24.044026400495788,0.24110509898211505,0.2660640574790336,0.0,0.5067001581192017,0.5083094835281372,0.0
gait_00_trot__vx_pos_0p5__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.09890947159020831,2.2223860981097094,0.2076838577494902,0.21657125388874726,0.0,0.4114399701356888,0.41541948914527893,0.0
gait_00_trot__vx_pos_0p5__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.11678402115514097,18.210814381986857,0.16783494809094598,0.17657985056147854,0.0,0.3047785460948944,0.32599833607673645,0.0
gait_00_trot__vx_pos_0p5__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1825851040096473,33.75149307109415,0.2666306366791596,0.27988866857580236,0.0,0.5343595445156097,0.5401185154914856,0.0
gait_00_trot__vx_pos_0p5__seed_4242,3,joint_front_right_abad,fr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.027440604631301636,1.1137185657655937,0.08932151163325591,0.10190180119346169,0.0,0.3399038314819336,0.35814476013183594,0.0
gait_00_trot__vx_pos_0p5__seed_4242,4,joint_front_right_thigh_pitch,fr,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.35150857296053134,19.596201913957483,0.3450037311105167,0.35241691505207734,0.0,0.29048794507980347,0.2947118580341339,0.0
gait_00_trot__vx_pos_0p5__seed_4242,5,joint_front_right_calf_pitch,fr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.19319130330519063,40.813467821569645,0.30488754607535695,0.33891964603114777,0.0,0.541149914264679,0.5445005297660828,0.0
gait_00_trot__vx_pos_0p5__seed_4242,6,joint_rear_left_abad,rl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.03604468391194735,1.331032238691114,0.10789448198150187,0.13361510459114523,0.0,0.3409746438264847,0.36167295277118683,0.0
gait_00_trot__vx_pos_0p5__seed_4242,7,joint_rear_left_thigh_pitch,rl,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.3399877333704659,20.932261776514352,0.42381772994995115,0.4721685290336609,0.0,0.29630519449710846,0.29849860072135925,0.0
gait_00_trot__vx_pos_0p5__seed_4242,8,joint_rear_left_calf_pitch,rl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1890339530237597,35.54372922611423,0.21956189903053078,0.25123004011205724,0.0,0.5520371496677399,0.5550278723239899,0.0
gait_00_trot__vx_pos_0p5__seed_4242,9,joint_rear_right_abad,rr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.07528288420722264,2.3500156729994344,0.16088467836380005,0.16657442205092488,0.0,0.3524952530860901,0.35618290305137634,0.0
gait_00_trot__vx_pos_0p5__seed_4242,10,joint_rear_right_thigh_pitch,rr,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.23091916549512082,18.197166113993152,0.3509729087352753,0.3886150300502777,0.0,0.28664490580558777,0.28864632546901703,0.0
gait_00_trot__vx_pos_0p5__seed_4242,11,joint_rear_right_calf_pitch,rr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.15511025623002406,21.474705669193064,0.21131419813310778,0.21693904979808912,0.0,0.49418967962265015,0.49557939171791077,0.0
gait_00_trot__vx_pos_1p0__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.09601978419683657,3.141847439585254,0.21618879823123674,0.2454721557392793,0.0,0.4203144311904907,0.43943626344203945,0.0
gait_00_trot__vx_pos_1p0__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.21327546679591863,39.83559560631402,0.28645006628597464,0.36778553766362804,0.0,0.27990481853485105,0.29695446610450743,0.0
gait_00_trot__vx_pos_1p0__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.20109824197693804,62.30948007762432,0.2910271515717377,0.3110750030826877,0.0,0.5604037523269654,0.5647133171558381,0.0
