cell_id,foot,contact_mean_force_n,vertical_impulse_ns,force_p95_n,force_p99_n,force_max_n,impact_event_count,impact_peak_mean_n,impact_peak_p95_n,impact_peak_max_n,impact_impulse_mean_ns,impact_impulse_p95_ns,impact_impulse_max_ns,agreement,agreement_boundary_excluded,false_swing_contact_fraction,missed_stance_contact_fraction,contact_precision,contact_recall,contact_f1,measured_duty_factor,commanded_duty_factor,sampled_desired_stance_fraction,desired_duty_factor,duty_factor_error,duty_factor_abs_error,touchdown_matched,touchdown_abs_error_mean_cycles,touchdown_abs_error_mean_s,touchdown_abs_error_median_cycles,touchdown_abs_error_median_s,touchdown_abs_error_p95_cycles,touchdown_abs_error_p95_s,touchdown_unmatched_expected,touchdown_unmatched_actual,touchdown_unmatched_fraction,touchdown_expected_unmatched_fraction,touchdown_actual_unmatched_fraction,touchdown_event_count,liftoff_matched,liftoff_abs_error_mean_cycles,liftoff_abs_error_mean_s,liftoff_abs_error_median_cycles,liftoff_abs_error_median_s,liftoff_abs_error_p95_cycles,liftoff_abs_error_p95_s,liftoff_unmatched_expected,liftoff_unmatched_actual,liftoff_unmatched_fraction,liftoff_expected_unmatched_fraction,liftoff_actual_unmatched_fraction,liftoff_event_count
gait_00_trot__vx_neg_1p5__seed_4242,fl,120.77084989715041,413.2623351597786,217.1834945678711,252.8369857788087,264.3012390136719,31,198.13347945674772,254.76227569580078,264.3012390136719,9.834630402595767,11.59250701904297,11.935616149902344,0.9375,0.9728506787330317,0.020689655172413793,0.039473684210526314,0.9605263157894737,0.9605263157894737,0.9605263157894737,0.35625,0.3562653958797455,0.35625,0.35625,-1.5395879745472296e-05,1.5395879745472296e-05,31,0.01613104247277783,0.004995458946230208,0.016606003046035767,0.005142544669226225,0.03020763397216797,0.009354695806261075,0,0,0.0,0.0,0.0,31,18,0.013660642835828993,0.004230425936864212,0.0093841552734375,0.0029060838747784995,0.03648109436035153,0.01129746012994683,12,13,0.5813953488372093,0.4,0.41935483870967744,31
gait_00_trot__vx_neg_1p5__seed_4242,fr,123.78436424288638,425.8925087410212,219.84405899047846,259.80353271484375,270.61700439453125,31,212.70638595088835,260.0169677734375,270.61700439453125,10.365350745416453,12.062200775146485,12.632072143554687,0.95625,0.9932126696832579,0.006896551724137931,0.006578947368421052,0.9869281045751634,0.993421052631579,0.9901639344262295,0.35833333333333334,0.3562653958797455,0.35625,0.35625,0.0020679374535878536,0.0020679374535878536,31,0.017217454410368396,0.005331898841053293,0.01662316918373108,0.005147860676314235,0.03649267554283142,0.011301046588895452,0,0,0.0,0.0,0.0,31,31,0.018088002358713457,0.00560149000628775,0.016635894775390625,0.005151801535735381,0.03960704803466797,0.01226550502067336,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p5__seed_4242,rl,108.13070568916125,421.7713946032524,148.5029815673828,205.89393768310563,283.62127685546875,31,156.8007605768019,235.63459014892578,283.62127685546875,8.044124873991937,9.915874786376953,11.4828857421875,0.9333333333333333,0.9660633484162896,0.05172413793103448,0.0,0.9101796407185628,1.0,0.9529780564263323,0.40625,0.3562653958797455,0.35625,0.35625,0.04998460412025452,0.04998460412025452,31,0.021544461288759784,0.006671885717756226,0.01870790123939514,0.005793460203780272,0.04682794213294983,0.014501670481393975,0,0,0.0,0.0,0.0,31,31,0.033423946749779485,0.010350723091286701,0.0312957763671875,0.009691671588895452,0.06772708892822266,0.020973715298287066,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p5__seed_4242,rr,102.34057394911845,393.11158822059633,163.66473922729492,289.74004974365243,320.392333984375,31,171.381587859123,299.73924255371094,320.392333984375,7.90110717527328,10.633959732055665,11.492023010253906,0.9354166666666667,0.9615384615384616,0.05517241379310345,0.006578947368421052,0.9041916167664671,0.993421052631579,0.9467084639498433,0.4,0.3562653958797455,0.35625,0.35625,0.04373460412025454,0.04373460412025454,31,0.02873403699167313,0.00889835250223882,0.03120484948158264,0.009663513363851151,0.055155426263809204,0.01708052458653278,0,0,0.0,0.0,0.0,31,26,0.02887248992919922,0.008941228588304784,0.02711009979248047,0.00839545186060248,0.061487674713134766,0.019041494388659184,4,5,0.2571428571428571,0.13333333333333333,0.16129032258064516,31
gait_00_trot__vx_neg_1p0__seed_4242,fl,99.01349024511688,398.19391790628436,168.3458709716797,231.9312286376953,242.875244140625,25,175.92745422363282,238.48448791503904,242.875244140625,8.867515698242189,10.712152404785156,10.864207763671875,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.41875,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.004812729358673107,0.004812729358673107,25,0.015816099643707275,0.0060715293794618335,0.014109909534454346,0.00541655226066264,0.03469494581222534,0.013318794618341569,0,0,0.0,0.0,0.0,25,19,0.02374669125205592,0.00911594747439714,0.020603179931640625,0.0079092073952041,0.0683584213256836,0.026241625480505217,5,5,0.3448275862068966,0.20833333333333334,0.20833333333333334,24
gait_00_trot__vx_neg_1p0__seed_4242,fr,109.68248343111864,441.2164250946045,196.3361053466797,281.6857604980469,349.23101806640625,25,207.9711456298828,285.38805541992184,349.23101806640625,9.7812353515625,12.11261737060547,13.60439422607422,0.9875,1.0,0.0,0.0,1.0,1.0,1.0,0.41875,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.004812729358673107,0.004812729358673107,25,0.018862330913543703,0.007240925315760571,0.01699894666671753,0.006525604063701263,0.03843563795089721,0.014754782170968329,0,0,0.0,0.0,0.0,25,25,0.022705421447753907,0.008716221856123009,0.021350860595703125,0.008196229178107266,0.04609451293945311,0.017694892915980222,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_4242,rl,92.76674189774886,426.84734087228776,118.00559272766114,185.64654006958048,229.9735565185547,25,132.22084564208984,217.27318115234368,229.9735565185547,6.625453852844239,8.831777160644531,9.006927032470703,0.93125,0.9569160997732427,0.07279693486590039,0.0,0.9045226130653267,1.0,0.949868073878628,0.4791666666666667,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.06522939602533978,0.06522939602533978,25,0.03551357984542847,0.013633054182683506,0.035098373889923096,0.013473663737872963,0.0580342411994934,0.02227834980779791,0,0,0.0,0.0,0.0,25,25,0.030890769958496093,0.011858436756360974,0.029972076416015625,0.011505766062602965,0.06003570556640624,0.02304667764964305,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_4242,rr,88.29610381807599,420.28945417404174,120.85484619140622,218.4308973693847,252.32794189453125,25,144.44844665527344,227.4326385498047,252.32794189453125,6.835037530517578,9.133371948242187,9.186031494140625,0.91875,0.9477272727272728,0.08812260536398467,0.0,0.8861386138613861,1.0,0.9396325459317586,0.49583333333333335,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.08189606269200644,0.08189606269200644,25,0.03644721269607544,0.013991459820611386,0.03584796190261841,0.013761417719201903,0.05878535509109497,0.02256668954786747,0,0,0.0,0.0,0.0,25,24,0.04657626152038574,0.01787982793336994,0.047219276428222656,0.018126670327658793,0.07748479843139647,0.029745085118066988,0,0,0.0,0.0,0.0,24
gait_00_trot__vx_neg_0p5__seed_4242,fl,79.4059028032,370.05741356372835,117.47974243164062,123.48951538085937,125.12925720214844,20,118.64246711730956,124.01993331909179,125.12925720214844,6.412342665672303,7.013172233581543,7.017099304199219,0.9915966386554622,0.9977116704805492,0.004405286343612335,0.0,0.995260663507109,1.0,0.997624703087886,0.4894957983193277,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.008550777405249954,0.008550777405249954,20,0.020146909356117248,0.009587277342863626,0.020195871591567993,0.009610576923076923,0.03865724205970764,0.018395759587020652,0,0,0.0,0.0,0.0,20,19,0.029387273286518297,0.013984474460487503,0.02993011474609375,0.014242795552530068,0.06237306594848632,0.029681370546857273,0,0,0.0,0.0,0.0,19
gait_00_trot__vx_neg_0p5__seed_4242,fr,95.63081408544565,457.14129097938536,156.66939086914059,208.26611999511724,229.527099609375,20,169.797274017334,222.1998245239258,229.527099609375,8.5331283493042,10.12211473083496,10.313480529785156,0.9453781512605042,0.9839816933638444,0.030837004405286344,0.0,0.967741935483871,1.0,0.9836065573770492,0.5021008403361344,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.021155819422056688,0.021155819422056688,20,0.03674512505531311,0.017485843544361244,0.03622189164161682,0.017236853301565692,0.05427561402320862,0.02582804912638984,0,0,0.0,0.0,0.0,20,20,0.058032655715942384,0.027615906512366693,0.058301448822021484,0.027743816655321083,0.07635736465454102,0.03633605627410937,0,0,0.0,0.0,0.0,20
