positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_00_trot__vx_pos_0p5__seed_4242,gait_00_trot__vx_neg_0p5__seed_4242,0,0,trot,0.5,-0.008819255152597684,0.01389039895549324,-0.008819255152597684,-0.01389039895549324,-0.011354827054045462,0.005071143802895556,0.4911807448474023,-0.48610960104450673,0.0050711438028955835,0.005071138731756852,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p0__seed_4242,gait_00_trot__vx_neg_1p0__seed_4242,0,0,trot,1.0,-0.020670761705422012,0.0040731151572993545,-0.020670761705422012,-0.0040731151572993545,-0.012371938431360682,-0.01659764654812266,0.979329238294578,-0.9959268848427006,0.01659764654812268,0.008298819124651777,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p5__seed_4242,gait_00_trot__vx_neg_1p5__seed_4242,0,0,trot,1.5,-0.015557988733053207,0.0048849100867907206,-0.015557988733053207,-0.0048849100867907206,-0.010221449409921963,-0.010673078646262487,1.4844420112669467,-1.4951150899132093,0.010673078646262546,0.003557691696190283,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_0p5__seed_4242,gait_01_bound__vx_neg_0p5__seed_4242,1,1,bound,0.5,-0.006950690200857001,0.0352335854840328,-0.006950690200857001,-0.0352335854840328,-0.0210921378424449,0.028282895283175798,0.493049309799143,-0.4647664145159672,0.028282895283175846,0.02828286700030885,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p0__seed_4242,gait_01_bound__vx_neg_1p0__seed_4242,1,1,bound,1.0,-0.0020020394051661256,0.02553196263606431,-0.0020020394051661256,-0.02553196263606431,-0.013767001020615219,0.023529923230898184,0.9979979605948339,-0.9744680373639357,0.023529923230898198,0.011764955732971231,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p5__seed_4242,gait_01_bound__vx_neg_1p5__seed_4242,1,1,bound,1.5,0.0025803146262963613,0.025905084609985352,0.0025803146262963613,-0.025905084609985352,-0.011662384991844495,0.028485399236281714,1.5025803146262964,-1.4740949153900147,0.028485399236281683,0.009495129913717256,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_0p5__seed_4242,gait_03_half_bound__vx_neg_0p5__seed_4242,2,3,half_bound,0.5,-0.028991984099334813,0.05100543195416468,-0.028991984099334813,-0.05100543195416468,-0.03999870802674975,0.02201344785482987,0.4710080159006652,-0.4489945680458353,0.022013447854829893,0.022013425841404054,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p0__seed_4242,gait_03_half_bound__vx_neg_1p0__seed_4242,2,3,half_bound,1.0,-0.00448199874553524,0.046459667262483816,-0.00448199874553524,-0.046459667262483816,-0.025470833004009527,0.04197766851694858,0.9955180012544648,-0.9535403327375161,0.04197766851694862,0.020988823764062425,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p5__seed_4242,gait_03_half_bound__vx_neg_1p5__seed_4242,2,3,half_bound,1.5,0.005421693871418635,0.04428298622369766,0.005421693871418635,-0.04428298622369766,-0.019430646176139512,0.0497046800951163,1.5054216938714187,-1.4557170137763022,0.049704680095116416,0.016568221175631746,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_0p5__seed_4242,gait_02_half_bound__vx_neg_0p5__seed_4242,3,2,half_bound,0.5,-0.010258242210246021,0.0062337721356694005,-0.010258242210246021,-0.0062337721356694005,-0.00824600717295771,-0.0040244700745766205,0.489741757789754,-0.4937662278643306,0.004024470074576625,0.004024466050110575,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p0__seed_4242,gait_02_half_bound__vx_neg_1p0__seed_4242,3,2,half_bound,1.0,-0.008487522724221964,0.012848996358816742,-0.008487522724221964,-0.012848996358816742,-0.010668259541519353,0.004361473634594777,0.9915124772757781,-0.9871510036411832,0.004361473634594826,0.002180735726929549,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p5__seed_4242,gait_02_half_bound__vx_neg_1p5__seed_4242,3,2,half_bound,1.5,-0.0076753002901872,0.015935759246349334,-0.0076753002901872,-0.015935759246349334,-0.011805529768268267,0.008260458956162134,1.4923246997098127,-1.4840642407536506,0.00826045895616212,0.0027534854008922395,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_0p5__seed_4242,gait_05_half_bound__vx_neg_0p5__seed_4242,4,5,half_bound,0.5,-0.024889440640159275,0.026261406840744968,-0.024889440640159275,-0.026261406840744968,-0.025575423740452123,0.0013719662005856927,0.4751105593598407,-0.47373859315925504,0.0013719662005856614,0.001371964828620833,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p0__seed_4242,gait_05_half_bound__vx_neg_1p0__seed_4242,4,5,half_bound,1.0,-0.012955148322660415,0.021094467063419154,-0.012955148322660415,-0.021094467063419154,-0.017024807693039785,0.008139318740758739,0.9870448516773396,-0.9789055329365809,0.008139318740758683,0.004069657335550673,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p5__seed_4242,gait_05_half_bound__vx_neg_1p5__seed_4242,4,5,half_bound,1.5,-0.0026449409623940786,0.02490297704935074,-0.0026449409623940786,-0.02490297704935074,-0.013773959005872409,0.02225803608695666,1.497355059037606,-1.4750970229506493,0.022258036086956645,0.007419342889204585,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_0p5__seed_4242,gait_04_half_bound__vx_neg_0p5__seed_4242,5,4,half_bound,0.5,-0.004642988769163996,0.027257976139554326,-0.004642988769163996,-0.027257976139554326,-0.01595048245435916,0.02261498737039033,0.49535701123083603,-0.47274202386044567,0.02261498737039036,0.022614964755425605,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p0__seed_4242,gait_04_half_bound__vx_neg_1p0__seed_4242,5,4,half_bound,1.0,-0.0058927091418719685,0.028009824210503062,-0.0058927091418719685,-0.028009824210503062,-0.016951266676187515,0.022117115068631094,0.994107290858128,-0.971990175789497,0.02211711506863101,0.011058552005039501,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_4242,gait_04_half_bound__vx_neg_1p5__seed_4242,5,4,half_bound,1.5,-0.018046624461809792,0.02935251792271932,-0.018046624461809792,-0.02935251792271932,-0.023699571192264554,0.011305893460909527,1.4819533755381902,-1.4706474820772806,0.0113058934609096,0.003768629897426567,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_4242,gait_08_gallop__vx_neg_0p5__seed_4242,6,8,gallop,0.5,-0.004040886526522429,0.014042072969934215,-0.004040886526522429,-0.014042072969934215,-0.009041479748228323,0.010001186443411785,0.4959591134734776,-0.4859579270300658,0.010001186443411803,0.010001176442235362,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_4242,gait_08_gallop__vx_neg_1p0__seed_4242,6,8,gallop,1.0,-0.0005397722125053406,0.021153574107123204,-0.0005397722125053406,-0.021153574107123204,-0.010846673159814272,0.020613801894617863,0.9994602277874947,-0.9788464258928768,0.02061380189461781,0.010306895793861008,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p5__seed_4242,gait_08_gallop__vx_neg_1p5__seed_4242,6,8,gallop,1.5,0.005597025156021118,0.017380274087190627,0.005597025156021118,-0.017380274087190627,-0.005891624465584755,0.022977299243211746,1.5055970251560211,-1.4826197259128093,0.02297729924321179,0.007659097194704865,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_0p5__seed_4242,gait_09_gallop__vx_neg_0p5__seed_4242,7,9,gallop,0.5,-0.045629968862849486,0.025084776907974147,-0.045629968862849486,-0.025084776907974147,-0.03535737288541182,-0.02054519195487534,0.4543700311371505,-0.47491522309202583,0.020545191954875308,0.0205451714097039,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p0__seed_4242,gait_09_gallop__vx_neg_1p0__seed_4242,7,9,gallop,1.0,-0.03439841236247391,0.02941486556999019,-0.03439841236247391,-0.02941486556999019,-0.03190663896623205,-0.004983546792483719,0.9656015876375261,-0.9705851344300098,0.004983546792483695,0.0024917721503557723,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p5__seed_4242,gait_09_gallop__vx_neg_1p5__seed_4242,7,9,gallop,1.5,-0.016697064290444055,0.010292186588048934,-0.016697064290444055,-0.010292186588048934,-0.013494625439246495,-0.006404877702395121,1.483302935709556,-1.489707813411951,0.006404877702395062,0.0021349585224788464,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_0p5__seed_4242,gait_06_gallop__vx_neg_0p5__seed_4242,8,6,gallop,0.5,-0.023455552186037936,0.04505375922343252,-0.023455552186037936,-0.04505375922343252,-0.03425465570473523,0.021598207037394585,0.47654444781396205,-0.4549462407765675,0.021598207037394568,0.02159818543920913,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p0__seed_4242,gait_06_gallop__vx_neg_1p0__seed_4242,8,6,gallop,1.0,-0.01071249986769723,0.04111955742366978,-0.01071249986769723,-0.04111955742366978,-0.025916028645683507,0.03040705755597255,0.9892875001323028,-0.9588804425763302,0.030407057555972616,0.01520352117622572,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p5__seed_4242,gait_06_gallop__vx_neg_1p5__seed_4242,8,6,gallop,1.5,-0.0034876200060049694,0.038548938433329266,-0.0034876200060049694,-0.038548938433329266,-0.02101827921966712,0.035061318427324295,1.496512379993995,-1.4614510615666707,0.035061318427324295,0.011687102246740683,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_0p5__seed_4242,gait_07_gallop__vx_neg_0p5__seed_4242,9,7,gallop,0.5,0.007847551109874718,0.003195694761493438,0.007847551109874718,-0.003195694761493438,0.00232592817419064,0.011043245871368157,0.5078475511098747,-0.49680430523850655,0.011043245871368124,0.011043234828133297,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p0__seed_4242,gait_07_gallop__vx_neg_1p0__seed_4242,9,7,gallop,1.0,-0.00399512944162869,0.014073691285047376,-0.00399512944162869,-0.014073691285047376,-0.009034410363338033,0.010078561843418685,0.9960048705583713,-0.9859263087149526,0.01007856184341871,0.0050392784020701535,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p5__seed_4242,gait_07_gallop__vx_neg_1p5__seed_4242,9,7,gallop,1.5,-0.007958702246348063,0.022528841346502303,-0.007958702246348063,-0.022528841346502303,-0.015243771796425182,0.01457013910015424,1.492041297753652,-1.4774711586534977,0.014570139100154256,0.004856711414480947,1e-06,abs(mean_vx_pos + mean_vx_neg)
