cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_01_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,23,19,4,0.8260869565217391,0.010526315789473684,0.021999999999999957,0.026146738152754933,0.054646682739257706
gait_01_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,21,2,0.9130434782608695,0.020952380952380955,0.02,0.052044459751674106,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,23,23,0,1.0,0.0008695652173913044,0.0,0.0021599479343580165,0.0
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,17,6,0.7391304347826086,0.02235294117647059,0.07599999999999973,0.05552336748908548,0.18877944946288996
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,23,11,12,0.4782608695652174,0.17636363636363636,0.38,0.4380767128684304,0.9438972473144531
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.007826086956521738,0.02,0.019439531409222145,0.049678802490234375
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.005333333333333333,0.02,0.016944376627604167,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004236094156901042,0.034947776794433415
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.015333333333333336,0.02,0.04871508280436198,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.010666666666666668,0.02,0.033888753255208334,0.06354141235351562
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.015263157894736845,0.02,0.062022008393940176,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.0005263157894736842,0.0,0.002138689944618627,0.0
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.011578947368421055,0.02,0.04705117878160978,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.020000000000000004,0.04,0.08127021789550781,0.16254043579101562
gait_02_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,38,35,3,0.9210526315789473,0.010857142857142857,0.02,0.04411811828613281,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,38,35,3,0.9210526315789473,0.04342857142857143,0.06,0.17647247314453124,0.2438106536865234
gait_02_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,30,19,11,0.6333333333333333,0.016842105263157898,0.02,0.05350855777138158,0.06354141235351562
gait_02_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,30,19,11,0.6333333333333333,0.05789473684210527,0.08,0.18393566733912417,0.2541656494140625
gait_02_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,23,18,5,0.782608695652174,0.3722222222222222,0.38,0.9245777130126953,0.9438972473144531
gait_02_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,18,5,0.782608695652174,0.07777777777777779,0.08299999999999998,0.19319534301757812,0.2061670303344726
gait_02_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,15,8,0.6521739130434783,0.22799999999999995,0.38,0.5663383483886719,0.9438972473144531
gait_02_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.022608695652173914,0.04,0.056158646293308426,0.09935760498046875
gait_02_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,28,2,0.9333333333333333,0.01,0.02,0.03177070617675781,0.06354141235351562
gait_02_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.03333333333333334,0.04,0.10590235392252605,0.12708282470703125
gait_02_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.009473684210526318,0.02,0.03849641900313528,0.08127021789550781
gait_02_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.028947368421052635,0.04,0.11762794695402447,0.16254043579101562
gait_03_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,38,35,3,0.9210526315789473,0.009142857142857145,0.02,0.037152099609375,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,38,35,3,0.9210526315789473,0.010857142857142857,0.025999999999999943,0.04411811828613281,0.10565128326415993
gait_03_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,30,27,3,0.9,0.011851851851851855,0.02,0.03765417028356482,0.06354141235351562
gait_03_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,30,27,3,0.9,0.014074074074074074,0.02,0.04471432721173322,0.06354141235351562
gait_03_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,23,23,0,1.0,0.004347826086956522,0.02,0.010799739671790081,0.049678802490234375
gait_03_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.022608695652173914,0.04,0.056158646293308426,0.09935760498046875
gait_03_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,23,12,11,0.5217391304347826,0.34833333333333333,0.38,0.865239143371582,0.9438972473144531
gait_03_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,23,23,0,1.0,0.007826086956521738,0.02,0.019439531409222145,0.049678802490234375
gait_03_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.008666666666666666,0.02,0.027534612019856772,0.06354141235351562
gait_03_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.002,0.02,0.006354141235351563,0.06354141235351562
gait_03_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,38,38,0,1.0,0.004210526315789474,0.02,0.017109519556949015,0.08127021789550781
gait_03_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,38,38,0,1.0,0.0031578947368421056,0.02,0.01283213966771176,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.018947368421052636,0.02,0.07699283800627056,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.04421052631578948,0.06,0.17964995534796463,0.2438106536865234
gait_04_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.02066666666666667,0.02,0.06565945943196615,0.06354141235351562
gait_04_half_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.047333333333333345,0.06,0.15038134256998698,0.19062423706054685
