cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_06_gallop__vx_pos_1p0__seed_4242,6,gallop,1.0,4242,valid,,True,0.04107463296900745,0.05827179305369333,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""gait_agreement"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p0/seed_4242
gait_06_gallop__vx_pos_1p5__seed_4242,6,gallop,1.5,4242,valid,,True,0.037463148498621306,0.04910971318464777,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""gait_agreement"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p5/seed_4242
gait_07_gallop__vx_neg_1p5__seed_4242,7,gallop,-1.5,4242,valid,,True,0.030771982511124424,0.05075740629487137,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p5/seed_4242
gait_07_gallop__vx_neg_1p0__seed_4242,7,gallop,-1.0,4242,valid,,True,0.025455344204089462,0.05510365033545479,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p0/seed_4242
gait_07_gallop__vx_neg_0p5__seed_4242,7,gallop,-0.5,4242,valid,,True,0.03823996527473538,0.07780561895125411,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_0p5/seed_4242
gait_07_gallop__vx_pos_0p5__seed_4242,7,gallop,0.5,4242,valid,,True,0.06625840918580914,0.07355048107805597,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_0p5/seed_4242
gait_07_gallop__vx_pos_1p0__seed_4242,7,gallop,1.0,4242,valid,,True,0.04821358437392569,0.06047529444597259,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_1p0/seed_4242
gait_07_gallop__vx_pos_1p5__seed_4242,7,gallop,1.5,4242,valid,,True,0.04307900107308286,0.06873663238861971,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_1p5/seed_4242
gait_08_gallop__vx_neg_1p5__seed_4242,8,gallop,-1.5,4242,valid,,True,0.048382100087026175,0.07290855733256267,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_1p5/seed_4242
gait_08_gallop__vx_neg_1p0__seed_4242,8,gallop,-1.0,4242,valid,,True,0.05308191824387662,0.08123364874191297,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_1p0/seed_4242
gait_08_gallop__vx_neg_0p5__seed_4242,8,gallop,-0.5,4242,valid,,True,0.05998505096365646,0.08808308261245319,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_0p5/seed_4242
