operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.017873319017217337,30,1.0,0.019063323393722152,30,1.0,0.14286300281144823,30,1.0,0.06700111745348593,30,1.0,0.1945360986842944,30,1.0,4.586669257584885,30,1.0,1.3941841653567162,30,1.0,0.32626527811879363,30,1.0,0.044167817306803386,30,1.0,5.102520232023038,30,1.0,35.17343439415167,30,1.0,35.14624899391505,30,1.0
temporal_reversal,family,bound,3,3,0.02667657046482652,3,1.0,0.027617277922099757,3,1.0,0.12209061102471534,3,1.0,0.07352103036545614,3,1.0,0.21267521903877698,3,1.0,5.237894388259396,3,1.0,1.335970999881211,3,1.0,0.2956935566475281,3,1.0,0.024585203376608952,3,1.0,5.422173421168053,3,1.0,45.45800550067165,3,1.0,36.90514318929026,3,1.0
temporal_reversal,family,gallop,12,12,0.017352280975715926,12,1.0,0.01993655577818462,12,1.0,0.1586605127179359,12,1.0,0.06362442144307984,12,1.0,0.19638690666126166,12,1.0,4.394837844371592,12,1.0,1.4345386358419396,12,1.0,0.3415309091699652,12,1.0,0.053092115583939246,12,1.0,5.114786729568256,12,1.0,30.44268282555252,12,1.0,35.58817442680567,12,1.0
temporal_reversal,family,half_bound,12,12,0.01800845432177906,12,1.0,0.019781268176502397,12,1.0,0.14939431136550058,12,1.0,0.06526318532838829,12,1.0,0.21241432536653335,12,1.0,4.857999906796566,12,1.0,1.3660277640336485,12,1.0,0.3069989253814541,12,1.0,0.04798999869379488,12,1.0,5.499723005620826,12,1.0,42.04000492262484,12,1.0,38.49389295350997,12,1.0
temporal_reversal,family,trot,3,3,0.010613678517366934,3,1.0,0.004144660196373755,3,1.0,0.07432012075602107,3,1.0,0.08093971708353061,3,1.0,0.09748083969298678,3,1.0,3.6174471829168127,3,1.0,1.403605054183596,3,1.0,0.3728398863347302,3,1.0,0.012764512580488274,3,1.0,3.144989958305999,3,1.0,16.34558744813568,3,1.0,18.229077228597728,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.017873319017217337,30,1.0,0.019063323393722152,30,1.0,0.14286300281144823,30,1.0,0.06700111745348593,30,1.0,0.1945360986842944,30,1.0,4.586669257584885,30,1.0,1.3941841653567162,30,1.0,0.32626527811879363,30,1.0,0.044167817306803386,30,1.0,5.102520232023038,30,1.0,35.17343439415167,30,1.0,35.14624899391505,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.014445163635719063,10,1.0,0.02854625775951348,10,1.0,0.1260641276041667,10,1.0,0.05121359309409466,10,1.0,0.20292790878204853,10,1.0,4.053811927121799,10,1.0,1.2215803602990483,10,1.0,0.285618818134463,10,1.0,0.041122817504373695,10,1.0,5.23872805457984,10,1.0,42.01038160624487,10,1.0,35.36962576625634,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.018232482566417768,10,1.0,0.019541840113112004,10,1.0,0.14265254851310483,10,1.0,0.061226151218759364,10,1.0,0.19070296021680166,10,1.0,4.449111939531903,10,1.0,1.3721722021145735,10,1.0,0.31092648364562064,10,1.0,0.04261064652546824,10,1.0,5.01920831170761,10,1.0,32.479799256941575,10,1.0,35.6391192064794,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.02094231084951519,10,1.0,0.009101872308540999,10,1.0,0.15987233231707315,10,1.0,0.08856360804760377,10,1.0,0.18997742705403292,10,1.0,5.25708390610095,10,1.0,1.588799933656526,10,1.0,0.38225053257629704,10,1.0,0.048769987890568196,10,1.0,5.049624329781663,10,1.0,31.03012231926859,10,1.0,34.430002009009414,10,1.0
temporal_reversal,robot,go2,30,30,0.017873319017217337,30,1.0,0.019063323393722152,30,1.0,0.14286300281144823,30,1.0,0.06700111745348593,30,1.0,0.1945360986842944,30,1.0,4.586669257584885,30,1.0,1.3941841653567162,30,1.0,0.32626527811879363,30,1.0,0.044167817306803386,30,1.0,5.102520232023038,30,1.0,35.17343439415167,30,1.0,35.14624899391505,30,1.0
front_hind_reflected_temporal_reversal,overall,all,30,30,0.017873319017217337,30,1.0,0.019063323393722152,30,1.0,0.8171902492979064,30,1.0,0.32116971531679167,30,1.0,0.26016290868430714,30,1.0,6.392490660645782,30,1.0,2.0779892120470618,30,1.0,0.6436701013390996,30,1.0,0.044167817306803386,30,1.0,7.78607916750986,30,1.0,33.49828839002015,30,1.0,65.62113010708867,30,1.0
front_hind_reflected_temporal_reversal,family,bound,3,3,0.02667657046482652,3,1.0,0.027617277922099757,3,1.0,0.8702098685230489,3,1.0,0.281939355412919,3,1.0,0.27242727069029316,3,1.0,7.3412564786731265,3,1.0,2.058989971992518,3,1.0,0.639794526307001,3,1.0,0.024585203376608952,3,1.0,8.457346551695684,3,1.0,40.71504097929977,3,1.0,69.60216465569884,3,1.0
front_hind_reflected_temporal_reversal,family,gallop,12,12,0.017352280975715926,12,1.0,0.01993655577818462,12,1.0,0.7934774555906944,12,1.0,0.32455637960133826,12,1.0,0.2600055883177374,12,1.0,6.1276391652803355,12,1.0,2.0771611170269235,12,1.0,0.6443653718331097,12,1.0,0.053092115583939246,12,1.0,7.694419729335917,12,1.0,30.44184436769788,12,1.0,63.884225167850644,12,1.0
front_hind_reflected_temporal_reversal,family,half_bound,12,12,0.01800845432177906,12,1.0,0.019781268176502397,12,1.0,0.824109562912941,12,1.0,0.32212090640333524,12,1.0,0.26414200513416114,12,1.0,6.878993896630402,12,1.0,1.9968285114045237,12,1.0,0.6214598279666755,12,1.0,0.04798999869379488,12,1.0,8.139954651223908,12,1.0,38.79121389788474,12,1.0,66.13084978138203,12,1.0
front_hind_reflected_temporal_reversal,family,trot,3,3,0.010613678517366934,3,1.0,0.004144660196373755,3,1.0,0.8313445504414722,3,1.0,0.34304865373630306,3,1.0,0.2326114423451843,3,1.0,4.557117880141745,3,1.0,2.4249436347523146,3,1.0,0.733605687884855,3,1.0,0.012764512580488274,3,1.0,6.0659476011636215,3,1.0,17.335609858571285,3,1.0,66.54883661825711,3,1.0
