cell_id,foot,contact_mean_force_n,vertical_impulse_ns,force_p95_n,force_p99_n,force_max_n,impact_event_count,impact_peak_mean_n,impact_peak_p95_n,impact_peak_max_n,impact_impulse_mean_ns,impact_impulse_p95_ns,impact_impulse_max_ns,agreement,agreement_boundary_excluded,false_swing_contact_fraction,missed_stance_contact_fraction,contact_precision,contact_recall,contact_f1,measured_duty_factor,commanded_duty_factor,sampled_desired_stance_fraction,desired_duty_factor,duty_factor_error,duty_factor_abs_error,touchdown_matched,touchdown_abs_error_mean_cycles,touchdown_abs_error_mean_s,touchdown_abs_error_median_cycles,touchdown_abs_error_median_s,touchdown_abs_error_p95_cycles,touchdown_abs_error_p95_s,touchdown_unmatched_expected,touchdown_unmatched_actual,touchdown_unmatched_fraction,touchdown_expected_unmatched_fraction,touchdown_actual_unmatched_fraction,touchdown_event_count,liftoff_matched,liftoff_abs_error_mean_cycles,liftoff_abs_error_mean_s,liftoff_abs_error_median_cycles,liftoff_abs_error_median_s,liftoff_abs_error_p95_cycles,liftoff_abs_error_p95_s,liftoff_unmatched_expected,liftoff_unmatched_actual,liftoff_unmatched_fraction,liftoff_expected_unmatched_fraction,liftoff_actual_unmatched_fraction,liftoff_event_count
gait_00_trot__vx_neg_1p5__seed_4242,fl,91.11242274667175,517.5617491185665,124.44220123291015,126.81552406311037,259.5711975097656,39,126.8912124633789,133.10624389648444,259.5711975097656,6.8040394807473215,7.158294418334963,9.814738616943359,0.74375,0.7607223476297968,0.3509933774834437,0.0,0.5708502024291497,1.0,0.7268041237113402,0.5916666666666667,0.333658903837204,0.33541666666666664,0.33541666666666664,0.2580077628294627,0.2580077628294627,39,0.03761254442043793,0.009256169207961963,0.03810623288154602,0.009377662289657114,0.07319381833076477,0.018012457755403787,0,0,0.0,0.0,0.0,39,9,0.1892375946044922,0.04656997347978127,0.18966293334960938,0.04667464620150673,0.19581375122070313,0.048188317022225355,29,30,0.8676470588235294,0.7631578947368421,0.7692307692307693,39
gait_00_trot__vx_neg_1p5__seed_4242,fr,76.51423119944195,397.2490589046478,115.59040565490723,123.37957061767582,192.58290100097656,39,116.81351960011018,128.18826828002932,192.58290100097656,6.04695461468819,6.971777236938477,8.252424774169922,0.79375,0.8235294117647058,0.26,0.0,0.6454545454545455,1.0,0.7845303867403315,0.5375,0.333658903837204,0.33125,0.33125,0.203841096162796,0.203841096162796,39,0.04373061274870848,0.010761780608225902,0.04347732663154602,0.010699448766692484,0.07929695248603821,0.01951439396606351,0,0,0.0,0.0,0.0,39,33,0.14806331287730823,0.036437287043496996,0.15253067016601562,0.03753667065643409,0.18904190063476561,0.04652181464009951,6,6,0.26666666666666666,0.15384615384615385,0.15384615384615385,39
gait_00_trot__vx_neg_1p5__seed_4242,rl,52.474336244946436,227.402525934577,81.58940963745117,83.89448303222656,85.21334838867188,43,74.2846669263618,83.88691864013671,85.21334838867188,3.8523354769861977,4.682717239379882,4.713931579589844,0.8770833333333333,0.8981900452488688,0.15,0.0,0.7593582887700535,1.0,0.8632218844984804,0.4375,0.333658903837204,0.33125,0.33125,0.10384109616279602,0.10384109616279602,39,0.06456932578331386,0.015890033878421018,0.06450393795967102,0.015873942418268443,0.10036895871162416,0.02470005896641555,0,4,0.09302325581395349,0.0,0.09302325581395349,43,39,0.032479261740660056,0.007992906277775672,0.03249359130859375,0.007996432678542092,0.0680307388305664,0.016741862047924147,0,4,0.09302325581395349,0.0,0.09302325581395349,43
gait_00_trot__vx_neg_1p5__seed_4242,rr,60.24863709259033,301.90433546304706,98.55488052368165,125.99328407287554,167.9127655029297,39,102.19788830096905,150.35490722656252,167.9127655029297,5.1194916016016245,6.470654022216797,6.821155548095703,0.8145833333333333,0.837471783295711,0.23841059602649006,0.0,0.6619718309859155,1.0,0.7966101694915254,0.5208333333333334,0.333658903837204,0.33541666666666664,0.33541666666666664,0.1871744294961294,0.1871744294961294,39,0.02950349144446544,0.007260591200185828,0.027369767427444458,0.006735497488793448,0.0632366955280304,0.015562083421342913,0,0,0.0,0.0,0.0,39,29,0.14566750362001615,0.03584769609140371,0.16864013671875,0.04150109131873548,0.19366607666015626,0.04765979018517215,9,10,0.3958333333333333,0.23684210526315788,0.2564102564102564,39
gait_00_trot__vx_neg_1p0__seed_4242,fl,91.92661869353142,507.53124754190446,118.78543472290039,290.6387710571289,303.64422607421875,31,149.56778766262917,299.28977966308594,303.64422607421875,7.149946286601405,10.534622421264649,10.590919799804688,0.8299180327868853,0.8609865470852018,0.22627737226277372,0.0,0.7350427350427351,1.0,0.8472906403940887,0.5655737704918032,0.39623603224754333,0.39549180327868855,0.39549180327868855,0.1693377382442599,0.1693377382442599,31,0.017967300068947575,0.005655303967430142,0.016516119241714478,0.005198537026475356,0.0390571653842926,0.01229345207720478,0,0,0.0,0.0,0.0,31,30,0.1581888198852539,0.04979077865161794,0.1584787368774414,0.04988203157831543,0.1866903305053711,0.058761781833463415,0,1,0.03225806451612903,0.0,0.03225806451612903,31
gait_00_trot__vx_neg_1p0__seed_4242,fr,75.85100946107319,408.9015622383356,105.83359069824219,108.77504364013672,110.23614501953125,31,105.69164916007749,109.26763534545898,110.23614501953125,5.627691804209062,6.156783599853515,6.179801940917969,0.8463114754098361,0.8738938053097345,0.20652173913043478,0.0,0.7553648068669528,1.0,0.8606356968215159,0.5512295081967213,0.39623603224754333,0.3975409836065574,0.3975409836065574,0.154993475949178,0.154993475949178,31,0.038485489545329925,0.01211351404379056,0.03842201828956604,0.012093536125953054,0.07082882523536682,0.02229375225130576,0,0,0.0,0.0,0.0,31,31,0.11671638488769531,0.03673710752236298,0.11620712280273438,0.03657681455244042,0.158477783203125,0.04988173140421445,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p0__seed_4242,rl,47.5115328700517,269.52737915396693,79.1089859008789,81.44739685058593,82.82637023925781,30,78.3210075378418,81.49891662597656,82.82637023925781,4.301941212972005,4.713026077270508,4.760754852294922,0.8217213114754098,0.8473451327433629,0.25,0.0,0.7183673469387755,1.0,0.836104513064133,0.5758196721311475,0.39623603224754333,0.3975409836065574,0.3975409836065574,0.17958363988360415,0.17958363988360415,30,0.07053865393002828,0.022202419278181347,0.07082882523536682,0.02229375225130576,0.0995857298374176,0.03134514205739329,1,0,0.03225806451612903,0.03225806451612903,0.0,30,28,0.0976466451372419,0.030734804758188322,0.107879638671875,0.033955694302695565,0.15586366653442382,0.049058924176022096,3,3,0.17647058823529413,0.0967741935483871,0.0967741935483871,31
gait_00_trot__vx_neg_1p0__seed_4242,rr,61.00282328832345,298.555211686492,91.71288452148437,95.65649650573728,161.13441467285156,31,93.08650921237084,108.21784591674805,161.13441467285156,4.9959712613013485,5.638510131835938,6.593244171142579,0.8954918032786885,0.9327354260089686,0.10948905109489052,0.0,0.8514851485148515,1.0,0.9197860962566845,0.5,0.39623603224754333,0.39549180327868855,0.39549180327868855,0.10376396775245667,0.10376396775245667,31,0.02596237870954698,0.00817179780805125,0.026019662618637085,0.008189828225370717,0.0526374876499176,0.016567931275139582,0,0,0.0,0.0,0.0,31,30,0.07770411173502605,0.024457785515599052,0.07828426361083984,0.024640391427027678,0.1289253234863281,0.04057993636309059,0,1,0.03225806451612903,0.0,0.03225806451612903,31
gait_00_trot__vx_neg_0p5__seed_4242,fl,86.70281053656963,464.89369621753696,103.79987258911133,106.15104766845702,108.21405792236328,24,104.44365469614665,106.68807220458984,108.21405792236328,5.917092450459798,6.183583702087402,6.218850860595703,0.9151138716356108,0.9436936936936937,0.1059322033898305,0.0,0.8927038626609443,1.0,0.9433106575963719,0.5548654244306418,0.4705493450164795,0.4699792960662526,0.4699792960662526,0.0843160794141623,0.0843160794141623,24,0.01603849728902181,0.0064568775755714245,0.012862920761108398,0.00517843430853106,0.034162569046020504,0.01375337863779467,0,0,0.0,0.0,0.0,24,23,0.0965924884961999,0.03888680227957894,0.09603309631347656,0.03866159870997466,0.11821174621582031,0.04759041695461875,0,1,0.041666666666666664,0.0,0.041666666666666664,24
gait_00_trot__vx_neg_0p5__seed_4242,fr,72.09595074276744,419.81009339571,94.63555908203125,99.11275863647461,99.3893814086914,23,95.27274322509766,99.2113265991211,99.3893814086914,5.370958096048106,5.760773345947266,5.773238983154297,0.8695652173913043,0.9009009009009009,0.1864406779661017,0.0,0.8253968253968254,1.0,0.9043478260869565,0.6024844720496895,0.4705493450164795,0.4720496894409938,0.4720496894409938,0.13193512703320998,0.13193512703320998,20,0.01802189350128174,0.007255365507179605,0.01601719856262207,0.006448303002380404,0.04093976020812989,0.01648178223143669,4,3,0.25925925925925924,0.16666666666666666,0.13043478260869565,23,24,0.11279221375783284,0.04540858801095497,0.1127920150756836,0.045408508024264764,0.13417282104492187,0.05401612531674729,0,0,0.0,0.0,0.0,24
