cell_id,foot,contact_mean_force_n,vertical_impulse_ns,force_p95_n,force_p99_n,force_max_n,impact_event_count,impact_peak_mean_n,impact_peak_p95_n,impact_peak_max_n,impact_impulse_mean_ns,impact_impulse_p95_ns,impact_impulse_max_ns,agreement,agreement_boundary_excluded,false_swing_contact_fraction,missed_stance_contact_fraction,contact_precision,contact_recall,contact_f1,measured_duty_factor,commanded_duty_factor,sampled_desired_stance_fraction,desired_duty_factor,duty_factor_error,duty_factor_abs_error,touchdown_matched,touchdown_abs_error_mean_cycles,touchdown_abs_error_mean_s,touchdown_abs_error_median_cycles,touchdown_abs_error_median_s,touchdown_abs_error_p95_cycles,touchdown_abs_error_p95_s,touchdown_unmatched_expected,touchdown_unmatched_actual,touchdown_unmatched_fraction,touchdown_expected_unmatched_fraction,touchdown_actual_unmatched_fraction,touchdown_event_count,liftoff_matched,liftoff_abs_error_mean_cycles,liftoff_abs_error_mean_s,liftoff_abs_error_median_cycles,liftoff_abs_error_median_s,liftoff_abs_error_p95_cycles,liftoff_abs_error_p95_s,liftoff_unmatched_expected,liftoff_unmatched_actual,liftoff_unmatched_fraction,liftoff_expected_unmatched_fraction,liftoff_actual_unmatched_fraction,liftoff_event_count
gait_00_trot__vx_neg_1p5__seed_0042,fl,127.34660904962311,405.4969264638424,211.92528076171874,230.37328124999993,242.14794921875,31,195.46065841182585,230.837646484375,242.14794921875,10.163331028107676,11.570642852783203,11.982928161621095,0.9458333333333333,0.9773755656108597,0.0,0.06578947368421052,1.0,0.9342105263157895,0.9659863945578232,0.33125,0.3562653958797455,0.35625,0.35625,-0.025015395879745495,0.025015395879745495,31,0.020460031686290618,0.006336059712192519,0.016726821660995483,0.005179959760779681,0.04484876990318298,0.013888760705847608,0,0,0.0,0.0,0.0,31,21,0.01735732668922061,0.005375214468539926,0.01045989990234375,0.003239220318960425,0.041645050048828125,0.012896633195510926,9,10,0.475,0.3,0.3225806451612903,31
gait_00_trot__vx_neg_1p5__seed_0042,fr,125.43280603194378,423.99647239208224,214.8117889404297,257.76664184570313,264.807861328125,31,210.56388018208165,258.0650634765625,264.807861328125,10.351176108083417,11.666280212402345,12.20292236328125,0.9541666666666667,0.9909502262443439,0.0034482758620689655,0.019736842105263157,0.9933333333333333,0.9802631578947368,0.9867549668874172,0.35208333333333336,0.3562653958797455,0.35625,0.35625,-0.004182062546412124,0.004182062546412124,31,0.017824812281516292,0.005519985340491207,0.01662316918373108,0.005147860676314235,0.03857836127281189,0.0119469414500886,0,0,0.0,0.0,0.0,31,31,0.0167404297859438,0.005184173922984586,0.016635894775390625,0.005151801535735381,0.0344085693359375,0.010655640874187832,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p5__seed_0042,rl,119.79773695441499,417.3229062318802,160.885546875,231.3043072509766,236.80589294433594,31,163.9127443375126,232.09571838378906,236.80589294433594,8.497221500027562,10.576553039550781,10.657676391601562,0.90625,0.9389140271493213,0.05172413793103448,0.07894736842105263,0.9032258064516129,0.9210526315789473,0.9120521172638436,0.3625,0.3562653958797455,0.35625,0.35625,0.0062346041202545055,0.0062346041202545055,31,0.025845655510502476,0.008003878934607396,0.02496209740638733,0.007730258786178381,0.05204072594642639,0.016115964633786176,0,0,0.0,0.0,0.0,31,31,0.018533152918661793,0.0057393441685879235,0.016635894775390625,0.005151801535735381,0.04058647155761719,0.01256881275841701,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p5__seed_0042,rr,107.01877745460061,400.2867791604996,159.78612976074217,279.6686187744134,328.7532958984375,31,167.50123916133757,296.8967742919922,328.7532958984375,8.031008300781249,11.086582489013672,11.636633605957032,0.9583333333333334,0.9773755656108597,0.034482758620689655,0.0,0.9382716049382716,1.0,0.9681528662420382,0.38958333333333334,0.3562653958797455,0.35625,0.35625,0.033317937453587854,0.033317937453587854,31,0.018474618273396647,0.005721217167940095,0.016726821660995483,0.005179959760779681,0.03850141167640686,0.01192311170998228,0,0,0.0,0.0,0.0,31,28,0.02800737108503069,0.008673318707282085,0.028151512145996094,0.008717956290608387,0.0589858055114746,0.018266715888954517,2,2,0.125,0.06666666666666667,0.06666666666666667,30
gait_00_trot__vx_neg_1p0__seed_0042,fl,109.28378971658572,432.86071254611016,173.30102767944334,179.4388592529297,192.94187927246094,25,172.09404846191407,187.29484252929686,192.94187927246094,9.245343334960939,9.865916625976562,9.970120849609375,0.9770833333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.4125,0.4139372706413269,0.41458333333333336,0.41458333333333336,-0.0014372706413269265,0.0014372706413269265,25,0.01784623384475708,0.00685086307889438,0.016249358654022217,0.006237850082372323,0.03768795728683471,0.014467760388065163,0,0,0.0,0.0,0.0,25,20,0.019765949249267577,0.007587808896210873,0.0183563232421875,0.007046677649643053,0.040918731689453126,0.015707999267801573,4,4,0.2857142857142857,0.16666666666666666,0.16666666666666666,24
gait_00_trot__vx_neg_1p0__seed_0042,fr,105.20134795441919,412.72790646076203,183.01144790649414,188.429431152344,217.59426879882812,25,182.31114685058594,204.68168945312493,217.59426879882812,9.33090424194336,10.157623107910156,10.270398864746094,0.9729166666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.4083333333333333,0.4139372706413269,0.41458333333333336,0.41458333333333336,-0.005603937307993578,0.005603937307993578,25,0.017397053241729736,0.0066784303496247475,0.015501677989959717,0.005950828299469156,0.036939132213592525,0.014180299286106533,0,0,0.0,0.0,0.0,25,25,0.014943580627441406,0.005736584294343767,0.013502120971679688,0.0051832326560497894,0.03117141723632812,0.011966172432729268,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_0042,rl,100.49463205830033,428.3529476308823,136.55529174804687,180.2795837402342,216.0603790283203,25,140.69924682617187,201.8313354492187,216.0603790283203,7.100001657104492,8.943965484619142,9.034115295410157,0.95,0.9795918367346939,0.034482758620689655,0.0,0.9523809523809523,1.0,0.975609756097561,0.44375,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.029812729358673073,0.029812729358673073,25,0.01682670831680298,0.006459484715357862,0.014859497547149658,0.00570430624199158,0.03629618883132934,0.013933484349258646,0,0,0.0,0.0,0.0,25,25,0.01945446014404297,0.007468233571297821,0.016859054565429688,0.006471901885410946,0.04519615173339841,0.017350027457440954,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_0042,rr,93.05552870948036,413.25347261428834,133.43219604492185,220.0114822387691,272.2313232421875,25,146.15501861572267,252.13755798339835,272.2313232421875,6.818021856689452,8.990068359375,9.2787255859375,0.9520833333333333,0.9818181818181818,0.03065134099616858,0.0,0.9572192513368984,1.0,0.9781420765027322,0.4625,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.04856272935867312,0.04856272935867312,25,0.017058632373809814,0.006548516382939776,0.014752089977264404,0.005663074318140216,0.03554850816726684,0.01364646256635548,0,0,0.0,0.0,0.0,25,24,0.040064096450805664,0.015379919458173165,0.04009532928466797,0.015391909207395204,0.06085987091064453,0.02336306058941973,0,0,0.0,0.0,0.0,24
gait_00_trot__vx_neg_0p5__seed_0042,fl,89.27383450323663,433.98734063625335,140.8954803466796,148.08332031249998,152.530029296875,20,142.30102081298827,150.1715835571289,152.530029296875,7.3720241508483895,7.765885375976563,7.979395904541016,0.9705882352941176,0.9954233409610984,0.00881057268722467,0.0,0.9905660377358491,1.0,0.9952606635071091,0.5105042016806722,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.029559180766594473,0.029559180766594473,20,0.016500410437583924,0.007852023769003858,0.01586189866065979,0.007548176196959383,0.033916574716568,0.016139825845246203,0,0,0.0,0.0,0.0,20,19,0.044871129487690176,0.021352752200446662,0.04595470428466797,0.021868391195824826,0.06342048645019531,0.03017980485591105,0,1,0.05,0.0,0.05,20
gait_00_trot__vx_neg_0p5__seed_0042,fr,82.5132870073241,406.12029629707337,144.67699432373047,152.5573928833008,167.0385284423828,20,148.31783447265624,160.4384666442871,167.0385284423828,7.356112157821656,8.382872276306154,8.509631958007812,0.9600840336134454,0.9839816933638444,0.030837004405286344,0.0,0.967741935483871,1.0,0.9836065573770492,0.5168067226890757,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.03586170177499792,0.03586170177499792,20,0.02203541398048401,0.010485957000226913,0.02150478959083557,0.010233449625595643,0.03842158913612366,0.01828361980939415,0,0,0.0,0.0,0.0,20,20,0.058032655715942384,0.027615906512366693,0.058301448822021484,0.027743816655321083,0.07635736465454102,0.03633605627410937,0,0,0.0,0.0,0.0,20
gait_00_trot__vx_neg_0p5__seed_0042,rl,84.19462955422081,426.0248255443573,106.80779266357422,111.83736175537109,119.47063446044922,19,108.83539059287624,117.9899314880371,119.47063446044922,5.562548414531508,6.022070236206055,6.086932830810547,0.9495798319327731,0.9908466819221968,0.01762114537444934,0.0,0.9813084112149533,1.0,0.9905660377358491,0.5315126050420168,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.05056758412793905,0.05056758412793905,15,0.00880321462949117,0.0041891715830875125,0.009564787149429321,0.004551579872929431,0.01655024886131286,0.007875740299523483,5,4,0.375,0.25,0.21052631578947367,19,20,0.04332284927368164,0.020615974585886092,0.04358482360839844,0.02074063989108237,0.06033182144165039,0.028710006807351942,0,0,0.0,0.0,0.0,20
gait_00_trot__vx_neg_0p5__seed_0042,rr,84.16878721880359,434.3109420490265,115.68286323547362,126.88482147216797,164.97206115722656,20,119.0176929473877,129.5793064117432,164.97206115722656,5.928004383087158,6.958852905273438,7.755528564453125,0.9390756302521008,0.977116704805492,0.04405286343612335,0.0,0.9545454545454546,1.0,0.9767441860465117,0.542016806722689,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.06107178580861128,0.06107178580861128,20,0.011978721618652344,0.005700294985250738,0.010139554738998413,0.004825093601089177,0.020418676733970655,0.009716602847742235,0,0,0.0,0.0,0.0,20,19,0.0625670081690738,0.029773661519353182,0.06328964233398438,0.030117540276832316,0.08075466156005859,0.0384285908781484,0,1,0.05,0.0,0.05,20
gait_00_trot__vx_pos_0p5__seed_0042,fl,90.08150790199157,446.8807560491562,118.49758644104004,123.44844367980957,124.57889556884766,20,119.72630882263184,123.72119064331055,124.57889556884766,6.245242305755615,6.771314880371094,6.926661682128906,0.9600840336134454,0.9908466819221968,0.01762114537444934,0.0,0.9813084112149533,1.0,0.9905660377358491,0.5210084033613446,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.040063382447266815,0.040063382447266815,20,0.012829530239105224,0.006105167914681189,0.009321212768554688,0.0044356705241660995,0.0268852174282074,0.012793825164511007,0,0,0.0,0.0,0.0,20,19,0.033811167666786594,0.01608966596204603,0.0325469970703125,0.015488087134104834,0.056061935424804685,0.026678103017926027,0,0,0.0,0.0,0.0,19
gait_00_trot__vx_pos_0p5__seed_0042,fr,83.56654673142192,429.53205019950866,118.78609619140624,124.45528381347657,135.48776245117188,19,121.58641453793174,131.7458740234375,135.48776245117188,6.424100193224455,7.06860871887207,7.324746856689453,0.9411764705882353,0.9794050343249427,0.039647577092511016,0.0,0.958904109589041,1.0,0.9790209790209791,0.5399159663865546,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.05897094547247683,0.05897094547247683,15,0.010318515698115031,0.0049102554647908634,0.010875135660171509,0.005175133310642161,0.021259725093841532,0.010116831177671877,5,4,0.375,0.25,0.21052631578947367,19,20,0.05593113899230957,0.026615861130020426,0.05593156814575195,0.026616065350578626,0.07511253356933593,0.03574368050828228,0,0,0.0,0.0,0.0,20
