operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.0682924246705985,30,1.0,0.019643985995263163,30,1.0,0.27869870009363323,30,1.0,5.064508911413483,30,1.0,1.4200487320596822,30,1.0,0.16626964933772148,30,1.0,0.0240457494970344,30,1.0,4.049643588229488,30,1.0,52.37306825179555,30,1.0,41.03819992324928,30,1.0
temporal_reversal,family,bound,3,3,0.0038026323104325393,3,1.0,0.030139819241514928,3,1.0,0.027483616643772895,3,1.0,0.029423053366528947,3,1.0,0.3233588864322978,3,1.0,6.145507167697009,3,1.0,1.6576194547324914,3,1.0,0.18533742390287625,3,1.0,0.008817511586793505,3,1.0,4.266812531430103,3,1.0,68.3609128837053,3,1.0,31.410242105111195,3,1.0
temporal_reversal,family,gallop,12,12,0.00595512057778724,12,1.0,0.03191584094842055,12,1.0,0.08682038786408904,12,1.0,0.018578183037595192,12,1.0,0.28218541107686035,12,1.0,4.979019813190063,12,1.0,1.4239369582778816,12,1.0,0.1710125254393535,12,1.0,0.03370063536932,12,1.0,4.108242399034803,12,1.0,50.162823977243896,12,1.0,43.62853056748998,12,1.0
temporal_reversal,family,half_bound,12,12,0.007611316651550099,12,1.0,0.029691856036064904,12,1.0,0.058721933990488674,12,1.0,0.019178332206828682,12,1.0,0.30515833160089717,12,1.0,5.6533589575011645,12,1.0,1.5536786696876501,12,1.0,0.1791015190032691,12,1.0,0.02221980175031114,12,1.0,4.273322059317768,12,1.0,61.64476742460874,12,1.0,38.96132352385067,12,1.0
temporal_reversal,family,trot,3,3,0.014608222340092326,3,1.0,0.0006329892162560965,3,1.0,0.07327134264390124,3,1.0,0.015990745608407155,3,1.0,0.11425314379300465,3,1.0,1.9700668636729148,3,1.0,0.6324053540022015,3,1.0,0.07690289170384822,3,1.0,0.007958234905025964,3,1.0,2.703365517454485,3,1.0,8.139404026839747,3,1.0,48.612340762019016,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.0682924246705985,30,1.0,0.019643985995263163,30,1.0,0.27869870009363323,30,1.0,5.064508911413483,30,1.0,1.4200487320596822,30,1.0,0.16626964933772148,30,1.0,0.0240457494970344,30,1.0,4.049643588229488,30,1.0,52.37306825179555,30,1.0,41.03819992324928,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.006480920026045245,10,1.0,0.019611539693204554,10,1.0,0.059498232886904756,10,1.0,0.02197367828339338,10,1.0,0.2625304582417177,10,1.0,5.073871823803455,10,1.0,1.4119532923416342,10,1.0,0.1624108887917897,10,1.0,0.021053340741326303,10,1.0,4.047387271519932,10,1.0,58.30463751487023,10,1.0,35.73483314450996,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.007050999962502612,10,1.0,0.029872520801864727,10,1.0,0.07293419471153845,10,1.0,0.014849156779526303,10,1.0,0.2842068868506197,10,1.0,4.75851437653372,10,1.0,1.463139877797769,10,1.0,0.17142114584309676,10,1.0,0.02502645034722107,10,1.0,4.087183288539808,10,1.0,52.2811830028043,10,1.0,43.55053320220314,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.00827106108181441,10,1.0,0.03367701842364457,10,1.0,0.07244484641335228,10,1.0,0.022109122922869796,10,1.0,0.28935875518856224,10,1.0,5.361140533903274,10,1.0,1.3850530260396428,10,1.0,0.164976913378278,10,1.0,0.026057457402555828,10,1.0,4.014360204628721,10,1.0,46.53338423771212,10,1.0,43.82923342303476,10,1.0
temporal_reversal,robot,x1,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.0682924246705985,30,1.0,0.019643985995263163,30,1.0,0.27869870009363323,30,1.0,5.064508911413483,30,1.0,1.4200487320596822,30,1.0,0.16626964933772148,30,1.0,0.0240457494970344,30,1.0,4.049643588229488,30,1.0,52.37306825179555,30,1.0,41.03819992324928,30,1.0
front_hind_reflected_temporal_reversal,overall,all,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.8319289452138574,30,1.0,0.40249098661689453,30,1.0,0.35913483880548913,30,1.0,7.904310871519907,30,1.0,0.9751980433273103,30,1.0,0.13152750129184418,30,1.0,0.0240457494970344,30,1.0,5.857158630368115,30,1.0,51.852129068854744,30,1.0,86.42410345105135,30,1.0
front_hind_reflected_temporal_reversal,family,bound,3,3,0.0038026323104325393,3,1.0,0.030139819241514928,3,1.0,0.8788499694749694,3,1.0,0.409295896169319,3,1.0,0.4368108186187985,3,1.0,10.430764260730173,3,1.0,0.8467034924813434,3,1.0,0.11094212849477009,3,1.0,0.008817511586793505,3,1.0,5.669145545913094,3,1.0,62.30002344526236,3,1.0,88.65561162693302,3,1.0
front_hind_reflected_temporal_reversal,family,gallop,12,12,0.00595512057778724,12,1.0,0.03191584094842055,12,1.0,0.8090092782109384,12,1.0,0.3895215299328377,12,1.0,0.35047704175205,12,1.0,7.60919680797247,12,1.0,0.9714764009806309,12,1.0,0.13628129678128145,12,1.0,0.03370063536932,12,1.0,5.913887872893773,12,1.0,49.634605364606536,12,1.0,84.76418509361211,12,1.0
front_hind_reflected_temporal_reversal,family,half_bound,12,12,0.007611316651550099,12,1.0,0.029691856036064904,12,1.0,0.843846948271997,12,1.0,0.405590967117035,12,1.0,0.39317637620476686,12,1.0,9.062966450143117,12,1.0,0.9215456304928064,12,1.0,0.12474585294470798,12,1.0,0.02221980175031114,12,1.0,5.9978093065504545,12,1.0,61.80545300195471,12,1.0,84.96016811745845,12,1.0
front_hind_reflected_temporal_reversal,family,trot,3,3,0.014608222340092326,3,1.0,0.0006329892162560965,3,1.0,0.8290145767318619,3,1.0,0.4351639818001347,3,1.0,0.17992389760882518,3,1.0,1.9236914220065628,3,1.0,1.333188814898012,3,1.0,0.16022428551971388,3,1.0,0.007958234905025964,3,1.0,5.255652039991148,3,1.0,10.46103377704007,3,1.0,96.68801003929828,3,1.0
front_hind_reflected_temporal_reversal,direction,positive_to_negative,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.8319289452138574,30,1.0,0.40249098661689453,30,1.0,0.35913483880548913,30,1.0,7.904310871519907,30,1.0,0.9751980433273103,30,1.0,0.13152750129184418,30,1.0,0.0240457494970344,30,1.0,5.857158630368115,30,1.0,51.852129068854744,30,1.0,86.42410345105135,30,1.0
front_hind_reflected_temporal_reversal,speed,0.5 m/s,10,10,0.006480920026045245,10,1.0,0.019611539693204554,10,1.0,0.896064453125,10,1.0,0.41912843921532233,10,1.0,0.43425134587885095,10,1.0,7.546681889222161,10,1.0,1.093189150894133,10,1.0,0.13462387217959232,10,1.0,0.021053340741326303,10,1.0,5.707199444209091,10,1.0,60.47783411875351,10,1.0,79.00327504639972,10,1.0
front_hind_reflected_temporal_reversal,speed,1 m/s,10,10,0.007050999962502612,10,1.0,0.029872520801864727,10,1.0,0.83994140625,10,1.0,0.4029380973359289,10,1.0,0.36135446285799905,10,1.0,7.968837039682098,10,1.0,0.8010764542576618,10,1.0,0.11560748035770667,10,1.0,0.02502645034722107,10,1.0,5.794813936436996,10,1.0,50.667697016726265,10,1.0,86.31581974870267,10,1.0
front_hind_reflected_temporal_reversal,speed,1.5 m/s,10,10,0.00827106108181441,10,1.0,0.03367701842364457,10,1.0,0.7597809762665719,10,1.0,0.38540642329943225,10,1.0,0.28179870767961746,10,1.0,8.197413685655464,10,1.0,1.0313285248301365,10,1.0,0.14435115133823356,10,1.0,0.026057457402555828,10,1.0,6.06946251045826,10,1.0,44.41085607108446,10,1.0,93.95321555805168,10,1.0
front_hind_reflected_temporal_reversal,robot,x1,30,30,0.007267660356787423,30,1.0,0.027720359639571288,30,1.0,0.8319289452138574,30,1.0,0.40249098661689453,30,1.0,0.35913483880548913,30,1.0,7.904310871519907,30,1.0,0.9751980433273103,30,1.0,0.13152750129184418,30,1.0,0.0240457494970344,30,1.0,5.857158630368115,30,1.0,51.852129068854744,30,1.0,86.42410345105135,30,1.0
