operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
front_hind_reflected_temporal_reversal,overall,all,30,30,0.028054961757677722,30,1.0,0.021470337417472816,30,1.0,0.8448794491262074,30,1.0,0.3400564782042727,30,1.0,0.31503699188462886,30,1.0,6.168777509760798,30,1.0,2.0653201272717046,30,1.0,0.6386235413397968,30,1.0,0.03664506945429012,30,1.0,8.268337000001784,30,1.0,48.596367173912384,30,1.0,67.78899792810242,30,1.0
front_hind_reflected_temporal_reversal,family,bound,3,3,0.04025034878519222,3,1.0,0.021643378337096952,3,1.0,0.8973554734027368,3,1.0,0.35011130897187853,3,1.0,0.3276777172110141,3,1.0,6.737534631501265,3,1.0,2.0854225739172434,3,1.0,0.6419292842580454,3,1.0,0.04478755878850743,3,1.0,9.035617326548449,3,1.0,62.97429364360813,3,1.0,71.97919671546481,3,1.0
front_hind_reflected_temporal_reversal,family,gallop,12,12,0.02189733188711754,12,1.0,0.022134244208186396,12,1.0,0.8164080475464454,12,1.0,0.32604126547611506,12,1.0,0.31421432811523753,12,1.0,6.255298701361503,12,1.0,2.0040359195584565,12,1.0,0.6242950059488005,12,1.0,0.02752819816313445,12,1.0,8.168789509520307,12,1.0,51.774110110311256,12,1.0,66.33023525371742,12,1.0
front_hind_reflected_temporal_reversal,family,half_bound,12,12,0.02723224392844743,12,1.0,0.025300251733111095,12,1.0,0.8530088665689847,12,1.0,0.34160773228178604,12,1.0,0.3252249439057395,12,1.0,6.3750186949665855,12,1.0,2.0102165925952664,12,1.0,0.6206310499171681,12,1.0,0.04820686667733871,12,1.0,8.646615263285263,12,1.0,51.710473055592324,12,1.0,68.07871168314027,12,1.0
front_hind_reflected_temporal_reversal,family,trot,3,3,0.04378096552932511,3,1.0,0.0033220120724411907,3,1.0,0.8737713613976172,3,1.0,0.3798574820392455,3,1.0,0.26493511355136673,3,1.0,4.428970880794362,3,1.0,2.51076865018491,3,1.0,0.7646019056760492,3,1.0,0.018722876392501125,3,1.0,6.3861335822471155,3,1.0,9.051045431901338,3,1.0,68.2749948181285,3,1.0
front_hind_reflected_temporal_reversal,direction,positive_to_negative,30,30,0.028054961757677722,30,1.0,0.021470337417472816,30,1.0,0.8448794491262074,30,1.0,0.3400564782042727,30,1.0,0.31503699188462886,30,1.0,6.168777509760798,30,1.0,2.0653201272717046,30,1.0,0.6386235413397968,30,1.0,0.03664506945429012,30,1.0,8.268337000001784,30,1.0,48.596367173912384,30,1.0,67.78899792810242,30,1.0
front_hind_reflected_temporal_reversal,speed,0.5 m/s,10,10,0.038962338437804625,10,1.0,0.0192595436649024,10,1.0,0.8475774739583333,10,1.0,0.3635539548465349,10,1.0,0.3521154803861902,10,1.0,5.1168086735136,10,1.0,2.109280305489688,10,1.0,0.6566448846117152,10,1.0,0.02896539547343554,10,1.0,7.866867040495656,10,1.0,38.07932664957541,10,1.0,65.66902039973499,10,1.0
front_hind_reflected_temporal_reversal,speed,1 m/s,10,10,0.03072728544951951,10,1.0,0.02305813784014369,10,1.0,0.8472254599294354,10,1.0,0.34187957388053997,10,1.0,0.30850458591540775,10,1.0,6.377607024334657,10,1.0,2.0391470225544266,10,1.0,0.6320300670416112,10,1.0,0.039292533672469473,10,1.0,8.310864766090146,10,1.0,49.562873504270904,10,1.0,67.62280784771988,10,1.0
front_hind_reflected_temporal_reversal,speed,1.5 m/s,10,10,0.014475261385709034,10,1.0,0.02209333074737235,10,1.0,0.8398354134908537,10,1.0,0.3147359058857436,10,1.0,0.28449090935228866,10,1.0,7.011916831434138,10,1.0,2.047533053770999,10,1.0,0.6271956723660642,10,1.0,0.04167727921696536,10,1.0,8.62727919341955,10,1.0,58.146901367890834,10,1.0,70.07516553685237,10,1.0
front_hind_reflected_temporal_reversal,robot,go2,30,30,0.028054961757677722,30,1.0,0.021470337417472816,30,1.0,0.8448794491262074,30,1.0,0.3400564782042727,30,1.0,0.31503699188462886,30,1.0,6.168777509760798,30,1.0,2.0653201272717046,30,1.0,0.6386235413397968,30,1.0,0.03664506945429012,30,1.0,8.268337000001784,30,1.0,48.596367173912384,30,1.0,67.78899792810242,30,1.0
