cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_01_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,22,1,0.9565217391304348,0.00909090909090909,0.02,0.022581273859197445,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.0008695652173913044,0.0,0.0021599479343580165,0.0
gait_01_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,13,10,0.5652173913043478,0.14615384615384613,0.38,0.3630374028132512,0.9438972473144531
gait_01_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,17,6,0.7391304347826086,0.00823529411764706,0.02,0.02045597749597886,0.049678802490234375
gait_01_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.006086956521739131,0.02,0.015119635540506115,0.049678802490234375
gait_01_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.008666666666666666,0.02,0.027534612019856772,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.007333333333333333,0.02,0.02329851786295573,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.007333333333333332,0.02,0.02329851786295573,0.06354141235351562
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.0006666666666666666,0.0,0.002118047078450521,0.0
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.01578947368421053,0.02,0.0641606983385588,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.00631578947368421,0.02,0.02566427933542352,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.005789473684210527,0.02,0.02352558939080489,0.08127021789550781
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.011578947368421055,0.04,0.04705117878160978,0.16254043579101562
gait_02_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.003684210526315789,0.02,0.014970829612330386,0.08127021789550781
gait_02_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.021052631578947368,0.04,0.08554759778474506,0.16254043579101562
gait_02_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,30,21,9,0.7,0.006666666666666666,0.02,0.021180470784505207,0.06354141235351562
gait_02_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,30,21,9,0.7,0.011428571428571429,0.02,0.03630937848772321,0.06354141235351562
gait_02_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,23,9,14,0.391304347826087,0.17333333333333334,0.38,0.43054962158203125,0.9438972473144531
gait_02_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,21,2,0.9130434782608695,0.009523809523809523,0.02,0.023656572614397322,0.049678802490234375
gait_02_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,14,9,0.6086956521739131,0.027142857142857142,0.13299999999999987,0.06742123195103236,0.33036403656005825
gait_02_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.006086956521739131,0.02,0.015119635540506115,0.049678802490234375
gait_02_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,22,8,0.7333333333333333,0.007272727272727272,0.02,0.023105968128551136,0.06354141235351562
gait_02_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.006,0.02,0.01906242370605469,0.06354141235351562
gait_02_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.00631578947368421,0.02,0.02566427933542352,0.08127021789550781
gait_02_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.010526315789473686,0.02,0.04277379889237253,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,38,37,1,0.9736842105263158,0.002162162162162162,0.02,0.00878596950221706,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,38,37,1,0.9736842105263158,0.001081081081081081,0.003999999999999915,0.00439298475110853,0.016254043579101218
gait_03_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,30,28,2,0.9333333333333333,0.0064285714285714285,0.02,0.02042402539934431,0.06354141235351562
gait_03_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,30,28,2,0.9333333333333333,0.0007142857142857143,0.0,0.0022693361554827008,0.0
gait_03_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,23,11,12,0.4782608695652174,0.21454545454545457,0.38,0.5329180630770597,0.9438972473144531
gait_03_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,21,2,0.9130434782608695,0.027619047619047623,0.04,0.06860406058175224,0.09935760498046875
gait_03_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,16,7,0.6956521739130435,0.23750000000000002,0.38,0.5899357795715332,0.9438972473144531
gait_03_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.04086956521739131,0.04,0.10151755291482677,0.09935760498046875
gait_03_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,28,2,0.9333333333333333,0.015000000000000001,0.02,0.04765605926513672,0.06354141235351562
gait_03_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.03933333333333334,0.04,0.12496477762858073,0.12708282470703125
gait_03_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.016315789473684214,0.02,0.06629938828317743,0.08127021789550781
gait_03_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.02789473684210527,0.04,0.11335056706478722,0.16254043579101562
gait_04_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.004736842105263157,0.02,0.01924820950156764,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.011052631578947371,0.02,0.04491248883699116,0.08127021789550781
gait_04_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.008,0.02,0.02541656494140625,0.06354141235351562
gait_04_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.016666666666666666,0.04,0.05295117696126302,0.12708282470703125
gait_04_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.011304347826086955,0.02,0.028079323146654213,0.049678802490234375
gait_04_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,16,7,0.6956521739130435,0.00125,0.005,0.0031049251556396484,0.012419700622558594
gait_04_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.009565217391304347,0.02,0.02375942727793818,0.049678802490234375
