cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_00_trot__vx_neg_1p5__seed_4242,0,trot,-1.5,4242,valid,,True,0.03568248580833371,0.019379562861447718,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_1p5/seed_4242
gait_00_trot__vx_neg_1p0__seed_4242,0,trot,-1.0,4242,valid,,True,0.03632147149251495,0.01971733771353085,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_1p0/seed_4242
gait_00_trot__vx_neg_0p5__seed_4242,0,trot,-0.5,4242,valid,,True,0.0341364825177201,0.046575782901893965,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_neg_0p5/seed_4242
gait_00_trot__vx_pos_0p5__seed_4242,0,trot,0.5,4242,valid,,True,0.02675023851280143,0.04537528092085047,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_0p5/seed_4242
gait_00_trot__vx_pos_1p0__seed_4242,0,trot,1.0,4242,valid,,True,0.030139528501052303,0.026043458217374315,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_1p0/seed_4242
gait_00_trot__vx_pos_1p5__seed_4242,0,trot,1.5,4242,valid,,True,0.031121155982227106,0.01776411678527671,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_00_trot/vx_pos_1p5/seed_4242
gait_01_bound__vx_neg_1p5__seed_4242,1,bound,-1.5,4242,valid,,True,0.040486462409528544,0.023531641796822596,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_1p5/seed_4242
gait_01_bound__vx_neg_1p0__seed_4242,1,bound,-1.0,4242,valid,,True,0.04933928805353615,0.027099074265182165,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_1p0/seed_4242
gait_01_bound__vx_neg_0p5__seed_4242,1,bound,-0.5,4242,valid,,True,0.04008347431983962,0.02721167799608753,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_neg_0p5/seed_4242
gait_01_bound__vx_pos_0p5__seed_4242,1,bound,0.5,4242,valid,,True,0.032550308460400974,0.034150157247209115,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_0p5/seed_4242
gait_01_bound__vx_pos_1p0__seed_4242,1,bound,1.0,4242,valid,,True,0.04327701532308999,0.0340087744505558,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_1p0/seed_4242
gait_01_bound__vx_pos_1p5__seed_4242,1,bound,1.5,4242,valid,,True,0.04636428356863952,0.03638913557076997,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_1p5/seed_4242
gait_02_half_bound__vx_neg_1p5__seed_4242,2,half_bound,-1.5,4242,valid,,True,0.04992690250655741,0.04456664561137363,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_1p5/seed_4242
gait_02_half_bound__vx_neg_1p0__seed_4242,2,half_bound,-1.0,4242,valid,,True,0.052368020045753444,0.046341004386331465,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_1p0/seed_4242
gait_02_half_bound__vx_neg_0p5__seed_4242,2,half_bound,-0.5,4242,valid,,True,0.06148821102792,0.04252863056082113,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_0p5/seed_4242
gait_02_half_bound__vx_pos_0p5__seed_4242,2,half_bound,0.5,4242,valid,,True,0.05513144955199888,0.048583383491221495,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_0p5/seed_4242
gait_02_half_bound__vx_pos_1p0__seed_4242,2,half_bound,1.0,4242,valid,,True,0.05819801187264889,0.04323226387958086,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_1p0/seed_4242
gait_02_half_bound__vx_pos_1p5__seed_4242,2,half_bound,1.5,4242,valid,,True,0.05892393594365357,0.03177282928870101,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_1p5/seed_4242
gait_03_half_bound__vx_neg_1p5__seed_4242,3,half_bound,-1.5,4242,valid,,True,0.04816111025570056,0.039303272373464336,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_1p5/seed_4242
gait_03_half_bound__vx_neg_1p0__seed_4242,3,half_bound,-1.0,4242,valid,,True,0.04557192519309521,0.03157148247989493,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_1p0/seed_4242
gait_03_half_bound__vx_neg_0p5__seed_4242,3,half_bound,-0.5,4242,valid,,True,0.04467156265491947,0.03351912331366314,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_0p5/seed_4242
gait_03_half_bound__vx_pos_0p5__seed_4242,3,half_bound,0.5,4242,valid,,True,0.038769987493509905,0.04940842158115565,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_0p5/seed_4242
gait_03_half_bound__vx_pos_1p0__seed_4242,3,half_bound,1.0,4242,valid,,True,0.04022392186462492,0.042893919681200265,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_1p0/seed_4242
gait_03_half_bound__vx_pos_1p5__seed_4242,3,half_bound,1.5,4242,valid,,True,0.03901143153272721,0.03695377077292808,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_1p5/seed_4242
gait_04_half_bound__vx_neg_1p5__seed_4242,4,half_bound,-1.5,4242,valid,,True,0.05785267917952441,0.028420306483376928,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_1p5/seed_4242
gait_04_half_bound__vx_neg_1p0__seed_4242,4,half_bound,-1.0,4242,valid,,True,0.06319925094464389,0.041742027024250894,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_1p0/seed_4242
gait_04_half_bound__vx_neg_0p5__seed_4242,4,half_bound,-0.5,4242,valid,,True,0.05384393640038792,0.04422551833458076,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_04_half_bound/vx_neg_0p5/seed_4242
