cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_00_trot__vx_neg_1p5__seed_4242,touchdown,fl,rr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
gait_00_trot__vx_neg_1p5__seed_4242,touchdown,fr,rl,30,30,0,1.0,0.005333333333333333,0.02,0.017222086588541668,0.06458282470703125
gait_00_trot__vx_neg_1p5__seed_4242,liftoff,fl,rr,30,16,14,0.5333333333333333,0.0,0.0,0.0,0.0
gait_00_trot__vx_neg_1p5__seed_4242,liftoff,fr,rl,30,30,0,1.0,0.007333333333333332,0.02,0.023680369059244793,0.06458282470703125
gait_00_trot__vx_neg_1p0__seed_4242,touchdown,fl,rr,24,24,0,1.0,0.004166666666666667,0.02,0.010854005813598635,0.052099227905273444
gait_00_trot__vx_neg_1p0__seed_4242,touchdown,fr,rl,24,22,2,0.9166666666666666,0.011818181818181816,0.02,0.030785907398570674,0.052099227905273444
gait_00_trot__vx_neg_1p0__seed_4242,liftoff,fl,rr,24,15,9,0.625,0.0013333333333333333,0.0059999999999999784,0.003473281860351563,0.01562976837158198
gait_00_trot__vx_neg_1p0__seed_4242,liftoff,fr,rl,24,22,2,0.9166666666666666,0.006363636363636364,0.02,0.016577027060768825,0.052099227905273444
gait_00_trot__vx_neg_0p5__seed_4242,touchdown,fl,rr,19,19,0,1.0,0.005263157894736842,0.02,0.0110601124010588,0.04202842712402344
gait_00_trot__vx_neg_0p5__seed_4242,touchdown,fr,rl,19,11,8,0.5789473684210527,0.46,0.46,0.9666538238525391,0.9666538238525391
gait_00_trot__vx_neg_0p5__seed_4242,liftoff,fl,rr,19,19,0,1.0,0.009473684210526315,0.02,0.01990820232190584,0.04202842712402344
gait_00_trot__vx_neg_0p5__seed_4242,liftoff,fr,rl,19,19,0,1.0,0.005263157894736842,0.02,0.0110601124010588,0.04202842712402344
gait_00_trot__vx_pos_0p5__seed_4242,touchdown,fl,rr,19,19,0,1.0,0.02,0.021999999999999957,0.04202842712402344,0.04623126983642569
gait_00_trot__vx_pos_0p5__seed_4242,touchdown,fr,rl,19,9,10,0.47368421052631576,0.4600000000000001,0.46,0.9666538238525391,0.9666538238525391
gait_00_trot__vx_pos_0p5__seed_4242,liftoff,fl,rr,19,19,0,1.0,0.002105263157894737,0.02,0.00442404496042352,0.04202842712402344
gait_00_trot__vx_pos_0p5__seed_4242,liftoff,fr,rl,19,19,0,1.0,0.003157894736842105,0.02,0.00663606744063528,0.04202842712402344
gait_00_trot__vx_pos_1p0__seed_4242,touchdown,fl,rr,24,23,1,0.9583333333333334,0.008695652173913044,0.02,0.022651838219684108,0.052099227905273444
gait_00_trot__vx_pos_1p0__seed_4242,touchdown,fr,rl,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_00_trot__vx_pos_1p0__seed_4242,liftoff,fl,rr,24,21,3,0.875,0.006666666666666667,0.02,0.017366409301757816,0.052099227905273444
gait_00_trot__vx_pos_1p0__seed_4242,liftoff,fr,rl,24,24,0,1.0,0.014166666666666666,0.02,0.03690361976623536,0.052099227905273444
gait_00_trot__vx_pos_1p5__seed_4242,touchdown,fl,rr,30,30,0,1.0,0.008666666666666666,0.02,0.027985890706380207,0.06458282470703125
gait_00_trot__vx_pos_1p5__seed_4242,touchdown,fr,rl,30,30,0,1.0,0.004,0.02,0.01291656494140625,0.06458282470703125
gait_00_trot__vx_pos_1p5__seed_4242,liftoff,fl,rr,30,28,2,0.9333333333333333,0.005714285714285713,0.02,0.018452235630580356,0.06458282470703125
gait_00_trot__vx_pos_1p5__seed_4242,liftoff,fr,rl,30,30,0,1.0,0.012000000000000004,0.02,0.03874969482421875,0.06458282470703125
gait_01_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.004,0.02,0.01291656494140625,0.06458282470703125
gait_01_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.007999999999999998,0.02,0.0258331298828125,0.06458282470703125
gait_01_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,30,5,25,0.16666666666666666,0.0,0.0,0.0,0.0
gait_01_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.002,0.02,0.006458282470703125,0.06458282470703125
gait_01_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_01_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.0,0.0,0.0,0.0
gait_01_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,24,16,8,0.6666666666666666,0.00125,0.005,0.0032562017440795903,0.013024806976318361
gait_01_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_01_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.002105263157894737,0.02,0.00442404496042352,0.04202842712402344
gait_01_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,19,8,11,0.42105263157894735,0.0,0.0,0.0,0.0
gait_01_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.0010526315789473684,0.0019999999999999575,0.00221202248021176,0.004202842712402254
gait_01_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.0,0.0,0.0,0.0
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.008421052631578947,0.02,0.01769617984169408,0.04202842712402344
gait_01_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,19,19,0,1.0,0.002105263157894737,0.02,0.00442404496042352,0.04202842712402344
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.006315789473684211,0.02,0.01327213488127056,0.04202842712402344
gait_01_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.011578947368421053,0.02,0.02433224728232936,0.04202842712402344
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.0075,0.02,0.019537210464477543,0.052099227905273444
gait_01_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,24,24,0,1.0,0.006666666666666667,0.02,0.017366409301757816,0.052099227905273444
gait_01_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.011666666666666667,0.02,0.030391216278076175,0.052099227905273444
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
gait_01_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.004,0.02,0.01291656494140625,0.06458282470703125
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004305521647135417,0.03552055358886701
gait_01_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
gait_02_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.011333333333333336,0.02,0.03659693400065104,0.06458282470703125
gait_02_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.012000000000000004,0.02,0.03874969482421875,0.06458282470703125
gait_02_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.012499999999999999,0.03699999999999996,0.032562017440795905,0.09638357162475576
gait_02_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.009166666666666667,0.02,0.023878812789916996,0.052099227905273444
gait_02_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,19,6,13,0.3157894736842105,0.07666666666666667,0.34500000000000003,0.16110897064208984,0.7249903678894043
gait_02_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.00736842105263158,0.02,0.01548415736148232,0.04202842712402344
gait_02_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,19,19,0,1.0,0.01263157894736842,0.02,0.02654426976254112,0.04202842712402344
gait_02_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.007368421052631578,0.02,0.01548415736148232,0.04202842712402344
gait_02_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.0175,0.02,0.045586824417114265,0.052099227905273444
gait_02_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.004166666666666667,0.02,0.010854005813598635,0.052099227905273444
gait_02_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.010666666666666668,0.02,0.034444173177083336,0.06458282470703125
gait_02_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004305521647135417,0.03552055358886701
gait_03_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.012000000000000004,0.02,0.03874969482421875,0.06458282470703125
gait_03_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.010666666666666668,0.02,0.034444173177083336,0.06458282470703125
gait_03_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.013333333333333334,0.02,0.03473281860351563,0.052099227905273444
gait_03_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.011666666666666667,0.02,0.030391216278076175,0.052099227905273444
gait_03_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,19,12,7,0.631578947368421,0.056666666666666664,0.21799999999999967,0.1190805435180664,0.4581098556518548
gait_03_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.010526315789473684,0.02,0.0221202248021176,0.04202842712402344
gait_03_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,19,11,8,0.5789473684210527,0.46,0.46,0.9666538238525391,0.9666538238525391
gait_03_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.009473684210526315,0.02,0.01990820232190584,0.04202842712402344
gait_03_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.0075,0.02,0.019537210464477543,0.052099227905273444
gait_03_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_03_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.006,0.02,0.019374847412109375,0.06458282470703125
gait_03_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.004666666666666667,0.02,0.015069325764973959,0.06458282470703125
gait_04_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,30,4,26,0.13333333333333333,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.005833333333333334,0.02,0.015195608139038088,0.052099227905273444
gait_04_half_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,24,13,11,0.5416666666666666,0.004615384615384615,0.02,0.012022898747370796,0.052099227905273444
gait_04_half_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.008421052631578947,0.02,0.01769617984169408,0.04202842712402344
gait_04_half_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.00631578947368421,0.02,0.01327213488127056,0.04202842712402344
gait_04_half_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.011578947368421053,0.04,0.02433224728232936,0.08405685424804688
gait_04_half_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.00736842105263158,0.02,0.01548415736148232,0.04202842712402344
