cell_id,joint_index,joint_name,leg,motor_role,configured_effort_limit_nm,effort_limit_source,normalized_torque_squared_exposure,absolute_work_j,utilization_p95,utilization_p99,saturation_fraction,soft_limit_utilization_p95,soft_limit_utilization_p99,action_clamp_fraction
gait_00_trot__vx_neg_1p5__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.10275726962787024,5.587719551224437,0.20604605814989874,0.22359863519668574,0.0,0.36068472266197205,0.3661921501159668,0.0
gait_00_trot__vx_neg_1p5__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.8588216895115665,129.78692961309105,0.5332694670733283,0.595482680937823,0.0,0.24902346730232236,0.2530249059200287,0.0
gait_00_trot__vx_neg_1p5__seed_4242,2,joint_front_left_calf_pitch,fl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.21972464637924927,113.41875539287925,0.3152428730114086,0.3455432546460951,0.0,0.5211333572864533,0.5257181441783905,0.0
gait_00_trot__vx_neg_1p5__seed_4242,3,joint_front_right_abad,fr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.16209748538654836,7.830939442413219,0.24557293443118824,0.2610516579010907,0.0,0.4153647243976593,0.421624151468277,0.0
gait_00_trot__vx_neg_1p5__seed_4242,4,joint_front_right_thigh_pitch,fr,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.7690218023461841,119.61288863854483,0.5082984195036045,0.5630327695958754,0.0,0.2840219378471374,0.28841739177703857,0.0
gait_00_trot__vx_neg_1p5__seed_4242,5,joint_front_right_calf_pitch,fr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.29762325055785527,138.64886058662088,0.38730500968726905,0.4082711418254955,0.0,0.5561201930046081,0.558831456899643,0.0
gait_00_trot__vx_neg_1p5__seed_4242,6,joint_rear_left_abad,rl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.04878036691964061,3.403545128353435,0.12231490121168247,0.1304441679225248,0.0,0.3534043937921523,0.36826351940631863,0.0
gait_00_trot__vx_neg_1p5__seed_4242,7,joint_rear_left_thigh_pitch,rl,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.5666662588024763,84.45728657426312,0.4749065351486206,0.5104339394569396,0.0,0.2704153567552566,0.280115156173706,0.0
gait_00_trot__vx_neg_1p5__seed_4242,8,joint_rear_left_calf_pitch,rl,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.1876238851552387,97.36819607898593,0.2868764993306752,0.3461485978719348,0.0,0.5774899363517761,0.5854893374443054,0.0
gait_00_trot__vx_neg_1p5__seed_4242,9,joint_rear_right_abad,rr,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.09191771744124137,4.504571981956251,0.15984063008252306,0.1824910179306479,0.0,0.3627590656280517,0.3791339063644409,0.0
gait_00_trot__vx_neg_1p5__seed_4242,10,joint_rear_right_thigh_pitch,rr,thigh,20.0,robot.actuators['thigh_legs'].effort_limit,0.4708632994430129,83.7953070571431,0.5053408765792845,0.55085578250885,0.0,0.2653313487768173,0.2697876924276352,0.0
gait_00_trot__vx_neg_1p5__seed_4242,11,joint_rear_right_calf_pitch,rr,calf,37.0,robot.actuators['calf_legs'].effort_limit,0.3777668162091402,146.51130617562333,0.43514432907104494,0.4603928746403875,0.0,0.5646828770637512,0.5687857174873352,0.0
gait_00_trot__vx_neg_1p0__seed_4242,0,joint_front_left_abad,fl,hip,17.0,robot.actuators['hip_legs'].effort_limit,0.13307375694209916,7.438622600662057,0.21407016515731805,0.23221896480111512,0.0,0.32576960027217866,0.3389827811717987,0.0
gait_00_trot__vx_neg_1p0__seed_4242,1,joint_front_left_thigh_pitch,fl,thigh,17.0,robot.actuators['thigh_legs'].effort_limit,0.55369639014618,67.90519316998218,0.4311160943087409,0.4647086670819451,0.0,0.2661988139152527,0.268521865606308,0.0
