cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_4242,trot,trot,trot,trot,0.01111732834221025,0.1405472974343435,True,
gait_00_trot__vx_neg_1p0__seed_4242,trot,trot,trot,trot,0.019228687083820622,0.12973673652035164,True,
gait_00_trot__vx_neg_0p5__seed_4242,trot,trot,trot,trot,0.021040888488098392,0.12889708937504574,True,
gait_00_trot__vx_pos_0p5__seed_4242,trot,trot,trot,trot,0.02727134061734839,0.1404240557198072,True,
gait_00_trot__vx_pos_1p0__seed_4242,trot,trot,trot,trot,0.013468601205084363,0.1411156131863165,True,
gait_00_trot__vx_pos_1p5__seed_4242,trot,trot,trot,trot,0.020121313764334986,0.13224533748730316,True,
gait_01_bound__vx_neg_1p5__seed_4242,bound,bound,bound,bound,0.024987238243665038,0.09804750064742065,True,
gait_01_bound__vx_neg_1p0__seed_4242,bound,bound,bound,bound,0.002317189943543907,0.12664119197097434,True,
gait_01_bound__vx_neg_0p5__seed_4242,bound,bound,bound,bound,0.02589783194339418,0.10248387975562073,True,
gait_01_bound__vx_pos_0p5__seed_4242,bound,bound,bound,bound,0.012334468887840464,0.11520906834782098,True,
gait_01_bound__vx_pos_1p0__seed_4242,bound,bound,bound,bound,0.005990154068564939,0.12226474622659526,True,
gait_01_bound__vx_pos_1p5__seed_4242,bound,bound,bound,bound,0.009695975706985771,0.11473848836323808,True,
gait_02_half_bound__vx_neg_1p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.056716679539500804,0.022109946376508517,True,
gait_02_half_bound__vx_neg_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.0490710191084309,0.04297312375931521,True,
gait_02_half_bound__vx_neg_0p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.02416091888661386,0.08919191398725171,True,
gait_02_half_bound__vx_pos_0p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04193562411122037,0.05493268728246804,True,
gait_02_half_bound__vx_pos_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04598512873880083,0.05440447376604723,True,
gait_02_half_bound__vx_pos_1p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.042853783177402044,0.055403543252809676,True,
gait_03_half_bound__vx_neg_1p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.054291630113641666,0.03254865229491955,True,
gait_03_half_bound__vx_neg_1p0__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.03866524548159458,0.06381032997865846,True,
gait_03_half_bound__vx_neg_0p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.040404704963147374,0.0703258349680416,True,
gait_03_half_bound__vx_pos_0p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.057885602850141354,0.02550358287735925,True,
gait_03_half_bound__vx_pos_1p0__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.05288758330271096,0.03047680532197273,True,
gait_03_half_bound__vx_pos_1p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.03932776902964049,0.05759447105165968,True,
gait_04_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.04136790518973926,0.047264189620521424,True,
gait_04_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.06100893364598967,0.013539450234635715,True,
gait_04_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06778972757424569,2.4746650071932885e-05,True,
gait_04_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.04187593597520167,0.05466002811244601,True,
gait_04_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.05461279158478619,0.031184297210389907,True,
gait_04_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.053675884431387454,0.026115713180675203,True,
gait_05_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.025208302107842678,0.09293983199340439,True,
gait_05_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.04333535680088647,0.06245996216318655,True,
gait_05_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05484280267664086,0.029420674475521165,True,
gait_05_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.04922933749972428,0.03574732644700964,True,
gait_05_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05981819391169892,0.018682589976157037,True,
gait_05_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_b,half_bound,unclassified,unclassified,0.06763503068056653,0.0016694435145455794,True,
