cell_id,gait_index,gait_name,family,velocity_mps,velocity_sign,seed,status,reason,relative_output_dir,sample_count,measurement_start_s,measurement_stop_s,measurement_duration_s,complete_cycles,phase_boundary_trimmed,gait_period_s,effort_limit_source,effort_limit_min_nm,effort_limit_max_nm,command_x_mean_mps,measured_x_mean_mps,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,planar_tracking_success,yaw_tracking_success,tracking_success,signed_directed_progress_m,integrated_body_x_progress_m,position_vs_integrated_progress_difference_m,directed_progress_definition,positive_directed_progress,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_total_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_utilization_total_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_utilization_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_total_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_total_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m
gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound_hind_a,half_bound,-0.5,backward,42,valid,,cells/gait_04_half_bound/vx_neg_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.5061053093366262,0.03616611303480264,0.03374463724730501,0.175,0.05,True,True,True,4.555313348770142,4.818122544884682,-0.26280919611454046,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1444.1252217785006,1722.198177370092,3166.3233991485927,-8.782203222398689,8.782203222398689,332.5969957088858,695.0835555590148,1.4441252217785006e-15,1.7221981773700922e-15,3.1663233991485926e-15,-8.782203222398692,8.782203222398692,3.325969957088858e-16,6.950835555590148e-16,696.8919322791376,1265.2527918506057,1962.1447241297433,-28.966306744959876,28.966306744959876,206.10763908925875,430.73759671428303,799.1150135437013,813.5907738572307,1612.705787400932,-0.89760701713974,0.89760701713974,169.40186842446766,354.027410175051
gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound_hind_a,half_bound,0.5,forward,42,valid,,cells/gait_04_half_bound/vx_pos_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.48725796785174297,0.05553761363560731,0.041058899902904664,0.175,0.05,True,True,True,4.6018595695495605,4.638695853948593,-0.036836284399032415,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1892.0322436643173,1205.2381026701173,3097.2703463344346,22.174174811927827,22.174174811927827,325.3435237746255,673.047558171707,1.8920322436643174e-15,1.2052381026701172e-15,3.0972703463344346e-15,22.17417481192783,22.17417481192783,3.253435237746255e-16,6.730475581717071e-16,1401.5059743919753,632.8119282364668,2034.317902628442,37.78632853608164,37.78632853608164,213.68885531811367,442.0643159320842,822.0036940055542,803.1402230685791,1625.1439170741332,1.1607261817732668,1.1607261817732668,170.70839465064427,353.1493937424096
gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound_hind_a,half_bound,1.0,forward,42,valid,,cells/gait_04_half_bound/vx_pos_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.9947025737414757,0.04828581421837683,0.03484770075273991,0.3,0.05,True,True,True,9.423842906951904,9.549144707918167,-0.12530180096626253,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2093.321029034337,1516.9736942360207,3610.2947232703573,15.963996819523818,15.963996819523818,376.0723670073289,383.1021759294255,2.093321029034337e-15,1.5169736942360206e-15,3.6102947232703575e-15,15.963996819523823,15.963996819523823,3.7607236700732893e-16,3.831021759294255e-16,1536.4791984328733,836.3417000638409,2372.820898496714,29.506546356389567,29.506546356389567,247.16884359340773,251.7890972849622,829.7703530317743,801.5504351774789,1631.3207882092534,1.729881581738024,1.729881581738024,169.92924877179723,173.1056856864453
gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound_hind_a,half_bound,1.5,forward,42,valid,,cells/gait_04_half_bound/vx_pos_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5107196688652038,0.047514531185105534,0.03963963172027414,0.425,0.05,True,True,True,14.437100887298584,14.502908821105958,-0.06580793380737404,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2325.651992675746,1807.9628964300675,4133.614889105814,12.523883093465082,12.523883093465082,430.58488428185564,286.3189030383842,2.3256519926757462e-15,1.8079628964300677e-15,4.133614889105814e-15,12.523883093465084,12.523883093465084,4.3058488428185564e-16,2.863189030383842e-16,1547.3152738753636,923.0184306204192,2470.3337044957825,25.271761548602967,25.271761548602967,257.32642755164403,171.1100950100808,804.6254496656131,835.4182816519868,1640.0437313175998,-1.87756164048351,1.87756164048351,170.83788867891667,113.59924295884578
gait_05_half_bound__vx_neg_1p5__seed_0042,5,half_bound_hind_b,half_bound,-1.5,backward,42,valid,,cells/gait_05_half_bound/vx_neg_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.498932960877816,0.04211166853295671,0.04982842432329686,0.425,0.05,True,True,True,14.357455253601074,14.389756424427032,-0.03230117082595818,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2131.4948505120615,2763.244145170364,4894.738995682425,-12.906700341234924,12.906700341234924,509.868645383586,340.9196761699639,2.1314948505120616e-15,2.7632441451703647e-15,4.894738995682426e-15,-12.906700341234936,12.906700341234936,5.098686453835861e-16,3.4091967616996393e-16,1032.528490235007,1602.2366591512762,2634.765149386283,-21.622730551486594,21.622730551486594,274.4547030610712,183.51198752476995,848.2513124931709,736.5618192547082,1584.8131317478792,7.047486609054097,7.047486609054097,165.08470122373743,110.38259244098172
gait_05_half_bound__vx_neg_1p0__seed_0042,5,half_bound_hind_b,half_bound,-1.0,backward,42,valid,,cells/gait_05_half_bound/vx_neg_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9881087540338437,0.04880545495608604,0.05773979787580075,0.3,0.05,True,False,False,9.392345905303955,9.485844038724899,-0.09349813342094393,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1945.0226999724364,2388.2470101681374,4333.269710140574,-10.228403488443893,10.228403488443893,451.38226147297644,461.361810332553,1.9450226999724365e-15,2.3882470101681373e-15,4.333269710140574e-15,-10.228403488443888,10.228403488443888,4.513822614729765e-16,4.613618103325529e-16,1125.3575587428898,1462.8296739825046,2588.187232725394,-13.038937483833129,13.038937483833129,269.6028367422286,275.5634490914371,783.5074289775547,786.8633358460736,1570.3707648236282,-0.21370156294878614,0.21370156294878614,163.5802880024613,167.19686228089444
gait_05_half_bound__vx_neg_0p5__seed_0042,5,half_bound_hind_b,half_bound,-0.5,backward,42,valid,,cells/gait_05_half_bound/vx_neg_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.4924447172704865,0.03970169446808682,0.056283744444285425,0.175,0.05,True,False,False,4.564547777175903,4.688073708415032,-0.12352593123912836,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1876.2494525471366,2132.909814161274,4009.1592667084105,-6.401849977510622,6.401849977510622,421.1301750744129,878.3256222566887,1.8762494525471366e-15,2.132909814161274e-15,4.00915926670841e-15,-6.4018499775106195,6.4018499775106195,4.2113017507441282e-16,8.783256222566886e-16,1314.9190636738174,1685.2480834365451,3000.1671471103627,-12.34361292568027,12.34361292568027,315.143607889744,657.2758778234486,768.5192350866186,798.8368349768652,1567.356070063484,-1.9343147654392736,1.9343147654392736,164.6382426537273,343.3759808366407
gait_05_half_bound__vx_pos_0p5__seed_0042,5,half_bound_hind_b,half_bound,0.5,forward,42,valid,,cells/gait_05_half_bound/vx_pos_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.5017223763240486,0.038395650033681214,0.04303161430951847,0.175,0.05,True,True,True,4.698729753494263,4.776397022604942,-0.07766726911067945,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2113.1701126907055,1435.2788959992488,3548.449008689954,19.10387369330485,19.10387369330485,372.73624040860864,755.1932532512878,2.113170112690706e-15,1.4352788959992487e-15,3.5484490086899546e-15,19.10387369330486,19.10387369330486,3.727362404086087e-16,7.551932532512879e-16,1629.075424700603,1000.7589657086015,2629.8343904092044,23.891864114463683,23.891864114463683,276.243108236261,559.6904968738623,846.1390126958676,764.6244173589212,1610.7634300547888,5.060618698934191,5.060618698934191,169.19783929146942,342.80827256705425
gait_05_half_bound__vx_pos_1p0__seed_0042,5,half_bound_hind_b,half_bound,1.0,forward,42,valid,,cells/gait_05_half_bound/vx_pos_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.003129731491208,0.03980559437568434,0.04250647694553823,0.3,0.05,True,True,True,9.573766231536865,9.630045422315598,-0.056279190778733224,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2228.029955195428,1660.7885814759518,3888.8185366713797,14.586470630357686,14.586470630357686,405.0852642366021,406.1952676326328,2.228029955195428e-15,1.6607885814759518e-15,3.88881853667138e-15,14.586470630357683,14.586470630357683,4.0508526423660215e-16,4.061952676326329e-16,1747.2698687601253,1033.3489522297857,2780.618820989911,25.67489334176991,25.67489334176991,289.64779385311573,290.44147869730693,821.0827277477896,811.9566626239106,1633.0393903717002,0.5588392526038095,0.5588392526038095,170.10826983038544,170.57439578922643
gait_05_half_bound__vx_pos_1p5__seed_0042,5,half_bound_hind_b,half_bound,1.5,forward,42,valid,,cells/gait_05_half_bound/vx_pos_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5209520526230336,0.04599544912624754,0.045416689493360814,0.425,0.05,True,True,True,14.607710838317871,14.601139705181122,0.006571133136748841,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2490.18224939415,1958.19662027983,4448.37886967398,11.959089922421759,11.959089922421759,463.37279892437294,304.5226537484108,2.4901822493941506e-15,1.95819662027983e-15,4.4483788696739805e-15,11.959089922421777,11.959089922421777,4.63372798924373e-16,3.0452265374841077e-16,1757.0133064378635,1141.0386703090767,2898.0519767469405,21.25478221478338,21.25478221478338,301.880414244473,198.39193209828497,786.4370160450927,842.3671787679123,1628.8041948130049,-3.433817453376624,3.433817453376624,169.66710362635467,111.50304197838074
gait_06_gallop__vx_neg_1p5__seed_0042,6,gallop_a,gallop,-1.5,backward,42,valid,,cells/gait_06_gallop/vx_neg_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.518121921767791,0.05688560547835098,0.041079635128724284,0.425,0.05,True,True,True,14.546658515930176,14.573970448970796,-0.027311933040619962,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2060.0166983708204,2497.339018606428,4557.355716977248,-9.595966332109573,9.595966332109573,474.7245538517967,313.2922734101751,2.0600166983708205e-15,2.4973390186064285e-15,4.557355716977249e-15,-9.595966332109581,9.595966332109581,4.747245538517968e-16,3.132922734101751e-16,1018.8734240494971,1849.2184712139024,2868.0918952633992,-28.95113118710404,28.95113118710404,298.75957242327075,197.16499786686586,857.9581852301878,743.5036847592992,1601.461869989487,7.14687640184902,7.14687640184902,166.81894479057158,110.09139097035322
gait_06_gallop__vx_neg_1p0__seed_0042,6,gallop_a,gallop,-1.0,backward,42,valid,,cells/gait_06_gallop/vx_neg_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-1.0021460936715205,0.06746124017932417,0.030979892887158453,0.3,0.05,True,True,True,9.489936828613281,9.620602499246598,-0.13066567063331647,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1695.759823034384,2156.474637414745,3852.234460449129,-11.959677405685387,11.959677405685387,401.27442296345095,405.9283565338588,1.6957598230343842e-15,2.1564746374147455e-15,3.85223446044913e-15,-11.959677405685394,11.959677405685394,4.0127442296345105e-16,4.0592835653385885e-16,795.5767156670964,1679.4878422431616,2475.064557910258,-35.71264934286673,35.71264934286673,257.81922478231854,260.80938183356983,811.4080343752189,817.9295620357567,1629.3375964109755,-0.40025637872121156,0.40025637872121156,169.72266629280995,171.69108981825147
gait_06_gallop__vx_neg_0p5__seed_0042,6,gallop_a,gallop,-0.5,backward,42,valid,,cells/gait_06_gallop/vx_neg_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.4979540469015346,0.07707087952059832,0.04109960683525548,0.175,0.05,True,True,True,4.519545316696167,4.740522526502609,-0.22097720980644198,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1420.4710110493197,2014.1214889017615,3434.592499951081,-17.284451586640834,17.284451586640834,360.7765231041052,759.9420426791522,1.4204710110493195e-15,2.0141214889017615e-15,3.434592499951081e-15,-17.284451586640838,17.284451586640838,3.607765231041052e-16,7.599420426791523e-16,705.3660759020329,1583.538136292007,2288.90421219404,-38.36648365237609,38.36648365237609,240.43111472626472,506.4456824314469,750.5755323907733,861.2042253358251,1611.7797577265983,-6.863759916000718,6.863759916000718,169.30459639985276,356.62431611700833
gait_06_gallop__vx_pos_0p5__seed_0042,6,gallop_a,gallop,0.5,forward,42,valid,,cells/gait_06_gallop/vx_pos_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.48126728018792736,0.0896579034270509,0.03385839180630878,0.175,0.05,True,True,True,4.513747930526733,4.5816645073890685,-0.0679165768623351,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1749.9909411148483,1171.3100497504931,2921.300990865341,19.80901294231032,19.80901294231032,306.85934777997284,647.2007377967248,1.7499909411148485e-15,1.1713100497504932e-15,2.921300990865342e-15,19.80901294231032,19.80901294231032,3.068593477799729e-16,6.472007377967249e-16,1132.59218009412,541.5872280249442,1674.1794081190642,35.301171977331165,35.301171977331165,175.85918152511178,370.9067129771456,851.8576547589544,769.8426523537237,1621.700307112678,5.05734641878761,5.05734641878761,170.34667091519728,359.28021060835647
gait_06_gallop__vx_pos_1p0__seed_0042,6,gallop_a,gallop,1.0,forward,42,valid,,cells/gait_06_gallop/vx_pos_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.985535325234135,0.0748915128380674,0.031193592095929666,0.3,0.05,True,True,True,9.404290676116943,9.461139122247696,-0.05684844613075235,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1952.0231274043474,1306.1737603877084,3258.196887792056,19.822294025156477,19.822294025156477,339.3955091450058,346.45854748689817,1.9520231274043478e-15,1.3061737603877084e-15,3.258196887792056e-15,19.822294025156488,19.822294025156488,3.3939550914500585e-16,3.4645854748689823e-16,1183.515027525347,625.6157510689641,1809.130778594311,30.83797385227556,30.83797385227556,188.45112277024074,192.37291156777664,823.7244310594051,781.1925477928802,1604.9169788522854,2.650098654756614,2.650098654756614,167.17885196377975,170.65795115501044
