scope,family,velocity_mps,expected_cells,valid_cells,coverage_fraction,complete,tracking_success_cells,tracking_success_fraction,tracking_qualified_complete,torque_squared_observed_mean_signed_imbalance_percent,torque_squared_observed_mean_abs_imbalance_percent,torque_squared_mean_signed_imbalance_percent,torque_squared_mean_abs_imbalance_percent,torque_squared_tracking_qualified_observed_mean_signed_imbalance_percent,torque_squared_tracking_qualified_observed_mean_abs_imbalance_percent,torque_squared_tracking_qualified_mean_signed_imbalance_percent,torque_squared_tracking_qualified_mean_abs_imbalance_percent,torque_squared_observed_mean_total_integral,torque_squared_mean_total_integral,torque_squared_tracking_qualified_observed_mean_total_integral,torque_squared_tracking_qualified_mean_total_integral,torque_squared_observed_mean_total_per_s,torque_squared_mean_total_per_s,torque_squared_tracking_qualified_observed_mean_total_per_s,torque_squared_tracking_qualified_mean_total_per_s,torque_squared_observed_mean_total_per_directed_m,torque_squared_mean_total_per_directed_m,torque_squared_tracking_qualified_observed_mean_total_per_directed_m,torque_squared_tracking_qualified_mean_total_per_directed_m,normalized_torque_utilization_observed_mean_signed_imbalance_percent,normalized_torque_utilization_observed_mean_abs_imbalance_percent,normalized_torque_utilization_mean_signed_imbalance_percent,normalized_torque_utilization_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_abs_imbalance_percent,normalized_torque_utilization_observed_mean_total_integral,normalized_torque_utilization_mean_total_integral,normalized_torque_utilization_tracking_qualified_observed_mean_total_integral,normalized_torque_utilization_tracking_qualified_mean_total_integral,normalized_torque_utilization_observed_mean_total_per_s,normalized_torque_utilization_mean_total_per_s,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_s,normalized_torque_utilization_tracking_qualified_mean_total_per_s,normalized_torque_utilization_observed_mean_total_per_directed_m,normalized_torque_utilization_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_mean_total_per_directed_m,absolute_work_observed_mean_signed_imbalance_percent,absolute_work_observed_mean_abs_imbalance_percent,absolute_work_mean_signed_imbalance_percent,absolute_work_mean_abs_imbalance_percent,absolute_work_tracking_qualified_observed_mean_signed_imbalance_percent,absolute_work_tracking_qualified_observed_mean_abs_imbalance_percent,absolute_work_tracking_qualified_mean_signed_imbalance_percent,absolute_work_tracking_qualified_mean_abs_imbalance_percent,absolute_work_observed_mean_total_integral,absolute_work_mean_total_integral,absolute_work_tracking_qualified_observed_mean_total_integral,absolute_work_tracking_qualified_mean_total_integral,absolute_work_observed_mean_total_per_s,absolute_work_mean_total_per_s,absolute_work_tracking_qualified_observed_mean_total_per_s,absolute_work_tracking_qualified_mean_total_per_s,absolute_work_observed_mean_total_per_directed_m,absolute_work_mean_total_per_directed_m,absolute_work_tracking_qualified_observed_mean_total_per_directed_m,absolute_work_tracking_qualified_mean_total_per_directed_m,vertical_grf_impulse_observed_mean_signed_imbalance_percent,vertical_grf_impulse_observed_mean_abs_imbalance_percent,vertical_grf_impulse_mean_signed_imbalance_percent,vertical_grf_impulse_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_abs_imbalance_percent,vertical_grf_impulse_observed_mean_total_integral,vertical_grf_impulse_mean_total_integral,vertical_grf_impulse_tracking_qualified_observed_mean_total_integral,vertical_grf_impulse_tracking_qualified_mean_total_integral,vertical_grf_impulse_observed_mean_total_per_s,vertical_grf_impulse_mean_total_per_s,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_s,vertical_grf_impulse_tracking_qualified_mean_total_per_s,vertical_grf_impulse_observed_mean_total_per_directed_m,vertical_grf_impulse_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_mean_total_per_directed_m
family_velocity,trot,-1.5,1,1,1.0,True,0,0.0,False,24.86924934729438,24.86924934729438,24.86924934729438,24.86924934729438,,,,,4606.686574459061,4606.686574459061,,,479.8631848394856,479.8631848394856,,,310.9439629135247,310.9439629135247,,,24.869249347294378,24.869249347294378,24.869249347294378,24.869249347294378,,,,,4.6066865744590605e-15,4.6066865744590605e-15,,,4.798631848394855e-16,4.798631848394855e-16,,,3.1094396291352464e-16,3.1094396291352464e-16,,,-6.617676598603939,6.617676598603939,-6.617676598603939,6.617676598603939,,,,,3008.2142527224087,3008.2142527224087,,,313.3556513252509,313.3556513252509,,,203.04964227879785,203.04964227879785,,,35.79519442388985,35.79519442388985,35.79519442388985,35.79519442388985,,,,,1472.4976983248775,1472.4976983248775,,,153.38517690884143,153.38517690884143,,,99.39123539177304,99.39123539177304,,
family_velocity,trot,-1.0,1,1,1.0,True,0,0.0,False,28.13990578628723,28.13990578628723,28.13990578628723,28.13990578628723,,,,,3319.188872810907,3319.188872810907,,,340.0808271322651,340.0808271322651,,,339.98070955598473,339.98070955598473,,,28.13990578628722,28.13990578628722,28.13990578628722,28.13990578628722,,,,,3.3191888728109067e-15,3.3191888728109067e-15,,,3.4008082713226504e-16,3.4008082713226504e-16,,,3.3998070955598473e-16,3.3998070955598473e-16,,,-10.193857957290971,10.193857957290971,-10.193857957290971,10.193857957290971,,,,,1730.0298611879375,1730.0298611879375,,,177.25715790860016,177.25715790860016,,,177.20497455801907,177.20497455801907,,,32.036278660770606,32.036278660770606,32.036278660770606,32.036278660770606,,,,,1435.4723916722926,1435.4723916722926,,,147.07708931068572,147.07708931068572,,,147.03379077535718,147.03379077535718,,
family_velocity,trot,-0.5,1,1,1.0,True,0,0.0,False,24.657699182941073,24.657699182941073,24.657699182941073,24.657699182941073,,,,,2756.01830344057,2756.01830344057,,,285.302101805442,285.302101805442,,,580.079077004039,580.079077004039,,,24.657699182941087,24.657699182941087,24.657699182941087,24.657699182941087,,,,,2.75601830344057e-15,2.75601830344057e-15,,,2.8530210180544203e-16,2.8530210180544203e-16,,,5.800790770040391e-16,5.800790770040391e-16,,,-12.83704947589044,12.83704947589044,-12.83704947589044,12.83704947589044,,,,,1116.967572281626,1116.967572281626,,,115.62811307263209,115.62811307263209,,,235.09623196758267,235.09623196758267,,,23.311789953383972,23.311789953383972,23.311789953383972,23.311789953383972,,,,,1460.1702759049354,1460.1702759049354,,,151.15634326138047,151.15634326138047,,,307.3325836981085,307.3325836981085,,
family_velocity,trot,0.5,1,1,1.0,True,0,0.0,False,13.625379781461923,13.625379781461923,13.625379781461923,13.625379781461923,,,,,2726.1618256344145,2726.1618256344145,,,282.2113691132934,282.2113691132934,,,591.224156255924,591.224156255924,,,13.625379781461922,13.625379781461922,13.625379781461922,13.625379781461922,,,,,2.726161825634415e-15,2.726161825634415e-15,,,2.822113691132935e-16,2.822113691132935e-16,,,5.912241562559242e-16,5.912241562559242e-16,,,5.438353055550969,5.438353055550969,5.438353055550969,5.438353055550969,,,,,716.7828994388424,716.7828994388424,,,74.20112830629839,74.20112830629839,,,155.44908631415717,155.44908631415717,,,6.458860744475935,6.458860744475935,6.458860744475935,6.458860744475935,,,,,1476.9070875978796,1476.9070875978796,,,152.8889324635486,152.8889324635486,,,320.2976208245631,320.2976208245631,,
family_velocity,trot,1.0,1,1,1.0,True,0,0.0,False,6.3720705508630315,6.3720705508630315,6.3720705508630315,6.3720705508630315,,,,,3071.13127859354,3071.13127859354,,,314.66509001982996,314.66509001982996,,,319.3266466964051,319.3266466964051,,,6.372070550863007,6.372070550863007,6.372070550863007,6.372070550863007,,,,,3.0711312785935407e-15,3.0711312785935407e-15,,,3.1466509001983e-16,3.1466509001983e-16,,,3.1932664669640516e-16,3.1932664669640516e-16,,,6.163120178368683,6.163120178368683,6.163120178368683,6.163120178368683,,,,,1253.4211840166058,1253.4211840166058,,,128.42430164104567,128.42430164104567,,,130.32682333708635,130.32682333708635,,,1.5285791836756566,1.5285791836756566,1.5285791836756566,1.5285791836756566,,,,,1539.7313745951733,1539.7313745951733,,,157.7593621511448,157.7593621511448,,,160.09646350510042,160.09646350510042,,
family_velocity,trot,1.5,1,1,1.0,True,0,0.0,False,3.6024430980730084,3.6024430980730084,3.6024430980730084,3.6024430980730084,,,,,3923.677559472023,3923.677559472023,,,408.7164124450024,408.7164124450024,,,274.58549350173297,274.58549350173297,,,3.602443098073002,3.602443098073002,3.602443098073002,3.602443098073002,,,,,3.923677559472023e-15,3.923677559472023e-15,,,4.087164124450024e-16,4.087164124450024e-16,,,2.745854935017329e-16,2.745854935017329e-16,,,7.177917162822593,7.177917162822593,7.177917162822593,7.177917162822593,,,,,1918.1693405169094,1918.1693405169094,,,199.80930630384475,199.80930630384475,,,134.23668662941893,134.23668662941893,,,-1.5383049226656484,1.5383049226656484,-1.5383049226656484,1.5383049226656484,,,,,1517.9695099568614,1517.9695099568614,,,158.12182395383974,158.12182395383974,,,106.23003564752031,106.23003564752031,,
family,trot,,6,6,1.0,True,0,0.0,False,16.87779129115344,16.87779129115344,16.87779129115344,16.87779129115344,,,,,3400.477402401753,3400.477402401753,,,351.80649755921974,351.80649755921974,,,402.69000765460174,402.69000765460174,,,16.877791291153436,16.877791291153436,16.877791291153436,16.877791291153436,,,,,3.4004774024017526e-15,3.4004774024017526e-15,,,3.518064975592197e-16,3.518064975592197e-16,,,4.026900076546018e-16,4.026900076546018e-16,,,-1.8115322725071845,8.071329071421266,-1.8115322725071845,8.071329071421266,,,,,1623.9308516940548,1623.9308516940548,,,168.112609759612,168.112609759612,,,172.56057418084367,172.56057418084367,,,16.26539967392173,16.778167981476944,16.26539967392173,16.778167981476944,,,,,1483.7913896753369,1483.7913896753369,,,153.39812134157344,153.39812134157344,,,190.06362164040377,190.06362164040377,,
family_velocity,bound,-1.5,1,1,1.0,True,0,0.0,False,34.45487450379673,34.45487450379673,34.45487450379673,34.45487450379673,,,,,5954.150191093006,5954.150191093006,,,620.2239782388548,620.2239782388548,,,418.49181773656386,418.49181773656386,,,34.454874503796724,34.454874503796724,34.454874503796724,34.454874503796724,,,,,5.9541501910930045e-15,5.9541501910930045e-15,,,6.202239782388546e-16,6.202239782388546e-16,,,4.184918177365638e-16,4.184918177365638e-16,,,0.6957801680671057,0.6957801680671057,0.6957801680671057,0.6957801680671057,,,,,3013.764848547564,3013.764848547564,,,313.93383839037125,313.93383839037125,,,211.8246750956923,211.8246750956923,,,31.70451538366524,31.70451538366524,31.70451538366524,31.70451538366524,,,,,1429.083196921793,1429.083196921793,,,148.86283301268676,148.86283301268676,,,100.44416173297687,100.44416173297687,,
family_velocity,bound,-1.0,1,1,1.0,True,0,0.0,False,25.792219847989227,25.792219847989227,25.792219847989227,25.792219847989227,,,,,6162.221576917929,6162.221576917929,,,631.37516156946,631.37516156946,,,647.7816972840124,647.7816972840124,,,25.792219847989244,25.792219847989244,25.792219847989244,25.792219847989244,,,,,6.16222157691793e-15,6.16222157691793e-15,,,6.313751615694601e-16,6.313751615694601e-16,,,6.477816972840124e-16,6.477816972840124e-16,,,-5.7763943769140145,5.7763943769140145,-5.7763943769140145,5.7763943769140145,,,,,2691.8897065977435,2691.8897065977435,,,275.8083715776377,275.8083715776377,,,282.9753622578107,282.9753622578107,,,26.899869539884786,26.899869539884786,26.899869539884786,26.899869539884786,,,,,1419.2071496688272,1419.2071496688272,,,145.41056861360934,145.41056861360934,,,149.18912030908984,149.18912030908984,,
family_velocity,bound,-0.5,1,1,1.0,True,0,0.0,False,28.647667527666574,28.647667527666574,28.647667527666574,28.647667527666574,,,,,5873.683605657974,5873.683605657974,,,608.0417811240138,608.0417811240138,,,1292.1445953811085,1292.1445953811085,,,28.647667527666556,28.647667527666556,28.647667527666556,28.647667527666556,,,,,5.8736836056579744e-15,5.8736836056579744e-15,,,6.080417811240139e-16,6.080417811240139e-16,,,1.2921445953811085e-15,1.2921445953811085e-15,,,1.6961435411615866,1.6961435411615866,1.6961435411615866,1.6961435411615866,,,,,3178.582730773242,3178.582730773242,,,329.0458313429857,329.0458313429857,,,699.2525938210251,699.2525938210251,,,24.29626603144053,24.29626603144053,24.29626603144053,24.29626603144053,,,,,1374.3503029478175,1374.3503029478175,,,142.27228808983617,142.27228808983617,,,302.34167097522413,302.34167097522413,,
