positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_00_trot__vx_pos_0p5__seed_0042,gait_00_trot__vx_neg_0p5__seed_0042,0,0,trot,0.5,-0.003694259293577933,-0.004635046481098941,-0.003694259293577933,0.004635046481098941,0.00047039359376050425,-0.008329305774676873,0.4963057407064221,-0.5046350464810989,0.008329305774676832,0.008329297445379387,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p0__seed_0042,gait_00_trot__vx_neg_1p0__seed_0042,0,0,trot,1.0,-0.01591555700927484,-0.007427401229983471,-0.01591555700927484,0.007427401229983471,-0.004244077889645686,-0.02334295823925831,0.9840844429907252,-1.0074274012299835,0.02334295823925836,0.011671473283892538,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p5__seed_0042,gait_00_trot__vx_neg_1p5__seed_0042,0,0,trot,1.5,-0.012522185345490773,-0.0036024173100789388,-0.012522185345490773,0.0036024173100789388,-0.004459884017705917,-0.01612460265556971,1.4874778146545091,-1.503602417310079,0.01612460265556992,0.005374865760234719,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_0p5__seed_0042,gait_01_bound__vx_neg_0p5__seed_0042,1,1,bound,0.5,-0.041476720114919215,-0.01629931579959072,-0.041476720114919215,0.01629931579959072,-0.012588702157664248,-0.05777603591450993,0.4585232798850808,-0.5162993157995908,0.05777603591450997,0.05777597813853184,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p0__seed_0042,gait_01_bound__vx_neg_1p0__seed_0042,1,1,bound,1.0,-0.04302033391155181,-0.023051320651515585,-0.04302033391155181,0.023051320651515585,-0.009984506630018111,-0.06607165456306739,0.9569796660884482,-1.0230513206515155,0.0660716545630673,0.033035810763628264,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p5__seed_0042,gait_01_bound__vx_neg_1p5__seed_0042,1,1,bound,1.5,-0.03608971734841664,-0.01801484078168869,-0.03608971734841664,0.01801484078168869,-0.009037438283363976,-0.05410455813010533,1.4639102826515833,-1.5180148407816887,0.054104558130105396,0.018034846698419565,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_0p5__seed_0042,gait_03_half_bound__vx_neg_0p5__seed_0042,2,3,half_bound,0.5,-0.017513592729410523,-0.005317210719205331,-0.017513592729410523,0.005317210719205331,-0.0060981910051025965,-0.022830803448615853,0.4824864072705895,-0.5053172107192053,0.022830803448615822,0.022830780617835205,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p0__seed_0042,gait_03_half_bound__vx_neg_1p0__seed_0042,2,3,half_bound,1.0,-0.0500518231362593,-0.006451995524226642,-0.0500518231362593,0.006451995524226642,-0.021799913806016327,-0.05650381866048594,0.9499481768637407,-1.0064519955242266,0.05650381866048593,0.02825189520429536,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p5__seed_0042,gait_03_half_bound__vx_neg_1p5__seed_0042,2,3,half_bound,1.5,-0.03441201200087865,-0.011060132831335067,-0.03441201200087865,0.011060132831335067,-0.011675939584771792,-0.04547214483221372,1.4655879879991214,-1.5110601328313351,0.045472144832213734,0.015157376558279059,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_0p5__seed_0042,gait_02_half_bound__vx_neg_0p5__seed_0042,3,2,half_bound,0.5,-0.00861595136038265,-0.027414876481761104,-0.00861595136038265,0.027414876481761104,0.009399462560689228,-0.03603082784214375,0.4913840486396174,-0.5274148764817611,0.03603082784214373,0.03603079181135192,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p0__seed_0042,gait_02_half_bound__vx_neg_1p0__seed_0042,3,2,half_bound,1.0,-0.011460686438396329,-0.019271682276100408,-0.011460686438396329,0.019271682276100408,0.0039054979188520396,-0.030732368714496736,0.9885393135616036,-1.0192716822761003,0.030732368714496694,0.01536617667416001,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p5__seed_0042,gait_02_half_bound__vx_neg_1p5__seed_0042,3,2,half_bound,1.5,-0.029288955529530845,-0.011022326598564784,-0.029288955529530845,0.011022326598564784,-0.00913331446548303,-0.04031128212809563,1.4707110444704692,-1.5110223265985647,0.04031128212809554,0.013437089563668658,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_0p5__seed_0042,gait_05_half_bound__vx_neg_0p5__seed_0042,4,5,half_bound,0.5,-0.03977871348398813,-0.010121311460222517,-0.03977871348398813,0.010121311460222517,-0.014828701011882805,-0.04990002494421064,0.46022128651601185,-0.5101213114602225,0.0499000249442107,0.049899975044235656,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p0__seed_0042,gait_05_half_bound__vx_neg_1p0__seed_0042,4,5,half_bound,1.0,-0.04837128923076098,-0.019329976595816065,-0.04837128923076098,0.019329976595816065,-0.014520656317472456,-0.06770126582657704,0.951628710769239,-1.0193299765958161,0.0677012658265771,0.03385061598798055,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p5__seed_0042,gait_05_half_bound__vx_neg_1p5__seed_0042,4,5,half_bound,1.5,-0.03915293663740158,-0.021664485335350037,-0.03915293663740158,0.021664485335350037,-0.008744225651025773,-0.06081742197275162,1.4608470633625985,-1.52166448533535,0.06081742197275153,0.0202724672334281,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_0p5__seed_0042,gait_04_half_bound__vx_neg_0p5__seed_0042,5,4,half_bound,0.5,-0.011463890904965609,-0.014235398228864491,-0.011463890904965609,0.014235398228864491,0.0013857536619494414,-0.0256992891338301,0.48853610909503437,-0.5142353982288644,0.025699289133830072,0.02569926343456664,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p0__seed_0042,gait_04_half_bound__vx_neg_1p0__seed_0042,5,4,half_bound,1.0,-0.023137885893954605,-0.008659714802366788,-0.023137885893954605,0.008659714802366788,-0.0072390855457939085,-0.03179760069632139,0.9768621141060454,-1.0086597148023668,0.031797600696321426,0.015898792398764513,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_0042,gait_04_half_bound__vx_neg_1p5__seed_0042,5,4,half_bound,1.5,-0.03280289644996325,-0.021396177510420483,-0.03280289644996325,0.021396177510420483,-0.005703359469771385,-0.05419907396038373,1.4671971035500369,-1.5213961775104206,0.054199073960383704,0.018066351964677246,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_0042,gait_08_gallop__vx_neg_0p5__seed_0042,6,8,gallop,0.5,-0.011327385902404785,-0.005761106623872713,-0.011327385902404785,0.005761106623872713,-0.002783139639266036,-0.017088492526277498,0.4886726140975952,-0.5057611066238727,0.017088492526277532,0.017088475437802095,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_0042,gait_08_gallop__vx_neg_1p0__seed_0042,6,8,gallop,1.0,-0.016906887170721273,-0.022921274675697576,-0.016906887170721273,0.022921274675697576,0.0030071937524881517,-0.03982816184641885,0.9830931128292787,-1.0229212746756975,0.0398281618464188,0.019914070966173914,1e-06,abs(mean_vx_pos + mean_vx_neg)
