cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_03_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,38,34,4,0.8947368421052632,0.014705882352941176,0.02,0.059757513158461624,0.08127021789550781
gait_03_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,38,34,4,0.8947368421052632,0.03411764705882353,0.04,0.13863743052763097,0.16254043579101562
gait_03_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,30,21,9,0.7,0.020000000000000004,0.02,0.06354141235351562,0.06354141235351562
gait_03_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,30,21,9,0.7,0.0361904761904762,0.04,0.11497969854445685,0.12708282470703125
gait_03_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,23,14,9,0.6086956521739131,0.11285714285714286,0.38,0.28033038548060824,0.9438972473144531
gait_03_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,23,22,1,0.9565217391304348,0.03272727272727274,0.04,0.0812925858931108,0.09935760498046875
gait_03_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,23,21,2,0.9130434782608695,0.37238095238095237,0.38,0.9249719892229352,0.9438972473144531
gait_03_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,23,23,0,1.0,0.06869565217391306,0.08,0.1706358868142833,0.1987152099609375
gait_03_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,30,9,21,0.3,0.024444444444444446,0.04,0.07766172620985243,0.12708282470703125
gait_03_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,30,16,14,0.5333333333333333,0.028749999999999998,0.04,0.09134078025817871,0.12708282470703125
gait_03_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,38,38,0,1.0,0.02315789473684211,0.04,0.09410235756321957,0.16254043579101562
gait_03_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,38,38,0,1.0,0.022631578947368423,0.04,0.09196366761860095,0.16254043579101562
gait_04_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.002631578947368421,0.02,0.010693449723093133,0.08127021789550781
gait_04_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.011578947368421055,0.02,0.04705117878160978,0.08127021789550781
gait_04_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.0033333333333333335,0.02,0.010590235392252604,0.06354141235351562
gait_04_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.006666666666666666,0.02,0.021180470784505207,0.06354141235351562
gait_04_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,23,0,1.0,0.0034782608695652175,0.02,0.008639791737432066,0.049678802490234375
gait_04_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.008695652173913044,0.02,0.021599479343580162,0.049678802490234375
gait_04_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,21,2,0.9130434782608695,0.023809523809523815,0.04,0.05914143153599331,0.09935760498046875
gait_04_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.023333333333333338,0.04,0.07413164774576823,0.12708282470703125
gait_04_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.018000000000000006,0.02,0.05718727111816406,0.06354141235351562
gait_04_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.02473684210526316,0.04,0.10051842739707545,0.16254043579101562
