operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.009265643277996363,30,1.0,0.009970011299662473,30,1.0,0.1158457560552168,30,1.0,0.055658079882634395,30,1.0,0.20977584205990701,30,1.0,4.816435319250932,30,1.0,1.4626511325992027,30,1.0,0.34771387213211113,30,1.0,0.07851354674570674,30,1.0,5.47361720621175,30,1.0,45.23392516078843,30,1.0,36.268427243339225,30,1.0
temporal_reversal,family,bound,3,3,0.005811671489209087,3,1.0,0.0089202881777777,3,1.0,0.08407445283815236,3,1.0,0.048502529181934435,3,1.0,0.21602692517432706,3,1.0,5.3250174415923865,3,1.0,1.3229155997734414,3,1.0,0.2854870829103979,3,1.0,0.0941040032859183,3,1.0,5.800427744881084,3,1.0,53.00877471445694,3,1.0,37.20687421849824,3,1.0
temporal_reversal,family,gallop,12,12,0.010411343905720778,12,1.0,0.012511038920446362,12,1.0,0.1439936763117474,12,1.0,0.06422799619633758,12,1.0,0.21873773271312724,12,1.0,4.824760877774535,12,1.0,1.4533377751741596,12,1.0,0.35146656336866844,12,1.0,0.0719174327450144,12,1.0,5.561645483818225,12,1.0,48.330481398992305,12,1.0,36.953315091471474,12,1.0
temporal_reversal,family,half_bound,12,12,0.010534992485388419,12,1.0,0.009479981048198432,12,1.0,0.10877304241221437,12,1.0,0.0452649340428902,12,1.0,0.21962868873899813,12,1.0,5.159692409358407,12,1.0,1.3767249047394332,12,1.0,0.3077633335353223,12,1.0,0.09623238296852477,12,1.0,5.894932338813123,12,1.0,48.76443433055619,12,1.0,39.96402310485316,12,1.0
temporal_reversal,family,trot,3,3,0.0030594157263177557,3,1.0,0.0028157449442678356,3,1.0,0.06331623281816866,3,1.0,0.07010654868749834,3,1.0,0.1282658096162418,3,1.0,2.901522602385146,3,1.0,1.9833450065642124,3,1.0,0.5547320507947497,3,1.0,0.018432201316992136,3,1.0,3.1094330267110153,3,1.0,10.95081397523333,3,1.0,17.80804542959541,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.009265643277996363,30,1.0,0.009970011299662473,30,1.0,0.1158457560552168,30,1.0,0.055658079882634395,30,1.0,0.20977584205990701,30,1.0,4.816435319250932,30,1.0,1.4626511325992027,30,1.0,0.34771387213211113,30,1.0,0.07851354674570674,30,1.0,5.47361720621175,30,1.0,45.23392516078843,30,1.0,36.268427243339225,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.011181188228461645,10,1.0,0.011441140425408816,10,1.0,0.08064583333333333,10,1.0,0.03964828684043463,10,1.0,0.17597703181139393,10,1.0,4.126261394932886,10,1.0,1.1241702884565172,10,1.0,0.2520051626917796,10,1.0,0.056228409431523976,10,1.0,4.895473544498845,10,1.0,37.71376109323394,10,1.0,29.53145963964467,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.008706790849755904,10,1.0,0.01179342588641407,10,1.0,0.1094482421875,10,1.0,0.04623849950435974,10,1.0,0.21640206717342042,10,1.0,4.8705047294823505,10,1.0,1.5138995441357141,10,1.0,0.3515165711399144,10,1.0,0.08480529238437814,10,1.0,5.660695260402806,10,1.0,45.18243811397279,10,1.0,38.550601758985536,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.007908950755771537,10,1.0,0.006675467587164527,10,1.0,0.15744319264481707,10,1.0,0.08108745330310878,10,1.0,0.23694842719490672,10,1.0,5.452539833337554,10,1.0,1.7498835652053764,10,1.0,0.43961988256463913,10,1.0,0.09450693842121802,10,1.0,5.864682813733597,10,1.0,52.80557627515856,10,1.0,40.72322033138746,10,1.0
temporal_reversal,robot,go2,30,30,0.009265643277996363,30,1.0,0.009970011299662473,30,1.0,0.1158457560552168,30,1.0,0.055658079882634395,30,1.0,0.20977584205990701,30,1.0,4.816435319250932,30,1.0,1.4626511325992027,30,1.0,0.34771387213211113,30,1.0,0.07851354674570674,30,1.0,5.47361720621175,30,1.0,45.23392516078843,30,1.0,36.268427243339225,30,1.0
