run_id,abbreviation,color,is_baseline,run,seed,num_envs,num_steps_per_env,iterations,transitions_per_iteration,environment_transitions,wall_time_hours,reward_auc_first_10000,reward_auc_full,reward_last_1000_mean,reward_last_1000_std,trs_enabled,mirror_coeff,value_coeff,warmup_iterations,rampup_iterations,policy_enabled,policy_target_coeff,policy_warmup_iterations,policy_rampup_iterations,value_enabled,value_target_coeff,value_warmup_iterations,value_rampup_iterations,augmentation_enabled,augmentation_target_coeff,augmentation_warmup_iterations,augmentation_rampup_iterations,wall_time_hours_delta_from_baseline,reward_auc_first_10000_delta_from_baseline,reward_auc_full_delta_from_baseline,reward_last_1000_mean_delta_from_baseline
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,42,512,24,20000,12288,245760000,9.075959210859404,28.24795841312751,34.66704948515686,42.30731934738159,0.7431249466813251,False,0.0,0.0,500,0,False,0.0,500,0,False,0.0,500,0,False,0.0,500,0,0.0,0.0,0.0,0.0
run_01,TRS m0.1/v0.05,#0072B2,False,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-21_06-37-31_x1_72d_trs_m0p1_v0p05_w500_r0_gait_trclosed_v2,42,512,24,20000,12288,245760000,9.504439348379771,30.024099746485778,36.12353542889913,43.04001974487305,0.6671506207761317,True,0.1,0.05,500,0,True,0.1,500,0,True,0.05,500,0,False,0.0,500,0,0.42848013752036707,1.776141333358268,1.4564859437422726,0.7327003974914561
run_02,TRS m0.2/v0.1,#56B4E9,False,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,42,512,24,20000,12288,245760000,10.268653909895155,25.843680866270347,32.68335658871802,41.081164878845215,0.7255657280729899,True,0.2,0.1,500,0,True,0.2,500,0,True,0.1,500,0,False,0.0,500,0,1.1926946990357514,-2.4042775468571627,-1.9836928964388392,-1.2261544685363788
