run_id,abbreviation,color,is_baseline,run,cell_id,gait_index,gait_name,family,seed,velocity_mps,velocity_scope,velocity_vx_rmse_mps,velocity_vx_relative_rmse_percent,velocity_yaw_rmse_radps,gait_agreement_boundary_excluded_percent,planar_tracking_success,vx_relative_tracking_success,yaw_tracking_success,tracking_success,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_squared_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_squared_hind_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_squared_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_squared_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_squared_total_per_s,normalized_torque_utilization_total_per_directed_m,normalized_torque_squared_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m,velocity_vx_rmse_mps_delta_from_baseline,velocity_yaw_rmse_radps_delta_from_baseline,gait_agreement_boundary_excluded_percent_delta_from_baseline,torque_squared_abs_imbalance_percent_delta_from_baseline,normalized_torque_squared_abs_imbalance_percent_delta_from_baseline,absolute_work_abs_imbalance_percent_delta_from_baseline,vertical_grf_impulse_abs_imbalance_percent_delta_from_baseline
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_neg_1p5__seed_0042,0,trot,trot,42,-1.5,negative,0.02631099624318501,1.754065246835503,0.0299978270490018,98.58597285067874,True,True,True,True,1644.7755697491114,1175.2341162332314,16.65034896333402,16.65034896333402,293.75100895649405,197.51287452963666,4.039197340272217,4.039197340272217,1.861950833249377,1.861950833249377,36.8953031342634,36.8953031342634,36.8953031342634,36.8953031342634,0.6147029347418328,0.6147029347418328,0.41331515440222616,0.41331515440222616,584.4210989108367,451.2667533858744,12.856609762264096,12.856609762264096,107.8841512809074,72.5393553927779,920.1652423620224,770.6060025620461,8.845622389721495,8.845622389721495,176.12200467959048,118.42125593291176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_neg_1p0__seed_0042,0,trot,trot,42,-1.0,negative,0.03348971874136708,3.3489685251681833,0.0293373608885224,98.01362088535754,True,True,True,True,1164.224680735933,913.4590090377261,12.069482613377255,12.069482613377255,216.42538435142282,222.17883767165645,2.4658179620846807,2.4658179620846807,1.225025166051735,1.225025166051735,33.61813962164921,33.61813962164921,33.61813962164921,33.61813962164921,0.3844628258475434,0.3844628258475434,0.39468338721333596,0.39468338721333596,330.6803603464741,282.91740616089623,7.784082145123676,7.784082145123676,63.916434011184414,65.61558875951108,895.6395984840393,810.0324339008332,5.018969822909629,5.018969822909629,177.67417004009087,182.39746091745417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_neg_0p5__seed_0042,0,trot,trot,42,-0.5,negative,0.028357089593547095,5.671406575896267,0.01788745869923941,98.16933638443935,True,True,True,True,801.249730253555,754.6513358439759,2.9949458500247665,2.9949458500247665,163.4349859346146,342.0841057385445,1.1728589591259326,1.1728589591259326,0.9646273679026668,0.9646273679026668,9.741891145228351,9.741891145228351,9.741891145228351,9.741891145228351,0.2245258746878781,0.2245258746878781,0.46995282324982324,0.46995282324982324,132.93245574406697,135.60463739917236,-0.9950884713271372,0.9950884713271372,28.207677851180602,59.04120343328752,826.0286280822754,871.016738910675,-2.6509668924240666,2.6509668924240666,178.26106796144438,373.116427139933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_pos_0p5__seed_0042,0,trot,trot,42,0.5,positive,0.021974718196809323,4.394934849492165,0.016447345093752053,99.19908466819221,True,True,True,True,887.7540295714822,877.6445122125529,0.5726478820308246,0.5726478820308246,185.44102329664233,368.4816338337301,1.0198254846340262,1.0198254846340262,1.15605415272882,1.15605415272882,-6.260854955189622,-6.260854955189622,6.260854955189622,6.260854955189622,0.22855878543727376,0.22855878543727376,0.45415902688509646,0.45415902688509646,149.68674920203517,158.96206753757798,-3.0051365281493325,3.0051365281493325,32.42109419533752,64.42251853121401,828.3124182033539,882.7711763763427,-3.182705879800446,3.182705879800446,179.73567169954796,357.1447826844015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_pos_1p0__seed_0042,0,trot,trot,42,1.0,positive,0.022115253494858253,2.2115231379626876,0.022829345563896198,98.1838819523269,True,True,True,True,1177.6792689463027,1129.2280816741925,2.1002658498217626,2.1002658498217626,240.30284902296825,240.39736178350753,1.7477550708510083,1.7477550708510083,1.6842247401464023,1.6842247401464023,1.851127751422951,1.851127751422951,1.851127751422951,1.851127751422951,0.35749789697889695,0.35749789697889695,0.3576385033565069,0.3576385033565069,320.59046333875784,363.7834212420245,-6.311310071354456,6.311310071354456,71.28894631049816,71.31698474258141,819.641662158966,896.9038217246532,-4.501026060252388,4.501026060252388,178.80682123787705,178.87714718843134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_00_trot__vx_pos_1p5__seed_0042,0,trot,trot,42,1.5,positive,0.023348786272322102,1.5565847137649977,0.019898245148571803,98.07692307692307,True,True,True,True,1525.0368399932208,1455.3194937197854,2.3392285507880763,2.3392285507880763,310.4537847617715,206.95816175424403,2.8055335838396918,2.8055335838396918,2.4184599102417126,2.4184599102417126,7.409535904600946,7.409535904600946,7.409535904600946,7.409535904600946,0.5441659889668129,0.5441659889668129,0.36275799585491003,0.36275799585491003,482.3982431661477,594.3036549613555,-10.393351399289157,10.393351399289157,112.15644772161492,74.76698107308636,787.7983423042298,927.8000214231015,-8.160516008811193,8.160516008811193,178.70816288826367,119.13242710251963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_01_bound__vx_neg_1p5__seed_0042,1,bound,bound,42,-1.5,negative,0.038670212521170484,2.578012449403066,0.02910235236351094,98.52941176470588,True,True,True,True,2966.714351282184,1618.9991837781909,29.389432139621196,29.389432139621196,477.67849323545573,319.5438170077394,7.294879457816451,7.294879457816451,2.2175763703889224,2.2175763703889224,53.37531315911946,53.37531315911946,53.37531315911946,53.37531315911946,0.9908808154380598,0.9908808154380598,0.6628513580759995,0.6628513580759995,1410.7871272612747,763.2577015823458,29.784548004161962,29.784548004161962,226.46300300454382,151.49279989760234,849.5780515149236,689.2744135522843,10.417089461245927,10.417089461245927,160.29713177783418,107.23103105760629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_01_bound__vx_neg_1p0__seed_0042,1,bound,bound,42,-1.0,negative,0.04496049333849771,4.496044837804934,0.023413606770192733,99.54597048808172,True,True,True,True,2496.931533986429,1159.8232704891534,36.56543397060037,36.56543397060037,380.91195879953983,390.23875508412374,5.416350728611709,5.416350728611709,1.3956579969763323,1.3956579969763323,59.0235992583567,59.0235992583567,59.0235992583567,59.0235992583567,0.7095842422487544,0.7095842422487544,0.7269587234676227,0.7269587234676227,1439.6788567923008,599.1579464829867,41.22551196638495,41.22551196638495,212.37883367450914,217.57902251363694,834.1370870614052,720.5820508721472,7.3038938943138705,7.3038938943138705,161.9499102014117,165.91532474370004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_01_bound__vx_neg_0p5__seed_0042,1,bound,bound,42,-0.5,negative,0.03602370186849804,7.20472596424768,0.023585238034743577,99.65675057208237,True,True,True,True,2071.3532774933515,892.5338912340117,39.77274839262867,39.77274839262867,311.3326857906894,643.0566154301207,3.810438286359577,3.810438286359577,1.2692871766021785,1.2692871766021785,50.02536314779046,50.02536314779046,50.02536314779046,50.02536314779046,0.5335846074539659,0.5335846074539659,1.1021172121504828,1.1021172121504828,1530.5893745364394,435.03141150012027,55.73597770327721,55.73597770327721,206.4727716424958,426.4688154206975,832.408358899355,745.383036853075,5.515641819353349,5.515641819353349,165.7343903101292,342.3238257895552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_00,No TRS,#202124,True,logs/rsl_rl/good_runs/dobot_x1_symm_flat/legacy/gait_family_v2_analysis/2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,gait_01_bound__vx_pos_0p5__seed_0042,1,bound,bound,42,0.5,positive,0.02960013849505101,5.920015858978483,0.021666508575289536,99.4279176201373,True,True,True,True,2611.393427285926,1160.2901247151292,38.4736227884473,38.4736227884473,396.1852470589344,809.8179218144037,3.128707632446918,3.128707632446918,2.053712494932758,2.053712494932758,20.743110575593125,20.743110575593125,20.743110575593125,20.743110575593125,0.5443718621197138,0.5443718621197138,1.1127170770456438,1.1127170770456438,2706.0941715477784,473.4247718186176,70.2203521821218,70.2203521821218,333.98308228638615,682.6742985159595,786.7294182491303,821.592601366043,-2.1676743022678093,2.1676743022678093,168.94138861503922,345.322712676172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
