cell_id,joint_index,joint_name,leg,motor_role,configured_effort_limit_nm,effort_limit_source,normalized_torque_squared_exposure,absolute_work_j,utilization_p95,utilization_p99,saturation_fraction,soft_limit_utilization_p95,soft_limit_utilization_p99,action_clamp_fraction
gait_00_trot__vx_neg_1p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.08002628783166127,14.138195939301513,0.20977761905114473,0.23882802061642588,0.0,0.2097503960132597,0.22150797128677369,0.0
gait_00_trot__vx_neg_1p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.9891634163857961,173.06289903946222,0.7297356849465773,0.8418616599276364,0.0,0.30990669429302214,0.32806837797164917,0.0
gait_00_trot__vx_neg_1p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.4303067093330462,194.4429087698646,0.33395042814210074,0.34720860675127385,0.0,1.0,1.0,0.61875
gait_00_trot__vx_neg_1p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.035390163458173717,9.495594672375592,0.11019581427929663,0.11634982203311124,0.0,0.21944355964660645,0.23044915199279783,0.0
gait_00_trot__vx_neg_1p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.7083664959695591,128.08816849267112,0.6367954962591019,0.7161926465515698,0.0,0.292269641160965,0.31124568164348604,0.0
gait_00_trot__vx_neg_1p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3004541846225184,129.5353458842635,0.29051171428635814,0.3168785799003114,0.0,1.0,1.0,0.5666666666666667
gait_00_trot__vx_neg_1p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.030746778742424954,8.192275328976102,0.08814631200472313,0.09320202026441163,0.0,0.16492000222206113,0.17154293417930602,0.0
gait_00_trot__vx_neg_1p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.26628935436037826,118.99210872829659,0.35794383115989475,0.41899529488494175,0.0,0.6404594272375106,0.6567335206270218,0.0
gait_00_trot__vx_neg_1p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.2687387909342599,127.69648519024253,0.27861230646044477,0.31859903362073566,0.0,1.0,1.0,0.5708333333333333
gait_00_trot__vx_neg_1p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.026649448584505776,6.619640277511207,0.09770119881686444,0.10482417555863986,0.0,0.17285062670707702,0.18470750331878658,0.0
gait_00_trot__vx_neg_1p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.3524270813506451,159.31383637124674,0.400010739901555,0.44124918857206874,0.0,0.639053362607956,0.6429113978147507,0.0
