cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_0042,trot,trot,trot,trot,0.01781191581463189,0.143311794312855,True,
gait_00_trot__vx_neg_1p0__seed_0042,trot,trot,trot,trot,0.009652631947900586,0.1517558966916844,True,
gait_00_trot__vx_neg_0p5__seed_0042,trot,trot,trot,trot,0.020504083775637894,0.147970918578798,True,
gait_00_trot__vx_pos_0p5__seed_0042,trot,trot,trot,trot,0.01440544785372333,0.143930546048618,True,
gait_00_trot__vx_pos_1p0__seed_0042,trot,trot,trot,trot,0.028817492320409994,0.1283537977585511,True,
gait_00_trot__vx_pos_1p5__seed_0042,trot,trot,trot,trot,0.028241879440466838,0.11364221601281739,True,
gait_01_bound__vx_neg_1p5__seed_0042,bound,bound,bound,bound,0.0745786475864774,0.046052471461354744,True,
gait_01_bound__vx_neg_1p0__seed_0042,bound,bound,bound,bound,0.034187978960429154,0.09066837477497156,True,
gait_01_bound__vx_neg_0p5__seed_0042,bound,bound,bound,bound,0.024294882723742695,0.09756185064487406,True,
gait_01_bound__vx_pos_0p5__seed_0042,bound,bound,bound,bound,0.020954389684592383,0.09967049998932,True,
gait_01_bound__vx_pos_1p0__seed_0042,bound,bound,bound,bound,0.01810584563519547,0.10130320545755588,True,
gait_01_bound__vx_pos_1p5__seed_0042,bound,bound,bound,bound,0.03542511460010423,0.06748423950570526,True,
gait_02_half_bound__vx_neg_1p5__seed_0042,half_bound_front_a,half_bound,bound,bound,0.08254378826814653,0.016243227892744613,True,
gait_02_half_bound__vx_neg_1p0__seed_0042,half_bound_front_a,half_bound,bound,bound,0.04855732007871649,0.04596300947737651,True,
gait_02_half_bound__vx_neg_0p5__seed_0042,half_bound_front_a,half_bound,bound,bound,0.05081467478197205,0.04306338536943766,True,
gait_02_half_bound__vx_pos_0p5__seed_0042,half_bound_front_a,half_bound,unclassified,unclassified,0.06623653390324086,0.00040696490425033705,True,
gait_02_half_bound__vx_pos_1p0__seed_0042,half_bound_front_a,half_bound,bound,bound,0.03718062031993693,0.06440991576103061,True,
gait_02_half_bound__vx_pos_1p5__seed_0042,half_bound_front_a,half_bound,bound,bound,0.027778118471082736,0.08576866781634251,True,
gait_03_half_bound__vx_neg_1p5__seed_0042,half_bound_front_b,half_bound,bound,bound,0.05837467826702122,0.03183831202898172,True,
gait_03_half_bound__vx_neg_1p0__seed_0042,half_bound_front_b,half_bound,bound,bound,0.048896473236497116,0.03571497625839252,True,
gait_03_half_bound__vx_neg_0p5__seed_0042,half_bound_front_b,half_bound,bound,bound,0.059933527851860825,0.027501778356360536,True,
gait_03_half_bound__vx_pos_0p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.06441558401786092,0.010758511501584272,True,
gait_03_half_bound__vx_pos_1p0__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.06531623872940424,0.015517722173593845,True,
gait_03_half_bound__vx_pos_1p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.06783105191348786,0.015878230332959542,True,
gait_04_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.06478865203920005,0.022054821210470338,True,
gait_04_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_a,half_bound,unclassified,unclassified,0.0678648289707381,0.0031529813815999175,True,
gait_04_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.04607425114248592,0.04751182498214411,True,
gait_04_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.04849201564379335,0.06601678690853313,True,
gait_04_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.03111116198190565,0.09355860136836415,True,
gait_04_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.04889386176917563,0.0572561320455923,True,
gait_05_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.07161840302018292,0.021397884815529775,True,
gait_05_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.03709540281420385,0.0701162008212087,True,
gait_05_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.03589179095301411,0.07105387469600916,True,
gait_05_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.040497863294752946,0.054703695937077364,True,
gait_05_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.049334349108978354,0.0415815669832265,True,
gait_05_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.05181000646997396,0.043046717100161884,True,
gait_06_gallop__vx_neg_1p5__seed_0042,gallop_a,gallop,half_bound_hind_a,half_bound,0.07168752520806361,0.018565168205815885,True,
gait_06_gallop__vx_neg_1p0__seed_0042,gallop_a,gallop,bound,bound,0.06033137703184577,0.03516952668004987,True,
gait_06_gallop__vx_neg_0p5__seed_0042,gallop_a,gallop,bound,bound,0.06318040814437187,0.02910499682360866,True,
gait_06_gallop__vx_pos_0p5__seed_0042,gallop_a,gallop,unclassified,unclassified,0.07824626054992978,0.004965966797741042,True,
gait_06_gallop__vx_pos_1p0__seed_0042,gallop_a,gallop,half_bound_front_b,half_bound,0.06614859587813411,0.010851519421648664,True,
gait_06_gallop__vx_pos_1p5__seed_0042,gallop_a,gallop,half_bound_front_b,half_bound,0.05672323180558458,0.02938038132364685,True,
gait_07_gallop__vx_neg_1p5__seed_0042,gallop_b,gallop,gallop_b,gallop,0.05001515110935842,0.03349667377927569,True,
gait_07_gallop__vx_neg_1p0__seed_0042,gallop_b,gallop,gallop_b,gallop,0.052371889240582115,0.031926940782186164,True,
gait_07_gallop__vx_neg_0p5__seed_0042,gallop_b,gallop,gallop_b,gallop,0.04574286548704095,0.04210385109983202,True,
gait_07_gallop__vx_pos_0p5__seed_0042,gallop_b,gallop,gallop_b,gallop,0.05026203377653782,0.08975524472994248,True,
gait_07_gallop__vx_pos_1p0__seed_0042,gallop_b,gallop,gallop_b,gallop,0.06195598774917584,0.06546602709807858,True,
gait_07_gallop__vx_pos_1p5__seed_0042,gallop_b,gallop,gallop_b,gallop,0.077649076209526,0.027542977008679664,True,
gait_08_gallop__vx_neg_1p5__seed_0042,gallop_c,gallop,bound,bound,0.0923751559496236,0.017152807102992426,True,
gait_08_gallop__vx_neg_1p0__seed_0042,gallop_c,gallop,bound,bound,0.06196722546472572,0.04327272394348357,True,
gait_08_gallop__vx_neg_0p5__seed_0042,gallop_c,gallop,bound,bound,0.032207307687831366,0.06583355876338214,True,
gait_08_gallop__vx_pos_0p5__seed_0042,gallop_c,gallop,unclassified,unclassified,0.07642564305207993,0.0012778576138250675,True,
gait_08_gallop__vx_pos_1p0__seed_0042,gallop_c,gallop,bound,bound,0.04154687994302061,0.0660382571507944,True,
gait_08_gallop__vx_pos_1p5__seed_0042,gallop_c,gallop,bound,bound,0.040972488123607216,0.05500224277847098,True,
gait_09_gallop__vx_neg_1p5__seed_0042,gallop_d,gallop,unclassified,unclassified,0.09224617684626028,0.009189913069168082,True,
gait_09_gallop__vx_neg_1p0__seed_0042,gallop_d,gallop,unclassified,unclassified,0.07536620018902612,0.003521339181832131,True,
gait_09_gallop__vx_neg_0p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.0690920709534666,0.017796529175228837,True,
gait_09_gallop__vx_pos_0p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.04182100033911736,0.06578534303343841,True,
gait_09_gallop__vx_pos_1p0__seed_0042,gallop_d,gallop,gallop_d,gallop,0.045013695178663125,0.05216688707278553,True,
gait_09_gallop__vx_pos_1p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.059038667535945076,0.03329614923517935,True,
