scope,family,velocity_mps,expected_cells,valid_cells,coverage_fraction,complete,tracking_success_cells,tracking_success_fraction,tracking_qualified_complete,torque_squared_valid_cells,torque_squared_coverage_fraction,torque_squared_complete,torque_squared_tracking_success_cells,torque_squared_tracking_qualified_complete,torque_squared_observed_mean_signed_imbalance_percent,torque_squared_observed_mean_abs_imbalance_percent,torque_squared_mean_signed_imbalance_percent,torque_squared_mean_abs_imbalance_percent,torque_squared_tracking_qualified_observed_mean_signed_imbalance_percent,torque_squared_tracking_qualified_observed_mean_abs_imbalance_percent,torque_squared_tracking_qualified_mean_signed_imbalance_percent,torque_squared_tracking_qualified_mean_abs_imbalance_percent,torque_squared_observed_mean_total_integral,torque_squared_mean_total_integral,torque_squared_tracking_qualified_observed_mean_total_integral,torque_squared_tracking_qualified_mean_total_integral,torque_squared_observed_mean_total_per_s,torque_squared_mean_total_per_s,torque_squared_tracking_qualified_observed_mean_total_per_s,torque_squared_tracking_qualified_mean_total_per_s,torque_squared_observed_mean_total_per_directed_m,torque_squared_mean_total_per_directed_m,torque_squared_tracking_qualified_observed_mean_total_per_directed_m,torque_squared_tracking_qualified_mean_total_per_directed_m,normalized_torque_utilization_valid_cells,normalized_torque_utilization_coverage_fraction,normalized_torque_utilization_complete,normalized_torque_utilization_tracking_success_cells,normalized_torque_utilization_tracking_qualified_complete,normalized_torque_utilization_observed_mean_signed_imbalance_percent,normalized_torque_utilization_observed_mean_abs_imbalance_percent,normalized_torque_utilization_mean_signed_imbalance_percent,normalized_torque_utilization_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_abs_imbalance_percent,normalized_torque_utilization_observed_mean_total_integral,normalized_torque_utilization_mean_total_integral,normalized_torque_utilization_tracking_qualified_observed_mean_total_integral,normalized_torque_utilization_tracking_qualified_mean_total_integral,normalized_torque_utilization_observed_mean_total_per_s,normalized_torque_utilization_mean_total_per_s,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_s,normalized_torque_utilization_tracking_qualified_mean_total_per_s,normalized_torque_utilization_observed_mean_total_per_directed_m,normalized_torque_utilization_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_mean_total_per_directed_m,absolute_work_valid_cells,absolute_work_coverage_fraction,absolute_work_complete,absolute_work_tracking_success_cells,absolute_work_tracking_qualified_complete,absolute_work_observed_mean_signed_imbalance_percent,absolute_work_observed_mean_abs_imbalance_percent,absolute_work_mean_signed_imbalance_percent,absolute_work_mean_abs_imbalance_percent,absolute_work_tracking_qualified_observed_mean_signed_imbalance_percent,absolute_work_tracking_qualified_observed_mean_abs_imbalance_percent,absolute_work_tracking_qualified_mean_signed_imbalance_percent,absolute_work_tracking_qualified_mean_abs_imbalance_percent,absolute_work_observed_mean_total_integral,absolute_work_mean_total_integral,absolute_work_tracking_qualified_observed_mean_total_integral,absolute_work_tracking_qualified_mean_total_integral,absolute_work_observed_mean_total_per_s,absolute_work_mean_total_per_s,absolute_work_tracking_qualified_observed_mean_total_per_s,absolute_work_tracking_qualified_mean_total_per_s,absolute_work_observed_mean_total_per_directed_m,absolute_work_mean_total_per_directed_m,absolute_work_tracking_qualified_observed_mean_total_per_directed_m,absolute_work_tracking_qualified_mean_total_per_directed_m,vertical_grf_impulse_valid_cells,vertical_grf_impulse_coverage_fraction,vertical_grf_impulse_complete,vertical_grf_impulse_tracking_success_cells,vertical_grf_impulse_tracking_qualified_complete,vertical_grf_impulse_observed_mean_signed_imbalance_percent,vertical_grf_impulse_observed_mean_abs_imbalance_percent,vertical_grf_impulse_mean_signed_imbalance_percent,vertical_grf_impulse_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_abs_imbalance_percent,vertical_grf_impulse_observed_mean_total_integral,vertical_grf_impulse_mean_total_integral,vertical_grf_impulse_tracking_qualified_observed_mean_total_integral,vertical_grf_impulse_tracking_qualified_mean_total_integral,vertical_grf_impulse_observed_mean_total_per_s,vertical_grf_impulse_mean_total_per_s,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_s,vertical_grf_impulse_tracking_qualified_mean_total_per_s,vertical_grf_impulse_observed_mean_total_per_directed_m,vertical_grf_impulse_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_mean_total_per_directed_m
family_velocity,trot,-1.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,31.52745428476076,31.52745428476076,31.52745428476076,31.52745428476076,31.52745428476076,31.52745428476076,31.52745428476076,31.52745428476076,2952.769555467922,2952.769555467922,2952.769555467922,2952.769555467922,307.58016202790856,307.58016202790856,307.58016202790856,307.58016202790856,209.41766296266576,209.41766296266576,209.41766296266576,209.41766296266576,1,1.0,True,1,True,36.78686075887458,36.78686075887458,36.78686075887458,36.78686075887458,36.78686075887458,36.78686075887458,36.78686075887458,36.78686075887458,3.719227480605401,3.719227480605401,3.719227480605401,3.719227480605401,0.38741952922972933,0.38741952922972933,0.38741952922972933,0.38741952922972933,0.26377673989918915,0.26377673989918915,0.26377673989918915,0.26377673989918915,1,1.0,True,1,True,7.6244195021808165,7.6244195021808165,7.6244195021808165,7.6244195021808165,7.6244195021808165,7.6244195021808165,7.6244195021808165,7.6244195021808165,1205.6057831462545,1205.6057831462545,1205.6057831462545,1205.6057831462545,125.58393574440149,125.58393574440149,125.58393574440149,125.58393574440149,85.50452069421772,85.50452069421772,85.50452069421772,85.50452069421772,1,1.0,True,1,True,28.127533391985573,28.127533391985573,28.127533391985573,28.127533391985573,28.127533391985573,28.127533391985573,28.127533391985573,28.127533391985573,1443.182447693348,1443.182447693348,1443.182447693348,1443.182447693348,150.3315049680571,150.3315049680571,150.3315049680571,150.3315049680571,102.35404075642023,102.35404075642023,102.35404075642023,102.35404075642023
family_velocity,trot,-1.0,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,28.088478406964832,28.088478406964832,28.088478406964832,28.088478406964832,28.088478406964832,28.088478406964832,28.088478406964832,28.088478406964832,2520.174140301676,2520.174140301676,2520.174140301676,2520.174140301676,258.2145635554996,258.2145635554996,258.2145635554996,258.2145635554996,270.8987890861733,270.8987890861733,270.8987890861733,270.8987890861733,1,1.0,True,1,True,33.67839370053343,33.67839370053343,33.67839370053343,33.67839370053343,33.67839370053343,33.67839370053343,33.67839370053343,33.67839370053343,3.156107094262242,3.156107094262242,3.156107094262242,3.156107094262242,0.32337162851047574,0.32337162851047574,0.32337162851047574,0.32337162851047574,0.3392565523109356,0.3392565523109356,0.3392565523109356,0.3392565523109356,1,1.0,True,1,True,6.3427045519602805,6.3427045519602805,6.3427045519602805,6.3427045519602805,6.3427045519602805,6.3427045519602805,6.3427045519602805,6.3427045519602805,749.2496934863018,749.2496934863018,749.2496934863018,749.2496934863018,76.76738662769488,76.76738662769488,76.76738662769488,76.76738662769488,80.53841654939338,80.53841654939338,80.53841654939338,80.53841654939338,1,1.0,True,1,True,23.68298375636875,23.68298375636875,23.68298375636875,23.68298375636875,23.68298375636875,23.68298375636875,23.68298375636875,23.68298375636875,1456.7724991369246,1456.7724991369246,1456.7724991369246,1456.7724991369246,149.25947737058655,149.25947737058655,149.25947737058655,149.25947737058655,156.59152265683966,156.59152265683966,156.59152265683966,156.59152265683966
family_velocity,trot,-0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,10.806095448835405,10.806095448835405,10.806095448835405,10.806095448835405,10.806095448835405,10.806095448835405,10.806095448835405,10.806095448835405,1949.5237730895344,1949.5237730895344,1949.5237730895344,1949.5237730895344,201.81405518525202,201.81405518525202,201.81405518525202,201.81405518525202,444.36359436679345,444.36359436679345,444.36359436679345,444.36359436679345,1,1.0,True,1,True,19.350968265894583,19.350968265894583,19.350968265894583,19.350968265894583,19.350968265894583,19.350968265894583,19.350968265894583,19.350968265894583,2.3657081973186704,2.3657081973186704,2.3657081973186704,2.3657081973186704,0.24489732891497623,0.24489732891497623,0.24489732891497623,0.24489732891497623,0.5392263548125671,0.5392263548125671,0.5392263548125671,0.5392263548125671,1,1.0,True,1,True,2.3541018704753167,2.3541018704753167,2.3541018704753167,2.3541018704753167,2.3541018704753167,2.3541018704753167,2.3541018704753167,2.3541018704753167,404.70534461587295,404.70534461587295,404.70534461587295,404.70534461587295,41.89496321075289,41.89496321075289,41.89496321075289,41.89496321075289,92.2462829514323,92.2462829514323,92.2462829514323,92.2462829514323,1,1.0,True,1,True,17.845250665808948,17.845250665808948,17.845250665808948,17.845250665808948,17.845250665808948,17.845250665808948,17.845250665808948,17.845250665808948,1460.2341657789052,1460.2341657789052,1460.2341657789052,1460.2341657789052,151.1629571199695,151.1629571199695,151.1629571199695,151.1629571199695,332.8376455211916,332.8376455211916,332.8376455211916,332.8376455211916
family_velocity,trot,0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-5.850674956295836,5.850674956295836,-5.850674956295836,5.850674956295836,-5.850674956295836,5.850674956295836,-5.850674956295836,5.850674956295836,1898.8501565746828,1898.8501565746828,1898.8501565746828,1898.8501565746828,196.56833918992572,196.56833918992572,196.56833918992572,196.56833918992572,381.8999022382594,381.8999022382594,381.8999022382594,381.8999022382594,1,1.0,True,1,True,7.363683256596438,7.363683256596438,7.363683256596438,7.363683256596438,7.363683256596438,7.363683256596438,7.363683256596438,7.363683256596438,2.0665657281634786,2.0665657281634786,2.0665657281634786,2.0665657281634786,0.21393019960284457,0.21393019960284457,0.21393019960284457,0.21393019960284457,0.4156311369919986,0.4156311369919986,0.4156311369919986,0.4156311369919986,1,1.0,True,1,True,8.928059877691412,8.928059877691412,8.928059877691412,8.928059877691412,8.928059877691412,8.928059877691412,8.928059877691412,8.928059877691412,403.09052027639814,403.09052027639814,403.09052027639814,403.09052027639814,41.727797130061916,41.727797130061916,41.727797130061916,41.727797130061916,81.07023598134613,81.07023598134613,81.07023598134613,81.07023598134613,1,1.0,True,1,True,7.881164683291559,7.881164683291559,7.881164683291559,7.881164683291559,7.881164683291559,7.881164683291559,7.881164683291559,7.881164683291559,1477.404371638298,1477.404371638298,1477.404371638298,1477.404371638298,152.94041114268094,152.94041114268094,152.94041114268094,152.94041114268094,297.13802489441036,297.13802489441036,297.13802489441036,297.13802489441036
family_velocity,trot,1.0,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-14.687563884024392,14.687563884024392,-14.687563884024392,14.687563884024392,-14.687563884024392,14.687563884024392,-14.687563884024392,14.687563884024392,2513.272176662943,2513.272176662943,2513.272176662943,2513.272176662943,257.5073951498917,257.5073951498917,257.5073951498917,257.5073951498917,257.026379859831,257.026379859831,257.026379859831,257.026379859831,1,1.0,True,1,True,-1.2715291307333838,1.2715291307333838,-1.2715291307333838,1.2715291307333838,-1.2715291307333838,1.2715291307333838,-1.2715291307333838,1.2715291307333838,2.7200830462438983,2.7200830462438983,2.7200830462438983,2.7200830462438983,0.27869703342662894,0.27869703342662894,0.27869703342662894,0.27869703342662894,0.27817643659369246,0.27817643659369246,0.27817643659369246,0.27817643659369246,1,1.0,True,1,True,5.462583981690384,5.462583981690384,5.462583981690384,5.462583981690384,5.462583981690384,5.462583981690384,5.462583981690384,5.462583981690384,806.4718745933851,806.4718745933851,806.4718745933851,806.4718745933851,82.63031501981406,82.63031501981406,82.63031501981406,82.63031501981406,82.47596432660805,82.47596432660805,82.47596432660805,82.47596432660805,1,1.0,True,1,True,2.486397714731645,2.486397714731645,2.486397714731645,2.486397714731645,2.486397714731645,2.486397714731645,2.486397714731645,2.486397714731645,1518.651802840233,1518.651802840233,1518.651802840233,1518.651802840233,155.59956996313863,155.59956996313863,155.59956996313863,155.59956996313863,155.30891511714646,155.30891511714646,155.30891511714646,155.30891511714646
family_velocity,trot,1.5,1,1,1.0,True,0,0.0,False,1,1.0,True,0,False,-16.028076532291294,16.028076532291294,-16.028076532291294,16.028076532291294,,,,,3309.273939414329,3309.273939414329,,,344.7160353556593,344.7160353556593,,,230.64026536965713,230.64026536965713,,,1,1.0,True,0,False,-4.308741110929193,4.308741110929193,-4.308741110929193,4.308741110929193,,,,,3.6298457884696385,3.6298457884696385,,,0.37810893629892073,0.37810893629892073,,,0.2529825608972506,0.2529825608972506,,,1,1.0,True,0,False,4.264985153043948,4.264985153043948,4.264985153043948,4.264985153043948,,,,,1319.2120708087136,1319.2120708087136,,,137.41792404257436,137.41792404257436,,,91.9426519715756,91.9426519715756,,,1,1.0,True,0,False,-0.990007234410421,0.990007234410421,-0.990007234410421,0.990007234410421,,,,,1512.0757253742217,1512.0757253742217,,,157.50788805981477,157.50788805981477,,,105.38430874690532,105.38430874690532,,
family,trot,,6,6,1.0,True,5,0.8333333333333334,False,6,1.0,True,5,False,5.6426187946582465,17.831390585528755,5.6426187946582465,17.831390585528755,9.976757860048155,18.192053396176245,,,2523.977290251848,2523.977290251848,2366.9179604193514,,261.0667584106895,261.0667584106895,244.33690302169552,,299.04109898056333,299.04109898056333,312.7212657027446,,6,1.0,True,5,False,15.266605956706075,17.126696037260267,15.266605956706075,17.126696037260267,19.18167537023313,19.690287022526483,,,2.9429228891772214,2.9429228891772214,2.805538309318738,,0.3044041093305959,0.3044041093305959,0.28966314393693093,,0.3481749635842723,0.3481749635842723,0.3672134441216766,,6,1.0,True,5,False,5.829475822840359,5.829475822840359,5.829475822840359,5.829475822840359,6.142373956799642,6.142373956799642,,,814.7225478211543,814.7225478211543,713.8246432236425,,84.3370536292166,84.3370536292166,73.72087954654505,,85.62967874576219,85.62967874576219,84.36708410059951,,6,1.0,True,5,False,13.172220496296008,13.502222907766148,13.172220496296008,13.502222907766148,16.004666042437297,16.004666042437297,,,1478.0535020769885,1478.0535020769885,1471.2490574175417,,152.8003014373746,152.8003014373746,151.85878411288655,,191.6024096154856,191.6024096154856,208.84602978920165,
family_velocity,bound,-1.5,1,1,1.0,True,0,0.0,False,1,1.0,True,0,False,14.409872056967899,14.409872056967899,14.409872056967899,14.409872056967899,,,,,7091.260503412572,7091.260503412572,,,738.6729691054762,738.6729691054762,,,506.6904603023656,506.6904603023656,,,1,1.0,True,0,False,27.012457765362416,27.012457765362416,27.012457765362416,27.012457765362416,,,,,8.422735193376656,8.422735193376656,,,0.8773682493100684,0.8773682493100684,,,0.6018280628786901,0.6018280628786901,,,1,1.0,True,0,False,-45.0453292605961,45.0453292605961,-45.0453292605961,45.0453292605961,,,,,4765.771870248611,4765.771870248611,,,496.43456981756367,496.43456981756367,,,340.52777238549606,340.52777238549606,,,1,1.0,True,0,False,50.81172779835432,50.81172779835432,50.81172779835432,50.81172779835432,,,,,1445.8530415415762,1445.8530415415762,,,150.60969182724756,150.60969182724756,,,103.31025673019953,103.31025673019953,,
family_velocity,bound,-1.0,1,1,1.0,True,0,0.0,False,1,1.0,True,0,False,18.023819754391415,18.023819754391415,18.023819754391415,18.023819754391415,,,,,6634.678453982323,6634.678453982323,,,679.7826284817954,679.7826284817954,,,706.1262262687771,706.1262262687771,,,1,1.0,True,0,False,28.615320495777464,28.615320495777464,28.615320495777464,28.615320495777464,,,,,7.795550434270362,7.795550434270362,,,0.7987244297408159,0.7987244297408159,,,0.8296773759299843,0.8296773759299843,,,1,1.0,True,0,False,-44.19460018713227,44.19460018713227,-44.19460018713227,44.19460018713227,,,,,3973.949365186007,3973.949365186007,,,407.166943154304,407.166943154304,,,422.9458726726524,422.9458726726524,,,1,1.0,True,0,False,50.52372600059406,50.52372600059406,50.52372600059406,50.52372600059406,,,,,1445.122190722227,1445.122190722227,,,148.06579822973637,148.06579822973637,,,153.80378809759168,153.80378809759168,,
family_velocity,bound,-0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,32.029013869107466,32.029013869107466,32.029013869107466,32.029013869107466,32.029013869107466,32.029013869107466,32.029013869107466,32.029013869107466,5194.694970025049,5194.694970025049,5194.694970025049,5194.694970025049,537.7531024870651,537.7531024870651,537.7531024870651,537.7531024870651,1243.2503311133376,1243.2503311133376,1243.2503311133376,1243.2503311133376,1,1.0,True,1,True,39.244419907923564,39.244419907923564,39.244419907923564,39.244419907923564,39.244419907923564,39.244419907923564,39.244419907923564,39.244419907923564,6.007292859686817,6.007292859686817,6.007292859686817,6.007292859686817,0.6218729668412856,0.6218729668412856,0.6218729668412856,0.6218729668412856,1.437730007247069,1.437730007247069,1.437730007247069,1.437730007247069,1,1.0,True,1,True,-25.535897758223566,25.535897758223566,-25.535897758223566,25.535897758223566,-25.535897758223566,25.535897758223566,-25.535897758223566,25.535897758223566,2689.187717657675,2689.187717657675,2689.187717657675,2689.187717657675,278.3838217036931,278.3838217036931,278.3838217036931,278.3838217036931,643.6053588701291,643.6053588701291,643.6053588701291,643.6053588701291,1,1.0,True,1,True,40.9698894437593,40.9698894437593,40.9698894437593,40.9698894437593,40.9698894437593,40.9698894437593,40.9698894437593,40.9698894437593,1402.3427137166263,1402.3427137166263,1402.3427137166263,1402.3427137166263,145.17005317977498,145.17005317977498,145.17005317977498,145.17005317977498,335.62375716435287,335.62375716435287,335.62375716435287,335.62375716435287
