cell_id,joint_index,joint_name,leg,motor_role,configured_effort_limit_nm,effort_limit_source,normalized_torque_squared_exposure,absolute_work_j,utilization_p95,utilization_p99,saturation_fraction,soft_limit_utilization_p95,soft_limit_utilization_p99,action_clamp_fraction
gait_00_trot__vx_neg_1p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.10373239811291468,8.566589154759422,0.2067095533054029,0.21503603017666875,0.0,0.15122413039207458,0.15746765553951264,0.0
gait_00_trot__vx_neg_1p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.3122003294204339,195.77817145675422,0.8784049149716884,1.0,0.027083333333333334,0.3686212658882141,0.40922768115997316,0.0
gait_00_trot__vx_neg_1p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.38171999928491046,172.44272342264654,0.31101267981791164,0.323713323509191,0.0,1.0,1.0,0.6458333333333334
gait_00_trot__vx_neg_1p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.14271091599402785,17.58816182036535,0.19850129281212867,0.21791102657524042,0.0,0.1536913812160492,0.16116745114326475,0.0
gait_00_trot__vx_neg_1p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.8201564659913823,129.18763837859035,0.7708118729792764,0.8485247053146457,0.0,0.3320909082889557,0.3524327707290649,0.0
gait_00_trot__vx_neg_1p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3678844877519209,187.67255359935837,0.28289439007710837,0.3853322341174726,0.0,1.0,1.0,0.6083333333333333
gait_00_trot__vx_neg_1p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.14123820603749035,20.376147171715274,0.20062298269720977,0.21431417559968396,0.0,0.13251631855964657,0.1416888117790222,0.0
gait_00_trot__vx_neg_1p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.43761391550239354,166.3892310544476,0.40322731627364283,0.43284593709805835,0.0,0.6931549847126006,0.7009476315975189,0.0
gait_00_trot__vx_neg_1p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.19635655618641704,91.58201756693423,0.23008375755522,0.2463208309086845,0.0,1.0,1.0,0.6291666666666667
gait_00_trot__vx_neg_1p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.14107857556991657,16.111779586558697,0.2414065395980854,0.26618859383825005,0.0,0.17427482604980468,0.20144815087318416,0.0
gait_00_trot__vx_neg_1p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.3189596600914834,125.42591270867736,0.3759099461065382,0.42604382909963645,0.0,0.6626694738864899,0.6696643626689911,0.0
gait_00_trot__vx_neg_1p5__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.253611729107695,210.07292778864505,0.2526219284040861,0.3590580978406023,0.0,1.0,1.0,0.5479166666666667
gait_00_trot__vx_neg_1p0__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.1391013919433052,8.357358938721008,0.22524937677184229,0.23161694328317947,0.0,0.16046647131443023,0.16514451026916505,0.0
gait_00_trot__vx_neg_1p0__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.8714228304530925,102.16638976676506,0.6999015019444491,0.8883208073379965,0.0,0.3276069194078445,0.37282886922359465,0.0
gait_00_trot__vx_neg_1p0__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.29270641551726917,110.88446057841182,0.27644604794672173,0.2932549704540691,0.0,1.0,1.0,0.6147540983606558
gait_00_trot__vx_neg_1p0__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.1409916669896602,14.117467340033036,0.19900139236445713,0.20890034916550682,0.0,0.1794860303401947,0.19067574739456178,0.0
gait_00_trot__vx_neg_1p0__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.7186243001058183,61.11070749536972,0.7441341627375554,0.8850814470031529,0.0,0.32037296891212463,0.3581317454576492,0.0
gait_00_trot__vx_neg_1p0__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3019599678274841,128.63494833520147,0.27632998806015824,0.36975055044848704,0.0,1.0,1.0,0.5901639344262295
gait_00_trot__vx_neg_1p0__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.18937510613810762,14.539474200322292,0.24869416035860084,0.25771454070000177,0.0,0.16219908893108367,0.16915455043315886,0.0
gait_00_trot__vx_neg_1p0__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.2809570449261413,99.03424832315184,0.3561001775685185,0.42268649804846853,0.0,0.6720422685146332,0.6810393470525742,0.0
gait_00_trot__vx_neg_1p0__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.1976698574603881,55.595179975293576,0.22023369259805997,0.24709803069334452,0.0,1.0,1.0,0.6086065573770492
gait_00_trot__vx_neg_1p0__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.19155836864010892,13.880127553469501,0.25717430453805706,0.2987000570434037,0.0,0.17534498572349544,0.19705711722373961,0.0
gait_00_trot__vx_neg_1p0__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.20279054988207704,77.77052076929249,0.306823646148693,0.35842454215184005,0.0,0.6420292168855667,0.6471798640489578,0.0
gait_00_trot__vx_neg_1p0__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.198515210326196,77.84157256945036,0.21114469664786287,0.295187061544535,0.0,1.0,1.0,0.5594262295081968
gait_00_trot__vx_neg_0p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.14444636238049122,5.813539482089691,0.22022781186235607,0.22829502714792801,0.0,0.1716475784778595,0.18011722207069397,0.0
gait_00_trot__vx_neg_0p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.46908112567768634,37.64685506113805,0.5662175008325536,0.6187904480627374,0.0,0.28067916035652163,0.3012506866455078,0.0
gait_00_trot__vx_neg_0p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.23031536637904176,62.870453753215266,0.2344567688558451,0.24951809641988246,0.0,1.0,1.0,0.577639751552795
gait_00_trot__vx_neg_0p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.10362108944652182,6.806731260136003,0.18590189540551114,0.2000970337430082,0.0,0.19205721616744995,0.2061971616744995,0.0
gait_00_trot__vx_neg_0p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.5537466931915763,29.9268263695715,0.6148863204155668,0.6702555959756072,0.0,0.28726433515548705,0.30860463142395017,0.0
gait_00_trot__vx_neg_0p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.2158480112465883,61.38353994939942,0.24086964529967583,0.2644820531634679,0.0,1.0,1.0,0.5734989648033126
gait_00_trot__vx_neg_0p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.17989752461257666,6.181945296419217,0.24324322170971507,0.2596285933602058,0.0,0.17746296525001526,0.18532581090927125,0.0
gait_00_trot__vx_neg_0p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.15286227029395538,39.06451384097221,0.2902082015827611,0.4689220197034741,0.0,0.6541414320468902,0.6605434131622314,0.0
gait_00_trot__vx_neg_0p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.1910938731423442,53.455290329707786,0.2120022678402557,0.21968444700140646,0.0,1.0,1.0,0.5838509316770186
gait_00_trot__vx_neg_0p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.22761157769529505,6.706158874255197,0.24972506012976728,0.2883849699001081,0.0,0.18249409198760985,0.20020531415939333,0.0
gait_00_trot__vx_neg_0p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.0653379496516706,28.91587679676246,0.17026475969902843,0.29285983941573646,0.0,0.649681568145752,0.6563722980022431,0.0
gait_00_trot__vx_neg_0p5__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.1775210316345276,59.05452760477085,0.1897645915929221,0.2764705819232278,0.0,1.0,1.0,0.5652173913043478
gait_00_trot__vx_pos_0p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.14244178431389082,4.4239828562596815,0.22911455929866228,0.24343700228865733,0.0,0.19309377074241638,0.20277600049972536,0.0
gait_00_trot__vx_pos_0p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.26184269138796296,40.038509092628956,0.28196927261451454,0.2934898801074489,0.0,0.18266278505325317,0.18694169640541078,0.0
gait_00_trot__vx_pos_0p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.17656143770967841,57.81340725820162,0.2229717720980696,0.29647092959184673,0.0,1.0,1.0,0.5527950310559007
gait_00_trot__vx_pos_0p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.10217182039521117,4.155882870024071,0.19890859824688106,0.21251550706580097,0.0,0.20254015922546387,0.20913551568984987,0.0
gait_00_trot__vx_pos_0p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.2553688702295732,57.91845548225101,0.3478253570484094,0.3687784647630631,0.0,0.19567556381225587,0.19874478578567506,0.0
gait_00_trot__vx_pos_0p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.22320702578201693,55.64721452437807,0.24978830844086827,0.26739379662609064,0.0,1.0,1.0,0.546583850931677
gait_00_trot__vx_pos_0p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.13912865714559558,6.589209945956245,0.20397711149522768,0.2153851842152661,0.0,0.20891306400299073,0.21519654512405395,0.0
gait_00_trot__vx_pos_0p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.06867410272083153,28.108388162367046,0.15868083024549426,0.18808842628934752,0.0,0.7075915694236755,0.7135201334953308,0.0
gait_00_trot__vx_pos_0p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.30831645506406447,60.01312894172967,0.27265377066468766,0.2778119175008121,0.0,1.0,1.0,0.577639751552795
gait_00_trot__vx_pos_0p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.15725396709056325,5.294768681020941,0.21922318440938107,0.23131892308685292,0.0,0.20438162088394166,0.21883611202239991,0.0
gait_00_trot__vx_pos_0p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.06957755752087089,28.24724623301765,0.1471579892634785,0.20376282973590223,0.0,0.7026350021362304,0.7125685822963714,0.0
gait_00_trot__vx_pos_0p5__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.2772151338758805,71.01638376823627,0.2647708112664806,0.28258173673137205,0.0,1.0,1.0,0.5900621118012422
gait_00_trot__vx_pos_1p0__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.11158323829408015,4.299761404994351,0.2007684170197944,0.2176209788142666,0.0,0.1964360237121582,0.2101230776309967,0.0
gait_00_trot__vx_pos_1p0__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.29964225009464196,73.10456597995014,0.31032377765112196,0.32377764448245905,0.0,0.18938462138175965,0.1968818873167038,0.0
gait_00_trot__vx_pos_1p0__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.23311335291824464,74.44948646576144,0.2510023372130218,0.2686749943852591,0.0,1.0,1.0,0.5819672131147541
gait_00_trot__vx_pos_1p0__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.06939641006910251,4.446082255396759,0.15646340474113735,0.16548594845442796,0.0,0.20685031414031982,0.2147013783454895,0.0
gait_00_trot__vx_pos_1p0__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.3772253580354114,142.24284634897487,0.39532802814119783,0.4277125313444972,0.0,0.24706090688705445,0.2530466085672379,0.0
gait_00_trot__vx_pos_1p0__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.27378092222708006,71.44920480351429,0.27228615536344836,0.2828696913872289,0.0,1.0,1.0,0.5389344262295082
gait_00_trot__vx_pos_1p0__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.1040210186831162,6.468586863195524,0.17976955346153184,0.19170912395077722,0.0,0.20786865949630737,0.22003136813640595,0.0
gait_00_trot__vx_pos_1p0__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.10795963457254457,67.68571644725279,0.21661636001276716,0.24691203284244995,0.0,0.7419633120298386,0.750005749464035,0.0
gait_00_trot__vx_pos_1p0__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.42450666704688234,90.37550394227729,0.3210332338471711,0.33715631696175397,0.0,1.0,1.0,0.5881147540983607
gait_00_trot__vx_pos_1p0__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.12830428074809103,5.781096270645503,0.18987006469533205,0.19664277035217378,0.0,0.18818461298942565,0.1967680013179779,0.0
gait_00_trot__vx_pos_1p0__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.13690674778487852,70.51336161255837,0.19576090472222485,0.28241351240573315,0.0,0.7322714567184448,0.7441175413131714,0.0
gait_00_trot__vx_pos_1p0__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.35509343891609063,97.69610220192,0.29314348659474576,0.30370454863224056,0.0,1.0,1.0,0.6045081967213115
gait_00_trot__vx_pos_1p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.0664232194999505,4.120783495779615,0.17161858384438738,0.17978323405999827,0.0,0.2091338962316513,0.2180451661348343,0.0
gait_00_trot__vx_pos_1p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.39275806540635605,162.1829235433042,0.3385026335896476,0.3681395371951481,0.0,0.22285735309123988,0.22814599573612213,0.0
gait_00_trot__vx_pos_1p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3537130785602223,109.12152300974354,0.31436147036570333,0.32744769894344145,0.0,1.0,1.0,0.6125
gait_00_trot__vx_pos_1p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.04541972066351788,5.47386557164602,0.13446233463408602,0.15950549463262453,0.0,0.21072750687599182,0.22292046904563903,0.0
gait_00_trot__vx_pos_1p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.5826049907175007,273.2215418615937,0.4506154518895064,0.47458719101959124,0.0,0.2952333390712738,0.30007234096527097,0.0
gait_00_trot__vx_pos_1p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3656933415569274,100.50426632129121,0.31774622154495996,0.4533026313685728,0.0,1.0,1.0,0.5291666666666667
gait_00_trot__vx_pos_1p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05128652781269996,7.107915148658212,0.12901381739237922,0.1702519158793287,0.0,0.20485689043998703,0.24712974727153778,0.0
gait_00_trot__vx_pos_1p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.20479489563302622,151.65776510506868,0.2630108796933048,0.2948091653490939,0.0,0.758832150697708,0.7680995440483094,0.0
gait_00_trot__vx_pos_1p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.5623021359449529,143.33152183177648,0.3781354585614953,0.3922468320574932,0.0,1.0,1.0,0.5895833333333333
gait_00_trot__vx_pos_1p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.08665976886373834,4.664383346429095,0.19208635846596378,0.2111411483413391,0.0,0.19290720224380492,0.20097333073616028,0.0
gait_00_trot__vx_pos_1p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.303550103677613,145.66642856150867,0.29280634130626493,0.3808734296364623,0.0,0.7280126810073853,0.7425358879566192,0.0
gait_00_trot__vx_pos_1p5__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.45413993250692214,133.2242533814907,0.3399392709303215,0.37018401220102237,0.0,1.0,1.0,0.61875
gait_01_bound__vx_neg_1p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05742381426313752,11.358129776849237,0.12413943168738541,0.130938927141377,0.0,0.09163203835487364,0.09993340015411377,0.0
gait_01_bound__vx_neg_1p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.3506364707578495,179.67197251659584,0.8502776117678094,0.8962478421610307,0.004166666666666667,0.3583680182695388,0.3712521493434906,0.0
gait_01_bound__vx_neg_1p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.7032942523987827,362.0874279584736,0.44210388231030945,0.45494796345058525,0.0,1.0,1.0,0.6666666666666666
gait_01_bound__vx_neg_1p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.04828856845364305,10.092780912868038,0.11025303121548966,0.11706964522350825,0.0,0.06466481685638427,0.0736397874355316,0.0
gait_01_bound__vx_neg_1p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.304930111548811,181.98503185003997,0.8476947358628047,0.9207656394937364,0.00625,0.3516504317522049,0.363395853638649,0.0
gait_01_bound__vx_neg_1p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.6846098862434736,369.892897954355,0.43323111893818567,0.44487362513961737,0.0,1.0,1.0,0.65625
gait_01_bound__vx_neg_1p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.016614381805741034,5.191404173068295,0.07292296304628834,0.08002973476949973,0.0,0.04845401942729948,0.05441392362117767,0.0
gait_01_bound__vx_neg_1p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.27393739742282985,220.68629697605968,0.29899412613094906,0.3475600569339524,0.0,0.828947016596794,0.8478803759813308,0.0
gait_01_bound__vx_neg_1p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.4861358773339485,491.99659515000883,0.4343771444259437,0.4635309729280961,0.0,1.0,1.0,0.5958333333333333
gait_01_bound__vx_neg_1p5__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.022932561526035213,4.278795600003214,0.08889541611424644,0.09556456139513612,0.0,0.08732867836952209,0.09501786947250367,0.0
gait_01_bound__vx_neg_1p5__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.29272408478482453,215.6395138564706,0.3068646098796148,0.39370582295008716,0.0,0.8160574257373809,0.825607163310051,0.0
gait_01_bound__vx_neg_1p5__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.430193881297962,363.3147700430639,0.3930423769953254,0.4473764748955894,0.0,1.0,1.0,0.6166666666666667
gait_01_bound__vx_neg_1p0__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.035304740978229006,7.745102767121589,0.09822294315393043,0.10562284799574685,0.0,0.08333078026771544,0.09413295030593871,0.0
gait_01_bound__vx_neg_1p0__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.154496189316682,98.45617583550514,0.7973234869615422,0.8776802215035282,0.0,0.3100092440843582,0.34010781288146974,0.0
gait_01_bound__vx_neg_1p0__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.8057140664370368,396.57684834410435,0.4778556389757554,0.5001422962589461,0.0,1.0,1.0,0.6168032786885246
gait_01_bound__vx_neg_1p0__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.03164014178877919,9.221950559126272,0.08790318642698565,0.09784238848408924,0.0,0.06407310962677001,0.06967142045497894,0.0
gait_01_bound__vx_neg_1p0__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.169881704366555,102.32910738277249,0.7971667906309107,0.8616556928399421,0.0,0.31706987917423246,0.33183334052562713,0.0
gait_01_bound__vx_neg_1p0__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.7950745885371803,410.45681258051656,0.47067464022467975,0.4867709536603872,0.0,1.0,1.0,0.6311475409836066
gait_01_bound__vx_neg_1p0__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.0237937492091228,4.926808846415952,0.08030758042894579,0.08562591926958046,0.0,0.04558506011962887,0.06454373955726624,0.0
gait_01_bound__vx_neg_1p0__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.23066995168451196,185.49676872360985,0.3061591031711399,0.34444705723478236,0.0,0.866435706615448,0.8804274308681488,0.0
gait_01_bound__vx_neg_1p0__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.5759402944152895,565.612192008039,0.4099591325732338,0.4405476049012262,0.0,1.0,1.0,0.5799180327868853
gait_01_bound__vx_neg_1p0__seed_0042,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.026250481233964257,5.169117634418654,0.0837864438882194,0.09515660559073642,0.0,0.049059391021728516,0.05229631066322327,0.0
gait_01_bound__vx_neg_1p0__seed_0042,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.24627946969129003,187.0992257709056,0.260315508450037,0.3354318070172078,0.0,0.8724611192941666,0.884137060046196,0.0
gait_01_bound__vx_neg_1p0__seed_0042,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.5289341900536318,483.85620391868054,0.39869641704954023,0.43028834229563656,0.0,1.0,1.0,0.5942622950819673
gait_01_bound__vx_neg_0p5__seed_0042,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.011814790023654126,4.646095086692367,0.06114174448836622,0.07010423609643493,0.0,0.101726895570755,0.10700716614723206,0.0
gait_01_bound__vx_neg_0p5__seed_0042,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.2031076899138649,64.89674935031216,0.7950238643912185,0.8685445546164033,0.0,0.2600971758365631,0.28381778359413146,0.0
gait_01_bound__vx_neg_0p5__seed_0042,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.5083442002113325,350.51935067906976,0.4586638805247521,0.4764210852862241,0.0,1.0,1.0,0.38716356107660455
gait_01_bound__vx_neg_0p5__seed_0042,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.015760055814619308,6.3168526520789605,0.07656177191797016,0.09139203268310186,0.0,0.08780579566955565,0.09099208116531372,0.0
gait_01_bound__vx_neg_0p5__seed_0042,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.1597270665705426,66.71335821870714,0.7733699050655476,0.8154762198701297,0.0,0.253417307138443,0.2686573433876038,0.0
gait_01_bound__vx_neg_0p5__seed_0042,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.6315000913723402,381.20863749140875,0.45590232400376035,0.4704336543652424,0.0,1.0,1.0,0.4554865424430642
gait_01_bound__vx_neg_0p5__seed_0042,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05543467825476122,4.330754064091016,0.13355288095746645,0.1415667641211799,0.0,0.054666250944137566,0.05954214334487915,0.0
gait_01_bound__vx_neg_0p5__seed_0042,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.3322258011296653,108.9267809702456,0.3295109336946082,0.35365729098880005,0.0,0.8896411478519439,0.9040048468112946,0.0
gait_01_bound__vx_neg_0p5__seed_0042,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.517698981047837,283.94545413786545,0.3960986027906416,0.4329552170627174,0.0,1.0,1.0,0.6086956521739131
