cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_05_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.010000000000000002,0.02,0.03177070617675781,0.06354141235351562
gait_05_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.014000000000000004,0.02,0.044478988647460936,0.06354141235351562
gait_05_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.011304347826086957,0.02,0.028079323146654213,0.049678802490234375
gait_05_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,17,6,0.7391304347826086,0.007058823529411764,0.02,0.017533694996553308,0.049678802490234375
gait_05_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.0,0.0,0.0,0.0
gait_05_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,17,6,0.7391304347826086,0.14705882352941177,0.38,0.36528531242819395,0.9438972473144531
gait_05_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.005333333333333333,0.02,0.016944376627604167,0.06354141235351562
gait_05_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.017333333333333336,0.02,0.055069224039713545,0.06354141235351562
gait_05_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.009473684210526316,0.02,0.03849641900313528,0.08127021789550781
gait_05_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.012631578947368424,0.02,0.05132855867084704,0.08127021789550781
