window,command_x_mps,run,label,metric,unit,front,hind,front_per_directed_m,hind_per_directed_m,front_share_percent,signed_imbalance_percent,absolute_imbalance_percent,bootstrap_95_low_percent,bootstrap_95_high_percent
backward,-0.5665580034255981,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,fatigue_proxy_m5,1,0.24926343644434687,0.03922740511623926,0.049699011876992626,0.007821296619293204,86.40254751102694,72.80509502205386,72.80509502205386,,
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,torque_squared,N^2 m^2 s,4047.190434054252,5895.9614542883555,127.67453285639719,185.99671467930222,40.70329488579165,-18.593410228416708,18.593410228416708,-20.970502182407017,-15.701768748277747
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,normalized_torque_utilization,s,7.636884261430928,11.259177363931789,0.24091666711611312,0.35518719311838615,40.415216741146374,-19.16956651770726,19.16956651770726,-21.3116015942375,-16.310811139282393
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,absolute_work,J,1788.595258814452,2855.2193753622246,56.423849546794244,90.07206502678238,38.51564715032086,-22.96870569935829,22.96870569935829,-25.87398830532328,-19.119347892848914
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,positive_work,J,924.4123084355548,2037.9196798209703,29.1619363035466,64.28915252682006,31.205560757544127,-37.588878484911746,37.588878484911746,-40.89200653506738,-33.56279604923242
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,negative_work,J,864.1829503788973,817.2996955412548,27.261913243247644,25.782912499962332,51.394104629964424,2.788209259928859,2.788209259928859,-1.490320662042493,7.411377339648241
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,vertical_grf_impulse,N s,1553.41580789665,1881.044184477082,49.00477030587116,59.3402859214543,45.23027816151687,-9.539443676966263,9.539443676966263,-14.116247225927362,-5.189771778230621
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,contact_time,leg s,17.159999999999634,15.97999999999966,,,51.78032589016294,3.56065178032589,3.56065178032589,1.3714558776680472,5.839855508729681
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,fatigue_proxy_m3,1,25.843175338921675,55.020860653871836,0.8152607080605092,1.7357134031133277,31.95879975768806,-36.08240048462389,36.08240048462389,,
forward,1.6819067001342773,2026-08-02_10-35-06_x1_no_trs_20k_512,No TRS,fatigue_proxy_m5,1,9.020596481277524,32.76669401093654,0.28456788989774773,1.033673215842245,21.586937978087548,-56.82612404382492,56.82612404382492,,
