operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
front_hind_reflected_temporal_reversal,overall,all,30,30,0.011110581072382641,30,1.0,0.010479371505337521,30,1.0,0.8090511555501788,30,1.0,0.39029643773550754,30,1.0,0.3173055718857651,30,1.0,5.900864328153303,30,1.0,1.0545726335385903,30,1.0,0.1491571500707837,30,1.0,0.0229479550849489,30,1.0,5.57606229229122,30,1.0,33.90914887684346,30,1.0,84.42572000455034,30,1.0
front_hind_reflected_temporal_reversal,family,bound,3,3,0.00635559837025252,3,1.0,0.004264855969055706,3,1.0,0.8613456449149809,3,1.0,0.4077641395438049,3,1.0,0.41459255847071247,3,1.0,8.814428099921344,3,1.0,1.0722451555393377,3,1.0,0.14487260730887014,3,1.0,0.017635896113762255,3,1.0,5.3017965984740245,3,1.0,74.23369014699044,3,1.0,89.41029884249564,3,1.0
front_hind_reflected_temporal_reversal,family,gallop,12,12,0.011999744695109517,12,1.0,0.014200310019345477,12,1.0,0.7798693832751451,12,1.0,0.3723523829633826,12,1.0,0.2824725478516218,12,1.0,5.124689956870397,12,1.0,1.0251083585345129,12,1.0,0.15238550378146357,12,1.0,0.030547251591140967,12,1.0,5.668625715372808,12,1.0,24.886653476332352,12,1.0,81.79140253348672,12,1.0
front_hind_reflected_temporal_reversal,family,half_bound,12,12,0.008778071318284621,12,1.0,0.010196706664851144,12,1.0,0.8159551907781889,12,1.0,0.387730862412983,12,1.0,0.34895361287423293,12,1.0,6.755242227801563,12,1.0,1.0107187257774004,12,1.0,0.1437867139042507,12,1.0,0.01927055458685629,12,1.0,5.500316705584155,12,1.0,39.152117494107806,12,1.0,83.0718874137154,12,1.0
front_hind_reflected_temporal_reversal,family,trot,3,3,0.02163894829999735,3,1.0,0.002940792347533045,3,1.0,0.8458676143734737,3,1.0,0.4548672563058093,3,1.0,0.2327585174835192,3,1.0,2.674486442923848,3,1.0,1.3301728425989134,3,1.0,0.16201002265610967,3,1.0,0.012572430023737735,3,1.0,5.783056640610309,3,1.0,8.702714739683536,3,1.0,95.3937414141991,3,1.0
front_hind_reflected_temporal_reversal,direction,positive_to_negative,30,30,0.011110581072382641,30,1.0,0.010479371505337521,30,1.0,0.8090511555501788,30,1.0,0.39029643773550754,30,1.0,0.3173055718857651,30,1.0,5.900864328153303,30,1.0,1.0545726335385903,30,1.0,0.1491571500707837,30,1.0,0.0229479550849489,30,1.0,5.57606229229122,30,1.0,33.90914887684346,30,1.0,84.42572000455034,30,1.0
front_hind_reflected_temporal_reversal,speed,0.5 m/s,10,10,0.009555425938884728,10,1.0,0.007704317226077034,10,1.0,0.8527380952380952,10,1.0,0.40257085753693467,10,1.0,0.35952750924180954,10,1.0,5.370034003903697,10,1.0,1.1213457981996058,10,1.0,0.14795853019895677,10,1.0,0.021742238923412628,10,1.0,5.1404913218109645,10,1.0,34.92587433251914,10,1.0,75.32013286035956,10,1.0
front_hind_reflected_temporal_reversal,speed,1 m/s,10,10,0.011884514895051818,10,1.0,0.013070036252691486,10,1.0,0.8243539663461539,10,1.0,0.38910998730246843,10,1.0,0.3218462264677088,10,1.0,6.005465315660627,10,1.0,0.9729077751505294,10,1.0,0.14103917790629109,10,1.0,0.019314757787119448,10,1.0,5.578647902172557,10,1.0,33.143567058032865,10,1.0,84.02450151282702,10,1.0
front_hind_reflected_temporal_reversal,speed,1.5 m/s,10,10,0.01189180238321138,10,1.0,0.010663761037244049,10,1.0,0.7500614050662879,10,1.0,0.37920846836711986,10,1.0,0.27054297994777693,10,1.0,6.327093664895585,10,1.0,1.0694643272656361,10,1.0,0.15847374210710322,10,1.0,0.02778686854431463,10,1.0,6.009047652890135,10,1.0,33.65800523997838,10,1.0,93.93252564046443,10,1.0
front_hind_reflected_temporal_reversal,robot,x1,30,30,0.011110581072382641,30,1.0,0.010479371505337521,30,1.0,0.8090511555501788,30,1.0,0.39029643773550754,30,1.0,0.3173055718857651,30,1.0,5.900864328153303,30,1.0,1.0545726335385903,30,1.0,0.1491571500707837,30,1.0,0.0229479550849489,30,1.0,5.57606229229122,30,1.0,33.90914887684346,30,1.0,84.42572000455034,30,1.0
