cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_01_bound__vx_pos_1p0__seed_0042,1,bound,1.0,42,valid,,True,0.03772849683809281,0.024548340311108117,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_1p0/seed_0042
gait_01_bound__vx_pos_1p5__seed_0042,1,bound,1.5,42,valid,,True,0.0382580971308289,0.0254269987812463,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_01_bound/vx_pos_1p5/seed_0042
gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound,-1.5,42,valid,,True,0.07477670564402455,0.04039877092030936,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_1p5/seed_0042
gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound,-1.0,42,valid,,True,0.07142524518806435,0.04252303036675104,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_1p0/seed_0042
gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound,-0.5,42,valid,,True,0.06061028361371656,0.04200415751292619,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_neg_0p5/seed_0042
gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound,0.5,42,valid,,True,0.05757731168632237,0.0464332384808989,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_02_half_bound/vx_pos_0p5/seed_0042
gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound,1.0,42,valid,,True,0.05368913426465874,0.04915647188322305,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_1p0/seed_0042
gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound,1.5,42,valid,,True,0.0543561737491201,0.04118582632779276,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_1p5/seed_0042
gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound,-1.5,42,valid,,True,0.05963715137972236,0.039963095471668666,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_1p5/seed_0042
gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound,-1.0,42,valid,,True,0.05630193101450719,0.04033979332096676,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_1p0/seed_0042
gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound,-0.5,42,valid,,True,0.05912230812993532,0.028534076689663308,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_0p5/seed_0042
gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound,0.5,42,valid,,True,0.055969942785095365,0.03409886188362001,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_03_half_bound/vx_pos_0p5/seed_0042
gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound,1.0,42,valid,,True,0.05619442234122113,0.04009302949465746,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_1p0/seed_0042
gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound,1.5,42,valid,,True,0.06299011583833637,0.04608190420144699,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_1p5/seed_0042
gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound,-1.5,42,valid,,True,0.06708806040785392,0.06060914711610895,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_04_half_bound/vx_neg_1p5/seed_0042
gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound,-1.0,42,valid,,True,0.060721062393849085,0.0636030758848722,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_04_half_bound/vx_neg_1p0/seed_0042
gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound,-0.5,42,valid,,True,0.0495997148953429,0.05451382751942972,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_04_half_bound/vx_neg_0p5/seed_0042
gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound,0.5,42,valid,,True,0.046612382737017774,0.03707181652244177,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_0p5/seed_0042
gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound,1.0,42,valid,,True,0.049005995252138446,0.0365049232546648,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_1p0/seed_0042
gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound,1.5,42,valid,,True,0.05652501211267811,0.03687927879976756,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_1p5/seed_0042
gait_05_half_bound__vx_neg_1p5__seed_0042,5,half_bound,-1.5,42,valid,,True,0.04919414360360721,0.0501091663718411,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_05_half_bound/vx_neg_1p5/seed_0042
gait_05_half_bound__vx_neg_1p0__seed_0042,5,half_bound,-1.0,42,valid,,True,0.05206641728333907,0.0538579851308483,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_05_half_bound/vx_neg_1p0/seed_0042
gait_05_half_bound__vx_neg_0p5__seed_0042,5,half_bound,-0.5,42,valid,,True,0.046360419088790045,0.04148787539025871,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_neg_0p5/seed_0042
gait_05_half_bound__vx_pos_0p5__seed_0042,5,half_bound,0.5,42,valid,,True,0.04738519195759855,0.03775861091736099,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_pos_0p5/seed_0042
gait_05_half_bound__vx_pos_1p0__seed_0042,5,half_bound,1.0,42,valid,,True,0.05053273414191784,0.03729308648159447,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_pos_1p0/seed_0042
gait_05_half_bound__vx_pos_1p5__seed_0042,5,half_bound,1.5,42,valid,,True,0.04505637708642876,0.04840043542722119,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_pos_1p5/seed_0042
gait_06_gallop__vx_neg_1p5__seed_0042,6,gallop,-1.5,42,valid,,True,0.06375069146768275,0.06652017880493127,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p5/seed_0042
gait_06_gallop__vx_neg_1p0__seed_0042,6,gallop,-1.0,42,valid,,True,0.08464207561147588,0.04762914504456978,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_06_gallop/vx_neg_1p0/seed_0042
gait_06_gallop__vx_neg_0p5__seed_0042,6,gallop,-0.5,42,valid,,True,0.10195047280938764,0.05353847025045547,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_06_gallop/vx_neg_0p5/seed_0042
gait_06_gallop__vx_pos_0p5__seed_0042,6,gallop,0.5,42,valid,,True,0.09912180748806836,0.05322727430740865,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_0p5/seed_0042
gait_06_gallop__vx_pos_1p0__seed_0042,6,gallop,1.0,42,valid,,True,0.08790220643093008,0.05164945844180107,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_06_gallop/vx_pos_1p0/seed_0042
gait_06_gallop__vx_pos_1p5__seed_0042,6,gallop,1.5,42,valid,,True,0.08457701908775185,0.06589626498089583,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_06_gallop/vx_pos_1p5/seed_0042
gait_07_gallop__vx_neg_1p5__seed_0042,7,gallop,-1.5,42,valid,,True,0.11737962913546451,0.052001757091701795,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p5/seed_0042
gait_07_gallop__vx_neg_1p0__seed_0042,7,gallop,-1.0,42,valid,,True,0.0860599094021854,0.05433507191521889,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p0/seed_0042
gait_07_gallop__vx_neg_0p5__seed_0042,7,gallop,-0.5,42,valid,,True,0.04641507458458712,0.0408308089104942,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_07_gallop/vx_neg_0p5/seed_0042
gait_07_gallop__vx_pos_0p5__seed_0042,7,gallop,0.5,42,valid,,True,0.05003088424506623,0.04052472368625379,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_07_gallop/vx_pos_0p5/seed_0042
gait_07_gallop__vx_pos_1p0__seed_0042,7,gallop,1.0,42,valid,,True,0.0497246169383207,0.05134287336575924,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_1p0/seed_0042
gait_07_gallop__vx_pos_1p5__seed_0042,7,gallop,1.5,42,valid,,True,0.04846960169261374,0.05796442710139131,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_1p5/seed_0042
gait_08_gallop__vx_neg_1p5__seed_0042,8,gallop,-1.5,42,valid,,True,0.05917568762988644,0.06720968659713845,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_neg_1p5/seed_0042
gait_08_gallop__vx_neg_1p0__seed_0042,8,gallop,-1.0,42,valid,,True,0.07677938227800554,0.03559653291663102,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_08_gallop/vx_neg_1p0/seed_0042
gait_08_gallop__vx_neg_0p5__seed_0042,8,gallop,-0.5,42,valid,,True,0.10427597052078129,0.04097335908042291,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_08_gallop/vx_neg_0p5/seed_0042
gait_08_gallop__vx_pos_0p5__seed_0042,8,gallop,0.5,42,valid,,True,0.08986191002357861,0.05983405966279638,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_pos_0p5/seed_0042
gait_08_gallop__vx_pos_1p0__seed_0042,8,gallop,1.0,42,valid,,True,0.07859145179731716,0.04230318463474887,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_08_gallop/vx_pos_1p0/seed_0042
gait_08_gallop__vx_pos_1p5__seed_0042,8,gallop,1.5,42,valid,,True,0.06524389333527927,0.060177826785667944,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_08_gallop/vx_pos_1p5/seed_0042
gait_09_gallop__vx_neg_1p5__seed_0042,9,gallop,-1.5,42,valid,,True,0.055292557261171854,0.05688172725070884,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p5/seed_0042
gait_09_gallop__vx_neg_1p0__seed_0042,9,gallop,-1.0,42,valid,,True,0.047536316999084144,0.052730494666040996,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p0/seed_0042
gait_09_gallop__vx_neg_0p5__seed_0042,9,gallop,-0.5,42,valid,,True,0.03749442467647987,0.03603120895410594,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_neg_0p5/seed_0042
gait_09_gallop__vx_pos_0p5__seed_0042,9,gallop,0.5,42,valid,,True,0.03790352424897248,0.029882620749578644,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_pos_0p5/seed_0042
gait_09_gallop__vx_pos_1p0__seed_0042,9,gallop,1.0,42,valid,,True,0.039154291179592224,0.055843022284885156,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_pos_1p0/seed_0042
gait_09_gallop__vx_pos_1p5__seed_0042,9,gallop,1.5,42,valid,,True,0.04238408616012016,0.05832492442898945,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_pos_1p5/seed_0042
