cell_id,foot,contact_mean_force_n,vertical_impulse_ns,force_p95_n,force_p99_n,force_max_n,impact_event_count,impact_peak_mean_n,impact_peak_p95_n,impact_peak_max_n,impact_impulse_mean_ns,impact_impulse_p95_ns,impact_impulse_max_ns,agreement,agreement_boundary_excluded,false_swing_contact_fraction,missed_stance_contact_fraction,contact_precision,contact_recall,contact_f1,measured_duty_factor,commanded_duty_factor,sampled_desired_stance_fraction,desired_duty_factor,duty_factor_error,duty_factor_abs_error,touchdown_matched,touchdown_abs_error_mean_cycles,touchdown_abs_error_mean_s,touchdown_abs_error_median_cycles,touchdown_abs_error_median_s,touchdown_abs_error_p95_cycles,touchdown_abs_error_p95_s,touchdown_unmatched_expected,touchdown_unmatched_actual,touchdown_unmatched_fraction,touchdown_expected_unmatched_fraction,touchdown_actual_unmatched_fraction,touchdown_event_count,liftoff_matched,liftoff_abs_error_mean_cycles,liftoff_abs_error_mean_s,liftoff_abs_error_median_cycles,liftoff_abs_error_median_s,liftoff_abs_error_p95_cycles,liftoff_abs_error_p95_s,liftoff_unmatched_expected,liftoff_unmatched_actual,liftoff_unmatched_fraction,liftoff_expected_unmatched_fraction,liftoff_actual_unmatched_fraction,liftoff_event_count
gait_00_trot__vx_neg_1p5__seed_4242,fl,86.31772408092321,481.7455354166031,121.7061096191406,191.6446957397459,212.61538696289062,39,131.18981366279797,197.57259826660157,212.61538696289062,6.644420979817708,8.357453048706056,8.472255554199219,0.7541666666666667,0.7720090293453724,0.3344370860927152,0.0,0.5826446280991735,1.0,0.7362924281984333,0.58125,0.333658903837204,0.33541666666666664,0.33541666666666664,0.24759109616279606,0.24759109616279606,39,0.034063234543189026,0.008382710278194507,0.034379273653030396,0.008460485167452885,0.06991661190986634,0.01720596147527518,0,0,0.0,0.0,0.0,39,12,0.1861888567606608,0.04581970162798157,0.1866140365600586,0.04592433523434016,0.19532222747802735,0.048067356661738135,26,27,0.8153846153846154,0.6842105263157895,0.6923076923076923,39
gait_00_trot__vx_neg_1p5__seed_4242,fr,86.66728639968053,452.6081230914593,124.54898071289062,125.94326782226562,136.12425231933594,39,123.33802717159956,126.67544250488282,136.12425231933594,6.716254749787159,7.092178283691407,7.352065124511719,0.7875,0.8167420814479638,0.27,0.0,0.6367713004484304,1.0,0.7780821917808218,0.54375,0.333658903837204,0.33125,0.33125,0.21009109616279598,0.21009109616279598,39,0.05206606861872551,0.01281307469500545,0.05376365780830383,0.013230838848600062,0.0863049328327179,0.02123900613720106,0,0,0.0,0.0,0.0,39,39,0.15816194583208132,0.03892248598014985,0.15671730041503906,0.03856696941960619,0.19507923126220703,0.04800755708887794,0,0,0.0,0.0,0.0,39
gait_00_trot__vx_neg_1p5__seed_4242,rl,61.7038765814861,283.394720839262,105.3110252380371,106.84524017333985,107.84310913085938,39,103.61999355218349,107.00873794555665,107.84310913085938,5.30988705268273,5.634223999023438,5.6763926696777345,0.8583333333333333,0.8936651583710408,0.15666666666666668,0.0,0.7513227513227513,1.0,0.8580060422960726,0.47291666666666665,0.333658903837204,0.33125,0.33125,0.13925776282946267,0.13925776282946267,39,0.022962355460876074,0.005650865976611418,0.020500868558883667,0.0050451122415452136,0.05081279873847962,0.012504654239714615,0,0,0.0,0.0,0.0,39,30,0.09754683176676432,0.02400555438209455,0.08736801147460938,0.021500621934333122,0.1972893714904785,0.04855145626510831,9,9,0.375,0.23076923076923078,0.23076923076923078,39
gait_00_trot__vx_neg_1p5__seed_4242,rr,52.9200023522023,244.9550121432543,97.66288146972656,105.37453643798828,106.3296890258789,39,95.29093991793118,105.90503845214843,106.3296890258789,4.4947768798241245,4.828598640441895,4.8603071594238285,0.8583333333333333,0.8848758465011287,0.16887417218543047,0.0,0.734375,1.0,0.8468468468468469,0.47708333333333336,0.333658903837204,0.33541666666666664,0.33541666666666664,0.14342442949612938,0.14342442949612938,39,0.0208496290903825,0.005130939630847221,0.020364075899124146,0.005011448578938722,0.04216850399971009,0.010377357189795586,0,0,0.0,0.0,0.0,39,29,0.1103161121236867,0.02714797990711045,0.10839080810546875,0.026674176817104368,0.15116539001464843,0.03720068530122744,9,10,0.3958333333333333,0.23684210526315788,0.2564102564102564,39
gait_00_trot__vx_neg_1p0__seed_4242,fl,85.63882416985251,471.0242164325714,112.19077529907227,114.32390213012694,169.91940307617188,31,112.70525729271674,114.54220962524414,169.91940307617188,6.229299806164157,6.510119781494141,7.778793487548828,0.8319672131147541,0.8632286995515696,0.22262773722627738,0.0,0.7381974248927039,1.0,0.8493827160493828,0.5635245901639344,0.39623603224754333,0.39549180327868855,0.39549180327868855,0.16728855791639108,0.16728855791639108,31,0.016828562944166122,0.00529688035592902,0.016516119241714478,0.005198537026475356,0.03380909562110901,0.010641593999519722,0,0,0.0,0.0,0.0,31,30,0.16030686696370441,0.050457445318284604,0.1600179672241211,0.05036651257729484,0.1887740135192871,0.05941763222669148,0,1,0.03225806451612903,0.0,0.03225806451612903,31
gait_00_trot__vx_neg_1p0__seed_4242,fr,81.52627432165724,430.65124733388427,113.98878936767578,116.33906898498536,117.16670989990234,31,113.71409853043095,116.85623168945312,117.16670989990234,6.1158728568784655,6.540547409057617,6.578505401611328,0.8565573770491803,0.8849557522123894,0.18840579710144928,0.0,0.7719298245614035,1.0,0.8712871287128713,0.5409836065573771,0.39623603224754333,0.3975409836065574,0.3975409836065574,0.14474757430983376,0.14474757430983376,31,0.04456718794761166,0.01402776120230379,0.04277077317237854,0.013462330026415323,0.0776161253452301,0.024430091327970225,0,0,0.0,0.0,0.0,31,31,0.10031878563665575,0.03157587529799542,0.10082626342773438,0.03173560665185808,0.1328592300415039,0.041818154529627186,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p0__seed_4242,rl,49.835611570882435,262.4168122470379,91.7349639892578,93.00078842163086,93.29206085205078,31,91.08711734894783,93.12937545776367,93.29206085205078,4.717493572850381,5.137594299316406,5.1655810546875,0.860655737704918,0.8893805309734514,0.18115942028985507,0.0,0.7787610619469026,1.0,0.8756218905472637,0.5368852459016393,0.39623603224754333,0.3975409836065574,0.3975409836065574,0.140649213654096,0.140649213654096,31,0.03643564351143375,0.011468314021325919,0.036617666482925415,0.011525606726901604,0.06711617112159729,0.021125174476196197,0,0,0.0,0.0,0.0,31,31,0.10441817006757183,0.03286617851256955,0.08724784851074219,0.027461727802125236,0.18038463592529297,0.056777030677793126,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p0__seed_4242,rr,54.10166743936574,293.91524623990057,86.87710952758789,90.81434020996096,93.0064697265625,31,86.16000070879537,92.09915924072266,93.0064697265625,4.457150332543158,4.812643737792969,4.880193023681641,0.8401639344262295,0.8721973094170403,0.20802919708029197,0.0,0.7510917030567685,1.0,0.85785536159601,0.555327868852459,0.39623603224754333,0.39549180327868855,0.39549180327868855,0.15909183660491566,0.15909183660491566,31,0.019783699704754736,0.006227025485265325,0.016516119241714478,0.005198537026475356,0.04430904984474182,0.013946510851293751,0,0,0.0,0.0,0.0,31,30,0.14336280822753905,0.04512421204298493,0.14336299896240234,0.04512427207780513,0.18423013687133785,0.05798742270516899,0,1,0.03225806451612903,0.0,0.03225806451612903,31
gait_00_trot__vx_neg_0p5__seed_4242,fl,77.87242892750523,444.1543106985092,96.61795501708986,98.2160974121094,110.21986389160156,24,96.91812674204509,98.92607765197754,110.21986389160156,5.590300823847453,5.815409255981445,6.145282592773437,0.8799171842650103,0.9144144144144144,0.16101694915254236,0.0,0.8455284552845529,1.0,0.9162995594713657,0.5900621118012422,0.4705493450164795,0.4699792960662526,0.4699792960662526,0.11951276678476275,0.11951276678476275,24,0.013086060682932535,0.005268267360311244,0.012835502624511719,0.005167396145281425,0.02622570991516113,0.01055810873070721,0,0,0.0,0.0,0.0,24,23,0.11387240368386974,0.045843457561705214,0.11362457275390625,0.04574368425094064,0.13566150665283203,0.054615449589188354,0,1,0.041666666666666664,0.0,0.041666666666666664,24
gait_00_trot__vx_neg_0p5__seed_4242,fr,76.14958408299614,414.44048388719557,95.10143356323242,98.20652076721193,98.66241455078125,23,94.7134143995202,98.52680892944336,98.66241455078125,5.43061323746391,5.776672470092773,5.832681274414063,0.9089026915113871,0.9436936936936937,0.1059322033898305,0.0,0.8927038626609443,1.0,0.9433106575963719,0.5631469979296067,0.4705493450164795,0.4720496894409938,0.4720496894409938,0.09259765291312716,0.09259765291312716,23,0.012504173361736795,0.005034007558533564,0.012093782424926758,0.004868789833371727,0.023104476928710937,0.009301543423174383,1,0,0.041666666666666664,0.041666666666666664,0.0,23,24,0.09002268314361572,0.03624188934961223,0.0903310775756836,0.03636604469016356,0.11182823181152343,0.04502050218843584,0,0,0.0,0.0,0.0,24
