cell_id,joint_index,joint_name,leg,motor_role,configured_effort_limit_nm,effort_limit_source,normalized_torque_squared_exposure,absolute_work_j,utilization_p95,utilization_p99,saturation_fraction,soft_limit_utilization_p95,soft_limit_utilization_p99,action_clamp_fraction
gait_00_trot__vx_neg_1p5__seed_4242,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.044403698827897,6.257200877096039,0.11798308944354188,0.12729158947404337,0.0,0.1415204167366028,0.15055196225643158,0.0
gait_00_trot__vx_neg_1p5__seed_4242,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.5982419687458206,111.17307782698423,0.6228083176654439,0.7139295782763782,0.0,0.29560863971710194,0.3143560236692428,0.0
gait_00_trot__vx_neg_1p5__seed_4242,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.3641839428430829,201.16374569242996,0.3018107217461034,0.32817385287329326,0.0,1.0,1.0,0.65
gait_00_trot__vx_neg_1p5__seed_4242,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05439103312479857,11.887759483706176,0.12985317349403563,0.14112920829904266,0.0,0.13874836564064025,0.1441654920578003,0.0
gait_00_trot__vx_neg_1p5__seed_4242,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,1.0825426875302724,166.58677239776122,0.7866471113809478,0.8318517843688519,0.0,0.35036041140556334,0.36558374106884,0.0
gait_00_trot__vx_neg_1p5__seed_4242,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.30197504834984695,151.5317659309879,0.2822812861249424,0.31343939685289074,0.0,1.0,1.0,0.6020833333333333
gait_00_trot__vx_neg_1p5__seed_4242,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.07612748745136635,13.630110664407256,0.1647209580225575,0.1928274788730966,0.0,0.17258362770080565,0.18047264873981472,0.0
gait_00_trot__vx_neg_1p5__seed_4242,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.41312311848473904,132.45191106684507,0.3801982672744214,0.4157127624797334,0.0,0.6478404134511947,0.6539056706428528,0.0
gait_00_trot__vx_neg_1p5__seed_4242,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.21504248416772803,125.39193226838135,0.24651118430632438,0.2557278866394276,0.0,1.0,1.0,0.6354166666666666
gait_00_trot__vx_neg_1p5__seed_4242,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.06337800328185689,13.428263511890545,0.13753802424119316,0.14232950456580618,0.0,0.17052111625671387,0.17833988308906554,0.0
gait_00_trot__vx_neg_1p5__seed_4242,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.4256884421712164,149.64209432073548,0.4126817735380093,0.4424065608444999,0.0,0.6668795704841612,0.6868936336040496,0.0
gait_00_trot__vx_neg_1p5__seed_4242,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.2157644181648553,122.36612281458453,0.22730457884936492,0.2512791425976788,0.0,1.0,1.0,0.6145833333333334
gait_00_trot__vx_neg_1p0__seed_4242,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05471814718279533,5.94704891882022,0.12589977760476614,0.1329976772397624,0.0,0.1644261986017227,0.17222643613815308,0.0
gait_00_trot__vx_neg_1p0__seed_4242,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.4694382709851958,49.29632031311281,0.5256757426144969,0.5958376857632767,0.0,0.2678485631942749,0.2783910059928894,0.0
gait_00_trot__vx_neg_1p0__seed_4242,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.33539474837176364,159.40726209480314,0.28617198233027896,0.3065532516726992,0.0,1.0,1.0,0.6495901639344263
gait_00_trot__vx_neg_1p0__seed_4242,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.04384570607043057,10.764962113930379,0.11705268561519556,0.12303284317425937,0.0,0.13273077607154846,0.13713000893592833,0.0
gait_00_trot__vx_neg_1p0__seed_4242,4,FR_thigh_joint,fr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.7719876457239889,94.20970475646668,0.6983129823801232,0.7326502592304002,0.0,0.30847078561782837,0.3287994384765625,0.0
gait_00_trot__vx_neg_1p0__seed_4242,5,FR_calf_joint,fr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.23327142723620672,123.76923406949267,0.2606966782838776,0.3505394660754297,0.0,1.0,1.0,0.5758196721311475
gait_00_trot__vx_neg_1p0__seed_4242,6,RL_hip_joint,rl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.10940167157511073,15.011932787401602,0.17337450644337757,0.2267530366276918,0.0,0.18924389183521267,0.22765365362167356,0.0
gait_00_trot__vx_neg_1p0__seed_4242,7,RL_thigh_joint,rl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.24925041900501682,91.27960566512775,0.313424559052397,0.38436459499102893,0.0,0.6365987956523895,0.644102076292038,0.0
gait_00_trot__vx_neg_1p0__seed_4242,8,RL_calf_joint,rl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.1781512908904136,86.27569704785944,0.22754515694931088,0.283568156033247,0.0,1.0,1.0,0.6127049180327869
gait_00_trot__vx_neg_1p0__seed_4242,9,RR_hip_joint,rr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.09891318353829799,11.921715016834787,0.15089725509604102,0.15986616046547675,0.0,0.1835660696029663,0.19210118293762207,0.0
gait_00_trot__vx_neg_1p0__seed_4242,10,RR_thigh_joint,rr,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.30081238668085586,91.76560354491231,0.36073616532478925,0.46696482293930297,0.0,0.6497549623250961,0.6568374931812286,0.0
gait_00_trot__vx_neg_1p0__seed_4242,11,RR_calf_joint,rr,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.25274004994602045,73.62248414007946,0.22364998612008152,0.24937982168892045,0.0,1.0,1.0,0.610655737704918
gait_00_trot__vx_neg_0p5__seed_4242,0,FL_hip_joint,fl,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.05873757691180288,5.323091752874898,0.12678889679280544,0.13274091462273208,0.0,0.18386386036872862,0.18999035120010377,0.0
gait_00_trot__vx_neg_0p5__seed_4242,1,FL_thigh_joint,fl,thigh,23.700000762939453,robot.actuators['thigh_legs'].effort_limit,0.3599043184232524,24.879012943888085,0.42845636911975293,0.48150553702485493,0.0,0.23556984663009642,0.25494641184806827,0.0
gait_00_trot__vx_neg_0p5__seed_4242,2,FL_calf_joint,fl,calf,35.54999923706055,robot.actuators['calf_legs'].effort_limit,0.19457796453545084,73.69678037617821,0.22384224874423483,0.26748446355858796,0.0,1.0,1.0,0.6252587991718427
gait_00_trot__vx_neg_0p5__seed_4242,3,FR_hip_joint,fr,hip,23.700000762939453,robot.actuators['hip_legs'].effort_limit,0.038134995468407075,8.123995678722277,0.1132024243688004,0.14649752334409555,0.0,0.14724096059799194,0.1575679636001587,0.0
