run_id,abbreviation,color,is_baseline,run,cell_id,gait_index,gait_name,family,seed,velocity_mps,velocity_scope,velocity_vx_rmse_mps,velocity_vx_relative_rmse_percent,velocity_yaw_rmse_radps,gait_agreement_boundary_excluded_percent,planar_tracking_success,vx_relative_tracking_success,yaw_tracking_success,tracking_success,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_squared_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_squared_hind_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_squared_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_squared_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_squared_total_per_s,normalized_torque_utilization_total_per_directed_m,normalized_torque_squared_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m,velocity_vx_rmse_mps_delta_from_baseline,velocity_yaw_rmse_radps_delta_from_baseline,gait_agreement_boundary_excluded_percent_delta_from_baseline,torque_squared_abs_imbalance_percent_delta_from_baseline,normalized_torque_squared_abs_imbalance_percent_delta_from_baseline,absolute_work_abs_imbalance_percent_delta_from_baseline,vertical_grf_impulse_abs_imbalance_percent_delta_from_baseline
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_03_half_bound__vx_neg_1p0__seed_4242,3,half_bound_front_b,half_bound,4242,-1.0,negative,0.037674879215885956,3.7674841541044417,0.06215164385452219,79.80022197558269,True,True,False,False,3803.710630334553,1571.8834245494584,41.517777998086764,41.517777998086764,550.7780793938537,548.1459050738463,5.169763606279336,5.169763606279336,2.0779511640607637,2.0779511640607637,42.65913519211916,42.65913519211916,42.65913519211916,42.65913519211916,0.7425937264692727,0.7425937264692727,0.7390448631245984,0.7390448631245984,1085.9042216012942,931.3889555908926,7.659534457230807,7.659534457230807,206.6898747123142,205.70210159501437,1057.493587536812,400.8341196219624,45.028251516540394,45.028251516540394,149.41882245479246,148.70474830749873,-0.005921900848121248,-0.013327997209039745,-8.54605993340732,9.996314513230494,1.8736766469259862,-7.368401783668109,11.446461787300748
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_03_half_bound__vx_neg_0p5__seed_4242,3,half_bound_front_b,half_bound,4242,-0.5,negative,0.025471014133463008,5.094192638307325,0.06727798943154406,86.47887323943661,True,True,False,False,3356.4417039363207,1472.9043785368874,39.00191233416088,39.00191233416088,499.9323066742452,1053.8337346790263,4.387280360977487,4.387280360977487,1.8902794963399754,1.8902794963399754,39.77661577733699,39.77661577733699,39.77661577733699,39.77661577733699,0.6498509169065695,0.6498509169065695,1.3698550975911958,1.3698550975911958,1008.6338608004485,758.2967942217085,14.16790556365104,14.16790556365104,182.9120760892502,385.57003356182395,950.3679933428764,440.9245081615448,36.616562270727705,36.616562270727705,144.02613887209327,303.600311067469,-0.016412934941644784,-0.01520931286469858,-5.915492957746494,15.03127685914571,7.656831990714025,-4.2509710844346955,8.984592528220812
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_03_half_bound__vx_pos_0p5__seed_4242,3,half_bound_front_b,half_bound,4242,0.5,positive,0.033452157525869254,6.690418124337602,0.07407087887669891,85.5774647887324,True,True,False,False,2131.1500520888767,1970.7835838449919,3.9095334658522556,3.9095334658522556,424.6308111732783,845.9609724942984,2.4389140485337046,2.4389140485337046,2.109169900701292,2.109169900701292,7.250177250749228,7.250177250749228,7.250177250749228,7.250177250749228,0.4708161438131466,0.4708161438131466,0.937972639775437,0.937972639775437,988.0527274488137,1041.1322791927976,-2.615806423280882,2.615806423280882,210.06055969374856,418.4883213495904,786.3618026065826,631.6025262451172,10.914186853120132,10.914186853120132,146.78719760369563,292.43342020196155,0.001100333604222209,0.018042871537408356,-5.577464788732399,-20.525623440358473,-13.434741799609881,-29.7573080844297,10.27389703117723
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_03_half_bound__vx_pos_1p0__seed_4242,3,half_bound_front_b,half_bound,4242,1.0,positive,0.035340076724282264,3.5340041384240886,0.06588716296801796,84.79467258601554,True,True,False,False,2474.436073709948,2211.6682661289906,5.607382775219822,5.607382775219822,480.1336413769405,480.8069833914508,2.6118157758156224,2.6118157758156224,2.2233306149115624,2.2233306149115624,8.034610113337926,8.034610113337926,8.034610113337926,8.034610113337926,0.49540434331221156,0.49540434331221156,0.496099101041677,0.496099101041677,1003.3333188829979,1286.5649222026575,-12.368741904678599,12.368741904678599,234.62072142271057,234.94975479091107,773.2715130376816,700.19472597301,4.959515537575977,4.959515537575977,150.96990153798072,151.18162254411658,0.009787672403201254,0.022249033963895756,-1.3873473917869035,-13.79176877784402,-10.171335774389139,-20.27587708083042,0.44843457220350125
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_03_half_bound__vx_pos_1p5__seed_4242,3,half_bound_front_b,half_bound,4242,1.5,positive,0.041201329926899684,2.746753497290981,0.046912686620736485,80.31674208144797,True,True,True,True,2222.801233105926,2298.606941019858,-1.676595100343693,1.676595100343693,470.9800181381024,317.31147676938673,2.3950756287563015,2.3950756287563015,2.2806018001368007,2.2806018001368007,2.4482832778864476,2.4482832778864476,2.4482832778864476,2.4482832778864476,0.48704973217636477,0.48704973217636477,0.32813806069305457,0.32813806069305457,1066.415703010126,1243.9943366395241,-7.686022419480403,7.686022419480403,240.66771246350524,162.14409170563258,748.8803858852386,694.0955764764548,3.7966543336673846,3.7966543336673846,150.30999607934305,101.26775020665897,0.014686232191118975,-0.006117593984008136,-1.8099547511312153,-15.911461472519242,-12.0065565655967,-14.234031251376376,-2.9631378798847114
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_neg_1p5__seed_4242,4,half_bound_hind_a,half_bound,4242,-1.5,negative,0.03418344298186607,2.278894679527952,0.060675330460907895,86.76470588235294,True,True,False,False,4247.377161562397,1441.0647856525898,49.33358557493505,49.33358557493505,592.5460361682278,400.3271405165943,5.988168360326585,5.988168360326585,1.642346297151765,1.642346297151765,56.95319723834958,56.95319723834958,56.95319723834958,56.95319723834958,0.7948452768206614,0.7948452768206614,0.5370015448595418,0.5370015448595418,1200.4173336365493,1351.8558728492067,-5.933476824809606,5.933476824809606,265.86179234226626,179.6175902032013,1091.2772718286515,355.67178850270807,50.838381494749065,50.838381494749065,150.7238604511833,101.8298130086787,-0.016683615039875428,-0.01878427387851267,-1.4140271493212566,20.841285338341155,21.553911641788147,-4.788145171286271,15.385706576607625
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_neg_1p0__seed_4242,4,half_bound_hind_a,half_bound,4242,-1.0,negative,0.02985427674548114,2.9854246891234255,0.07973556182886367,89.7822445561139,True,True,False,False,4207.351753604546,1206.5800631890884,55.42684673470166,55.42684673470166,554.7061287698396,558.4491172232811,5.6288947424659606,5.6288947424659606,1.443000298761394,1.443000298761394,59.19056235000468,59.19056235000468,59.19056235000468,59.19056235000468,0.7245794099618191,0.7245794099618191,0.7294686517142099,0.7294686517142099,1100.1618664627135,951.3009384418942,7.256330832073813,7.256330832073813,210.190861158259,211.60916523951917,1049.4791937315463,366.93160957349465,48.18853277350052,48.18853277350052,145.12405771568044,146.10331077270183,-0.01866616115144671,-0.015539647940919221,-3.2384142936906812,20.01256693378545,15.653697860007462,6.584939399952127,14.872956721349027
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_neg_0p5__seed_4242,4,half_bound_hind_a,half_bound,4242,-0.5,negative,0.022149382948401887,4.429867729944918,0.09202104044822425,90.09566685424873,True,True,False,False,3640.4485269696033,1087.2327778050453,54.00566545350629,54.00566545350629,489.40800256466343,999.4163377129636,4.555772467118514,4.555772467118514,1.355904526294192,1.355904526294192,54.12792248950488,54.12792248950488,54.12792248950488,54.12792248950488,0.6119748440385823,0.6119748440385823,1.249709146962082,1.249709146962082,1011.480425069497,628.3898672794076,23.3610279774848,23.3610279774848,169.7588294357044,346.66320681312294,981.129257311821,403.8984223204851,41.67648368908972,41.67648368908972,143.37760658719523,292.7903134695717,-0.017112288999732807,0.005721362711741312,-3.8266741699493565,18.52425211762006,12.48795731969188,6.019095457066488,13.824985102181422
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_pos_0p5__seed_4242,4,half_bound_hind_a,half_bound,4242,0.5,positive,0.03220966819592105,6.441920755342697,0.06628334261104966,88.12605514912775,True,True,False,False,2685.8025169077055,1323.278721169198,33.9859362987638,33.9859362987638,415.0187617056836,834.9780823198904,2.9244912730609656,2.9244912730609656,1.5009807832449726,1.5009807832449726,32.166297102421105,32.166297102421105,32.166297102421105,32.166297102421105,0.4581234012739066,0.4581234012739066,0.921700497320706,0.921700497320706,1087.5128868276238,611.3224041660106,28.030409138904417,28.030409138904417,175.86286656248805,353.8192790854112,842.1466545104981,578.9005562663078,18.524796097399786,18.524796097399786,147.1063365193381,295.96388910034,-0.014711293313041468,-0.003101015945953828,-2.5323579065841244,8.178662137219721,6.5146070305346235,6.892951568057402,7.716051710349481
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_pos_1p0__seed_4242,4,half_bound_hind_a,half_bound,4242,1.0,positive,0.03163908637306454,3.1639054734009813,0.06096223999444522,83.86376326074819,True,True,False,False,2843.6945812943095,1820.3637573316005,21.940780960818667,21.940780960818667,477.87482977724494,479.0200038466606,2.904888353224977,2.904888353224977,1.8776679325051333,1.8776679325051333,21.478480531108417,21.478480531108417,21.478480531108417,21.478480531108417,0.4900160128821833,0.4900160128821833,0.4911902819513718,0.4911902819513718,1160.6414530232241,909.1620579795295,12.149916342632004,12.149916342632004,212.07003186503624,212.57823419388708,779.3728657817841,669.8198523032665,7.559589011962455,7.559589011962455,148.48286045953387,148.83868317911543,-0.003040095714934063,0.0004854518367729682,-3.1825795644891173,-7.633259527775916,-5.418198544381049,9.161500707936815,-2.113295208948216
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_04_half_bound__vx_pos_1p5__seed_4242,4,half_bound_hind_a,half_bound,4242,1.5,positive,0.02970307880798873,1.9802039337299595,0.0579345020040552,77.65837104072398,True,True,False,False,2249.6272336544703,2120.3337977222036,2.958686244658233,2.958686244658233,455.2042741017369,303.49650806172053,2.4940476312349986,2.4940476312349986,2.136333222657511,2.136333222657511,7.725377671186085,7.725377671186085,7.725377671186085,7.725377671186085,0.4823313389471364,0.4823313389471364,0.3215828264970842,0.3215828264970842,1095.1039721767,1061.3166959643793,1.5668221285157051,1.5668221285157051,224.62715293136242,149.7647548785492,747.6459555673599,697.9940388298035,3.434597612821405,3.434597612821405,150.5874994163712,100.4005955805252,-0.0025602754057080963,-0.012695240865927729,-3.902714932126699,-23.79682664931679,-13.671790437441267,-14.5118774606642,-5.968151670102827
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_05_half_bound__vx_neg_1p5__seed_4242,5,half_bound_hind_b,half_bound,4242,-1.5,negative,0.052044765245080594,3.469648703239571,0.07679324623076765,84.50226244343891,True,True,False,False,3981.6773698496936,1827.7237062653576,37.077034884717584,37.077034884717584,605.1459454286512,412.4517967016521,5.412453690583499,5.412453690583499,2.0826277593789317,2.0826277593789317,44.42681448406752,44.42681448406752,44.42681448406752,44.42681448406752,0.7807376510377533,0.7807376510377533,0.5321305535560523,0.5321305535560523,1129.218921954814,1751.4025827359806,-21.598938276618593,21.598938276618593,300.0647400719577,204.5163519716339,1061.1650210878254,359.07336206428704,49.434775693450746,49.434775693450746,147.94149824501173,100.83309194886394,0.021033299992331667,-0.03400850821041383,-3.7330316742081493,11.291159471979508,11.162273349991281,5.332697949575152,12.990407037892638
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_05_half_bound__vx_neg_1p0__seed_4242,5,half_bound_hind_b,half_bound,4242,-1.0,negative,0.0451693793576268,4.516933418829262,0.06218457346188954,83.13791178112785,True,True,False,False,3940.789162450158,1288.9761397435618,50.70615734121463,50.70615734121463,535.8366088313237,549.6694205582199,5.389861861677803,5.389861861677803,1.6723488492300331,1.6723488492300331,52.6395085706794,52.6395085706794,52.6395085706794,52.6395085706794,0.7235871630028519,0.7235871630028519,0.7422668217436906,0.7422668217436906,1019.110628835687,841.1088631846371,9.568858213485758,9.568858213485758,190.5962594283119,195.5165693307517,1066.9922649008035,375.26090325832365,47.96185419550138,47.96185419550138,147.77184099991058,151.5866233820753,0.013597528534761393,-0.03673107042894914,-9.15689558905639,20.94260056410609,14.996141724292222,-3.486571604263432,14.166546170184908
run_01,Low-r0,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-30_09-45-19_trs_m0p1_v0p05_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,gait_05_half_bound__vx_neg_0p5__seed_4242,5,half_bound_hind_b,half_bound,4242,-0.5,negative,0.03085449971002371,6.170887600229541,0.07996263209365254,89.53292065278559,True,True,False,False,3634.385477358267,1361.9617397510642,45.48170170851193,45.48170170851193,517.2202088104898,1091.879580629197,4.683801816506413,4.683801816506413,1.7439691068730414,1.7439691068730414,45.73642627711646,45.73642627711646,45.73642627711646,45.73642627711646,0.6654007167059477,0.6654007167059477,1.4046965743627036,1.4046965743627036,997.0884254959165,714.6480559292529,16.500224925480783,16.500224925480783,177.19839352227424,374.07530547237246,992.6615154647827,424.00312893269586,40.14064929064019,40.14064929064019,146.65265469953195,309.59161375334844,-0.009455217166859865,0.010540065864972553,-3.770399549803045,19.644334217287067,13.998527201368102,16.48263511783055,15.41173406056166
