run_id,abbreviation,color,is_baseline,run,iteration,transitions_millions,elapsed_hours,smoothed_reward
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,740,9.09312,0.42323052571879494,14.72228147983551
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,760,9.33888,0.434525235162841,14.606581425666809
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,780,9.58464,0.4469225413269467,14.40612289428711
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,800,9.8304,0.45923240496052636,14.221830286979674
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,820,10.07616,0.4706073956357108,14.339824542999267
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,840,10.32192,0.48216235405868957,14.368547205924989
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,860,10.56768,0.49370932208167184,14.285563359260559
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,880,10.81344,0.5052484788497289,14.3419721698761
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,900,11.0592,0.5168944565455119,14.383302755355835
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,920,11.30496,0.5285015500916375,14.363063545227051
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,940,11.55072,0.5402424262629615,14.549251637458802
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,960,11.79648,0.5519817143678665,14.504573884010314
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,980,12.04224,0.5637453885210885,14.58697461605072
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1000,12.288,0.575510157611635,14.510134844779968
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1020,12.53376,0.5870006603664822,14.632670955657959
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1040,12.77952,0.5984672719240188,14.846363620758057
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1060,13.02528,0.610280167526669,14.83021852016449
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1080,13.27104,0.6218967454300987,14.881619968414306
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1100,13.5168,0.6333635940816668,14.954826426506042
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,1120,13.76256,0.6449485716554854,14.9127463722229
