run_id,abbreviation,color,is_baseline,run,seed,num_envs,num_steps_per_env,iterations,transitions_per_iteration,environment_transitions,wall_time_hours,reward_auc_first_10000,reward_auc_full,reward_last_1000_mean,reward_last_1000_std,trs_enabled,mirror_coeff,value_coeff,warmup_iterations,rampup_iterations,policy_enabled,policy_target_coeff,policy_warmup_iterations,policy_rampup_iterations,value_enabled,value_target_coeff,value_warmup_iterations,value_rampup_iterations,augmentation_enabled,augmentation_target_coeff,augmentation_warmup_iterations,augmentation_rampup_iterations,wall_time_hours_delta_from_baseline,reward_auc_first_10000_delta_from_baseline,reward_auc_full_delta_from_baseline,reward_last_1000_mean_delta_from_baseline
run_00,NoTRS,#202124,True,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-08-29_11-56-35_notrs_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,12.288547022144,26.60472182766332,32.53385096595119,40.52846541976929,0.9436719589989938,False,0.0,0.0,500,1000,False,0.0,500,1000,False,0.0,500,1000,False,0.0,500,1000,0.0,0.0,0.0,0.0
run_01,Actor-m0.1,#0072B2,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-09-03_00-14-58_m5_go2_actor_only_trs_m0p1_v0_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,12.484718876745966,26.499919152266383,32.77865645483901,41.15586971664429,0.8642323294810567,True,0.1,0.0,500,0,True,0.1,500,0,False,0.0,500,0,False,0.0,500,0,0.19617185460196573,-0.104802675396936,0.2448054888878204,0.6274042968749995
run_02,Actor-m0.2,#56B4E9,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-09-03_12-49-47_m5_go2_actor_only_trs_m0p2_v0_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,11.458971693052186,26.408968739094572,32.697315146479504,40.89755410003662,0.8431959442512339,True,0.2,0.0,500,0,True,0.2,500,0,False,0.0,500,0,False,0.0,500,0,-0.8295753290918135,-0.19575308856874685,0.16346418052831524,0.3690886802673319
run_03,Actor-m0.3,#D97706,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-09-04_00-27-07_m5_go2_actor_only_trs_m0p3_v0_w500_r0_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,11.47371365580294,25.876526132307955,32.386954827687006,40.3550578918457,1.0343950731113354,True,0.3,0.0,500,0,True,0.3,500,0,False,0.0,500,0,False,0.0,500,0,-0.8148333663410607,-0.7281956953553639,-0.14689613826418224,-0.1734075279235867
run_04,Actor-m0.1-r500,#00875A,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-09-04_23-04-00_m5_go2_actor_only_trs_m0p1_v0_w500_r500_vmcmd_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,12.593812614215745,26.41019582866144,32.56184931794475,40.36632814788818,0.9974254669857053,True,0.1,0.0,500,500,True,0.1,500,500,False,0.0,500,500,False,0.0,500,500,0.30526559207174486,-0.19452599900187906,0.027998351993559822,-0.16213727188110738
run_05,Actor-m0.2-r500,#CC79A7,False,logs/rsl_rl/good_runs/unitree_go2_symm_flat/2026-09-04_23-04-13_m5_go2_actor_only_trs_m0p2_v0_w500_r500_vmcmd_fp0p3sum_jtlw0p2_amf0_g2fc1_s43,43,512,24,20000,12288,245760000,11.602760635349485,26.07136600880888,32.549166164243864,40.992771614074705,0.9938636820871924,True,0.2,0.0,500,500,True,0.2,500,500,False,0.0,500,500,False,0.0,500,500,-0.6857863867945149,-0.5333558188544387,0.015315198292675802,0.464306194305415
