cell_id,gait_index,gait_name,family,velocity_mps,velocity_sign,seed,status,reason,relative_output_dir,sample_count,measurement_start_s,measurement_stop_s,measurement_duration_s,complete_cycles,phase_boundary_trimmed,gait_period_s,effort_limit_source,effort_limit_min_nm,effort_limit_max_nm,command_x_mean_mps,measured_x_mean_mps,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,planar_tracking_success,yaw_tracking_success,tracking_success,signed_directed_progress_m,integrated_body_x_progress_m,position_vs_integrated_progress_difference_m,directed_progress_definition,positive_directed_progress,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_total_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_utilization_total_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_utilization_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_total_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_total_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m
gait_01_bound__vx_pos_1p0__seed_0042,1,bound,bound,1.0,forward,42,valid,,cells/gait_01_bound/vx_pos_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.0080590984473625,0.030773425007947594,0.026158962280594215,0.3,0.05,True,True,True,9.482221126556396,9.67736734509468,-0.19514621853828373,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2243.4982236638693,2191.7844767557935,4435.282700419662,1.165962812318202,1.165962812318202,462.0086146270482,467.7472336094316,2.2434982236638694e-15,2.1917844767557936e-15,4.435282700419663e-15,1.1659628123182015,1.1659628123182015,4.620086146270483e-16,4.677472336094317e-16,1801.3503895113774,1380.8715776128788,3182.2219671242565,13.213371544866849,13.213371544866849,331.48145490877675,335.5987932207109,806.1745394655145,779.2260218397645,1585.400561305279,1.6997923605857046,1.6997923605857046,165.14589180263326,167.1971724921205
gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,1.5,forward,42,valid,,cells/gait_01_bound/vx_pos_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5101603602369627,0.030922369342582887,0.02918714638775958,0.425,0.05,True,True,True,14.37154769897461,14.497539458274842,-0.12599175930023243,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2515.971669921684,2658.3249536969593,5174.296623618644,-2.7511620251047817,2.7511620251047817,538.9892316269421,360.0375361094771,2.5159716699216845e-15,2.6583249536969596e-15,5.174296623618644e-15,-2.751162025104784,2.751162025104784,5.389892316269421e-16,3.6003753610947713e-16,1756.964837124011,1402.4479659941117,3159.4128031181226,11.220973428354016,11.220973428354016,329.10550032480444,219.8380347959004,761.5157791260687,781.7085083198657,1543.2242874459344,-1.30847663285655,1.30847663285655,160.75252994228484,107.38052155343306
gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,-1.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4950326753159364,0.04821663782895375,0.04064069136235346,0.425,0.05,True,True,True,14.309807300567627,14.352313683032989,-0.04250638246536198,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1918.2657952741406,2030.1610969086935,3948.4268921828343,-2.8339210700870567,2.8339210700870567,411.2944679357119,275.9245326822963,1.918265795274141e-15,2.030161096908694e-15,3.948426892182835e-15,-2.833921070087061,2.833921070087061,4.11294467935712e-16,2.759245326822963e-16,983.6116091750462,1277.4421602464874,2261.0537694215336,-12.995292506759567,12.995292506759567,235.52643431474308,158.00728283265173,902.0584244628026,702.5810838673425,1604.639508330145,12.431286875333424,12.431286875333424,167.14994878439012,112.13564757552632
gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,-1.0,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.987266247967879,0.053854937210627174,0.04258822602435979,0.3,0.05,True,True,True,9.385592937469482,9.477755980491638,-0.09216304302215583,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1430.5003776966262,1612.0938848314015,3042.5942625280277,-5.968377360440203,5.968377360440203,316.93690234666957,324.1770959809347,1.430500377696626e-15,1.612093884831402e-15,3.042594262528028e-15,-5.968377360440222,5.968377360440222,3.169369023466696e-16,3.241770959809348e-16,802.5492777377091,962.814438680848,1765.363716418557,-9.078308308515217,9.078308308515217,183.8920537935997,188.092934370807,832.8013866498948,774.3291574816658,1607.1305441315606,3.638299911711616,3.638299911711616,167.4094316803709,171.23377871157393
gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,-0.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.4814094348239298,0.05436638960219167,0.0411070367871213,0.175,0.05,True,True,True,4.602736711502075,4.583017819523811,0.01971889197826382,commanded-sign world-x displacement across the same sample intervals as effort integration,True,851.6166069271308,1163.7962551927576,2015.4128621198884,-15.489612780245151,15.489612780245151,211.7030317352824,437.87272408683367,8.516166069271309e-16,1.1637962551927577e-15,2.0154128621198886e-15,-15.48961278024515,15.48961278024515,2.1170303173528242e-16,4.378727240868337e-16,381.981713795338,550.3729633622745,932.3546771576125,-18.060857492590273,18.060857492590273,97.93641566781645,202.56528574134848,795.5431303026214,803.7908811104322,1599.3340114130538,-0.515699081552308,0.515699081552308,167.99727010641323,347.4745812456261
gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,0.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_0p5/seed_0042,476,5.22,14.74,9.52,20,True,0.4758754074573517,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.5074042684140325,0.04874277703801294,0.03684765573966063,0.175,0.05,True,True,True,4.658169269561768,4.83048863530159,-0.17231936573982232,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1256.4273799172026,1102.6439401343036,2359.0713200515065,6.518812656310085,6.518812656310085,247.80160924910783,506.4374400188862,1.2564273799172028e-15,1.1026439401343038e-15,2.3590713200515068e-15,6.518812656310087,6.518812656310087,2.4780160924910787e-16,5.064374400188862e-16,808.9938197869508,488.8709172678797,1297.8647370548306,24.665351741161217,24.665351741161217,136.33032952256625,278.62120544557445,836.6860985732252,778.7472893955833,1615.4333879688083,3.5865798991868205,3.5865798991868205,169.68838108916054,346.79576771171855
gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,1.0,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.0021132248143354,0.04456324883016234,0.0387707044283133,0.3,0.05,True,True,True,9.46004867553711,9.620286958217621,-0.16023828268051155,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1525.1652412574842,1622.7659542417223,3147.9311954992063,-3.1004716089025033,3.1004716089025033,327.90949953116734,332.76057063421797,1.5251652412574845e-15,1.6227659542417225e-15,3.147931195499207e-15,-3.1004716089025024,3.1004716089025024,3.279094995311674e-16,3.3276057063421804e-16,1042.358751870364,697.9306776079768,1740.2894294783407,19.79142483015776,19.79142483015776,181.28014890399382,183.9619952462383,787.4428943759759,821.6368264012408,1609.0797207772166,-2.125061398993242,2.125061398993242,167.6124709142934,170.0921185467218
gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,1.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.4880830322702725,0.05148107775030977,0.04127448036208307,0.425,0.05,True,True,True,14.16710090637207,14.285597109794617,-0.11849620342254674,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1831.6684780763198,2351.0237829399152,4182.692261016235,-12.416770645646588,12.416770645646588,435.69711052252444,295.2398157293385,1.8316684780763196e-15,2.351023782939915e-15,4.182692261016235e-15,-12.416770645646592,12.416770645646592,4.356971105225245e-16,2.952398157293385e-16,1245.0762956096694,1026.2927320852777,2271.3690276949474,9.632233285597792,9.632233285597792,236.60094038489035,160.32701698858745,744.7445708172012,829.6736995454462,1574.4182703626475,-5.39431803650771,5.39431803650771,164.0019031627758,111.13200087778768
gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,-1.5,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p5/seed_0042,480,5.26,14.86,9.6,31,True,0.3096770942211151,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.5049915552139281,0.04461027335020329,0.042179765718088444,0.425,0.05,True,True,True,14.376654148101807,14.447918930053712,-0.07126478195190522,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1877.9917113528313,1651.7160265054488,3529.70773785828,6.410606816548494,6.410606816548494,367.6778893602375,245.51663422496102,1.8779917113528314e-15,1.6517160265054488e-15,3.5297077378582804e-15,6.410606816548495,6.410606816548495,3.676778893602376e-16,2.455166342249611e-16,994.7196855844537,942.3265283837437,1937.0462139681974,2.7047964484739024,2.7047964484739024,201.7756472883539,134.7355367955312,900.8664931160547,730.2619946342492,1631.128487750304,10.459292432388807,10.459292432388807,169.90921747399,113.45675224201361
gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,-1.0,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p0/seed_0042,480,5.36,14.96,9.6,25,True,0.3838850259780884,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9940725358823935,0.041593906302283434,0.03629141564311426,0.3,0.05,True,True,True,9.403148651123047,9.543096344470978,-0.13994769334793133,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1406.771127892072,1346.0471216296987,2752.8182495217707,2.205885051543901,2.205885051543901,286.75190099185113,292.75494322776586,1.406771127892072e-15,1.3460471216296985e-15,2.7528182495217704e-15,2.2058850515439103,2.2058850515439103,2.867519009918511e-16,2.927549432277658e-16,746.2075244867476,782.3029047033497,1528.5104291900973,-2.361474251485984,2.361474251485984,159.21983637396846,162.55304323063558,856.7433661880107,760.8028034943127,1617.5461696823234,5.931241066988533,5.931241066988533,168.494392675242,172.02175884873785
