scope,family,velocity_mps,expected_cells,valid_cells,coverage_fraction,complete,tracking_success_cells,tracking_success_fraction,tracking_qualified_complete,torque_squared_observed_mean_signed_imbalance_percent,torque_squared_observed_mean_abs_imbalance_percent,torque_squared_mean_signed_imbalance_percent,torque_squared_mean_abs_imbalance_percent,torque_squared_tracking_qualified_observed_mean_signed_imbalance_percent,torque_squared_tracking_qualified_observed_mean_abs_imbalance_percent,torque_squared_tracking_qualified_mean_signed_imbalance_percent,torque_squared_tracking_qualified_mean_abs_imbalance_percent,torque_squared_observed_mean_total_integral,torque_squared_mean_total_integral,torque_squared_tracking_qualified_observed_mean_total_integral,torque_squared_tracking_qualified_mean_total_integral,torque_squared_observed_mean_total_per_s,torque_squared_mean_total_per_s,torque_squared_tracking_qualified_observed_mean_total_per_s,torque_squared_tracking_qualified_mean_total_per_s,torque_squared_observed_mean_total_per_directed_m,torque_squared_mean_total_per_directed_m,torque_squared_tracking_qualified_observed_mean_total_per_directed_m,torque_squared_tracking_qualified_mean_total_per_directed_m,normalized_torque_utilization_observed_mean_signed_imbalance_percent,normalized_torque_utilization_observed_mean_abs_imbalance_percent,normalized_torque_utilization_mean_signed_imbalance_percent,normalized_torque_utilization_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_abs_imbalance_percent,normalized_torque_utilization_observed_mean_total_integral,normalized_torque_utilization_mean_total_integral,normalized_torque_utilization_tracking_qualified_observed_mean_total_integral,normalized_torque_utilization_tracking_qualified_mean_total_integral,normalized_torque_utilization_observed_mean_total_per_s,normalized_torque_utilization_mean_total_per_s,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_s,normalized_torque_utilization_tracking_qualified_mean_total_per_s,normalized_torque_utilization_observed_mean_total_per_directed_m,normalized_torque_utilization_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_mean_total_per_directed_m,absolute_work_observed_mean_signed_imbalance_percent,absolute_work_observed_mean_abs_imbalance_percent,absolute_work_mean_signed_imbalance_percent,absolute_work_mean_abs_imbalance_percent,absolute_work_tracking_qualified_observed_mean_signed_imbalance_percent,absolute_work_tracking_qualified_observed_mean_abs_imbalance_percent,absolute_work_tracking_qualified_mean_signed_imbalance_percent,absolute_work_tracking_qualified_mean_abs_imbalance_percent,absolute_work_observed_mean_total_integral,absolute_work_mean_total_integral,absolute_work_tracking_qualified_observed_mean_total_integral,absolute_work_tracking_qualified_mean_total_integral,absolute_work_observed_mean_total_per_s,absolute_work_mean_total_per_s,absolute_work_tracking_qualified_observed_mean_total_per_s,absolute_work_tracking_qualified_mean_total_per_s,absolute_work_observed_mean_total_per_directed_m,absolute_work_mean_total_per_directed_m,absolute_work_tracking_qualified_observed_mean_total_per_directed_m,absolute_work_tracking_qualified_mean_total_per_directed_m,vertical_grf_impulse_observed_mean_signed_imbalance_percent,vertical_grf_impulse_observed_mean_abs_imbalance_percent,vertical_grf_impulse_mean_signed_imbalance_percent,vertical_grf_impulse_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_abs_imbalance_percent,vertical_grf_impulse_observed_mean_total_integral,vertical_grf_impulse_mean_total_integral,vertical_grf_impulse_tracking_qualified_observed_mean_total_integral,vertical_grf_impulse_tracking_qualified_mean_total_integral,vertical_grf_impulse_observed_mean_total_per_s,vertical_grf_impulse_mean_total_per_s,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_s,vertical_grf_impulse_tracking_qualified_mean_total_per_s,vertical_grf_impulse_observed_mean_total_per_directed_m,vertical_grf_impulse_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_mean_total_per_directed_m
family_velocity,bound,0.5,1,1,1.0,True,1,1.0,True,-5.603343731532403,5.603343731532403,-5.603343731532403,5.603343731532403,-5.603343731532403,5.603343731532403,-5.603343731532403,5.603343731532403,5547.91002168701,5547.91002168701,5547.91002168701,5547.91002168701,574.3178076280549,574.3178076280549,574.3178076280549,574.3178076280549,1105.2769018114777,1105.2769018114777,1105.2769018114777,1105.2769018114777,-5.603343731532396,5.603343731532396,-5.603343731532396,5.603343731532396,-5.603343731532396,5.603343731532396,-5.603343731532396,5.603343731532396,5.5479100216870105e-15,5.5479100216870105e-15,5.5479100216870105e-15,5.5479100216870105e-15,5.743178076280549e-16,5.743178076280549e-16,5.743178076280549e-16,5.743178076280549e-16,1.105276901811478e-15,1.105276901811478e-15,1.105276901811478e-15,1.105276901811478e-15,-3.8617457380873423,3.8617457380873423,-3.8617457380873423,3.8617457380873423,-3.8617457380873423,3.8617457380873423,-3.8617457380873423,3.8617457380873423,2293.52587232354,2293.52587232354,2293.52587232354,2293.52587232354,237.42503854280955,237.42503854280955,237.42503854280955,237.42503854280955,456.92542966214,456.92542966214,456.92542966214,456.92542966214,-0.9900881104197017,0.9900881104197017,-0.9900881104197017,0.9900881104197017,-0.9900881104197017,0.9900881104197017,-0.9900881104197017,0.9900881104197017,1431.8549767238023,1431.8549767238023,1431.8549767238023,1431.8549767238023,148.22515286995883,148.22515286995883,148.22515286995883,148.22515286995883,285.25989540749504,285.25989540749504,285.25989540749504,285.25989540749504
family_velocity,bound,1.0,1,1,1.0,True,1,1.0,True,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,5404.23897668999,5404.23897668999,5404.23897668999,5404.23897668999,553.7130099067613,553.7130099067613,553.7130099067613,553.7130099067613,551.2041650561234,551.2041650561234,551.2041650561234,551.2041650561234,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,-13.733638927142232,13.733638927142232,5.40423897668999e-15,5.40423897668999e-15,5.40423897668999e-15,5.40423897668999e-15,5.537130099067613e-16,5.537130099067613e-16,5.537130099067613e-16,5.537130099067613e-16,5.512041650561235e-16,5.512041650561235e-16,5.512041650561235e-16,5.512041650561235e-16,-13.204280963812547,13.204280963812547,-13.204280963812547,13.204280963812547,-13.204280963812547,13.204280963812547,-13.204280963812547,13.204280963812547,2280.0583027391126,2280.0583027391126,2280.0583027391126,2280.0583027391126,233.61253101835172,233.61253101835172,233.61253101835172,233.61253101835172,232.55404478991986,232.55404478991986,232.55404478991986,232.55404478991986,-6.599441170183525,6.599441170183525,-6.599441170183525,6.599441170183525,-6.599441170183525,6.599441170183525,-6.599441170183525,6.599441170183525,1473.7562550354005,1473.7562550354005,1473.7562550354005,1473.7562550354005,150.99961629461072,150.99961629461072,150.99961629461072,150.99961629461072,150.31544488629794,150.31544488629794,150.31544488629794,150.31544488629794
family_velocity,bound,1.5,1,1,1.0,True,0,0.0,False,-16.347318646426725,16.347318646426725,-16.347318646426725,16.347318646426725,,,,,4889.051871384496,4889.051871384496,,,509.27623660255165,509.27623660255165,,,340.1391082185009,340.1391082185009,,,-16.347318646426725,16.347318646426725,-16.347318646426725,16.347318646426725,,,,,4.8890518713844956e-15,4.8890518713844956e-15,,,5.092762366025517e-16,5.092762366025517e-16,,,3.4013910821850083e-16,3.4013910821850083e-16,,,-18.177536225260067,18.177536225260067,-18.177536225260067,18.177536225260067,,,,,2153.8743841917067,2153.8743841917067,,,224.36191501996944,224.36191501996944,,,149.84846377712398,149.84846377712398,,,-5.18951275306509,5.18951275306509,-5.18951275306509,5.18951275306509,,,,,1432.8505880784987,1432.8505880784987,,,149.25526959151028,149.25526959151028,,,99.68569245336329,99.68569245336329,,
family,bound,,6,6,1.0,True,2,0.3333333333333333,False,4.4548135983487,16.349580700049152,4.4548135983487,16.349580700049152,-9.668491329337318,9.668491329337318,,,5696.796800400823,5696.796800400823,5476.0744991885,,588.9294251762964,588.9294251762964,564.0154087674081,,734.5267044494258,734.5267044494258,828.2405334338006,,4.4548135983487045,16.349580700049156,4.4548135983487045,16.349580700049156,-9.668491329337314,9.668491329337314,,,5.696796800400823e-15,5.696796800400823e-15,5.4760744991885e-15,,5.889294251762965e-16,5.889294251762965e-16,5.640154087674081e-16,,7.345267044494259e-16,7.345267044494259e-16,8.282405334338007e-16,,-20.924500087516225,20.924500087516225,-20.924500087516225,20.924500087516225,-8.533013350949945,8.533013350949945,,,2688.9487154832022,2688.9487154832022,2286.7920875313266,,278.0385844177043,278.0385844177043,235.51878478058063,,331.72630382372955,331.72630382372955,344.73973722602994,,15.878530437224185,20.138211115113624,15.878530437224185,20.138211115113624,-3.7947646403016133,3.7947646403016133,,,1417.4564113369913,1417.4564113369913,1452.8056158796014,,146.52681071720733,146.52681071720733,149.6123845822848,,183.7707633250061,183.7707633250061,217.7876701468965,
family_velocity,half_bound,-1.5,4,4,1.0,True,0,0.0,False,21.356519795362782,21.356519795362782,21.356519795362782,21.356519795362782,,,,,6062.994527745497,6062.994527745497,,,631.5619299734894,631.5619299734894,,,435.93171824071135,435.93171824071135,,,21.356519795362786,21.356519795362786,21.356519795362786,21.356519795362786,,,,,6.062994527745497e-15,6.062994527745497e-15,,,6.315619299734893e-16,6.315619299734893e-16,,,4.3593171824071135e-16,4.3593171824071135e-16,,,-33.39730451066911,33.39730451066911,-33.39730451066911,33.39730451066911,,,,,3486.991740906528,3486.991740906528,,,363.22830634443,363.22830634443,,,250.5173664794687,250.5173664794687,,,39.87899445460381,39.87899445460381,39.87899445460381,39.87899445460381,,,,,1411.687659773856,1411.687659773856,,,147.05079789311003,147.05079789311003,,,101.56569050733391,101.56569050733391,,
family_velocity,half_bound,-1.0,4,4,1.0,True,0,0.0,False,23.69414238412101,23.69414238412101,23.69414238412101,23.69414238412101,,,,,5532.73712301072,5532.73712301072,,,566.878803587164,566.878803587164,,,589.5927744906669,589.5927744906669,,,23.69414238412101,23.69414238412101,23.69414238412101,23.69414238412101,,,,,5.532737123010721e-15,5.532737123010721e-15,,,5.668788035871641e-16,5.668788035871641e-16,,,5.89592774490667e-16,5.89592774490667e-16,,,-31.128986459397854,31.128986459397854,-31.128986459397854,31.128986459397854,,,,,2734.741345308531,2734.741345308531,,,280.1989083307921,280.1989083307921,,,291.38133777263647,291.38133777263647,,,34.42537568333856,34.42537568333856,34.42537568333856,34.42537568333856,,,,,1415.5855746227621,1415.5855746227621,,,145.0395055965945,145.0395055965945,,,150.8248341254365,150.8248341254365,,
family_velocity,half_bound,-0.5,4,4,1.0,True,0,0.0,False,25.5149876442668,25.5149876442668,25.5149876442668,25.5149876442668,,,,,5039.7239856704045,5039.7239856704045,,,521.7105575228162,521.7105575228162,,,1112.8982637955119,1112.8982637955119,,,25.5149876442668,25.5149876442668,25.5149876442668,25.5149876442668,,,,,5.039723985670405e-15,5.039723985670405e-15,,,5.217105575228162e-16,5.217105575228162e-16,,,1.112898263795512e-15,1.112898263795512e-15,,,-13.948135142730505,13.948135142730505,-13.948135142730505,13.948135142730505,,,,,1989.0562780933476,1989.0562780933476,,,205.90644700759293,205.90644700759293,,,439.8747244374473,439.8747244374473,,,29.472135265541453,29.472135265541453,29.472135265541453,29.472135265541453,,,,,1391.087662239171,1391.087662239171,,,144.00493397921025,144.00493397921025,,,307.13257469424855,307.13257469424855,,
family_velocity,half_bound,0.5,4,4,1.0,True,0,0.0,False,-8.081618745685635,14.757434151554444,-8.081618745685635,14.757434151554444,,,,,4935.893314275129,4935.893314275129,,,510.9620408152308,510.9620408152308,,,1009.6633465077239,1009.6633465077239,,,-8.081618745685637,14.757434151554445,-8.081618745685637,14.757434151554445,,,,,4.93589331427513e-15,4.93589331427513e-15,,,5.109620408152309e-16,5.109620408152309e-16,,,1.009663346507724e-15,1.009663346507724e-15,,,-7.337084494391741,24.18701928344472,-7.337084494391741,24.18701928344472,,,,,1781.3221908243895,1781.3221908243895,,,184.40188310811484,184.40188310811484,,,365.0580495465755,365.0580495465755,,,0.3533977204977041,3.0875976852322697,0.3533977204977041,3.0875976852322697,,,,,1439.9647919037614,1439.9647919037614,,,149.06467825090698,149.06467825090698,,,294.1955556670399,294.1955556670399,,
family_velocity,half_bound,1.0,4,4,1.0,True,0,0.0,False,-14.634824745623364,15.503886100286806,-14.634824745623364,15.503886100286806,,,,,5089.660189702634,5089.660189702634,,,521.4815768137945,521.4815768137945,,,518.0818916044715,518.0818916044715,,,-14.634824745623355,15.5038861002868,-14.634824745623355,15.5038861002868,,,,,5.089660189702634e-15,5.089660189702634e-15,,,5.214815768137945e-16,5.214815768137945e-16,,,5.180818916044715e-16,5.180818916044715e-16,,,-19.50125133184303,19.50125133184303,-19.50125133184303,19.50125133184303,,,,,2016.035686394983,2016.035686394983,,,206.5610334421089,206.5610334421089,,,205.16483839848007,205.16483839848007,,,-4.034369833802991,4.034369833802991,-4.034369833802991,4.034369833802991,,,,,1497.7787741416757,1497.7787741416757,,,153.46093997353236,153.46093997353236,,,152.44528336607658,152.44528336607658,,
family_velocity,half_bound,1.5,4,4,1.0,True,0,0.0,False,-15.927067310155923,15.927067310155923,-15.927067310155923,15.927067310155923,,,,,4706.946275895328,4706.946275895328,,,490.3069037390967,490.3069037390967,,,325.2261793786267,325.2261793786267,,,-15.927067310155927,15.927067310155927,-15.927067310155927,15.927067310155927,,,,,4.706946275895328e-15,4.706946275895328e-15,,,4.903069037390968e-16,4.903069037390968e-16,,,3.2522617937862675e-16,3.2522617937862675e-16,,,-20.042316658168666,20.042316658168666,-20.042316658168666,20.042316658168666,,,,,2092.1816462992956,2092.1816462992956,,,217.93558815617664,217.93558815617664,,,144.49290395234186,144.49290395234186,,,-8.248074000508405,8.248074000508405,-8.248074000508405,8.248074000508405,,,,,1500.2897324542746,1500.2897324542746,,,156.28018046398694,156.28018046398694,,,103.6445536010069,103.6445536010069,,
family,half_bound,,24,24,1.0,True,0,0.0,False,5.320356503714279,19.45900623095796,5.320356503714279,19.45900623095796,,,,,5227.992569383286,5227.992569383286,,,540.4836354085986,540.4836354085986,,,665.2323623362853,665.2323623362853,,,5.32035650371428,19.45900623095796,5.32035650371428,19.45900623095796,,,,,5.2279925693832854e-15,5.2279925693832854e-15,,,5.404836354085987e-16,5.404836354085987e-16,,,6.652323623362854e-16,6.652323623362854e-16,,,-20.892513099533485,23.700835564375648,-20.892513099533485,23.700835564375648,,,,,2350.0548146378455,2350.0548146378455,,,243.03869439820258,243.03869439820258,,,282.7482034311583,282.7482034311583,,,15.30790988161169,19.857757820504585,15.30790988161169,19.857757820504585,,,,,1442.732365855917,1442.732365855917,,,149.15017269289018,149.15017269289018,,,184.96808199352373,184.96808199352373,,
family_velocity,gallop,-1.5,4,4,1.0,True,0,0.0,False,20.947040291716743,20.947040291716743,20.947040291716743,20.947040291716743,,,,,5829.0216625449675,5829.0216625449675,,,607.1897565151008,607.1897565151008,,,416.12738176849257,416.12738176849257,,,20.947040291716736,20.947040291716736,20.947040291716736,20.947040291716736,,,,,5.8290216625449685e-15,5.8290216625449685e-15,,,6.071897565151009e-16,6.071897565151009e-16,,,4.1612738176849263e-16,4.1612738176849263e-16,,,-31.309626381004612,31.309626381004612,-31.309626381004612,31.309626381004612,,,,,3327.8912942548723,3327.8912942548723,,,346.65534315154923,346.65534315154923,,,237.45972892127975,237.45972892127975,,,37.50806952722451,37.50806952722451,37.50806952722451,37.50806952722451,,,,,1446.1706388520042,1446.1706388520042,,,150.6427748804171,150.6427748804171,,,103.29202836440226,103.29202836440226,,
family_velocity,gallop,-1.0,4,4,1.0,True,0,0.0,False,30.567591782306586,30.567591782306586,30.567591782306586,30.567591782306586,,,,,4940.040712613581,4940.040712613581,,,506.1517123579488,506.1517123579488,,,524.7147278042244,524.7147278042244,,,30.56759178230658,30.56759178230658,30.56759178230658,30.56759178230658,,,,,4.940040712613581e-15,4.940040712613581e-15,,,5.061517123579489e-16,5.061517123579489e-16,,,5.247147278042244e-16,5.247147278042244e-16,,,-19.202441180374468,19.202441180374468,-19.202441180374468,19.202441180374468,,,,,2295.7693655207536,2295.7693655207536,,,235.22227105745424,235.22227105745424,,,243.85738472631695,243.85738472631695,,,31.903082864581144,31.903082864581144,31.903082864581144,31.903082864581144,,,,,1436.552722725116,1436.552722725116,,,147.1877789677373,147.1877789677373,,,152.5601669343001,152.5601669343001,,
family_velocity,gallop,-0.5,4,4,1.0,True,0,0.0,False,29.728173027372794,29.728173027372794,29.728173027372794,29.728173027372794,,,,,4748.754026217096,4748.754026217096,,,491.58944370777397,491.58944370777397,,,1052.093184424456,1052.093184424456,,,29.728173027372794,29.728173027372794,29.728173027372794,29.728173027372794,,,,,4.748754026217097e-15,4.748754026217097e-15,,,4.91589443707774e-16,4.91589443707774e-16,,,1.052093184424456e-15,1.052093184424456e-15,,,-1.451210361064272,17.088371353949167,-1.451210361064272,17.088371353949167,,,,,1917.3403056638292,1917.3403056638292,,,198.48243329853304,198.48243329853304,,,426.4930785657524,426.4930785657524,,,24.042907717335268,24.042907717335268,24.042907717335268,24.042907717335268,,,,,1401.7307841808813,1401.7307841808813,,,145.10670643694425,145.10670643694425,,,310.1196537798182,310.1196537798182,,
family_velocity,gallop,0.5,4,4,1.0,True,0,0.0,False,-2.476245210299223,8.226103478271627,-2.476245210299223,8.226103478271627,,,,,4483.892473903005,4483.892473903005,,,464.1710635510358,464.1710635510358,,,920.445392356348,920.445392356348,,,-2.476245210299223,8.22610347827163,-2.476245210299223,8.22610347827163,,,,,4.483892473903005e-15,4.483892473903005e-15,,,4.641710635510357e-16,4.641710635510357e-16,,,9.204453923563479e-16,9.204453923563479e-16,,,-7.075972882494706,13.956592564656074,-7.075972882494706,13.956592564656074,,,,,1390.3126550095808,1390.3126550095808,,,143.92470548753423,143.92470548753423,,,283.602857448084,283.602857448084,,,3.7271528596770866,3.7271528596770866,3.7271528596770866,3.7271528596770866,,,,,1452.2860120791197,1452.2860120791197,,,150.34016688189647,150.34016688189647,,,298.40172094863414,298.40172094863414,,
family_velocity,gallop,1.0,4,4,1.0,True,1,0.25,False,-14.763679158389493,14.763679158389493,-14.763679158389493,14.763679158389493,-15.088820426431631,15.088820426431631,,,4629.236159943778,4629.236159943778,4763.978382518409,,474.3069836007969,474.3069836007969,488.1125391924599,,474.4222517316509,474.4222517316509,484.3518105310272,,-14.763679158389492,14.763679158389492,-14.763679158389492,14.763679158389492,-15.08882042643163,15.08882042643163,,,4.629236159943778e-15,4.629236159943778e-15,4.7639783825184085e-15,,4.74306983600797e-16,4.74306983600797e-16,4.881125391924599e-16,,4.744222517316509e-16,4.744222517316509e-16,4.843518105310272e-16,,-21.644140304437556,21.644140304437556,-21.644140304437556,21.644140304437556,-32.75814530862527,32.75814530862527,,,1672.614586060261,1672.614586060261,1916.866325039411,,171.37444529305952,171.37444529305952,196.40023822125113,,171.1664364303156,171.1664364303156,194.8870461893217,,-1.3503913063471205,2.1977239484457938,-1.3503913063471205,2.1977239484457938,-1.721597583227338,1.721597583227338,,,1471.9571298595101,1471.9571298595101,1440.0765405869483,,150.8152796987203,150.8152796987203,147.5488258798103,,150.8981228512758,150.8981228512758,146.41201611998528,
family_velocity,gallop,1.5,4,4,1.0,True,0,0.0,False,-18.121469402175,18.121469402175,-18.121469402175,18.121469402175,,,,,4450.810574038179,4450.810574038179,,,463.6261014623103,463.6261014623103,,,308.33700747184287,308.33700747184287,,,-18.121469402174995,18.121469402174995,-18.121469402174995,18.121469402174995,,,,,4.450810574038179e-15,4.450810574038179e-15,,,4.636261014623103e-16,4.636261014623103e-16,,,3.083370074718429e-16,3.083370074718429e-16,,,-18.52567570468113,18.52567570468113,-18.52567570468113,18.52567570468113,,,,,1918.019425765067,1918.019425765067,,,199.79369018386114,199.79369018386114,,,132.8195081540161,132.8195081540161,,,-4.3511406494475775,4.3511406494475775,-4.3511406494475775,4.3511406494475775,,,,,1472.5310005291922,1472.5310005291922,,,153.38864588845752,153.38864588845752,,,102.02209871424756,102.02209871424756,,
family,gallop,,24,24,1.0,True,1,0.041666666666666664,False,7.646901888422068,20.392342856705373,7.646901888422068,20.392342856705373,-15.088820426431631,15.088820426431631,,,4846.959268210101,4846.959268210101,4763.978382518409,,501.1725101991611,501.1725101991611,488.1125391924599,,616.0233242595024,616.0233242595024,484.3518105310272,,7.646901888422065,20.392342856705373,7.646901888422065,20.392342856705373,-15.08882042643163,15.08882042643163,,,4.846959268210102e-15,4.846959268210102e-15,4.7639783825184085e-15,,5.011725101991611e-16,5.011725101991611e-16,4.881125391924599e-16,,6.160233242595025e-16,6.160233242595025e-16,4.843518105310272e-16,,-16.534844469009457,20.2878079148505,-16.534844469009457,20.2878079148505,-32.75814530862527,32.75814530862527,,,2086.9912720457273,2086.9912720457273,1916.866325039411,,215.9088147453319,215.9088147453319,196.40023822125113,,249.23316570762745,249.23316570762745,194.8870461893217,,15.246613502170552,17.288346261118562,15.246613502170552,17.288346261118562,-1.721597583227338,1.721597583227338,,,1446.8713813709708,1446.8713813709708,1440.0765405869483,,149.5802254590288,149.5802254590288,147.5488258798103,,186.21563193211298,186.21563193211298,146.41201611998528,
