scope,family,velocity_mps,expected_cells,valid_cells,coverage_fraction,complete,tracking_success_cells,tracking_success_fraction,tracking_qualified_complete,torque_squared_valid_cells,torque_squared_coverage_fraction,torque_squared_complete,torque_squared_tracking_success_cells,torque_squared_tracking_qualified_complete,torque_squared_observed_mean_signed_imbalance_percent,torque_squared_observed_mean_abs_imbalance_percent,torque_squared_mean_signed_imbalance_percent,torque_squared_mean_abs_imbalance_percent,torque_squared_tracking_qualified_observed_mean_signed_imbalance_percent,torque_squared_tracking_qualified_observed_mean_abs_imbalance_percent,torque_squared_tracking_qualified_mean_signed_imbalance_percent,torque_squared_tracking_qualified_mean_abs_imbalance_percent,torque_squared_observed_mean_total_integral,torque_squared_mean_total_integral,torque_squared_tracking_qualified_observed_mean_total_integral,torque_squared_tracking_qualified_mean_total_integral,torque_squared_observed_mean_total_per_s,torque_squared_mean_total_per_s,torque_squared_tracking_qualified_observed_mean_total_per_s,torque_squared_tracking_qualified_mean_total_per_s,torque_squared_observed_mean_total_per_directed_m,torque_squared_mean_total_per_directed_m,torque_squared_tracking_qualified_observed_mean_total_per_directed_m,torque_squared_tracking_qualified_mean_total_per_directed_m,normalized_torque_utilization_valid_cells,normalized_torque_utilization_coverage_fraction,normalized_torque_utilization_complete,normalized_torque_utilization_tracking_success_cells,normalized_torque_utilization_tracking_qualified_complete,normalized_torque_utilization_observed_mean_signed_imbalance_percent,normalized_torque_utilization_observed_mean_abs_imbalance_percent,normalized_torque_utilization_mean_signed_imbalance_percent,normalized_torque_utilization_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_observed_mean_abs_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_signed_imbalance_percent,normalized_torque_utilization_tracking_qualified_mean_abs_imbalance_percent,normalized_torque_utilization_observed_mean_total_integral,normalized_torque_utilization_mean_total_integral,normalized_torque_utilization_tracking_qualified_observed_mean_total_integral,normalized_torque_utilization_tracking_qualified_mean_total_integral,normalized_torque_utilization_observed_mean_total_per_s,normalized_torque_utilization_mean_total_per_s,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_s,normalized_torque_utilization_tracking_qualified_mean_total_per_s,normalized_torque_utilization_observed_mean_total_per_directed_m,normalized_torque_utilization_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_observed_mean_total_per_directed_m,normalized_torque_utilization_tracking_qualified_mean_total_per_directed_m,absolute_work_valid_cells,absolute_work_coverage_fraction,absolute_work_complete,absolute_work_tracking_success_cells,absolute_work_tracking_qualified_complete,absolute_work_observed_mean_signed_imbalance_percent,absolute_work_observed_mean_abs_imbalance_percent,absolute_work_mean_signed_imbalance_percent,absolute_work_mean_abs_imbalance_percent,absolute_work_tracking_qualified_observed_mean_signed_imbalance_percent,absolute_work_tracking_qualified_observed_mean_abs_imbalance_percent,absolute_work_tracking_qualified_mean_signed_imbalance_percent,absolute_work_tracking_qualified_mean_abs_imbalance_percent,absolute_work_observed_mean_total_integral,absolute_work_mean_total_integral,absolute_work_tracking_qualified_observed_mean_total_integral,absolute_work_tracking_qualified_mean_total_integral,absolute_work_observed_mean_total_per_s,absolute_work_mean_total_per_s,absolute_work_tracking_qualified_observed_mean_total_per_s,absolute_work_tracking_qualified_mean_total_per_s,absolute_work_observed_mean_total_per_directed_m,absolute_work_mean_total_per_directed_m,absolute_work_tracking_qualified_observed_mean_total_per_directed_m,absolute_work_tracking_qualified_mean_total_per_directed_m,vertical_grf_impulse_valid_cells,vertical_grf_impulse_coverage_fraction,vertical_grf_impulse_complete,vertical_grf_impulse_tracking_success_cells,vertical_grf_impulse_tracking_qualified_complete,vertical_grf_impulse_observed_mean_signed_imbalance_percent,vertical_grf_impulse_observed_mean_abs_imbalance_percent,vertical_grf_impulse_mean_signed_imbalance_percent,vertical_grf_impulse_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_observed_mean_abs_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_signed_imbalance_percent,vertical_grf_impulse_tracking_qualified_mean_abs_imbalance_percent,vertical_grf_impulse_observed_mean_total_integral,vertical_grf_impulse_mean_total_integral,vertical_grf_impulse_tracking_qualified_observed_mean_total_integral,vertical_grf_impulse_tracking_qualified_mean_total_integral,vertical_grf_impulse_observed_mean_total_per_s,vertical_grf_impulse_mean_total_per_s,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_s,vertical_grf_impulse_tracking_qualified_mean_total_per_s,vertical_grf_impulse_observed_mean_total_per_directed_m,vertical_grf_impulse_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_observed_mean_total_per_directed_m,vertical_grf_impulse_tracking_qualified_mean_total_per_directed_m
family_velocity,trot,-1.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,3.1140753918236674,3.1140753918236674,3.1140753918236674,3.1140753918236674,3.1140753918236674,3.1140753918236674,3.1140753918236674,3.1140753918236674,2546.5778530151647,2546.5778530151647,2546.5778530151647,2546.5778530151647,265.26852635574636,265.26852635574636,265.26852635574636,265.26852635574636,175.55989053992502,175.55989053992502,175.55989053992502,175.55989053992502,1,1.0,True,1,True,26.205261111049385,26.205261111049385,26.205261111049385,26.205261111049385,26.205261111049385,26.205261111049385,26.205261111049385,26.205261111049385,4.279772966676479,4.279772966676479,4.279772966676479,4.279772966676479,0.4458096840287999,0.4458096840287999,0.4458096840287999,0.4458096840287999,0.2950455540465185,0.2950455540465185,0.2950455540465185,0.2950455540465185,1,1.0,True,1,True,14.559648743596531,14.559648743596531,14.559648743596531,14.559648743596531,14.559648743596531,14.559648743596531,14.559648743596531,14.559648743596531,855.8544502974945,855.8544502974945,855.8544502974945,855.8544502974945,89.15150523932235,89.15150523932235,89.15150523932235,89.15150523932235,59.00220699494204,59.00220699494204,59.00220699494204,59.00220699494204,1,1.0,True,1,True,6.205303582451408,6.205303582451408,6.205303582451408,6.205303582451408,6.205303582451408,6.205303582451408,6.205303582451408,6.205303582451408,1664.8370797639748,1664.8370797639748,1664.8370797639748,1664.8370797639748,173.4205291420807,173.4205291420807,173.4205291420807,173.4205291420807,114.7730925029887,114.7730925029887,114.7730925029887,114.7730925029887
family_velocity,trot,-1.0,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-0.8551185073674705,0.8551185073674705,-0.8551185073674705,0.8551185073674705,-0.8551185073674705,0.8551185073674705,-0.8551185073674705,0.8551185073674705,1974.6840311156388,1974.6840311156388,1974.6840311156388,1974.6840311156388,205.6962532412124,205.6962532412124,205.6962532412124,205.6962532412124,204.16268190534223,204.16268190534223,204.16268190534223,204.16268190534223,1,1.0,True,1,True,21.354026164969177,21.354026164969177,21.354026164969177,21.354026164969177,21.354026164969177,21.354026164969177,21.354026164969177,21.354026164969177,3.0983061569634662,3.0983061569634662,3.0983061569634662,3.0983061569634662,0.32274022468369445,0.32274022468369445,0.32274022468369445,0.32274022468369445,0.3203340303573116,0.3203340303573116,0.3203340303573116,0.3203340303573116,1,1.0,True,1,True,5.769894415302732,5.769894415302732,5.769894415302732,5.769894415302732,5.769894415302732,5.769894415302732,5.769894415302732,5.769894415302732,526.1924720468779,526.1924720468779,526.1924720468779,526.1924720468779,54.81171583821645,54.81171583821645,54.81171583821645,54.81171583821645,54.40306631273978,54.40306631273978,54.40306631273978,54.40306631273978,1,1.0,True,1,True,2.4363438318697987,2.4363438318697987,2.4363438318697987,2.4363438318697987,2.4363438318697987,2.4363438318697987,2.4363438318697987,2.4363438318697987,1689.2957936471703,1689.2957936471703,1689.2957936471703,1689.2957936471703,175.9683118382469,175.9683118382469,175.9683118382469,175.9683118382469,174.65637759149064,174.65637759149064,174.65637759149064,174.65637759149064
family_velocity,trot,-0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-3.8054253007785603,3.8054253007785603,-3.8054253007785603,3.8054253007785603,-3.8054253007785603,3.8054253007785603,-3.8054253007785603,3.8054253007785603,1454.592807049357,1454.592807049357,1454.592807049357,1454.592807049357,152.79336208501647,152.79336208501647,152.79336208501647,152.79336208501647,303.41359335567705,303.41359335567705,303.41359335567705,303.41359335567705,1,1.0,True,1,True,11.659943530052802,11.659943530052802,11.659943530052802,11.659943530052802,11.659943530052802,11.659943530052802,11.659943530052802,11.659943530052802,2.0884530460143966,2.0884530460143966,2.0884530460143966,2.0884530460143966,0.21937531995949544,0.21937531995949544,0.21937531995949544,0.21937531995949544,0.4356305353463335,0.4356305353463335,0.4356305353463335,0.4356305353463335,1,1.0,True,1,True,-7.539478406826068,7.539478406826068,-7.539478406826068,7.539478406826068,-7.539478406826068,7.539478406826068,-7.539478406826068,7.539478406826068,230.17837929824614,230.17837929824614,230.17837929824614,230.17837929824614,24.178401186790566,24.178401186790566,24.178401186790566,24.178401186790566,48.012920755009,48.012920755009,48.012920755009,48.012920755009,1,1.0,True,1,True,-1.473787350015961,1.473787350015961,-1.473787350015961,1.473787350015961,-1.473787350015961,1.473787350015961,-1.473787350015961,1.473787350015961,1702.2791956117749,1702.2791956117749,1702.2791956117749,1702.2791956117749,178.81083987518647,178.81083987518647,178.81083987518647,178.81083987518647,355.0785107227982,355.0785107227982,355.0785107227982,355.0785107227982
family_velocity,trot,0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,2.9884073219755063,2.9884073219755063,2.9884073219755063,2.9884073219755063,2.9884073219755063,2.9884073219755063,2.9884073219755063,2.9884073219755063,1433.249603172534,1433.249603172534,1433.249603172534,1433.249603172534,150.55142890467795,150.55142890467795,150.55142890467795,150.55142890467795,303.3954866397372,303.3954866397372,303.3954866397372,303.3954866397372,1,1.0,True,1,True,15.758236034341417,15.758236034341417,15.758236034341417,15.758236034341417,15.758236034341417,15.758236034341417,15.758236034341417,15.758236034341417,2.144917866870093,2.144917866870093,2.144917866870093,2.144917866870093,0.22530649862080807,0.22530649862080807,0.22530649862080807,0.22530649862080807,0.4540440119996187,0.4540440119996187,0.4540440119996187,0.4540440119996187,1,1.0,True,1,True,-8.434965023375014,8.434965023375014,-8.434965023375014,8.434965023375014,-8.434965023375014,8.434965023375014,-8.434965023375014,8.434965023375014,216.72408019670692,216.72408019670692,216.72408019670692,216.72408019670692,22.765134474444007,22.765134474444007,22.765134474444007,22.765134474444007,45.876941205693115,45.876941205693115,45.876941205693115,45.876941205693115,1,1.0,True,1,True,6.262605816086336,6.262605816086336,6.262605816086336,6.262605816086336,6.262605816086336,6.262605816086336,6.262605816086336,6.262605816086336,1700.2345300507545,1700.2345300507545,1700.2345300507545,1700.2345300507545,178.59606408096164,178.59606408096164,178.59606408096164,178.59606408096164,359.9118265964289,359.9118265964289,359.9118265964289,359.9118265964289
family_velocity,trot,1.0,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,4.759085947454013,4.759085947454013,4.759085947454013,4.759085947454013,4.759085947454013,4.759085947454013,4.759085947454013,4.759085947454013,1836.6371023311822,1836.6371023311822,1836.6371023311822,1836.6371023311822,191.31636482616483,191.31636482616483,191.31636482616483,191.31636482616483,192.55949788083677,192.55949788083677,192.55949788083677,192.55949788083677,1,1.0,True,1,True,9.849156543581435,9.849156543581435,9.849156543581435,9.849156543581435,9.849156543581435,9.849156543581435,9.849156543581435,9.849156543581435,2.858995631989776,2.858995631989776,2.858995631989776,2.858995631989776,0.29781204499893493,0.29781204499893493,0.29781204499893493,0.29781204499893493,0.29974716433676063,0.29974716433676063,0.29974716433676063,0.29974716433676063,1,1.0,True,1,True,-13.292143271761033,13.292143271761033,-13.292143271761033,13.292143271761033,-13.292143271761033,13.292143271761033,-13.292143271761033,13.292143271761033,515.1164974709282,515.1164974709282,515.1164974709282,515.1164974709282,53.65796848655502,53.65796848655502,53.65796848655502,53.65796848655502,54.00662655526122,54.00662655526122,54.00662655526122,54.00662655526122,1,1.0,True,1,True,3.64208002319246,3.64208002319246,3.64208002319246,3.64208002319246,3.64208002319246,3.64208002319246,3.64208002319246,3.64208002319246,1702.358051607609,1702.358051607609,1702.358051607609,1702.358051607609,177.32896370912593,177.32896370912593,177.32896370912593,177.32896370912593,178.48120960579993,178.48120960579993,178.48120960579993,178.48120960579993
family_velocity,trot,1.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,0.4184773580828706,0.4184773580828706,0.4184773580828706,0.4184773580828706,0.4184773580828706,0.4184773580828706,0.4184773580828706,0.4184773580828706,2191.3202277891737,2191.3202277891737,2191.3202277891737,2191.3202277891737,228.26252372803893,228.26252372803893,228.26252372803893,228.26252372803893,152.50087261718474,152.50087261718474,152.50087261718474,152.50087261718474,1,1.0,True,1,True,0.5439261992488137,0.5439261992488137,0.5439261992488137,0.5439261992488137,0.5439261992488137,0.5439261992488137,0.5439261992488137,0.5439261992488137,3.4233415569250956,3.4233415569250956,3.4233415569250956,3.4233415569250956,0.3565980788463641,0.3565980788463641,0.3565980788463641,0.3565980788463641,0.2382411151401904,0.2382411151401904,0.2382411151401904,0.2382411151401904,1,1.0,True,1,True,-19.73841662384747,19.73841662384747,-19.73841662384747,19.73841662384747,-19.73841662384747,19.73841662384747,-19.73841662384747,19.73841662384747,896.6931132612924,896.6931132612924,896.6931132612924,896.6931132612924,93.40553263138465,93.40553263138465,93.40553263138465,93.40553263138465,62.403696414618004,62.403696414618004,62.403696414618004,62.403696414618004,1,1.0,True,1,True,-0.8388278042143356,0.8388278042143356,-0.8388278042143356,0.8388278042143356,-0.8388278042143356,0.8388278042143356,-0.8388278042143356,0.8388278042143356,1650.6479878024759,1650.6479878024759,1650.6479878024759,1650.6479878024759,171.94249872942456,171.94249872942456,171.94249872942456,171.94249872942456,114.87378947696915,114.87378947696915,114.87378947696915,114.87378947696915
family,trot,,6,6,1.0,True,6,1.0,True,6,1.0,True,6,True,1.103250368531671,2.6567649712470147,1.103250368531671,2.6567649712470147,1.103250368531671,2.6567649712470147,1.103250368531671,2.6567649712470147,1906.176937412175,1906.176937412175,1906.176937412175,1906.176937412175,198.98140985680948,198.98140985680948,198.98140985680948,198.98140985680948,221.93200382311716,221.93200382311716,221.93200382311716,221.93200382311716,6,1.0,True,6,True,14.228424930540505,14.228424930540505,14.228424930540505,14.228424930540505,14.228424930540505,14.228424930540505,14.228424930540505,14.228424930540505,2.982297870906551,2.982297870906551,2.982297870906551,2.982297870906551,0.3112736418563495,0.3112736418563495,0.3112736418563495,0.3112736418563495,0.3405070685377889,0.3405070685377889,0.3405070685377889,0.3405070685377889,6,1.0,True,6,True,-4.77924336115172,11.555757747451475,-4.77924336115172,11.555757747451475,-4.77924336115172,11.555757747451475,-4.77924336115172,11.555757747451475,540.1264987619244,540.1264987619244,540.1264987619244,540.1264987619244,56.328376309452175,56.328376309452175,56.328376309452175,56.328376309452175,53.950909706377196,53.950909706377196,53.950909706377196,53.950909706377196,6,1.0,True,6,True,2.7056196832282846,3.4764914013050494,2.7056196832282846,3.4764914013050494,2.7056196832282846,3.4764914013050494,2.7056196832282846,3.4764914013050494,1684.94210641396,1684.94210641396,1684.94210641396,1684.94210641396,176.011201229171,176.011201229171,176.011201229171,176.011201229171,216.29580108274592,216.29580108274592,216.29580108274592,216.29580108274592
family_velocity,bound,-1.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,5.626447561834728,5.626447561834728,5.626447561834728,5.626447561834728,5.626447561834728,5.626447561834728,5.626447561834728,5.626447561834728,4056.1808522767196,4056.1808522767196,4056.1808522767196,4056.1808522767196,422.518838778825,422.518838778825,422.518838778825,422.518838778825,281.3696231852333,281.3696231852333,281.3696231852333,281.3696231852333,1,1.0,True,1,True,24.593115746376064,24.593115746376064,24.593115746376064,24.593115746376064,24.593115746376064,24.593115746376064,24.593115746376064,24.593115746376064,7.380048285700351,7.380048285700351,7.380048285700351,7.380048285700351,0.7687550297604533,0.7687550297604533,0.7687550297604533,0.7687550297604533,0.5119400443081306,0.5119400443081306,0.5119400443081306,0.5119400443081306,1,1.0,True,1,True,-9.396374344248331,9.396374344248331,-9.396374344248331,9.396374344248331,-9.396374344248331,9.396374344248331,-9.396374344248331,9.396374344248331,2244.7372040544387,2244.7372040544387,2244.7372040544387,2244.7372040544387,233.82679208900404,233.82679208900404,233.82679208900404,233.82679208900404,155.7131903771392,155.7131903771392,155.7131903771392,155.7131903771392,1,1.0,True,1,True,7.204767287155629,7.204767287155629,7.204767287155629,7.204767287155629,7.204767287155629,7.204767287155629,7.204767287155629,7.204767287155629,1544.2685354340076,1544.2685354340076,1544.2685354340076,1544.2685354340076,160.8613057743758,160.8613057743758,160.8613057743758,160.8613057743758,107.1229986374966,107.1229986374966,107.1229986374966,107.1229986374966
family_velocity,bound,-1.0,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-0.5993548234441215,0.5993548234441215,-0.5993548234441215,0.5993548234441215,-0.5993548234441215,0.5993548234441215,-0.5993548234441215,0.5993548234441215,3338.2749193425016,3338.2749193425016,3338.2749193425016,3338.2749193425016,347.73697076484393,347.73697076484393,347.73697076484393,347.73697076484393,352.8508125320344,352.8508125320344,352.8508125320344,352.8508125320344,1,1.0,True,1,True,17.49331060355862,17.49331060355862,17.49331060355862,17.49331060355862,17.49331060355862,17.49331060355862,17.49331060355862,17.49331060355862,5.397902700921451,5.397902700921451,5.397902700921451,5.397902700921451,0.5622815313459844,0.5622815313459844,0.5622815313459844,0.5622815313459844,0.5705504789174561,0.5705504789174561,0.5705504789174561,0.5705504789174561,1,1.0,True,1,True,-17.03822951912367,17.03822951912367,-17.03822951912367,17.03822951912367,-17.03822951912367,17.03822951912367,-17.03822951912367,17.03822951912367,2024.1248410670037,2024.1248410670037,2024.1248410670037,2024.1248410670037,210.84633761114623,210.84633761114623,210.84633761114623,210.84633761114623,213.94705711578635,213.94705711578635,213.94705711578635,213.94705711578635,1,1.0,True,1,True,1.6406514982972051,1.6406514982972051,1.6406514982972051,1.6406514982972051,1.6406514982972051,1.6406514982972051,1.6406514982972051,1.6406514982972051,1588.6760010504722,1588.6760010504722,1588.6760010504722,1588.6760010504722,165.48708344275752,165.48708344275752,165.48708344275752,165.48708344275752,167.92074690217842,167.92074690217842,167.92074690217842,167.92074690217842
family_velocity,bound,-0.5,1,1,1.0,True,1,1.0,True,1,1.0,True,1,True,-8.943460423008203,8.943460423008203,-8.943460423008203,8.943460423008203,-8.943460423008203,8.943460423008203,-8.943460423008203,8.943460423008203,2742.738571387539,2742.738571387539,2742.738571387539,2742.738571387539,288.10279111213646,288.10279111213646,288.10279111213646,288.10279111213646,586.2695973994431,586.2695973994431,586.2695973994431,586.2695973994431,1,1.0,True,1,True,1.158893755347573,1.158893755347573,1.158893755347573,1.158893755347573,1.158893755347573,1.158893755347573,1.158893755347573,1.158893755347573,3.9220844247499205,3.9220844247499205,3.9220844247499205,3.9220844247499205,0.4119836580619665,0.4119836580619665,0.4119836580619665,0.4119836580619665,0.8383587413879942,0.8383587413879942,0.8383587413879942,0.8383587413879942,1,1.0,True,1,True,-17.85555015239541,17.85555015239541,-17.85555015239541,17.85555015239541,-17.85555015239541,17.85555015239541,-17.85555015239541,17.85555015239541,1642.462092483332,1642.462092483332,1642.462092483332,1642.462092483332,172.5275307230391,172.5275307230391,172.5275307230391,172.5275307230391,351.0817982250894,351.0817982250894,351.0817982250894,351.0817982250894,1,1.0,True,1,True,-4.500285501788747,4.500285501788747,-4.500285501788747,4.500285501788747,-4.500285501788747,4.500285501788747,-4.500285501788747,4.500285501788747,1590.4901207596063,1590.4901207596063,1590.4901207596063,1590.4901207596063,167.06828999575697,167.06828999575697,167.06828999575697,167.06828999575697,339.9726144128278,339.9726144128278,339.9726144128278,339.9726144128278
