run,label,cell_id,gait_index,gait_name,family,direction,velocity_mps,metric,metric_label,unit,front,hind,signed_imbalance_percent,absolute_imbalance_percent,total_per_directed_m,planar_tracking_success,yaw_tracking_success,tracking_success
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_01_bound__vx_pos_1p0__seed_0042,1,bound,bound,forward,1.0,absolute_work,Absolute work,J,2506.208325437925,718.4410420712246,55.44067213570089,55.44067213570089,342.7379970070798,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_01_bound__vx_pos_1p0__seed_0042,1,bound,bound,forward,1.0,vertical_grf_impulse,Vertical GRF impulse,N s,741.1597110850857,877.4838247656822,-8.422120785781521,8.422120785781521,172.0406097282065,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,forward,1.5,torque_squared,Torque²,N² m² s,2912.4420463342803,2353.3763876206863,10.616880656359815,10.616880656359815,367.7711110352905,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,forward,1.5,absolute_work,Absolute work,J,2535.78017691544,989.8495995819275,43.84835264437093,43.84835264437093,246.23423619026906,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,forward,1.5,vertical_grf_impulse,Vertical GRF impulse,N s,712.2026115637631,875.2330016992064,-10.270047413156796,10.270047413156796,110.86841798839411,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,backward,-1.5,torque_squared,Torque²,N² m² s,2646.6331185119634,1562.095062303486,25.76878357581045,25.76878357581045,291.53344641195025,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,backward,-1.5,absolute_work,Absolute work,J,1083.278372681425,759.9789686265005,17.539569587473878,17.539569587473878,127.6801784883887,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,backward,-1.5,vertical_grf_impulse,Vertical GRF impulse,N s,962.0633897544127,684.5875597254708,16.85091974814616,16.85091974814616,114.06149452169402,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,backward,-1.0,torque_squared,Torque²,N² m² s,1909.0685289241753,1052.3303972630747,28.930183099787104,28.930183099787104,312.5939778772606,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,backward,-1.0,absolute_work,Absolute work,J,743.8221959909937,554.5037421542964,14.581735469842505,14.581735469842505,137.0463350942677,True,True,True
