run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,20.64384,0.741771200299263,19.52158323287964
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,20.8896,0.7506327016486062,19.552758626937866
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,21.13536,0.7594009553723865,19.49534394264221
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,21.38112,0.7681672562493218,19.5387903881073
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,21.62688,0.7769832566049364,19.32039079666138
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,21.87264,0.7857070012887319,19.537170248031615
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,22.1184,0.7944582178857591,19.692459592819215
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,22.36416,0.8032567664649751,19.766654005050658
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,22.60992,0.8120057664977179,19.89504737854004
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,22.85568,0.8207955190870497,19.904662561416625
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,23.10144,0.8294734986623128,20.12171721458435
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,23.3472,0.8382486434115304,20.32161464691162
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,23.59296,0.8469787656598621,20.30679514884949
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,23.83872,0.8556668385532167,20.42012864112854
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,24.08448,0.8644863805505965,20.57509590148926
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,24.33024,0.8733226181401147,20.422256889343263
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,24.576,0.8820996277862125,20.16966372489929
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,24.82176,0.8909278937180837,20.294924116134645
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,25.06752,0.8997518102327983,20.347052507400512
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,25.31328,0.9085386613342497,20.499230823516847
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,25.55904,0.9173512769407696,20.510637989044188
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,25.8048,0.9261529534392887,20.379871215820312
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,26.05056,0.9348468567265404,20.44330668449402
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,26.29632,0.9436386207077239,20.582106218338012
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,26.54208,0.952409513062901,20.648168115615846
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,26.78784,0.9610989587174521,20.888663444519043
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,27.0336,0.9698081454965803,21.073399715423584
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,27.27936,0.9785418516397476,21.248466930389405
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,27.52512,0.9872349740399254,21.42261689186096
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,27.77088,0.995951619942983,21.542639322280884
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,28.01664,1.0047657012939453,21.7805606174469
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,28.2624,1.013507084912724,22.106725387573242
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,28.50816,1.0222257612148922,22.2266472530365
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,28.75392,1.0310154871808157,22.492239112854005
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,28.99968,1.0397155267662472,22.66806655883789
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,29.24544,1.0484092119667265,22.720703134536745
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,29.4912,1.0571012709538141,23.041280508041382
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,29.73696,1.0658257375823126,23.2424275970459
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,29.98272,1.0745225777228673,23.342044610977172
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,30.22848,1.0832217511865827,23.546713523864746
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,30.47424,1.0919424511988958,23.435406455993654
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,30.72,1.1006884781519573,23.433988847732543
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,30.96576,1.109367567698161,23.573011102676393
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,31.21152,1.1180424724022548,23.499966173171998
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,31.45728,1.1268141648504468,23.544327974319458
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,31.70304,1.1355094048049714,23.606074695587157
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,31.9488,1.1441743111610412,23.488451452255248
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,32.19456,1.1529197480281195,23.547056360244753
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,32.44032,1.1616853363646402,23.556022729873657
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,32.68608,1.1703790851434073,23.481728286743163
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,32.93184,1.1790968490971458,23.717889890670776
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,33.1776,1.1878451808955934,23.91609302520752
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,33.42336,1.1965513259834712,23.853087062835694
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,33.66912,1.205280248456531,23.881584300994874
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,33.91488,1.214017859035068,23.89087163925171
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,34.16064,1.2226655319664212,23.941048669815064
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,34.4064,1.2313971329397626,23.974109230041503
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,34.65216,1.2401103394561344,24.020289974212645
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,34.89792,1.2487968520985708,24.05563395500183
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,35.14368,1.2575456633170445,23.971260061264037
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,35.38944,1.2663231343693204,23.796619806289673
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,35.6352,1.2750428922308816,23.619902477264404
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,35.88096,1.2837777844402525,23.700463333129882
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,36.12672,1.2925206122133468,23.705779914855956
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,36.37248,1.301207527120908,23.75466320991516
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,36.61824,1.3099522654877769,23.842800245285034
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,36.864,1.318651854660776,24.06976972579956
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,37.10976,1.3273989664183723,24.080446186065675
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,37.35552,1.3361403463946449,24.24869352340698
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,37.60128,1.3448638053735098,24.477737398147582
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,37.84704,1.3535583720604578,24.447510452270507
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,38.0928,1.3623059313164816,24.70603596687317
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,38.33856,1.3710136481788424,24.794073667526245
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,38.58432,1.3796738313966328,24.866978530883788
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,38.83008,1.3884258235825433,24.98839047431946
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,39.07584,1.397132053507699,25.16065581321716
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,39.3216,1.4057934480905532,25.287643337249754
