cell_id,gait_index,gait_name,family,velocity_mps,velocity_sign,seed,status,reason,relative_output_dir,sample_count,measurement_start_s,measurement_stop_s,measurement_duration_s,complete_cycles,phase_boundary_trimmed,gait_period_s,effort_limit_source,effort_limit_min_nm,effort_limit_max_nm,command_x_mean_mps,measured_x_mean_mps,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,planar_tracking_success,yaw_tracking_success,tracking_success,signed_directed_progress_m,integrated_body_x_progress_m,position_vs_integrated_progress_difference_m,directed_progress_definition,positive_directed_progress,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_total_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_utilization_total_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_utilization_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_total_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_total_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m
gait_01_bound__vx_pos_1p0__seed_0042,1,bound,bound,1.0,forward,42,valid,,cells/gait_01_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.9668875075266009,0.04979102238804305,0.05920807450996362,0.3,0.05,True,False,False,9.546046733856201,9.436822073459625,0.10922466039657586,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2069.6853541228033,3013.8448336266,5083.530187749404,-18.572909860535283,18.572909860535283,520.8535028431767,532.5272680386169,2.069685354122804e-15,3.0138448336266003e-15,5.083530187749404e-15,-18.572909860535272,18.572909860535272,5.208535028431767e-16,5.325272680386169e-16,965.0746004057931,1168.8847374481848,2133.959337853978,-9.550797591455225,9.550797591455225,218.6433747801207,223.54377653375977,716.3480477333163,755.6097551897352,1471.9578029230515,-2.667312023378115,2.667312023378115,150.81534866014871,154.19553705960567
gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,1.5,forward,42,valid,,cells/gait_01_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.4850432641804219,0.04151627915295799,0.07670384983013,0.425,0.05,True,False,False,14.307754516601562,14.25641533613205,0.0513391804695118,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1980.145071149472,2797.7600386577565,4777.905109807229,-17.112415351866883,17.112415351866883,497.698448938253,333.9381525076722,1.9801450711494722e-15,2.7977600386577566e-15,4.777905109807229e-15,-17.11241535186688,17.11241535186688,4.97698448938253e-16,3.3393815250767226e-16,910.4843897739984,1313.2897147272108,2223.774104501209,-18.113590051160408,18.113590051160408,231.64313588554262,155.4243960448805,686.9979760551453,744.2901373851299,1431.288113440275,-4.0028391762631195,4.0028391762631195,149.09251181669532,100.03583104389469
gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,-1.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.476217723141114,0.04693542729389107,0.06596640483973407,0.425,0.05,True,False,False,14.071843147277832,14.171690142154693,-0.09984699487686122,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3515.1145824481955,1613.4965443549538,5128.611126803149,37.07861623890735,37.07861623890735,534.2303257086614,364.45908848801145,3.5151145824481963e-15,1.613496544354954e-15,5.128611126803151e-15,37.078616238907344,37.078616238907344,5.342303257086616e-16,3.644590884880116e-16,1156.3762845999556,1282.3286944881024,2438.7049790880583,-5.164725170456907,5.164725170456907,254.0317686550061,173.3038773644816,969.8840594407346,436.5296114007059,1406.4136708414405,37.92301362663299,37.92301362663299,146.50142404598338,99.94523504289545
gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,-1.0,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9668211307926257,0.07483809948360609,0.08512861453826612,0.3,0.05,True,False,False,9.362223625183105,9.436174236536026,-0.07395061135292025,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3740.3810205791397,1567.0519807212677,5307.433001300407,40.94877955737493,40.94877955737493,543.7943648873369,566.8987639885182,3.74038102057914e-15,1.5670519807212679e-15,5.307433001300408e-15,40.94877955737493,40.94877955737493,5.437943648873369e-16,5.668987639885183e-16,1142.9360944568207,1207.9526342761715,2350.888728732992,-2.7656153617441244,2.7656153617441244,240.86974679641312,251.10367182529393,937.7169288585911,459.4247903516321,1397.1417192102233,34.23361652798745,34.23361652798745,143.14976631252287,149.23182516727144
gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,-0.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.46722059275792993,0.06399066456346965,0.09934244460151252,0.175,0.05,True,False,False,4.373503923416138,4.513350926041603,-0.13984700262546568,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3392.9965516837456,1773.6563268329744,5166.65287851672,31.34215251007269,31.34215251007269,534.8501944634286,1181.3532053450303,3.392996551683745e-15,1.7736563268329745e-15,5.16665287851672e-15,31.34215251007268,31.34215251007268,5.348501944634285e-16,1.1813532053450302e-15,1346.9922918786185,1240.3861738833875,2587.3784657620063,4.120236734050213,4.120236734050213,267.84456167308554,591.6030969833928,882.9567413044662,497.361792575298,1380.3185338797641,27.935214898936966,27.935214898936966,142.89011737885755,315.6093050447293
gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,0.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.497912340467761,0.059996708934077575,0.09689329335254664,0.175,0.05,True,False,False,4.87185525894165,4.809833208918572,0.06202205002307881,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2594.026209740674,2519.5629795376713,5113.589189278346,1.4561832686741758,1.4561832686741758,529.3570589315058,1049.618454877744,2.594026209740674e-15,2.5195629795376712e-15,5.113589189278346e-15,1.4561832686741805,1.4561832686741805,5.293570589315058e-16,1.0496184548777439e-15,1362.8513362608542,1152.2563375431532,2515.1076738040074,8.373200118275008,8.373200118275008,260.3631132302285,516.2525444876175,733.8317442655627,687.3199370467663,1421.151681312329,3.272824979234181,3.272824979234181,147.11715127456822,291.7064661771287
gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,1.0,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.989987804875022,0.04373832932558367,0.08266218396507276,0.3,0.05,True,False,False,9.714998245239258,9.662280975580215,0.052717269659043,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2332.2191478150635,2928.598463354126,5260.81761116919,-11.336247701743083,11.336247701743083,539.0181978656957,541.5150346267127,2.3322191478150636e-15,2.928598463354126e-15,5.2608176111691895e-15,-11.336247701743078,11.336247701743078,5.390181978656957e-16,5.415150346267127e-16,1010.0687944842103,1241.2256435367349,2251.294438020945,-10.2677306508041,10.2677306508041,230.6654137316542,231.73390063391628,706.844176940918,729.9969090387225,1436.8410859796404,-1.6113634502606733,1.6113634502606733,147.21732438315988,147.8992635622709
gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,1.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5042086700598398,0.03929514077592983,0.06541795352676467,0.425,0.05,True,False,False,14.48189640045166,14.440403232574463,0.04149316787719748,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2143.089066912372,2798.276686270727,4941.3657531830995,-13.25924151508721,13.25924151508721,514.7255992899062,341.20985377502,2.143089066912372e-15,2.798276686270727e-15,4.941365753183099e-15,-13.259241515087208,13.259241515087208,5.147255992899062e-16,3.4120985377501996e-16,988.3726663676487,1430.6622432262466,2419.0349095938955,-18.28372030120264,18.28372030120264,251.98280308269744,167.0385454158097,683.2737862825394,761.4408065176533,1444.7145928001928,-5.410551026802328,5.410551026802328,150.49110341668677,99.76004197593453
gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,-1.5,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4881943732500076,0.029573226358758635,0.05892361039371051,0.425,0.05,True,False,False,14.207210063934326,14.286665983200074,-0.07945591926574735,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3349.433057985671,1674.2828264509528,5023.715884436624,33.34484413667384,33.34484413667384,523.3037379621484,353.6032663576619,3.3494330579856712e-15,1.6742828264509528e-15,5.023715884436624e-15,33.34484413667385,33.34484413667385,5.233037379621484e-16,3.536032663576619e-16,1071.5992474478878,1204.6824145442097,2276.2816619920977,-5.846515803314672,5.846515803314672,237.11267312417687,160.22017354206272,967.0910389894244,440.8683832723373,1407.9594222617618,37.37484528295262,37.37484528295262,146.66243981893354,99.10175297794275
gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,-1.0,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9745317709739091,0.038016773958795484,0.052438184221249046,0.3,0.05,True,False,False,9.43039608001709,9.511430084705353,-0.08103400468826294,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3372.147832024032,1615.6684161065825,4987.816248130614,35.21539945613997,35.21539945613997,511.0467467346941,528.908457906635,3.3721478320240327e-15,1.6156684161065825e-15,4.9878162481306156e-15,35.21539945613998,35.21539945613998,5.110467467346943e-16,5.28908457906635e-16,1068.4053488890868,1029.0238511287896,2097.4292000178766,1.8776079669321628,1.8776079669321628,214.90053278871687,222.41157022686534,946.6021981921792,470.1848089579039,1416.7870071500831,33.62660631625961,33.62660631625961,145.16260319160688,150.2362143783377
gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound_front_b,half_bound,-0.5,backward,42,valid,,cells/gait_03_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.47267822196271353,0.050018959886481806,0.07165590345277371,0.175,0.05,True,False,False,4.475129842758179,4.566071624159813,-0.090941781401634,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3492.8772198430065,1500.0457460884547,4992.9229659314615,39.91312278103166,39.91312278103166,516.8657314628842,1115.7046033002136,3.4928772198430066e-15,1.5000457460884545e-15,4.992922965931461e-15,39.91312278103167,39.91312278103167,5.168657314628842e-16,1.1157046033002135e-15,1408.5971246747076,840.1080744085542,2248.705199083262,25.280728238539737,25.280728238539737,232.7852172964039,502.48937530208207,888.7691419887543,488.76022854907825,1377.5293705378326,29.038140456017967,29.038140456017967,142.60138411364727,307.8188608911542
gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound_front_b,half_bound,0.5,forward,42,valid,,cells/gait_03_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.47579710200953435,0.0642764781374859,0.08118305135846322,0.175,0.05,True,False,False,4.646710634231567,4.5962000054121015,0.050510628819465886,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2006.6109647170106,2250.4562199304232,4257.067184647434,-5.728010497292813,5.728010497292813,440.6901847461112,916.1463925225529,2.0066109647170103e-15,2.2504562199304226e-15,4.257067184647433e-15,-5.728010497292809,5.728010497292809,4.4069018474611107e-16,9.161463925225525e-16,856.4356181456562,691.8625895605088,1548.2982077061652,10.62928496371288,10.62928496371288,160.279317567926,333.20306117194,715.4238883113861,711.3291539299488,1426.753042241335,0.2869967163346477,0.2869967163346477,147.69700230241563,307.04581252180316
gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound_front_b,half_bound,1.0,forward,42,valid,,cells/gait_03_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.9715858629492463,0.059578493139190065,0.07978522547082059,0.3,0.05,True,False,False,9.554166316986084,9.482678022384643,0.07148829460144057,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1767.2521318840954,2465.0334713115985,4232.285603195694,-16.487104246949347,16.487104246949347,433.63581999955886,442.9780121862891,1.7672521318840957e-15,2.465033471311599e-15,4.2322856031956945e-15,-16.48710424694935,16.48710424694935,4.3363581999955887e-16,4.429780121862891e-16,765.0351237066899,966.1157790141006,1731.1509027207903,-11.615431964445106,11.615431964445106,177.37201872139246,181.1932978017167,736.7039284992218,732.5109626548182,1469.2148911540398,0.2853881940381171,0.2853881940381171,150.53431261824178,153.77740374290573
gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound_front_b,half_bound,1.5,forward,42,valid,,cells/gait_03_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.4843624621629714,0.05908424094732129,0.10080517168450209,0.425,0.05,True,False,False,14.283062934875488,14.249879636764527,0.03318329811096099,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1721.8455944609962,2475.8544100543177,4197.700004515314,-17.96242739553235,17.96242739553235,437.26041713701187,293.8935453589323,1.7218455944609964e-15,2.4758544100543176e-15,4.197700004515314e-15,-17.962427395532345,17.962427395532345,4.3726041713701187e-16,2.938935453589323e-16,813.8925835116604,1211.3095415858918,2025.2021250975522,-19.623570069831334,19.623570069831334,210.9585546976617,141.7904642954797,701.5017217946053,753.6706415085634,1455.1723633031688,-3.585068066819063,3.585068066819063,151.58045451074676,101.88097398563022
gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound_hind_a,half_bound,-1.5,backward,42,valid,,cells/gait_04_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4687766994039217,0.0567641025503228,0.08636787220716936,0.425,0.05,True,False,False,14.009064197540283,14.10025631427765,-0.09119211673736594,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3491.6448511586227,1840.1694411830827,5331.814292341705,30.973985953479644,30.973985953479644,555.3973221189277,380.5974629824216,3.491644851158623e-15,1.8401694411830825e-15,5.331814292341705e-15,30.973985953479655,30.973985953479655,5.553973221189276e-16,3.805974629824216e-16,1118.96059941399,1687.5225658608251,2806.4831652748153,-20.258876785072776,20.258876785072776,292.3419963827933,200.3333788539265,987.8786568540273,436.16338273912174,1424.0420395931492,38.74290637322276,38.74290637322276,148.33771245761972,101.65147503879545
