cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_0042,trot,trot,trot,trot,0.020684741731154588,0.1405226067468255,True,
gait_00_trot__vx_neg_1p0__seed_0042,trot,trot,trot,trot,0.022298323378513323,0.14880934343438312,True,
gait_00_trot__vx_neg_0p5__seed_0042,trot,trot,trot,trot,0.037700212145886515,0.12724466838401946,True,
gait_00_trot__vx_pos_0p5__seed_0042,trot,trot,trot,trot,0.017922279824966886,0.13315677158677983,True,
gait_00_trot__vx_pos_1p0__seed_0042,trot,trot,trot,trot,0.012502042330957955,0.15034086362535956,True,
gait_00_trot__vx_pos_1p5__seed_0042,trot,trot,trot,trot,0.004200266111186346,0.15578584741562437,True,
gait_01_bound__vx_neg_1p5__seed_0042,bound,bound,bound,bound,0.005837487856192647,0.11971358679039121,True,
gait_01_bound__vx_neg_1p0__seed_0042,bound,bound,bound,bound,0.01250289090186744,0.10499421819626516,True,
gait_01_bound__vx_neg_0p5__seed_0042,bound,bound,bound,bound,0.020241293734162058,0.09925552467566047,True,
gait_01_bound__vx_pos_0p5__seed_0042,bound,bound,bound,bound,0.010077661929828627,0.11712317037812349,True,
gait_01_bound__vx_pos_1p0__seed_0042,bound,bound,bound,bound,0.027869179779140663,0.09516513948303233,True,
gait_01_bound__vx_pos_1p5__seed_0042,bound,bound,bound,bound,0.037450088944812644,0.08841405584152867,True,
gait_02_half_bound__vx_neg_1p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.05430307269743476,0.028337081825220337,True,
gait_02_half_bound__vx_neg_1p0__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.03424023302679224,0.07422944792964847,True,
gait_02_half_bound__vx_neg_0p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04465193611371795,0.0824514238403517,True,
gait_02_half_bound__vx_pos_0p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.028743617419549866,0.07937051419940803,True,
gait_02_half_bound__vx_pos_1p0__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.03656524378724165,0.06381623549353457,True,
gait_02_half_bound__vx_pos_1p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04981629665516826,0.04604488752151069,True,
gait_03_half_bound__vx_neg_1p5__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06805701239148232,0.004978309175959719,True,
gait_03_half_bound__vx_neg_1p0__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06912025536601284,0.0007950631238061723,True,
gait_03_half_bound__vx_neg_0p5__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06607292988108832,0.0044883260832943445,True,
gait_03_half_bound__vx_pos_0p5__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06478726853379384,0.0018266125408148426,True,
gait_03_half_bound__vx_pos_1p0__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06137584878539739,0.007547832769059563,True,
gait_03_half_bound__vx_pos_1p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.05059972424639325,0.03515271584192459,True,
gait_04_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.04448855914116181,0.04727211727001388,True,
gait_04_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.052002000372180834,0.03433289876512974,True,
