cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_4242,trot,trot,trot,trot,0.03507822634090205,0.12227997008418506,True,
gait_00_trot__vx_neg_1p0__seed_4242,trot,trot,trot,trot,0.024002870331140753,0.1346765050344442,True,
gait_00_trot__vx_neg_0p5__seed_4242,trot,trot,trot,trot,0.013005437914499365,0.14615972304687178,True,
gait_00_trot__vx_pos_0p5__seed_4242,trot,trot,trot,trot,0.04629924202814154,0.12436111372969155,True,
gait_00_trot__vx_pos_1p0__seed_4242,trot,trot,trot,trot,0.04130552073357446,0.11631368889332946,True,
gait_00_trot__vx_pos_1p5__seed_4242,trot,trot,trot,trot,0.04767138498070528,0.09366036560084293,True,
gait_01_bound__vx_neg_1p5__seed_4242,bound,bound,bound,bound,0.030690654690676295,0.08798433004383818,True,
gait_01_bound__vx_neg_1p0__seed_4242,bound,bound,bound,bound,0.013163638819939797,0.1036727223601204,True,
gait_01_bound__vx_neg_0p5__seed_4242,bound,bound,bound,bound,0.027536181788831004,0.09754729319258566,True,
gait_01_bound__vx_pos_0p5__seed_4242,bound,bound,unclassified,unclassified,0.09320988044497246,0.0012734743436986495,True,
gait_01_bound__vx_pos_1p0__seed_4242,bound,bound,bound,bound,0.02157687400325528,0.10332916344224516,True,
gait_01_bound__vx_pos_1p5__seed_4242,bound,bound,bound,bound,0.010501850103823809,0.1146371139337768,True,
gait_02_half_bound__vx_neg_1p5__seed_4242,half_bound_front_a,half_bound,bound,bound,0.05994517896521482,0.026934028360607896,True,
gait_02_half_bound__vx_neg_1p0__seed_4242,half_bound_front_a,half_bound,bound,bound,0.054902935319796696,0.03571122218616051,True,
gait_02_half_bound__vx_neg_0p5__seed_4242,half_bound_front_a,half_bound,bound,bound,0.05883013931531472,0.04722460313533684,True,
gait_02_half_bound__vx_pos_0p5__seed_4242,half_bound_front_a,half_bound,unclassified,unclassified,0.127350351183447,0.002710483137529446,True,
gait_02_half_bound__vx_pos_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.053979225046516636,0.023728845420949878,True,
gait_02_half_bound__vx_pos_1p5__seed_4242,half_bound_front_a,half_bound,unclassified,unclassified,0.06157745657890068,0.0075390245810435935,True,
gait_03_half_bound__vx_neg_1p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.045851025572574346,0.05016028609729282,True,
gait_03_half_bound__vx_neg_1p0__seed_4242,half_bound_front_b,half_bound,bound,bound,0.04451199726442571,0.04186055561876443,True,
gait_03_half_bound__vx_neg_0p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.07503502780630657,0.01767076540557619,True,
gait_03_half_bound__vx_pos_0p5__seed_4242,half_bound_front_b,half_bound,unclassified,unclassified,0.0784072139350747,0.003865915073085327,True,
gait_03_half_bound__vx_pos_1p0__seed_4242,half_bound_front_b,half_bound,bound,bound,0.06487469891198908,0.013166611301890827,True,
gait_03_half_bound__vx_pos_1p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.06269588886610228,0.011218947804287324,True,
gait_04_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.04359263017634445,0.05798097471166779,True,
gait_04_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.036411772378426764,0.06537569679788663,True,
gait_04_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06473504514113493,0.006051069285138114,True,
gait_04_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_a,half_bound,bound,bound,0.03767450007803069,0.05686287625715676,True,
gait_04_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_a,half_bound,bound,bound,0.03902666028851522,0.058139147998806796,True,
gait_04_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_a,half_bound,bound,bound,0.0402239148912961,0.05510859427484644,True,
gait_05_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.06016431990696186,0.026063206847764822,True,
gait_05_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.0506820427721408,0.03000227499408851,True,
gait_05_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.06112149551007445,0.012585303438454931,True,
gait_05_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.06286813573792638,0.025749911776178844,True,
gait_05_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.04535079610865169,0.04139075461429,True,
gait_05_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.03883576981834336,0.05302305473103143,True,
gait_06_gallop__vx_neg_1p5__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.05546581344034429,0.049318782091561084,True,
gait_06_gallop__vx_neg_1p0__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.059886010938947465,0.02525848579328603,True,
gait_06_gallop__vx_neg_0p5__seed_4242,gallop_a,gallop,bound,bound,0.06606211194185521,0.01719614074966555,True,
gait_06_gallop__vx_pos_0p5__seed_4242,gallop_a,gallop,bound,bound,0.0726699545729553,0.01893254629051634,True,
gait_06_gallop__vx_pos_1p0__seed_4242,gallop_a,gallop,bound,bound,0.0656948547891812,0.02255954216915601,True,
gait_06_gallop__vx_pos_1p5__seed_4242,gallop_a,gallop,bound,bound,0.05985510894956414,0.03265909630399122,True,
gait_07_gallop__vx_neg_1p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.05472301877787589,0.022122063240747072,True,
gait_07_gallop__vx_neg_1p0__seed_4242,gallop_b,gallop,unclassified,unclassified,0.06646872742955744,0.0011800446369337886,True,
gait_07_gallop__vx_neg_0p5__seed_4242,gallop_b,gallop,unclassified,unclassified,0.0607269902802302,0.009942974634937075,True,
gait_07_gallop__vx_pos_0p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.031506168975987396,0.07078646029741831,True,
gait_07_gallop__vx_pos_1p0__seed_4242,gallop_b,gallop,gallop_b,gallop,0.039847105621017585,0.07082664532358329,True,
gait_07_gallop__vx_pos_1p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.046956284142778804,0.049209637805237016,True,
gait_08_gallop__vx_neg_1p5__seed_4242,gallop_c,gallop,unclassified,unclassified,0.07283552384491612,0.0022471141755982943,True,
gait_08_gallop__vx_neg_1p0__seed_4242,gallop_c,gallop,bound,bound,0.06508667367671318,0.01929906584164752,True,
gait_08_gallop__vx_neg_0p5__seed_4242,gallop_c,gallop,bound,bound,0.05741199992155845,0.03647605395181749,True,
gait_08_gallop__vx_pos_0p5__seed_4242,gallop_c,gallop,half_bound_front_a,half_bound,0.05174623140785717,0.05840132927587567,True,
gait_08_gallop__vx_pos_1p0__seed_4242,gallop_c,gallop,half_bound_front_a,half_bound,0.05723062360772007,0.04582929411114647,True,
gait_08_gallop__vx_pos_1p5__seed_4242,gallop_c,gallop,half_bound_front_a,half_bound,0.06650048998825119,0.025167486241221892,True,
gait_09_gallop__vx_neg_1p5__seed_4242,gallop_d,gallop,unclassified,unclassified,0.08349725074420129,0.003634365092189215,True,
gait_09_gallop__vx_neg_1p0__seed_4242,gallop_d,gallop,gallop_d,gallop,0.05767263795726139,0.0334211329182283,True,
gait_09_gallop__vx_neg_0p5__seed_4242,gallop_d,gallop,gallop_d,gallop,0.02908671445604094,0.07699791467669127,True,
gait_09_gallop__vx_pos_0p5__seed_4242,gallop_d,gallop,gallop_d,gallop,0.0186730389662136,0.09583196044717776,True,
gait_09_gallop__vx_pos_1p0__seed_4242,gallop_d,gallop,gallop_d,gallop,0.03681655451864856,0.07266416301144052,True,
gait_09_gallop__vx_pos_1p5__seed_4242,gallop_d,gallop,gallop_d,gallop,0.04996858423552594,0.05227854165801435,True,
