positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_00_trot__vx_pos_0p5__seed_4242,gait_00_trot__vx_neg_0p5__seed_4242,0,0,trot,0.5,0.004101374319621495,0.013600240151087442,0.004101374319621495,-0.013600240151087442,-0.0047494329157329734,0.017701614470708938,0.5041013743196215,-0.48639975984891254,0.017701614470709004,0.017701596769112236,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p0__seed_4242,gait_00_trot__vx_neg_1p0__seed_4242,0,0,trot,1.0,-0.00994940383023903,0.023343535476043575,-0.00994940383023903,-0.023343535476043575,-0.016646469653141302,0.013394131645804545,0.990050596169761,-0.9766564645239564,0.013394131645804608,0.006697062474371066,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_00_trot__vx_pos_1p5__seed_4242,gait_00_trot__vx_neg_1p5__seed_4242,0,0,trot,1.5,-0.01443821017940839,0.011818692833185197,-0.01443821017940839,-0.011818692833185197,-0.013128451506296794,-0.0026195173462231942,1.4855617898205915,-1.4881813071668148,0.0026195173462233434,0.0008731721576837286,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_0p5__seed_4242,gait_01_bound__vx_neg_0p5__seed_4242,1,1,bound,0.5,-0.006801382478473102,0.017853228695397544,-0.006801382478473102,-0.017853228695397544,-0.012327305586935323,0.01105184621692444,0.4931986175215269,-0.48214677130460243,0.011051846216924455,0.01105183516508929,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p0__seed_4242,gait_01_bound__vx_neg_1p0__seed_4242,1,1,bound,1.0,-0.012969899006554337,0.028167188900416015,-0.012969899006554337,-0.028167188900416015,-0.020568543953485174,0.015197289893861678,0.9870301009934457,-0.971832811099584,0.01519728989386171,0.0075986411476102805,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_01_bound__vx_pos_1p5__seed_4242,gait_01_bound__vx_neg_1p5__seed_4242,1,1,bound,1.5,-0.014789327730735142,0.028002892931302387,-0.014789327730735142,-0.028002892931302387,-0.021396110331018764,0.013213565200567245,1.4852106722692648,-1.4719971070686977,0.013213565200567157,0.004404520265348964,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_0p5__seed_4242,gait_03_half_bound__vx_neg_0p5__seed_4242,2,3,half_bound,0.5,-0.004967573760212332,0.03442745185293273,-0.004967573760212332,-0.03442745185293273,-0.01969751280657253,0.029459878092720396,0.49503242623978766,-0.4655725481470673,0.029459878092720382,0.029459848632871752,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p0__seed_4242,gait_03_half_bound__vx_neg_1p0__seed_4242,2,3,half_bound,1.0,-0.00726075641444472,0.03249278554662329,-0.00726075641444472,-0.03249278554662329,-0.019876770980534007,0.02523202913217857,0.9927392435855553,-0.9675072144533767,0.02523202913217859,0.012616008258085166,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_02_half_bound__vx_pos_1p5__seed_4242,gait_03_half_bound__vx_neg_1p5__seed_4242,2,3,half_bound,1.5,-0.014576447010040284,0.03197794755299886,-0.014576447010040284,-0.03197794755299886,-0.02327719728151957,0.017401500542958578,1.4854235529899598,-1.4680220524470011,0.017401500542958637,0.005800498247486796,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_0p5__seed_4242,gait_02_half_bound__vx_neg_0p5__seed_4242,3,2,half_bound,0.5,-0.002987458654071974,0.012996906881253418,-0.002987458654071974,-0.012996906881253418,-0.007992182767662696,0.010009448227181444,0.49701254134592804,-0.48700309311874657,0.010009448227181472,0.010009438217743255,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p0__seed_4242,gait_02_half_bound__vx_neg_1p0__seed_4242,3,2,half_bound,1.0,-0.005688843546343632,0.02235122818927296,-0.005688843546343632,-0.02235122818927296,-0.014020035867808296,0.016662384642929327,0.9943111564536564,-0.9776487718107271,0.01666238464292935,0.008331188155870597,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p5__seed_4242,gait_02_half_bound__vx_neg_1p5__seed_4242,3,2,half_bound,1.5,-0.008312052488327027,0.02333487495779991,-0.008312052488327027,-0.02333487495779991,-0.01582346372306347,0.015022822469472884,1.4916879475116729,-1.4766651250422,0.01502282246947284,0.00500760582062234,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_0p5__seed_4242,gait_05_half_bound__vx_neg_0p5__seed_4242,4,5,half_bound,0.5,-0.005081378031468046,0.03593948563680392,-0.005081378031468046,-0.03593948563680392,-0.020510431834135985,0.030858107605335874,0.494918621968532,-0.46406051436319606,0.030858107605335916,0.030858076747259173,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p0__seed_4242,gait_05_half_bound__vx_neg_1p0__seed_4242,4,5,half_bound,1.0,-0.0134081347066848,0.047778318529246286,-0.0134081347066848,-0.047778318529246286,-0.03059322661796554,0.03437018382256149,0.9865918652933152,-0.9522216814707537,0.03437018382256152,0.017185083318739098,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p5__seed_4242,gait_05_half_bound__vx_neg_1p5__seed_4242,4,5,half_bound,1.5,-0.01814777801434199,0.04320245459675789,-0.01814777801434199,-0.04320245459675789,-0.03067511630554994,0.025054676582415898,1.481852221985658,-1.456797545403242,0.025054676582416002,0.008351556076953308,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_0p5__seed_4242,gait_04_half_bound__vx_neg_0p5__seed_4242,5,4,half_bound,0.5,-0.006746615867437042,0.019749564413698562,-0.006746615867437042,-0.019749564413698562,-0.013248090140567803,0.013002948546261519,0.493253384132563,-0.4802504355863014,0.01300294854626155,0.013002935543326008,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p0__seed_4242,gait_04_half_bound__vx_neg_1p0__seed_4242,5,4,half_bound,1.0,-0.012700378039821249,0.013410437546792577,-0.012700378039821249,-0.013410437546792577,-0.013055407793306913,0.0007100595069713285,0.9872996219601787,-0.9865895624532074,0.0007100595069713389,0.00035502957597088143,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_4242,gait_04_half_bound__vx_neg_1p5__seed_4242,5,4,half_bound,1.5,-0.011982091764609019,0.008052856226762136,-0.011982091764609019,-0.008052856226762136,-0.010017473995685578,-0.003929235537846883,1.488017908235391,-1.491947143773238,0.0039292355378468535,0.0013097447427007035,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_4242,gait_08_gallop__vx_neg_0p5__seed_4242,6,8,gallop,0.5,0.0038714640259002306,0.019319954064075003,0.0038714640259002306,-0.019319954064075003,-0.0077242450190873856,0.023191418089975234,0.5038714640259002,-0.480680045935925,0.023191418089975213,0.023191394898580315,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_4242,gait_08_gallop__vx_neg_1p0__seed_4242,6,8,gallop,1.0,-0.004959713972982813,0.026079725168767522,-0.004959713972982813,-0.026079725168767522,-0.015519719570875168,0.02112001119578471,0.9950402860270172,-0.9739202748312324,0.02112001119578477,0.010560000317892226,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p5__seed_4242,gait_08_gallop__vx_neg_1p5__seed_4242,6,8,gallop,1.5,-0.008620060980319977,0.023292990525563557,-0.008620060980319977,-0.023292990525563557,-0.015956525752941767,0.01467292954524358,1.49137993901968,-1.4767070094744363,0.014672929545243685,0.004890974884756267,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_0p5__seed_4242,gait_09_gallop__vx_neg_0p5__seed_4242,7,9,gallop,0.5,-0.0009212263129019096,0.048781795839838854,-0.0009212263129019096,-0.048781795839838854,-0.024851511076370382,0.047860569526936944,0.4990787736870981,-0.4512182041601612,0.0478605695269369,0.04786052166641524,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p0__seed_4242,gait_09_gallop__vx_neg_1p0__seed_4242,7,9,gallop,1.0,-0.016274397979017165,0.05153338672196279,-0.016274397979017165,-0.05153338672196279,-0.033903892350489975,0.03525898874294563,0.9837256020209828,-0.9484666132780372,0.03525898874294564,0.01762948555673004,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p5__seed_4242,gait_09_gallop__vx_neg_1p5__seed_4242,7,9,gallop,1.5,-0.017320454120635986,0.0446169339120388,-0.017320454120635986,-0.0446169339120388,-0.030968694016337395,0.027296479791402817,1.482679545879364,-1.4553830660879612,0.027296479791402817,0.009098823564193084,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_0p5__seed_4242,gait_06_gallop__vx_neg_0p5__seed_4242,8,6,gallop,0.5,0.008685428533494842,0.026233568201400725,0.008685428533494842,-0.026233568201400725,-0.00877406983395294,0.03491899673489557,0.5086854285334949,-0.4737664317985993,0.03491899673489557,0.034918961815933756,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p0__seed_4242,gait_06_gallop__vx_neg_1p0__seed_4242,8,6,gallop,1.0,-0.001751751929032998,0.024543716404281678,-0.001751751929032998,-0.024543716404281678,-0.013147734166657338,0.02279196447524868,0.998248248070967,-0.9754562835957183,0.02279196447524867,0.011395976539636065,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p5__seed_4242,gait_06_gallop__vx_neg_1p5__seed_4242,8,6,gallop,1.5,-0.012692873179912568,0.012699487308661142,-0.012692873179912568,-0.012699487308661142,-0.012696180244286856,6.614128748574574e-06,1.4873071268200875,-1.4873005126913388,6.61412874869427e-06,2.2047088479951407e-06,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_0p5__seed_4242,gait_07_gallop__vx_neg_0p5__seed_4242,9,7,gallop,0.5,-0.005370364796300852,0.003391221936938679,-0.005370364796300852,-0.003391221936938679,-0.004380793366619766,-0.0019791428593621736,0.4946296352036991,-0.4966087780630613,0.001979142859362182,0.0019791408802213016,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p0__seed_4242,gait_07_gallop__vx_neg_1p0__seed_4242,9,7,gallop,1.0,-0.005496742661859169,0.004891163868005159,-0.005496742661859169,-0.004891163868005159,-0.005193953264932164,-0.0006055787938540102,0.9945032573381408,-0.9951088361319949,0.0006055787938540336,0.000302789245532394,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p5__seed_4242,gait_07_gallop__vx_neg_1p5__seed_4242,9,7,gallop,1.5,-0.01033735101421674,0.006504712502161661,-0.01033735101421674,-0.006504712502161661,-0.008421031758189201,-0.003832638512055079,1.4896626489857832,-1.4934952874978384,0.0038326385120552864,0.0012775457448365138,1e-06,abs(mean_vx_pos + mean_vx_neg)
