cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,24,24,0,1.0,0.005833333333333334,0.02,0.015195608139038088,0.052099227905273444
gait_01_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,24,24,0,1.0,0.004166666666666667,0.02,0.010854005813598635,0.052099227905273444
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
gait_01_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.0006666666666666666,0.0,0.0021527608235677085,0.0
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.005333333333333332,0.02,0.017222086588541668,0.06458282470703125
gait_01_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.0006666666666666666,0.0,0.0021527608235677085,0.0
gait_02_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.014666666666666668,0.02,0.047360738118489586,0.06458282470703125
gait_02_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.004666666666666667,0.02,0.015069325764973959,0.06458282470703125
gait_02_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,24,24,0,1.0,0.02,0.04,0.052099227905273444,0.10419845581054689
gait_02_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,24,24,0,1.0,0.0033333333333333335,0.02,0.008683204650878908,0.052099227905273444
gait_02_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,19,8,11,0.42105263157894735,0.115,0.46,0.24166345596313477,0.9666538238525391
gait_02_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,19,19,0,1.0,0.004210526315789474,0.02,0.00884808992084704,0.04202842712402344
gait_02_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,19,6,13,0.3157894736842105,0.15333333333333335,0.46,0.3222179412841797,0.9666538238525391
gait_02_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,19,19,0,1.0,0.008421052631578947,0.02,0.01769617984169408,0.04202842712402344
gait_02_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_02_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,24,24,0,1.0,0.0025,0.02,0.0065124034881591806,0.052099227905273444
gait_02_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.0033333333333333335,0.02,0.010763804117838541,0.06458282470703125
gait_02_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.004,0.02,0.01291656494140625,0.06458282470703125
gait_03_half_bound__vx_neg_1p5__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.008666666666666666,0.02,0.027985890706380207,0.06458282470703125
gait_03_half_bound__vx_neg_1p5__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.0013333333333333333,0.010999999999999944,0.004305521647135417,0.03552055358886701
gait_03_half_bound__vx_neg_1p0__seed_0042,touchdown,rl,rr,24,24,0,1.0,0.008333333333333333,0.02,0.02170801162719727,0.052099227905273444
gait_03_half_bound__vx_neg_1p0__seed_0042,liftoff,rl,rr,24,24,0,1.0,0.004166666666666667,0.02,0.010854005813598635,0.052099227905273444
gait_03_half_bound__vx_neg_0p5__seed_0042,touchdown,rl,rr,19,13,6,0.6842105263157895,0.0,0.0,0.0,0.0
gait_03_half_bound__vx_neg_0p5__seed_0042,liftoff,rl,rr,19,19,0,1.0,0.0010526315789473684,0.0019999999999999575,0.00221202248021176,0.004202842712402254
gait_03_half_bound__vx_pos_0p5__seed_0042,touchdown,rl,rr,19,11,8,0.5789473684210527,0.0,0.0,0.0,0.0
gait_03_half_bound__vx_pos_0p5__seed_0042,liftoff,rl,rr,19,19,0,1.0,0.0,0.0,0.0,0.0
gait_03_half_bound__vx_pos_1p0__seed_0042,touchdown,rl,rr,24,24,0,1.0,0.005,0.02,0.013024806976318361,0.052099227905273444
gait_03_half_bound__vx_pos_1p0__seed_0042,liftoff,rl,rr,24,24,0,1.0,0.010833333333333334,0.02,0.028220415115356456,0.052099227905273444
gait_03_half_bound__vx_pos_1p5__seed_0042,touchdown,rl,rr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
