positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_04_half_bound__vx_pos_1p5__seed_0042,gait_05_half_bound__vx_neg_1p5__seed_0042,4,5,half_bound,1.5,-0.002522774040699005,-0.005274348209301631,-0.002522774040699005,0.005274348209301631,0.0013757870843013127,-0.007797122250000636,1.497477225959301,-1.5052743482093016,0.007797122250000621,0.002599039883653579,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_0p5__seed_0042,gait_04_half_bound__vx_neg_0p5__seed_0042,5,4,half_bound,0.5,-0.009944951208699652,0.005610671363958791,-0.009944951208699652,-0.005610671363958791,-0.0077778112863292215,-0.0043342798447408605,0.49005504879130035,-0.4943893286360412,0.004334279844740829,0.00433427551046532,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p0__seed_0042,gait_04_half_bound__vx_neg_1p0__seed_0042,5,4,half_bound,1.0,-0.009751755992571514,0.014756661529342333,-0.009751755992571514,-0.014756661529342333,-0.012254208760956923,0.005004905536770819,0.9902482440074285,-0.9852433384706577,0.005004905536770798,0.0025024515171596404,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_0042,gait_04_half_bound__vx_neg_1p5__seed_0042,5,4,half_bound,1.5,-1.0922551155090332e-06,0.008013031383355459,-1.0922551155090332e-06,-0.008013031383355459,-0.004007061819235484,0.008011939128239949,1.4999989077448845,-1.4919869686166445,0.008011939128240053,0.0026706454858648554,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_0042,gait_08_gallop__vx_neg_0p5__seed_0042,6,8,gallop,0.5,-0.008064358925619046,0.005274339821659217,-0.008064358925619046,-0.005274339821659217,-0.0066693493736391316,-0.002790019103959829,0.491935641074381,-0.4947256601783408,0.0027900191039598177,0.0027900163139435038,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_0042,gait_08_gallop__vx_neg_1p0__seed_0042,6,8,gallop,1.0,-0.004367513582110405,-0.01038543904821078,-0.004367513582110405,0.01038543904821078,0.003008962733050188,-0.014752952630321186,0.9956324864178896,-1.0103854390482108,0.01475295263032117,0.007376472626924271,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p5__seed_0042,gait_08_gallop__vx_neg_1p5__seed_0042,6,8,gallop,1.5,0.0022425100207328795,-0.018668273588021596,0.0022425100207328795,0.018668273588021596,0.010455391804377238,-0.016425763567288715,1.5022425100207328,-1.5186682735880217,0.016425763567288865,0.005475252697345389,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_0p5__seed_0042,gait_09_gallop__vx_neg_0p5__seed_0042,7,9,gallop,0.5,-0.012696696179253715,0.026058604862509657,-0.012696696179253715,-0.026058604862509657,-0.019377650520881685,0.013361908683255942,0.48730330382074627,-0.47394139513749034,0.01336190868325593,0.013361895321360609,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p0__seed_0042,gait_09_gallop__vx_neg_1p0__seed_0042,7,9,gallop,1.0,-0.013131289556622506,0.02489903581639131,-0.013131289556622506,-0.02489903581639131,-0.01901516268650691,0.011767746259768803,0.9868687104433775,-0.9751009641836087,0.011767746259768841,0.0058838701879493265,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p5__seed_0042,gait_09_gallop__vx_neg_1p5__seed_0042,7,9,gallop,1.5,-0.009465562800566355,0.005159907042980194,-0.009465562800566355,-0.005159907042980194,-0.0073127349217732745,-0.004305655757586161,1.4905344371994336,-1.4948400929570198,0.004305655757586235,0.0014352181074560426,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_0p5__seed_0042,gait_06_gallop__vx_neg_0p5__seed_0042,8,6,gallop,0.5,-0.020695384497902973,0.007826242439386224,-0.020695384497902973,-0.007826242439386224,-0.0142608134686446,-0.012869142058516749,0.479304615502097,-0.49217375756061377,0.012869142058516747,0.01286912918938756,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p0__seed_0042,gait_06_gallop__vx_neg_1p0__seed_0042,8,6,gallop,1.0,-0.012230477482080459,0.006582417835791905,-0.012230477482080459,-0.006582417835791905,-0.009406447658936182,-0.0056480596462885535,0.9877695225179195,-0.9934175821642081,0.005648059646288561,0.002824028411130075,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p5__seed_0042,gait_06_gallop__vx_neg_1p5__seed_0042,8,6,gallop,1.5,-0.008303531756003698,0.0024957271913687387,-0.008303531756003698,-0.0024957271913687387,-0.005399629473686218,-0.00580780456463496,1.4916964682439964,-1.4975042728086312,0.005807804564634811,0.001935934209566867,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_0p5__seed_0042,gait_07_gallop__vx_neg_0p5__seed_0042,9,7,gallop,0.5,0.008710677946815971,0.014105773272634554,0.008710677946815971,-0.014105773272634554,-0.0026975476629092915,0.022816451219450525,0.508710677946816,-0.48589422672736543,0.022816451219450584,0.02281642840302218,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p0__seed_0042,gait_07_gallop__vx_neg_1p0__seed_0042,9,7,gallop,1.0,0.00711991973221302,0.02155155539512634,0.00711991973221302,-0.02155155539512634,-0.007215817831456661,0.028671475127339363,1.007119919732213,-0.9784484446048737,0.028671475127339252,0.014335730395804427,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p5__seed_0042,gait_07_gallop__vx_neg_1p5__seed_0042,9,7,gallop,1.5,0.0031642382343610126,0.0021399664382139843,0.0031642382343610126,-0.0021399664382139843,0.0005121358980735141,0.005304204672574997,1.503164238234361,-1.497860033561786,0.005304204672575086,0.0017680676348358168,1e-06,abs(mean_vx_pos + mean_vx_neg)
