operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.017230409619626928,30,1.0,0.020581805171302207,30,1.0,0.26853892838166027,30,1.0,0.1253695317991007,30,1.0,0.2723327247932132,30,1.0,5.875176129507346,30,1.0,2.809255818220346,30,1.0,0.7826483852663559,30,1.0,0.09916499085315277,30,1.0,5.772001378819246,30,1.0,43.27946895507332,30,1.0,39.99744858441936,30,1.0
temporal_reversal,family,bound,3,3,0.020941391348798907,3,1.0,0.028918916565212876,3,1.0,0.2624614068288175,3,1.0,0.137751400755745,3,1.0,0.2952037670174769,3,1.0,6.211309872256521,3,1.0,2.566373325547637,3,1.0,0.6962873204339782,3,1.0,0.16674967352165493,3,1.0,5.836940861339454,3,1.0,40.461165579734576,3,1.0,42.25906081020529,3,1.0
temporal_reversal,family,gallop,12,12,0.019250854193821977,12,1.0,0.024447608928824874,12,1.0,0.29959752177950366,12,1.0,0.13018820838773024,12,1.0,0.2718137274525881,12,1.0,5.876796762460025,12,1.0,2.899670279075137,12,1.0,0.8140690181387994,12,1.0,0.0775589091905486,12,1.0,5.996559939080694,12,1.0,45.58457133399428,12,1.0,42.55133081716542,12,1.0
temporal_reversal,family,half_bound,12,12,0.0113413561016664,12,1.0,0.018592666853396167,12,1.0,0.2812717616823818,12,1.0,0.1257824768048624,12,1.0,0.28081471911110195,12,1.0,5.930650437098831,12,1.0,2.690911136838709,12,1.0,0.7427635682032565,12,1.0,0.12245832048575726,12,1.0,5.862996694414018,12,1.0,43.56779617242603,12,1.0,41.285153757876266,12,1.0
temporal_reversal,family,trot,3,3,0.0289938636655169,3,1.0,0.004738032018925032,3,1.0,0.0994507431402439,3,1.0,0.0920611764648918,3,1.0,0.2176096946598943,3,1.0,5.310662624581506,3,1.0,3.1638591930004423,3,1.0,0.9028661868613584,3,1.0,0.024831316304649503,3,1.0,4.4448463928741395,3,1.0,35.72405394531727,3,1.0,22.36948673382149,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.017230409619626928,30,1.0,0.020581805171302207,30,1.0,0.26853892838166027,30,1.0,0.1253695317991007,30,1.0,0.2723327247932132,30,1.0,5.875176129507346,30,1.0,2.809255818220346,30,1.0,0.7826483852663559,30,1.0,0.09916499085315277,30,1.0,5.772001378819246,30,1.0,43.27946895507332,30,1.0,39.99744858441936,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.019386650666416438,10,1.0,0.023158382561154295,10,1.0,0.2877262369791667,10,1.0,0.14968976439513343,10,1.0,0.2767073446621577,10,1.0,5.257908275241623,10,1.0,2.895576514148613,10,1.0,0.8186458859893492,10,1.0,0.08892455882357972,10,1.0,5.382705058372389,10,1.0,51.309789513045814,10,1.0,37.58639131411825,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.013050429752727941,10,1.0,0.022102275229276852,10,1.0,0.2509371849798387,10,1.0,0.10269840441268345,10,1.0,0.2680169864779235,10,1.0,5.496585509803065,10,1.0,2.759010556419272,10,1.0,0.7636994932368394,10,1.0,0.10057446661053653,10,1.0,5.6800017709003345,10,1.0,39.81461176615274,10,1.0,39.76263230133256,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.01925414843973642,10,1.0,0.016484757723475473,10,1.0,0.2669533631859756,10,1.0,0.12372042658948527,10,1.0,0.2722738432395583,10,1.0,6.871034603477346,10,1.0,2.7731803840931546,10,1.0,0.7655997765728799,10,1.0,0.10799594712534213,10,1.0,6.25329730718501,10,1.0,38.714005586021365,10,1.0,42.64332213780725,10,1.0
temporal_reversal,robot,go2,30,30,0.017230409619626928,30,1.0,0.020581805171302207,30,1.0,0.26853892838166027,30,1.0,0.1253695317991007,30,1.0,0.2723327247932132,30,1.0,5.875176129507346,30,1.0,2.809255818220346,30,1.0,0.7826483852663559,30,1.0,0.09916499085315277,30,1.0,5.772001378819246,30,1.0,43.27946895507332,30,1.0,39.99744858441936,30,1.0
