scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
row,bound,6,0,6,0.044176389472425054,0.0768946769846592,6,0.012430424020303497,6,0.8558862970969914,0.13721030943640977,6,2,0.5,0.5,6,2698.8039104599006,6,1427.5635197721267,6,5.496069276896173,6,0,6,3,6,0
row,gallop_a,6,0,6,0.04219428399462674,0.08825428321317058,6,0.03603474308309609,6,0.7186119175425271,0.15339207236788313,6,2,0.0,0.3333333333333333,6,2587.9509730209916,6,1423.8799334628757,6,5.553297353341152,6,0,6,0,6,0
row,gallop_b,6,0,6,0.04547684055507694,0.1024729154702171,6,0.029318358358627793,6,0.8178917091157221,0.16598902029912874,6,2,0.5,0.5,6,2201.9217028565686,6,1447.9144990670184,6,5.2549739047508455,6,0,6,1,6,0
row,gallop_c,6,0,6,0.04230615846793318,0.081066996336144,6,0.03482148410816647,6,0.7317450589981417,0.147369414358968,6,2,0.0,0.16666666666666666,6,2661.7250070590926,6,1430.5225476018231,6,5.269509763743282,6,0,6,0,6,0
row,gallop_d,6,0,6,0.06198671771529826,0.1200443710972121,6,0.03813819695641529,6,0.7815911663217809,0.18425503126423595,6,2,0.0,0.0,6,2396.7279144661566,6,1447.1315864254566,6,5.479922065134725,6,0,6,0,6,0
row,half_bound_front_a,6,0,6,0.04366216751737542,0.08348512124475614,6,0.0197049237468283,6,0.8400634602458085,0.14847757508880996,6,1,0.0,0.0,6,2408.535679311772,6,1432.0879562197624,6,5.1851211174299205,6,0,6,0,6,0
row,half_bound_front_b,6,0,6,0.04273421042893177,0.07914276241720357,6,0.04420926028717193,6,0.7607638717704216,0.15514657439333135,6,4,0.0,0.0,6,2791.7997524975704,6,1429.0908083036138,6,5.636153922913501,6,0,6,0,6,0
row,half_bound_hind_a,6,0,6,0.042007961201381984,0.09415081706026907,6,0.030704092500332212,6,0.8159194943561076,0.15651025314484482,6,2,0.0,0.0,6,2296.8933870305714,6,1432.5145470293364,6,5.4659762558147,6,0,6,0,6,0
row,half_bound_hind_b,6,0,6,0.043477431772742936,0.08811296369533078,6,0.04038258138782658,6,0.7465687295152054,0.15182300063039164,6,4,0.0,0.0,6,2669.063252978181,6,1422.2192554041806,6,5.629349774746605,6,0,6,0,6,0
row,trot,6,0,6,0.04949709248074918,0.09707586778574669,6,0.019888374681756252,6,0.8426345764151528,0.17747959293197746,6,0,1.0,1.0,6,1623.9308516940548,6,1483.7913912919412,6,4.265245671484848,6,0,6,5,6,0
family,bound,6,0,6,0.044176389472425054,0.0768946769846592,6,0.012430424020303497,6,0.8558862970969914,0.13721030943640977,6,2,0.5,0.5,6,2698.8039104599006,6,1427.5635197721267,6,5.496069276896173,6,0,6,3,6,0
family,gallop,24,0,24,0.047991000183233774,0.09795964152918595,24,0.034578195626576415,24,0.762459962994543,0.16275138457255395,24,8,0.125,0.25,24,2462.081399350702,24,1437.3621416392934,24,5.389425771742501,24,0,24,1,24,0
family,half_bound,24,0,24,0.04297044273010803,0.08622291610438988,24,0.033750214480539754,24,0.7908288889718857,0.15298935081434442,24,11,0.0,0.0,24,2541.573017954524,24,1428.9781417392232,24,5.479150267726182,24,0,24,0,24,0
family,trot,6,0,6,0.04949709248074918,0.09707586778574669,6,0.019888374681756252,6,0.8426345764151528,0.17747959293197746,6,0,1.0,1.0,6,1623.9308516940548,6,1483.7913912919412,6,4.265245671484848,6,0,6,5,6,0
velocity,+0.5 m/s,10,0,10,0.08171081634927044,0.09107267260446236,10,0.05091792227378912,10,0.7340682576832065,0.20378302219738376,10,6,0.2,0.2,10,1621.7020064535914,10,1453.6169493812174,10,4.221225887898868,10,0,10,2,10,0
velocity,+1 m/s,10,0,10,0.03393901519112247,0.08372554644903625,10,0.036236032904811186,10,0.7436810325260234,0.21452216447376812,10,4,0.2,0.3,10,1954.8420451923812,10,1472.6883090414274,10,4.689972891854456,10,0,10,1,10,0
velocity,+1.5 m/s,10,0,10,0.023096202870127258,0.07802910545388642,10,0.017996283594181078,10,0.7201093681524755,0.239466096162796,10,2,0.2,0.4,10,2235.679562492899,10,1469.2337011693567,10,4.919238880958624,10,0,10,0,10,0
velocity,-0.5 m/s,10,0,10,0.07842890284779065,0.10475406565235028,10,0.026366842430676562,10,0.8533794096691665,0.06760062082954074,10,2,0.2,0.2,10,2939.9039566362444,10,1394.5550268281092,10,5.184017434813019,10,0,10,2,10,0
velocity,-1 m/s,10,0,10,0.03242660500975944,0.0922666996641826,10,0.012201980481558208,10,0.8617792268646157,0.09227453985663711,10,1,0.2,0.2,10,2740.713929952783,10,1413.8345704339501,10,6.069723486919786,10,0,10,2,10,0
velocity,-1.5 m/s,10,0,10,0.02491000989585463,0.09657237535890761,10,0.0396604017932985,10,0.8339884739312279,0.12894526282946267,10,6,0.2,0.2,10,3109.5699580970177,10,1422.1010698928199,10,6.8571928813087,10,0,10,2,10,0
direction,backward,30,0,30,0.045255172584468234,0.09786438022514683,30,0.026076408235177758,30,0.8497157034883366,0.09627347450521352,30,9,0.2,0.2,30,2930.062614895348,30,1410.163555718293,30,6.036977934347168,30,0,30,6,30,0
