cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_0042,trot,trot,trot,trot,0.030200575178713256,0.11695453492772796,True,
gait_00_trot__vx_neg_1p0__seed_0042,trot,trot,trot,trot,0.02465505296650289,0.119699428456123,True,
gait_00_trot__vx_neg_0p5__seed_0042,trot,trot,trot,trot,0.03139038788900569,0.109741089941294,True,
gait_00_trot__vx_pos_0p5__seed_0042,trot,trot,trot,trot,0.03664145645987421,0.10834814740497153,True,
gait_00_trot__vx_pos_1p0__seed_0042,trot,trot,trot,trot,0.02675466356843788,0.11691854380748314,True,
gait_00_trot__vx_pos_1p5__seed_0042,trot,trot,trot,trot,0.016729611028101016,0.13491626320947792,True,
gait_01_bound__vx_neg_1p5__seed_0042,bound,bound,bound,bound,0.01627895587385782,0.10850835036144679,True,
gait_01_bound__vx_neg_1p0__seed_0042,bound,bound,bound,bound,0.023494448305509934,0.10233597427560757,True,
gait_01_bound__vx_neg_0p5__seed_0042,bound,bound,bound,bound,0.03583783652209418,0.08847097008342589,True,
gait_01_bound__vx_pos_0p5__seed_0042,bound,bound,bound,bound,0.005700613781571699,0.12256898306930115,True,
gait_01_bound__vx_pos_1p0__seed_0042,bound,bound,bound,bound,0.016407477736121463,0.10837705899206833,True,
gait_01_bound__vx_pos_1p5__seed_0042,bound,bound,bound,bound,0.0214985086461833,0.09395196328727551,True,
gait_02_half_bound__vx_neg_1p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.0501063417018228,0.04506406211282008,True,
gait_02_half_bound__vx_neg_1p0__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.03903630908711491,0.06690048776579421,True,
gait_02_half_bound__vx_neg_0p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04074620779315866,0.060910584429939595,True,
gait_02_half_bound__vx_pos_0p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.057946167107946,0.02759425111664334,True,
gait_02_half_bound__vx_pos_1p0__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.060185685044673205,0.024216384535849518,True,
gait_02_half_bound__vx_pos_1p5__seed_0042,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.05918071542432954,0.0241384013792436,True,
gait_03_half_bound__vx_neg_1p5__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.06576684588034176,0.0012493038441173665,True,
gait_03_half_bound__vx_neg_1p0__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.060919809894472654,0.025922801334773496,True,
gait_03_half_bound__vx_neg_0p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.04030133422176036,0.05702244174237831,True,
gait_03_half_bound__vx_pos_0p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.04765518530000503,0.04021292118067108,True,
gait_03_half_bound__vx_pos_1p0__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.0383139020479766,0.06170872940832419,True,
gait_03_half_bound__vx_pos_1p5__seed_0042,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.023062019294727714,0.08873711968181985,True,
gait_04_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.05358866997751029,0.03810052417595738,True,
gait_04_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.058575411199673244,0.021879698187594318,True,
gait_04_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.06183500883119412,0.012634118145423888,True,
gait_04_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.05838299893778598,0.027291853075697606,True,
gait_04_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.0544324647575661,0.023915824460609837,True,
gait_04_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.056290953379404485,0.020209206136871494,True,
gait_05_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.02578742504235267,0.08328623060471667,True,
gait_05_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.040531810211223575,0.055187275563351686,True,
gait_05_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05202522247758314,0.03785747585402013,True,
gait_05_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.04502615869664953,0.054655901638470304,True,
gait_05_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.054430148459133465,0.03850129304699218,True,
gait_05_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.06515108368719658,0.029923506216722726,True,
