cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound,1.5,42,valid,,True,0.04784624189788336,0.04224253985076378,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_02_half_bound/vx_pos_1p5/seed_0042
gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound,-1.5,42,valid,,True,0.04892534644520743,0.046935444001025894,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_03_half_bound/vx_neg_1p5/seed_0042
gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound,-1.0,42,valid,,True,0.05259474538563319,0.046247389770962925,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_1p0/seed_0042
gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound,-0.5,42,valid,,True,0.0531789707324002,0.046255278963195784,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_neg_0p5/seed_0042
gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound,0.5,42,valid,,True,0.05928356240025691,0.03799751767229019,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_0p5/seed_0042
gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound,1.0,42,valid,,True,0.05639147925880121,0.04553655984328227,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_03_half_bound/vx_pos_1p0/seed_0042
gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound,1.5,42,valid,,True,0.055618346288315024,0.052281967322142284,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_03_half_bound/vx_pos_1p5/seed_0042
gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound,-1.5,42,valid,,True,0.04995723820696524,0.032051289114836984,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_1p5/seed_0042
gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound,-1.0,42,valid,,True,0.04965917762930905,0.03976766753509875,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_1p0/seed_0042
gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound,-0.5,42,valid,,True,0.05623830878014353,0.04124627581183882,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_0p5/seed_0042
gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound,0.5,42,valid,,True,0.05896447126122394,0.04636259792613052,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_0p5/seed_0042
gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound,1.0,42,valid,,True,0.06069409486551663,0.03979188028327994,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_1p0/seed_0042
gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound,1.5,42,valid,,True,0.05946394731441182,0.04120472636631948,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_pos_1p5/seed_0042
gait_05_half_bound__vx_neg_1p5__seed_0042,5,half_bound,-1.5,42,valid,,True,0.05740595595620879,0.04892293574669037,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_neg_1p5/seed_0042
gait_05_half_bound__vx_neg_1p0__seed_0042,5,half_bound,-1.0,42,valid,,True,0.05488775733405643,0.0371594039117568,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_neg_1p0/seed_0042
gait_05_half_bound__vx_neg_0p5__seed_0042,5,half_bound,-0.5,42,valid,,True,0.05677522756344579,0.03475081065122786,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_neg_0p5/seed_0042
gait_05_half_bound__vx_pos_0p5__seed_0042,5,half_bound,0.5,42,valid,,True,0.04836355701063438,0.04343715504774562,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_pos_0p5/seed_0042
gait_05_half_bound__vx_pos_1p0__seed_0042,5,half_bound,1.0,42,valid,,True,0.047353546837664615,0.04002720988688739,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_05_half_bound/vx_pos_1p0/seed_0042
gait_05_half_bound__vx_pos_1p5__seed_0042,5,half_bound,1.5,42,valid,,True,0.04597175757414362,0.05306049768988276,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_05_half_bound/vx_pos_1p5/seed_0042
gait_06_gallop__vx_neg_1p5__seed_0042,6,gallop,-1.5,42,valid,,True,0.069157688244866,0.060647076223059745,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p5/seed_0042
gait_06_gallop__vx_neg_1p0__seed_0042,6,gallop,-1.0,42,valid,,True,0.078392446035056,0.04767701727461035,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_06_gallop/vx_neg_1p0/seed_0042
gait_06_gallop__vx_neg_0p5__seed_0042,6,gallop,-0.5,42,valid,,True,0.09629320506492124,0.052328648131129196,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_0p5/seed_0042
gait_06_gallop__vx_pos_0p5__seed_0042,6,gallop,0.5,42,valid,,True,0.10209129281420584,0.03839305100144739,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_06_gallop/vx_pos_0p5/seed_0042
gait_06_gallop__vx_pos_1p0__seed_0042,6,gallop,1.0,42,valid,,True,0.09601368338433006,0.056769220991375706,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p0/seed_0042
gait_06_gallop__vx_pos_1p5__seed_0042,6,gallop,1.5,42,valid,,True,0.08533436400324183,0.07004883748731955,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_1p5/seed_0042
gait_07_gallop__vx_neg_1p5__seed_0042,7,gallop,-1.5,42,valid,,True,0.05556991537031265,0.05944975231202648,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p5/seed_0042
gait_07_gallop__vx_neg_1p0__seed_0042,7,gallop,-1.0,42,valid,,True,0.053429401559241245,0.07362139127892295,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_1p0/seed_0042
gait_07_gallop__vx_neg_0p5__seed_0042,7,gallop,-0.5,42,valid,,True,0.04357361020560769,0.05578787073381265,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_neg_0p5/seed_0042
gait_07_gallop__vx_pos_0p5__seed_0042,7,gallop,0.5,42,valid,,True,0.03662731435888045,0.0611242816839471,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_0p5/seed_0042
gait_07_gallop__vx_pos_1p0__seed_0042,7,gallop,1.0,42,valid,,True,0.043220883692494876,0.05953718295354387,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_07_gallop/vx_pos_1p0/seed_0042
gait_07_gallop__vx_pos_1p5__seed_0042,7,gallop,1.5,42,valid,,True,0.04564915961821272,0.04905833751501373,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_07_gallop/vx_pos_1p5/seed_0042
gait_08_gallop__vx_neg_1p5__seed_0042,8,gallop,-1.5,42,valid,,True,0.06863756498096193,0.057898136822137354,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_08_gallop/vx_neg_1p5/seed_0042
gait_08_gallop__vx_neg_1p0__seed_0042,8,gallop,-1.0,42,valid,,True,0.09061171126692506,0.03577092625221475,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_08_gallop/vx_neg_1p0/seed_0042
gait_08_gallop__vx_neg_0p5__seed_0042,8,gallop,-0.5,42,valid,,True,0.1031353626924317,0.05319465213610149,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_08_gallop/vx_neg_0p5/seed_0042
gait_08_gallop__vx_pos_0p5__seed_0042,8,gallop,0.5,42,valid,,True,0.08785040739189112,0.04592495490224496,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_08_gallop/vx_pos_0p5/seed_0042
gait_08_gallop__vx_pos_1p0__seed_0042,8,gallop,1.0,42,valid,,True,0.08486314566422667,0.06426840481476578,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_08_gallop/vx_pos_1p0/seed_0042
gait_08_gallop__vx_pos_1p5__seed_0042,8,gallop,1.5,42,valid,,True,0.06352009132112395,0.08218501663706221,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_08_gallop/vx_pos_1p5/seed_0042
gait_09_gallop__vx_neg_1p5__seed_0042,9,gallop,-1.5,42,valid,,True,0.04406648278714857,0.06006146100901714,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p5/seed_0042
gait_09_gallop__vx_neg_1p0__seed_0042,9,gallop,-1.0,42,valid,,True,0.045303791777122,0.06424142203752929,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_09_gallop/vx_neg_1p0/seed_0042
gait_09_gallop__vx_neg_0p5__seed_0042,9,gallop,-0.5,42,valid,,True,0.03646529047348663,0.04824319810259721,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_neg_0p5/seed_0042
gait_09_gallop__vx_pos_0p5__seed_0042,9,gallop,0.5,42,valid,,True,0.03408499002808109,0.047850001321697415,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_pos_0p5/seed_0042
gait_09_gallop__vx_pos_1p0__seed_0042,9,gallop,1.0,42,valid,,True,0.03984961230941793,0.045746526902386474,0.3,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_pos_1p0/seed_0042
gait_09_gallop__vx_pos_1p5__seed_0042,9,gallop,1.5,42,valid,,True,0.04622269049562107,0.035792356567559754,0.425,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_09_gallop/vx_pos_1p5/seed_0042
