cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_00_trot__vx_neg_1p5__seed_4242,trot,trot,trot,trot,0.015994016895413354,0.15024836282073842,True,
gait_00_trot__vx_neg_1p0__seed_4242,trot,trot,trot,trot,0.015189313714198951,0.14613497296308572,True,
gait_00_trot__vx_neg_0p5__seed_4242,trot,trot,trot,trot,0.02240666908678866,0.1290365615272056,True,
gait_00_trot__vx_pos_0p5__seed_4242,trot,trot,trot,trot,0.02684353648996,0.12961855864461155,True,
gait_00_trot__vx_pos_1p0__seed_4242,trot,trot,trot,trot,0.010820869053244087,0.15160651767108568,True,
gait_00_trot__vx_pos_1p5__seed_4242,trot,trot,trot,trot,0.009391219559024703,0.15442542268835446,True,
gait_01_bound__vx_neg_1p5__seed_4242,bound,bound,bound,bound,0.02843408143757793,0.09671291428585412,True,
gait_01_bound__vx_neg_1p0__seed_4242,bound,bound,bound,bound,0.015155776783028827,0.10790488342882756,True,
gait_01_bound__vx_neg_0p5__seed_4242,bound,bound,bound,bound,0.0047667263079794004,0.12116687007508416,True,
gait_01_bound__vx_pos_0p5__seed_4242,bound,bound,bound,bound,0.015515472686703632,0.10965995270231067,True,
gait_01_bound__vx_pos_1p0__seed_4242,bound,bound,bound,bound,0.024407328420718428,0.10071066785231693,True,
gait_01_bound__vx_pos_1p5__seed_4242,bound,bound,bound,bound,0.028427470161539754,0.09951938267207512,True,
gait_02_half_bound__vx_neg_1p5__seed_4242,half_bound_front_a,half_bound,unclassified,unclassified,0.06160095878900801,0.009583351650003583,True,
gait_02_half_bound__vx_neg_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.036224231054497825,0.061725993077776285,True,
gait_02_half_bound__vx_neg_0p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.022798749243792327,0.09338648420329652,True,
gait_02_half_bound__vx_pos_0p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.03396756408910461,0.07386233834733835,True,
gait_02_half_bound__vx_pos_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.04560272432611039,0.04713027349287124,True,
gait_02_half_bound__vx_pos_1p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.058096813291659256,0.022140325364472642,True,
gait_03_half_bound__vx_neg_1p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.05188010118280778,0.032502329695643054,True,
gait_03_half_bound__vx_neg_1p0__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.058448996265113205,0.028381584711425482,True,
gait_03_half_bound__vx_neg_0p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.05855728273829952,0.021301028031007502,True,
gait_03_half_bound__vx_pos_0p5__seed_4242,half_bound_front_b,half_bound,unclassified,unclassified,0.06304168691652713,0.003916626166945741,True,
gait_03_half_bound__vx_pos_1p0__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.05255067681635176,0.032539639661828164,True,
gait_03_half_bound__vx_pos_1p5__seed_4242,half_bound_front_b,half_bound,half_bound_front_b,half_bound,0.03658832720265879,0.06585097321886457,True,
gait_04_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.043783983021298545,0.049384267284702285,True,
gait_04_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.065872446325195,0.005201552407733137,True,
gait_04_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06781595982965068,0.006276001149884969,True,
gait_04_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.0632941528523953,0.014683234505556142,True,
gait_04_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06827578674194379,0.0010946835921267078,True,
gait_04_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06491092288469287,0.000834173368050195,True,
gait_05_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.037240041848618656,0.07120307174272678,True,
gait_05_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05437244471589838,0.03900259236873715,True,
gait_05_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05588844703660486,0.025227293033179464,True,
gait_05_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.04642778929987155,0.037848759461899646,True,
gait_05_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.051302088205041875,0.032250631820421156,True,
gait_05_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.05599936473722609,0.0221548337018952,True,
gait_06_gallop__vx_neg_1p5__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.0720848887190529,0.015416327772852179,True,
gait_06_gallop__vx_neg_1p0__seed_4242,gallop_a,gallop,unclassified,unclassified,0.08783871943545986,0.000528343718226576,True,
gait_06_gallop__vx_neg_0p5__seed_4242,gallop_a,gallop,unclassified,unclassified,0.08626604563703065,0.002611082790189345,True,
gait_06_gallop__vx_pos_0p5__seed_4242,gallop_a,gallop,unclassified,unclassified,0.09356866457806612,0.00018512632244767346,True,
