operator,scope,stratum,planned_pairs,analyzed_pairs,paired_velocity_bias_mean,paired_velocity_bias_valid_pairs,paired_velocity_bias_coverage_fraction,paired_yaw_bias_mean,paired_yaw_bias_valid_pairs,paired_yaw_bias_coverage_fraction,paired_contact_pattern_error_mean,paired_contact_pattern_error_valid_pairs,paired_contact_pattern_error_coverage_fraction,paired_touchdown_phase_error_mean,paired_touchdown_phase_error_valid_pairs,paired_touchdown_phase_error_coverage_fraction,paired_joint_position_error_mean,paired_joint_position_error_valid_pairs,paired_joint_position_error_coverage_fraction,paired_joint_velocity_error_mean,paired_joint_velocity_error_valid_pairs,paired_joint_velocity_error_coverage_fraction,paired_actor_mean_consistency_error_mean,paired_actor_mean_consistency_error_valid_pairs,paired_actor_mean_consistency_error_coverage_fraction,paired_normalized_target_consistency_error_mean,paired_normalized_target_consistency_error_valid_pairs,paired_normalized_target_consistency_error_coverage_fraction,paired_value_consistency_error_mean,paired_value_consistency_error_valid_pairs,paired_value_consistency_error_coverage_fraction,paired_torque_pattern_error_mean,paired_torque_pattern_error_valid_pairs,paired_torque_pattern_error_coverage_fraction,paired_work_pattern_error_mean,paired_work_pattern_error_valid_pairs,paired_work_pattern_error_coverage_fraction,paired_grf_pattern_error_mean,paired_grf_pattern_error_valid_pairs,paired_grf_pattern_error_coverage_fraction
temporal_reversal,overall,all,30,30,0.013040491419727292,30,1.0,0.011913933626434914,30,1.0,0.06666718467621789,30,1.0,0.01622424509788868,30,1.0,0.23051209853764135,30,1.0,3.8901464316050185,30,1.0,1.1236923622226274,30,1.0,0.13432079979333647,30,1.0,0.013092446818963948,30,1.0,3.3652034939771576,30,1.0,26.595323126947708,30,1.0,40.08034921182253,30,1.0
temporal_reversal,family,bound,3,3,0.013968827695044076,3,1.0,0.01908119117413872,3,1.0,0.03026757991357601,3,1.0,0.01675151187513747,3,1.0,0.2795840204580556,3,1.0,5.007104489152908,3,1.0,1.3665625776664714,3,1.0,0.1539988316846157,3,1.0,0.013321373096748012,3,1.0,3.6448707362740134,3,1.0,43.62146360627648,3,1.0,33.70747619264279,3,1.0
temporal_reversal,family,gallop,12,12,0.010861553456137757,12,1.0,0.010611343098489977,12,1.0,0.07926796239784521,12,1.0,0.014146772210063975,12,1.0,0.22306864808842444,12,1.0,3.761870654386467,12,1.0,1.082050709299642,12,1.0,0.13279837798336325,12,1.0,0.010022180179213363,12,1.0,3.2841855495973937,12,1.0,23.13717596127633,12,1.0,40.32755722707915,12,1.0
temporal_reversal,family,half_bound,12,12,0.013346458684145962,12,1.0,0.014295203719001616,12,1.0,0.06799071798156271,12,1.0,0.016269522972326343,12,1.0,0.25590041415827486,12,1.0,4.2293971250417925,12,1.0,1.2433495474201666,12,1.0,0.14559498264722687,12,1.0,0.016684622711344695,12,1.0,3.5708136852045644,12,1.0,30.648592416988905,12,1.0,40.882140099284676,12,1.0
temporal_reversal,family,trot,3,3,0.019604037941093944,3,1.0,0.00043195782024403124,3,1.0,0.04736954533097112,3,1.0,0.0238257583741881,3,1.0,0.1096607159315612,3,1.0,1.9292887091842417,3,1.0,0.568760017680567,3,1.0,0.07563572372638833,3,1.0,0.010775883530659216,3,1.0,2.5871672642897217,3,1.0,7.188694150139646,3,1.0,42.257226620127135,3,1.0
temporal_reversal,direction,positive_to_negative,30,30,0.013040491419727292,30,1.0,0.011913933626434914,30,1.0,0.06666718467621789,30,1.0,0.01622424509788868,30,1.0,0.23051209853764135,30,1.0,3.8901464316050185,30,1.0,1.1236923622226274,30,1.0,0.13432079979333647,30,1.0,0.013092446818963948,30,1.0,3.3652034939771576,30,1.0,26.595323126947708,30,1.0,40.08034921182253,30,1.0
temporal_reversal,speed,0.5 m/s,10,10,0.017786917330179165,10,1.0,0.0076489615331002585,10,1.0,0.0642471168154762,10,1.0,0.026711799626065284,10,1.0,0.20580173101386592,10,1.0,2.957380405313239,10,1.0,1.0731446073152988,10,1.0,0.12589597241561395,10,1.0,0.012588944622644854,10,1.0,3.012701340248064,10,1.0,22.158422208398967,10,1.0,31.74428541972576,10,1.0
temporal_reversal,speed,1 m/s,10,10,0.012544293625106607,10,1.0,0.010799631371211076,10,1.0,0.06437049278846155,10,1.0,0.012432966130156804,10,1.0,0.23876222789440793,10,1.0,3.887573066592428,10,1.0,1.1661388934670724,10,1.0,0.13899961255689422,10,1.0,0.01197451067034053,10,1.0,3.497365068352257,10,1.0,28.02280333585508,10,1.0,41.52454851113773,10,1.0
temporal_reversal,speed,1.5 m/s,10,10,0.00879026330389611,10,1.0,0.017293207974993407,10,1.0,0.0713839444247159,10,1.0,0.009527969537443962,10,1.0,0.2469723367046503,10,1.0,4.825485822909389,10,1.0,1.1317935858855106,10,1.0,0.13806681440750118,10,1.0,0.014713885163906454,10,1.0,3.5855440733311497,10,1.0,29.604743836589073,10,1.0,46.972213704604066,10,1.0
temporal_reversal,robot,x1,30,30,0.013040491419727292,30,1.0,0.011913933626434914,30,1.0,0.06666718467621789,30,1.0,0.01622424509788868,30,1.0,0.23051209853764135,30,1.0,3.8901464316050185,30,1.0,1.1236923622226274,30,1.0,0.13432079979333647,30,1.0,0.013092446818963948,30,1.0,3.3652034939771576,30,1.0,26.595323126947708,30,1.0,40.08034921182253,30,1.0
