scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
row,bound,6,0,6,0.038992531353479014,0.019594909337627673,6,0.009187137041176918,6,0.9755080648686256,0.0529889944777324,6,0,1.0,1.0,6,2037.4530635272683,6,1592.2250185018777,6,5.065399258991158,6,6,6,6,6,6
row,gallop_a,6,0,6,0.04107320546699935,0.03528508778298843,6,0.019105752691762626,6,0.8768123956969017,0.07825670572889952,6,3,0.0,0.0,6,1424.6984742365157,6,1609.2007048903654,6,4.669795411644029,6,6,6,0,6,0
row,gallop_b,6,0,6,0.03844328472766601,0.04325534494471588,6,0.01307661623162189,6,0.9528965284345529,0.0611816584521315,6,0,1.0,1.0,6,1212.06948376182,6,1642.150512189468,6,4.193272606900016,6,4,6,6,6,4
row,gallop_c,6,0,6,0.03406353418692691,0.03529952967399911,6,0.02020874882296816,6,0.8933645103154274,0.08209000988389485,6,3,0.3333333333333333,0.3333333333333333,6,1683.2497750111797,6,1617.0474762640895,6,5.174901331196405,6,5,6,2,6,1
row,gallop_d,6,0,6,0.03300433395253766,0.04751351042896307,6,0.013816748535336066,6,0.9561980976434473,0.03993503598411099,6,0,1.0,1.0,6,1129.7916802795894,6,1655.3492836194982,6,4.29679780184114,6,3,6,6,6,3
row,half_bound_front_a,6,0,6,0.04233371936513331,0.03325069611267191,6,0.014595226759266978,6,0.9308590331681065,0.07804819673411095,6,1,0.8333333333333334,0.8333333333333334,6,1698.3051221564547,6,1627.4715797130266,6,4.6878603755898745,6,6,6,5,6,5
row,half_bound_front_b,6,0,6,0.04158583249795495,0.038327429032158446,6,0.011650555481450211,6,0.9357722915283371,0.04748960722283044,6,1,0.8333333333333334,0.8333333333333334,6,1569.5946556089639,6,1624.268247205311,6,4.885283848626096,6,5,6,5,6,5
row,half_bound_hind_a,6,0,6,0.042522503640309524,0.038353275521883924,6,0.01379062343873494,6,0.9238531278654559,0.07485086422563154,6,4,0.3333333333333333,0.3333333333333333,6,1655.1102890662435,6,1608.502661640073,6,4.727157220042687,6,5,6,2,6,2
row,half_bound_hind_b,6,0,6,0.03840521224641887,0.03549318652771911,6,0.01627292673729557,6,0.9457340080280167,0.0496889244497212,6,0,1.0,1.0,6,1695.0333842677755,6,1616.8058750617504,6,5.0172534870185705,6,6,6,6,6,6
row,trot,6,0,6,0.037038236737976994,0.017781806877003436,6,0.008623653981465798,6,0.9825451495849348,0.04121098241635731,6,0,1.0,1.0,6,545.3527966148521,6,1678.7790974983573,6,2.714915778727084,6,6,6,6,6,6
