cell_id,gait_index,gait_name,family,velocity_mps,velocity_sign,seed,status,reason,relative_output_dir,sample_count,measurement_start_s,measurement_stop_s,measurement_duration_s,complete_cycles,phase_boundary_trimmed,gait_period_s,effort_limit_source,effort_limit_min_nm,effort_limit_max_nm,command_x_mean_mps,measured_x_mean_mps,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,planar_tracking_success,yaw_tracking_success,tracking_success,signed_directed_progress_m,integrated_body_x_progress_m,position_vs_integrated_progress_difference_m,directed_progress_definition,positive_directed_progress,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_total_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_utilization_total_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_utilization_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_total_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_total_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m
gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound_front_b,half_bound,-0.5,backward,42,valid,,cells/gait_03_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.47128095247977514,0.07114423360029223,0.0645943008191032,0.175,0.05,True,False,False,4.561787128448486,4.552574000954628,0.009213127493858053,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2889.169775813854,1649.0163281236246,4538.186103937478,27.32707340085132,27.32707340085132,469.79152214673684,994.8263643509741,2.889169775813854e-15,1.6490163281236247e-15,4.538186103937479e-15,27.32707340085131,27.32707340085131,4.69791522146737e-16,9.948263643509745e-16,557.2338930831295,815.2078378058814,1372.4417308890108,-18.796713836123814,18.796713836123814,142.0747133425477,300.85615401255984,908.1568420267221,469.3019223012164,1377.4587643279385,31.859750076774368,31.859750076774368,142.59407498218826,301.9559496184618
gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound_front_b,half_bound,0.5,forward,42,valid,,cells/gait_03_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.5058120520588774,0.06450751678017252,0.06619502227383738,0.175,0.05,True,False,False,4.989271640777588,4.886144422888756,0.10312721788883206,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1840.6240029499284,2429.5804695313213,4270.2044724812495,-13.792231036636363,13.792231036636363,442.05015243077116,855.8773263777896,1.8406240029499284e-15,2.429580469531321e-15,4.27020447248125e-15,-13.792231036636354,13.792231036636354,4.4205015243077117e-16,8.558773263777897e-16,391.03907044918947,856.1047581897859,1247.1438286389753,-37.290461377508386,37.290461377508386,129.1039160081755,249.9651088239015,745.3196518492699,692.0954375600815,1437.4150894093514,3.7027727537672392,3.7027727537672392,148.80073389330758,288.101188490376
gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound_front_b,half_bound,1.0,forward,42,valid,,cells/gait_03_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.0147943776406225,0.042113645054143015,0.05349266646607565,0.3,0.05,True,False,False,9.931398391723633,9.904393125772476,0.027005265951157043,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2035.4364120613022,2754.5123181980057,4789.948730259308,-15.012183775457146,15.012183775457146,490.7734354773881,482.3035529670252,2.0354364120613027e-15,2.7545123181980053e-15,4.789948730259308e-15,-15.012183775457128,15.012183775457128,4.907734354773881e-16,4.823035529670252e-16,616.9693520535953,1199.1522739648974,1816.1216260184929,-32.05638397620039,32.05638397620039,186.07803545271443,182.86665728080794,718.1996352815628,784.710142827034,1502.9097781085968,-4.4254491197185715,4.4254491197185715,153.98665759309395,151.32911991135632
gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound_front_b,half_bound,1.5,forward,42,valid,,cells/gait_03_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5145862348377706,0.03956893908598793,0.06735671490603315,0.425,0.05,True,False,False,14.514708518981934,14.540027854442597,-0.02531933546066334,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1812.8289875508808,2692.0903087967517,4504.919296347633,-19.517804058304282,19.517804058304282,469.26242670287843,310.36925684427104,1.812828987550881e-15,2.692090308796752e-15,4.504919296347633e-15,-19.517804058304282,19.517804058304282,4.692624267028785e-16,3.103692568442711e-16,756.3051823293246,1369.5751801505323,2125.880362479857,-28.847813293962755,28.847813293962755,221.44587109165178,146.46386868187463,675.8233415412989,833.958467783928,1509.7818093252267,-10.47403838527536,10.47403838527536,157.2689384713778,104.0173701973261
gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound_hind_a,half_bound,-1.5,backward,42,valid,,cells/gait_04_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4649941412111123,0.07942741844865343,0.11288426278161988,0.425,0.05,True,False,False,14.014812469482422,14.06394375562668,-0.04913128614425766,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3711.1114053296515,2364.3490543924495,6075.4604597221005,22.167247402327835,22.167247402327835,632.8604645543855,433.50280090807894,3.711111405329652e-15,2.3643490543924497e-15,6.075460459722101e-15,22.16724740232783,22.16724740232783,6.328604645543856e-16,4.3350280090807897e-16,1134.1997775257603,2467.153834026803,3601.353611552563,-37.01258471884407,37.01258471884407,375.141001203392,256.96766327730705,974.5782000764763,426.7646762997874,1401.3428763762636,39.09204042862667,39.09204042862667,145.97321628919414,99.99012683385668
gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound_hind_a,half_bound,-1.0,backward,42,valid,,cells/gait_04_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9743514239299492,0.061420760152964445,0.07757973189829331,0.3,0.05,True,False,False,9.534581184387207,9.509669897556305,0.024911286830901602,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3429.7032988644537,1775.7273373497246,5205.430636214178,31.77404670437868,31.77404670437868,533.343302890797,545.9527309640013,3.4297032988644536e-15,1.7757273373497248e-15,5.205430636214178e-15,31.77404670437867,31.77404670437867,5.33343302890797e-16,5.459527309640014e-16,976.5888027545797,1445.2218546169065,2421.8106573714863,-19.35052397411439,19.35052397411439,248.1363378454392,254.00283562923352,957.542989646981,461.61959192168933,1419.1625815686702,34.94479097504975,34.94479097504975,145.40600220990476,148.84372518559456
gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound_hind_a,half_bound,-0.5,backward,42,valid,,cells/gait_04_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.49839331311468754,0.06729092119288807,0.07342412882177546,0.175,0.05,True,False,False,4.75031042098999,4.814479404687882,-0.06416898369789159,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3246.9628334581257,1961.0714520926608,5208.034285550786,24.69053218280557,24.69053218280557,539.1339840114686,1096.3566217774467,3.2469628334581257e-15,1.961071452092661e-15,5.208034285550786e-15,24.690532182805565,24.690532182805565,5.391339840114686e-16,1.0963566217774467e-15,989.8122235207622,1142.500316568744,2132.312540089506,-7.16068072467334,7.16068072467334,220.7362877939447,448.8785681599984,879.6510436725702,504.4592031983296,1384.1102468708998,27.1070777289922,27.1070777289922,143.28263425164593,291.3725892006956
gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound_hind_a,half_bound,0.5,forward,42,valid,,cells/gait_04_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.4973947751349297,0.03922441790904479,0.11054080867145338,0.175,0.05,True,False,False,4.8425774574279785,4.804833527803421,0.03774392962455764,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2497.0730669260242,2638.0059887154616,5135.079055641486,-2.744513185918843,2.744513185918843,531.5816827786217,1060.402048451459,2.4970730669260244e-15,2.6380059887154623e-15,5.135079055641487e-15,-2.744513185918852,2.744513185918852,5.315816827786218e-16,1.060402048451459e-15,1060.4352054857577,795.6940627834759,1856.1292682692338,14.263076781777288,14.263076781777288,192.14588698439272,383.2936663557413,718.1688307619384,713.7187144851684,1431.8875452471068,0.3107867158661492,0.3107867158661492,148.22852435270258,295.68707115892374
gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound_hind_a,half_bound,1.0,forward,42,valid,,cells/gait_04_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.0049959515206148,0.03724408441679929,0.07314544854624819,0.3,0.05,True,False,False,9.818870544433594,9.808760486841201,0.010110057592392252,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2183.1605843100783,3188.5854924941473,5371.746076804226,-18.71691055028832,18.71691055028832,550.3838193446952,547.08390873424,2.183160584310078e-15,3.1885854924941467e-15,5.371746076804225e-15,-18.716910550288315,18.716910550288315,5.503838193446952e-16,5.470839087342399e-16,1014.0097556117689,1279.526869367148,2293.5366249789167,-11.576754906097035,11.576754906097035,234.9935066576759,233.5845670436243,700.1214825845027,822.1455732584,1522.2670558429027,-8.015945047587635,8.015945047587635,155.96998522980562,155.03484325963433
gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound_hind_a,half_bound,1.5,forward,42,valid,,cells/gait_04_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5057524628937244,0.0412606723045954,0.05942123858872675,0.425,0.05,True,False,False,14.459515571594238,14.455223643779755,0.004291927814483287,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1988.928598294793,3052.2841370891756,5041.212735383969,-21.093248680635003,21.093248680635003,525.1263266024968,348.64326611933296,1.9889285982947928e-15,3.052284137089176e-15,5.041212735383969e-15,-21.09324868063501,21.09324868063501,5.251263266024968e-16,3.4864326611933297e-16,867.9979550421646,1276.887164738886,2144.8851197810504,-19.063455003989247,19.063455003989247,223.4255333105261,148.3372737600341,673.7441301321984,810.0994446372986,1483.843574769497,-9.189332138752015,9.189332138752015,154.5670390384893,102.62055927271258
gait_05_half_bound__vx_neg_1p5__seed_0042,5,half_bound_hind_b,half_bound,-1.5,backward,42,valid,,cells/gait_05_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.437169104317824,0.09506290523892152,0.07651773378217572,0.425,0.05,True,False,False,13.694747924804688,13.79682340145111,-0.10207547664642291,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3463.2518755636634,2001.5583369099088,5464.810212473572,26.74737972267364,26.74737972267364,569.2510637993305,399.04423524111786,3.4632518755636637e-15,2.0015583369099088e-15,5.4648102124735725e-15,26.747379722673646,26.747379722673646,5.692510637993305e-16,3.9904423524111785e-16,1126.2925657525225,1705.9850139030384,2832.2775796555607,-20.467359990224317,20.467359990224317,295.02891454745424,206.8148749584198,969.8254576446739,464.45700447318814,1434.282462117862,35.23493220611918,35.23493220611918,149.4044231372773,104.73230102468771
gait_05_half_bound__vx_neg_1p0__seed_0042,5,half_bound_hind_b,half_bound,-1.0,backward,42,valid,,cells/gait_05_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9617559092699505,0.05828047651599868,0.0739099286984242,0.3,0.05,True,False,False,9.277132987976074,9.386737674474716,-0.10960468649864197,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3183.514490894687,2390.488309485454,5574.002800380141,14.227229691293827,14.227229691293827,571.106844301244,600.8324778360411,3.1835144908946877e-15,2.390488309485454e-15,5.5740028003801416e-15,14.227229691293845,14.227229691293845,5.711068443012441e-16,6.008324778360412e-16,963.0034286477126,1928.6561214095916,2891.659550057304,-33.394411618848515,33.394411618848515,296.2765932435762,311.6975420968021,911.641854787751,521.8658366405471,1433.5076914282981,27.190368107397063,27.190368107397063,146.8757880561781,154.5205499679957
gait_05_half_bound__vx_neg_0p5__seed_0042,5,half_bound_hind_b,half_bound,-0.5,backward,42,valid,,cells/gait_05_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.46769684293995734,0.06123137227573518,0.06462974186654534,0.175,0.05,True,False,False,4.381802797317505,4.5179515027999875,-0.1361487054824826,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3188.370084334028,2218.085930352385,5406.456014686413,17.94676866594136,17.94676866594136,559.6745356818233,1233.842841580226,3.1883700843340288e-15,2.218085930352385e-15,5.406456014686414e-15,17.946768665941367,17.946768665941367,5.596745356818234e-16,1.2338428415802263e-15,1034.7782044894257,1489.221401942057,2523.999606431483,-18.004883847630175,18.004883847630175,261.283603150257,576.0185300846149,858.699092167616,549.3646863723753,1408.0637785399913,21.968778013449555,21.968778013449555,145.76229591511296,321.3434843306946
gait_05_half_bound__vx_pos_0p5__seed_0042,5,half_bound_hind_b,half_bound,0.5,forward,42,valid,,cells/gait_05_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.5004155556237475,0.04964420697720244,0.05468894028816474,0.175,0.05,True,False,False,4.959407567977905,4.834014267325402,0.12539330065250365,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2835.6516843794902,2167.631751549439,5003.283435928929,13.351630811737618,13.351630811737618,517.9382438849823,1008.8469978217405,2.8356516843794906e-15,2.167631751549439e-15,5.00328343592893e-15,13.35163081173762,13.35163081173762,5.179382438849824e-16,1.0088469978217406e-15,1054.2044460166735,711.0881766919268,1765.2926227086004,19.436792796328668,19.436792796328668,182.74250752677023,355.9482858611602,749.7055373668671,707.8952592772147,1457.6007966440818,2.8684313418265597,2.8684313418265597,150.89035161947015,293.9062330863015
gait_05_half_bound__vx_pos_1p0__seed_0042,5,half_bound_hind_b,half_bound,1.0,forward,42,valid,,cells/gait_05_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.990427096114784,0.03841284756331652,0.05164908694592125,0.3,0.05,True,False,False,9.706759929656982,9.666568458080292,0.040191471576690674,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2521.032516226882,2434.8924587791003,4955.924975005983,1.7381227093268823,1.7381227093268823,507.7791982588097,510.5642882816321,2.521032516226882e-15,2.4348924587791e-15,4.955924975005982e-15,1.7381227093268903,1.7381227093268903,5.077791982588096e-16,5.105642882816321e-16,837.7918565518432,907.2502608395345,1745.0421173913778,-3.9803282451155364,3.9803282451155364,178.795298913051,179.77596335310253,737.4132659006119,747.1005545854568,1484.5138204860687,-0.652556315149229,0.652556315149229,152.10182586947425,152.93608075650928
gait_05_half_bound__vx_pos_1p5__seed_0042,5,half_bound_hind_b,half_bound,1.5,forward,42,valid,,cells/gait_05_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.4900787845253944,0.031111500519207958,0.062169729912948564,0.425,0.05,True,False,False,14.30419397354126,14.304756331443787,-0.000562357902527566,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2169.0741095281196,2487.6277097458187,4656.701819273938,-6.840755809169831,6.840755809169831,485.07310617436855,325.54800556309067,2.16907410952812e-15,2.4876277097458193e-15,4.656701819273939e-15,-6.840755809169834,6.840755809169834,4.850731061743687e-16,3.2554800556309074e-16,862.3237201317214,1039.619575058259,1901.9432951899803,-9.321826543142441,9.321826543142441,198.1190932489563,132.96403129795647,716.4549578142194,758.0155954360962,1474.4705532503156,-2.8186821045873556,2.8186821045873556,153.59068263024122,103.07959721307414
gait_06_gallop__vx_neg_1p5__seed_0042,6,gallop_a,gallop,-1.5,backward,42,valid,,cells/gait_06_gallop/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4696640198429425,0.06947874661527118,0.07908357261486075,0.425,0.05,True,False,False,14.000736236572266,14.10877459049225,-0.10803835391998362,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3863.633943704,2572.264149839208,6435.898093543208,20.065106300554294,20.065106300554294,670.4060514107509,459.6828327307221,3.863633943704001e-15,2.5722641498392086e-15,6.43589809354321e-15,20.065106300554298,20.065106300554298,6.70406051410751e-16,4.596828327307222e-16,1184.4279125883584,2561.9214688998136,3746.349381488172,-36.76895601670419,36.76895601670419,390.2447272383513,267.58231268596296,992.4674973311907,421.94676271255037,1414.414260043741,40.336183728874225,40.336183728874225,147.33481875455635,101.02427730543586
gait_06_gallop__vx_neg_1p0__seed_0042,6,gallop_a,gallop,-1.0,backward,42,valid,,cells/gait_06_gallop/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9753478400287081,0.08491426206014328,0.08434398584258554,0.3,0.05,True,False,False,9.4230375289917,9.519394918680192,-0.09635738968849239,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3731.2870526039783,2043.4264879700902,5774.713540574068,29.22847259478254,29.22847259478254,591.6714693211136,612.8293050735609,3.731287052603978e-15,2.0434264879700905e-15,5.774713540574069e-15,29.22847259478253,29.22847259478253,5.916714693211136e-16,6.1282930507356105e-16,1165.0113900770596,1729.9304302266123,2894.941820303672,-19.51400322408877,19.51400322408877,296.61289142455655,307.2195999853395,943.9272384858059,462.04615116015225,1405.9733896459582,34.27384123158955,34.27384123158955,144.0546505784793,149.20596307933866
gait_06_gallop__vx_neg_0p5__seed_0042,6,gallop_a,gallop,-0.5,backward,42,valid,,cells/gait_06_gallop/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.4932120570731706,0.10134357889658618,0.08690686286013669,0.175,0.05,True,False,False,4.592143535614014,4.764428471326828,-0.17228493571281422,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3267.6640045881372,2150.741353594854,5418.405358182991,20.613493770939137,20.613493770939137,560.9115277622144,1179.9294416999312,3.267664004588138e-15,2.1507413535948546e-15,5.418405358182993e-15,20.613493770939133,20.613493770939133,5.609115277622146e-16,1.1799294416999315e-15,1104.622959657723,1445.0622750738871,2549.68523473161,-13.35220955036829,13.35220955036829,263.94257088318943,555.2276872353234,843.3758374667168,529.7599136439671,1373.135751110684,22.83939687456802,22.83939687456802,142.14655808599213,299.0184737174341
gait_06_gallop__vx_pos_0p5__seed_0042,6,gallop_a,gallop,0.5,forward,42,valid,,cells/gait_06_gallop/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.49672848047923845,0.07327951912283413,0.07438392309098006,0.175,0.05,True,False,False,4.883549451828003,4.798397121429444,0.08515233039855907,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2005.653729234197,2186.6472602956223,4192.300989529819,-4.31728379029685,4.31728379029685,433.9856096821759,858.4536781869923,2.005653729234197e-15,2.1866472602956223e-15,4.19230098952982e-15,-4.317283790296849,4.317283790296849,4.3398560968217596e-16,8.584536781869924e-16,483.8303678041203,1001.026957153366,1484.8573249574863,-34.83139966757774,34.83139966757774,153.71193840139608,304.0528901374546,780.8683452773095,670.1329064309597,1451.0012517082691,7.631657017247956,7.631657017247956,150.2071689138995,297.12021266931833
gait_06_gallop__vx_pos_1p0__seed_0042,6,gallop_a,gallop,1.0,forward,42,valid,,cells/gait_06_gallop/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.006135167401345,0.05359741651594628,0.04970793123684732,0.3,0.05,True,True,True,9.83578109741211,9.819879233837128,0.01590186357498169,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2022.5751196130918,2741.4032629053168,4763.978382518409,-15.088820426431631,15.088820426431631,488.1125391924599,484.3518105310272,2.022575119613092e-15,2.741403262905317e-15,4.7639783825184085e-15,-15.08882042643163,15.08882042643163,4.881125391924599e-16,4.843518105310272e-16,644.4682344554478,1272.3980905839633,1916.866325039411,-32.75814530862527,32.75814530862527,196.40023822125113,194.8870461893217,707.6421088337898,732.4344317531586,1440.0765405869483,-1.721597583227338,1.721597583227338,147.5488258798103,146.41201611998528
gait_06_gallop__vx_pos_1p5__seed_0042,6,gallop_a,gallop,1.5,forward,42,valid,,cells/gait_06_gallop/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5210341637333233,0.04949543139829891,0.05510370060365429,0.425,0.05,True,False,False,14.571503639221191,14.601927971839904,-0.030424332618713024,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1887.1500199309553,2638.3274638440485,4525.477483775004,-16.5988549629571,16.5988549629571,471.40390455989626,310.57038421169267,1.8871500199309556e-15,2.6383274638440483e-15,4.525477483775004e-15,-16.598854962957084,16.598854962957084,4.714039045598963e-16,3.105703842116927e-16,800.3495125984855,1378.0600598478245,2178.40957244631,-26.519831465879104,26.519831465879104,226.91766379649064,149.49792597812782,685.5956445169448,777.1348082828522,1462.7304527997971,-6.258102003051429,6.258102003051429,152.36775549997887,100.38294530309545
gait_07_gallop__vx_neg_1p5__seed_0042,7,gallop_b,gallop,-1.5,backward,42,valid,,cells/gait_07_gallop/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4940573816498122,0.10944058996148742,0.1510014673703215,0.425,0.05,True,False,False,14.278373718261719,14.342950863838196,-0.06457714557647698,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3352.439231573172,2796.5919283052767,6149.031159878448,9.0395915846828,9.0395915846828,640.5240791540051,430.6534680496544,3.3524392315731723e-15,2.7965919283052775e-15,6.149031159878449e-15,9.039591584682789,9.039591584682789,6.405240791540052e-16,4.306534680496545e-16,1086.011341383288,2622.817644971961,3708.828986355249,-41.436429375486725,41.436429375486725,386.33635274533844,259.7514996831705,1017.0594778786929,471.35102570557814,1488.410503584271,36.66384044314275,36.66384044314275,155.04276079002824,104.24229908484799
gait_07_gallop__vx_neg_1p0__seed_0042,7,gallop_b,gallop,-1.0,backward,42,valid,,cells/gait_07_gallop/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9828008800500729,0.07207343072513159,0.08855327833438142,0.3,0.05,True,False,False,9.606870174407959,9.592136589288712,0.01473358511924694,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3066.9499416949166,1520.9501942756176,4587.900135970534,33.697327788331535,33.697327788331535,470.07173524288265,477.56449839328366,3.066949941694917e-15,1.5209501942756178e-15,4.587900135970535e-15,33.69732778833153,33.69732778833153,4.700717352428827e-16,4.775644983932837e-16,793.5303110110632,1259.1622409445933,2052.6925519556567,-22.6839586615107,22.6839586615107,210.3168598315222,213.6692299042292,963.3813506555557,500.10209668800235,1463.483447343558,31.655927151651404,31.655927151651404,149.94707452290555,152.33717337433967
gait_07_gallop__vx_neg_0p5__seed_0042,7,gallop_b,gallop,-0.5,backward,42,valid,,cells/gait_07_gallop/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.47745041231437746,0.047421072966173546,0.07316816137259292,0.175,0.05,True,False,False,4.6500160694122314,4.612170982956886,0.03784508645534501,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3174.915575460462,1208.074637884772,4382.990213345234,44.874408607783224,44.874408607783224,453.72569496327475,942.5752831643978,3.1749155754604624e-15,1.2080746378847721e-15,4.382990213345235e-15,44.874408607783224,44.874408607783224,4.537256949632748e-16,9.425752831643979e-16,679.2875034041424,735.3770862462989,1414.6645896504413,-3.9648679448473367,3.9648679448473367,146.44560969466266,304.22789266387565,910.0730763053895,513.7078999655118,1423.7809762709012,27.838915040009756,27.838915040009756,147.38933501769162,306.1883991404935
gait_07_gallop__vx_pos_0p5__seed_0042,7,gallop_b,gallop,0.5,forward,42,valid,,cells/gait_07_gallop/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.48396649506274714,0.044783769211683394,0.09322331701775663,0.175,0.05,True,False,False,4.727612257003784,4.675116342306137,0.05249591469764692,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2137.450164098983,2706.8064882614453,4844.256652360428,-11.753223766231214,11.753223766231214,501.4758439296509,1024.6730038369453,2.137450164098983e-15,2.7068064882614458e-15,4.844256652360428e-15,-11.753223766231224,11.753223766231224,5.014758439296509e-16,1.0246730038369453e-15,569.1614568299619,610.3511729506515,1179.5126297806135,-3.492096233708898,3.492096233708898,122.10275670606764,249.49436748608323,725.8931911611558,725.7913729608059,1451.6845641219616,0.007013796444920071,0.007013796444920071,150.27790518860886,307.06506481603776
gait_07_gallop__vx_pos_1p0__seed_0042,7,gallop_b,gallop,1.0,forward,42,valid,,cells/gait_07_gallop/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.981870954398249,0.04424347374408296,0.09569192546208376,0.3,0.05,True,False,False,9.590570449829102,9.583060514926911,0.007509934902190096,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1509.4641970515938,3195.3507563905314,4704.814953442125,-35.833217162037656,35.833217162037656,482.05071244284073,490.5667476251074,1.509464197051594e-15,3.1953507563905314e-15,4.704814953442126e-15,-35.83321716203765,35.83321716203765,4.820507124428408e-16,4.905667476251074e-16,541.2673037355358,987.8589519578402,1529.1262556933762,-29.20567523836017,29.20567523836017,156.67277209973116,159.4405946645879,702.04245718956,781.7931756871939,1483.8356328767538,-5.37463292635849,5.37463292635849,152.03233943409364,154.7181828900694
