cell_id,foot,contact_mean_force_n,vertical_impulse_ns,force_p95_n,force_p99_n,force_max_n,impact_event_count,impact_peak_mean_n,impact_peak_p95_n,impact_peak_max_n,impact_impulse_mean_ns,impact_impulse_p95_ns,impact_impulse_max_ns,agreement,agreement_boundary_excluded,false_swing_contact_fraction,missed_stance_contact_fraction,contact_precision,contact_recall,contact_f1,measured_duty_factor,commanded_duty_factor,sampled_desired_stance_fraction,desired_duty_factor,duty_factor_error,duty_factor_abs_error,touchdown_matched,touchdown_abs_error_mean_cycles,touchdown_abs_error_mean_s,touchdown_abs_error_median_cycles,touchdown_abs_error_median_s,touchdown_abs_error_p95_cycles,touchdown_abs_error_p95_s,touchdown_unmatched_expected,touchdown_unmatched_actual,touchdown_unmatched_fraction,touchdown_expected_unmatched_fraction,touchdown_actual_unmatched_fraction,touchdown_event_count,liftoff_matched,liftoff_abs_error_mean_cycles,liftoff_abs_error_mean_s,liftoff_abs_error_median_cycles,liftoff_abs_error_median_s,liftoff_abs_error_p95_cycles,liftoff_abs_error_p95_s,liftoff_unmatched_expected,liftoff_unmatched_actual,liftoff_unmatched_fraction,liftoff_expected_unmatched_fraction,liftoff_actual_unmatched_fraction,liftoff_event_count
gait_00_trot__vx_neg_1p5__seed_0042,fl,118.07514153586493,425.87661015585064,222.45490188598632,238.60073394775432,337.4930419921875,31,219.1096698391822,253.8271942138672,337.4930419921875,10.172275390625,11.518042907714843,12.426919860839844,0.95625,0.9864253393665159,0.020689655172413793,0.0,0.9620253164556962,1.0,0.9806451612903226,0.375,0.3562653958797455,0.35625,0.35625,0.018734604120254517,0.018734604120254517,31,0.016400101684754895,0.005078781164853381,0.016606003046035767,0.005142544669226225,0.03224721550941467,0.009986313127584169,0,0,0.0,0.0,0.0,31,24,0.019815444946289062,0.006136444181925576,0.01251220703125,0.0038747784997046663,0.04556636810302734,0.01411098641464855,6,6,0.3333333333333333,0.2,0.2,30
gait_00_trot__vx_neg_1p5__seed_0042,fr,125.04535687034898,458.19602720242347,230.8055892944336,242.78831542968754,273.017333984375,31,220.5099620203818,244.5709228515625,273.017333984375,10.923682044244583,12.146998138427735,13.168907775878907,0.9708333333333333,0.995475113122172,0.006896551724137931,0.0,0.987012987012987,1.0,0.9934640522875817,0.38125,0.3562653958797455,0.35625,0.35625,0.024984604120254494,0.024984604120254494,31,0.017217454410368396,0.005331898841053293,0.01662316918373108,0.005147860676314235,0.03649267554283142,0.011301046588895452,0,0,0.0,0.0,0.0,31,31,0.03349821029170867,0.010373721014423718,0.033382415771484375,0.010337861783815712,0.0656576156616211,0.020332841110454813,0,0,0.0,0.0,0.0,31
gait_00_trot__vx_neg_1p5__seed_0042,rl,102.83003401885162,380.471125869751,172.83743286132812,282.3680627441406,323.27410888671875,32,163.73835307359695,283.3023941040039,323.27410888671875,7.7624086630344395,11.07096549987793,11.26966018676758,0.9458333333333333,0.9705882352941176,0.041379310344827586,0.006578947368421052,0.9263803680981595,0.993421052631579,0.9587301587301588,0.3854166666666667,0.3562653958797455,0.35625,0.35625,0.029151270786921202,0.029151270786921202,31,0.019767598759743474,0.006121627181658823,0.01870790123939514,0.005793460203780272,0.04589018225669861,0.014211265135853515,0,1,0.03125,0.0,0.03125,32,31,0.03637719923450101,0.011265285902101633,0.020870208740234375,0.006463083284111045,0.09483909606933594,0.029369757826343768,0,1,0.03125,0.0,0.03125,32
gait_00_trot__vx_neg_1p5__seed_0042,rr,103.70293174506469,400.2933165359497,173.19404296874998,208.58631164550724,262.5290222167969,31,172.00973166188885,223.93028259277344,262.5290222167969,8.295110542543473,10.266587142944337,10.791712036132813,0.9416666666666667,0.9638009049773756,0.05172413793103448,0.006578947368421052,0.9096385542168675,0.993421052631579,0.949685534591195,0.40208333333333335,0.3562653958797455,0.35625,0.35625,0.045817937453587865,0.045817937453587865,31,0.02208540997197551,0.006839406629289484,0.018688827753067017,0.005787553529238039,0.04889741539955139,0.015142544669226226,0,0,0.0,0.0,0.0,31,28,0.03180020196097238,0.009847882035271285,0.03023815155029297,0.009364146485528647,0.06180086135864257,0.019138481984642644,2,3,0.15151515151515152,0.06666666666666667,0.0967741935483871,31
gait_00_trot__vx_neg_1p0__seed_0042,fl,101.18822795939896,429.0465078264475,192.47605819702147,203.50750961303712,207.88592529296875,25,192.90215087890624,205.67370300292967,207.88592529296875,9.371629586791993,10.023497131347655,10.064424438476562,0.96875,0.9954545454545455,0.007662835249042145,0.0,0.988950276243094,1.0,0.9944444444444445,0.44166666666666665,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.027729396025339748,0.027729396025339748,25,0.013404161930084228,0.0051456278601501,0.014109909534454346,0.00541655226066264,0.026070296764373776,0.010007939776679478,0,0,0.0,0.0,0.0,25,23,0.032453454059103264,0.012458324379819976,0.03221893310546875,0.012368295808164011,0.05943584442138672,0.022816401244737324,1,1,0.08,0.041666666666666664,0.041666666666666664,24
gait_00_trot__vx_neg_1p0__seed_0042,fr,104.31415589802573,436.1799159324169,171.74305114746093,208.17616882324188,210.5054931640625,25,174.951171875,210.1860137939453,210.5054931640625,9.308704724121094,10.56832763671875,10.604142150878907,0.9666666666666667,0.9954648526077098,0.007662835249042145,0.0,0.989010989010989,1.0,0.994475138121547,0.4354166666666667,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.02147939602533977,0.02147939602533977,25,0.014711501598358155,0.005647493135639758,0.014002501964569092,0.005375320336811275,0.031921279430389395,0.01225403166758191,0,0,0.0,0.0,0.0,25,25,0.031431846618652344,0.012066146805784368,0.0269775390625,0.010356214534138751,0.07885131835937498,0.030269668680212327,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_0042,rl,95.2603366398117,392.561997089386,150.19411849975586,190.44008331298804,294.54742431640625,25,155.13647705078125,259.872326660156,294.54742431640625,7.303220751953125,9.866624511718745,10.926488037109376,0.9770833333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.42916666666666664,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.015229396025339736,0.015229396025339736,25,0.015487005710601806,0.005945195863078894,0.014002501964569092,0.005375320336811275,0.033945739269256585,0.013031187076697781,0,0,0.0,0.0,0.0,25,25,0.027113075256347655,0.010408244554274207,0.0269775390625,0.010356214534138751,0.05980834960937497,0.022959399597290854,0,0,0.0,0.0,0.0,25
gait_00_trot__vx_neg_1p0__seed_0042,rr,96.31080466508865,431.5073727989197,157.55866622924805,193.7555625915529,244.88987731933594,25,161.43175170898436,209.97949218749994,244.88987731933594,7.850128538513184,9.847658477783202,10.531304779052734,0.9479166666666666,0.9727272727272728,0.04597701149425287,0.0,0.93717277486911,1.0,0.9675675675675676,0.4666666666666667,0.4139372706413269,0.41458333333333336,0.41458333333333336,0.05272939602533977,0.05272939602533977,25,0.022438342571258544,0.008613694856306059,0.02423030138015747,0.009301597107816218,0.04334536790847777,0.016639543291231917,0,0,0.0,0.0,0.0,25,24,0.035722573598225914,0.01371328329977424,0.03709983825683594,0.014241991579718102,0.06085987091064453,0.02336306058941973,0,1,0.04,0.0,0.04,25
gait_00_trot__vx_neg_0p5__seed_0042,fl,82.39374012396155,413.71693317204716,135.55455017089844,146.77861785888672,150.682861328125,20,138.89292488098144,148.70635223388672,150.682861328125,7.047037611007691,7.788577964782715,7.881205139160157,0.9537815126050421,0.9839816933638444,0.030837004405286344,0.0,0.967741935483871,1.0,0.9836065573770492,0.5273109243697479,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.046365903455670154,0.046365903455670154,20,0.012910854816436768,0.006143867710460631,0.010139554738998413,0.004825093601089177,0.026860433816909796,0.012782031427274795,0,0,0.0,0.0,0.0,20,19,0.0559309909218236,0.026615790667956482,0.05593109130859375,0.02661583843884729,0.07339611053466796,0.034926889040163375,0,1,0.05,0.0,0.05,20
gait_00_trot__vx_neg_0p5__seed_0042,fr,82.94571889564395,424.8786769104004,115.15762710571289,116.28042831420899,117.64900970458984,19,114.53325050755551,116.4549331665039,117.64900970458984,6.22314866718493,6.723775619506836,6.806523132324219,0.9432773109243697,0.9748283752860412,0.048458149779735685,0.0,0.9502262443438914,1.0,0.974477958236659,0.5378151260504201,0.48094502091407776,0.4810924369747899,0.4810924369747899,0.056870105136342386,0.056870105136342386,19,0.013137991491116975,0.006251954874422271,0.011200517416000366,0.005329972203312911,0.028339964151382444,0.013486093147265713,1,0,0.05,0.05,0.0,19,20,0.06643805503845215,0.031615770365327894,0.06696891784667969,0.031868391195824824,0.08670072555541992,0.04125813478556842,0,0,0.0,0.0,0.0,20
